datetime;total_votes;Carrotin;bf6;megaslowpoke;paramed;tutabrain;Есения;kross;vjik;BNKTOP;Archie_RU
2020-05-20 19:17:58;218;52;47;39;18;11;13;4;8;5;0
2020-05-20 19:18:59;218;52;47;39;18;11;13;4;8;5;0
2020-05-20 19:19:59;218;53;47;39;18;11;13;4;8;4;0
2020-05-20 19:20:58;217;53;47;38;18;11;13;4;8;4;0
2020-05-20 19:21:59;218;53;47;38;19;11;13;4;8;4;0
2020-05-20 19:22:58;218;53;47;38;19;11;13;4;8;4;0
2020-05-20 19:23:59;218;53;47;38;19;11;13;4;8;4;0
2020-05-20 19:24:59;218;53;47;38;19;11;13;4;8;4;0
2020-05-20 19:25:58;218;53;47;38;19;11;13;4;8;4;0
2020-05-20 19:26:59;219;53;48;38;19;11;13;4;8;4;0
2020-05-20 19:27:59;220;53;48;38;19;11;14;4;8;4;0
2020-05-20 19:28:58;220;53;48;38;19;11;14;4;8;4;0
2020-05-20 19:29:59;220;53;49;38;19;11;14;3;8;4;0
2020-05-20 19:30:59;220;53;49;38;19;11;14;3;8;4;0
2020-05-20 19:31:58;220;53;49;38;19;11;14;3;8;4;0
2020-05-20 19:32:59;220;53;49;38;19;11;14;3;8;4;0
2020-05-20 19:33:59;221;53;50;38;19;11;14;3;8;4;0
2020-05-20 19:34:58;221;53;50;38;19;11;14;3;8;4;0
2020-05-20 19:35:59;221;54;49;38;19;11;14;3;8;4;0
2020-05-20 19:36:59;221;54;49;38;19;11;14;3;8;4;0
2020-05-20 19:37:59;221;54;49;38;19;11;14;3;8;4;0
2020-05-20 19:38:58;222;54;49;38;19;11;14;4;8;4;0
2020-05-20 19:39:59;222;54;49;38;19;11;14;4;8;4;0
2020-05-20 19:40:59;224;56;49;38;19;11;14;4;8;4;0
2020-05-20 19:42:00;224;56;49;38;19;11;14;4;8;4;0
2020-05-20 19:42:58;224;56;49;38;19;11;14;4;8;4;0
2020-05-20 19:43:59;224;56;49;38;19;11;14;4;8;4;0
2020-05-20 19:45:00;225;56;49;39;19;11;14;4;8;4;0
2020-05-20 19:45:58;225;56;49;39;19;11;14;4;8;4;0
2020-05-20 19:46:59;226;57;49;39;19;11;14;4;8;4;0
2020-05-20 19:47:58;228;58;49;39;19;11;15;4;8;4;0
2020-05-20 19:48:59;228;58;49;39;19;11;15;4;8;4;0
2020-05-20 19:49:59;228;58;49;39;19;11;15;4;8;4;0
2020-05-20 19:50:58;228;58;49;39;19;11;15;4;8;4;0
2020-05-20 19:51:59;228;58;49;39;19;11;15;4;8;4;0
2020-05-20 19:52:59;229;58;49;39;19;11;15;5;8;4;0
2020-05-20 19:53:58;230;58;49;39;19;11;15;5;8;5;0
2020-05-20 19:54:59;231;58;49;39;19;11;15;5;8;5;0
2020-05-20 19:55:59;231;58;49;39;19;11;15;5;8;5;0
2020-05-20 19:56:58;231;58;49;39;19;11;15;5;8;5;0
2020-05-20 19:57:59;231;58;49;39;19;11;15;5;8;5;0
2020-05-20 19:58:59;231;58;49;39;19;11;15;5;8;5;0
2020-05-20 19:59:58;232;58;49;39;20;11;15;5;8;5;0
2020-05-20 20:00:59;232;58;49;39;20;11;15;5;8;5;0
2020-05-20 20:01:59;233;58;50;39;20;11;15;5;8;5;0
2020-05-20 20:02:58;233;58;50;39;20;11;15;5;8;5;0
2020-05-20 20:03:59;234;58;50;39;20;11;16;5;8;5;0
2020-05-20 20:04:59;234;58;50;39;20;11;16;5;8;5;0
2020-05-20 20:05:58;235;58;50;40;20;11;16;5;8;5;0
2020-05-20 20:06:59;236;60;50;40;20;11;16;5;7;5;0
2020-05-20 20:07:58;237;61;50;40;20;11;16;5;7;5;0
2020-05-20 20:08:59;237;61;50;40;20;11;16;5;7;5;0
2020-05-20 20:09:59;238;62;50;40;20;11;16;5;7;5;0
2020-05-20 20:10:58;238;62;50;40;20;11;16;5;7;5;0
2020-05-20 20:11:59;239;63;50;40;20;11;16;5;7;5;0
2020-05-20 20:12:59;240;64;50;40;20;11;16;5;7;5;0
2020-05-20 20:13:58;240;64;50;40;20;11;16;5;7;5;0
2020-05-20 20:14:59;240;64;50;40;20;11;16;5;7;5;0
2020-05-20 20:15:59;241;64;51;40;20;11;16;5;7;5;0
2020-05-20 20:16:58;241;64;51;40;20;11;16;5;7;5;0
2020-05-20 20:17:59;241;63;52;40;20;11;16;5;7;5;0
2020-05-20 20:18:59;242;64;52;40;20;11;16;5;7;5;0
2020-05-20 20:19:58;242;64;52;40;20;11;16;5;7;5;0
2020-05-20 20:20:59;242;64;52;40;20;11;16;5;7;5;0
2020-05-20 20:21:59;242;64;52;40;20;11;16;5;7;5;0
2020-05-20 20:22:58;242;64;52;40;20;11;16;5;7;5;0
2020-05-20 20:23:59;244;66;52;40;20;11;16;5;7;5;0
2020-05-20 20:24:58;244;66;52;40;20;11;16;5;7;5;0
2020-05-20 20:25:59;245;66;52;41;20;11;16;5;7;5;0
2020-05-20 20:26:59;245;66;52;41;20;11;16;5;7;5;0
2020-05-20 20:27:59;245;66;52;41;20;11;16;5;7;5;0
2020-05-20 20:28:58;245;66;52;41;20;11;16;5;7;5;0
2020-05-20 20:29:59;245;66;52;41;20;11;16;5;7;5;0
2020-05-20 20:30:59;246;66;52;41;20;11;16;5;7;5;0
2020-05-20 20:31:58;246;67;52;41;20;11;16;5;7;4;0
2020-05-20 20:32:59;247;67;53;41;20;11;16;5;7;4;0
2020-05-20 20:33:59;247;67;53;41;20;11;16;5;7;4;0
2020-05-20 20:34:58;247;67;53;41;20;11;16;5;7;4;0
2020-05-20 20:35:59;247;67;54;40;20;11;16;5;7;4;0
2020-05-20 20:36:59;248;68;54;40;20;11;16;5;7;4;0
2020-05-20 20:37:58;248;68;54;40;20;11;16;5;7;4;0
2020-05-20 20:38:59;248;68;54;40;20;11;16;5;7;4;0
2020-05-20 20:39:59;248;68;54;40;20;11;16;5;7;4;0
2020-05-20 20:41:00;249;68;54;41;20;11;16;5;7;4;0
2020-05-20 20:41:58;249;68;54;41;20;11;16;5;7;4;0
2020-05-20 20:42:59;249;68;54;41;20;11;16;5;7;4;0
2020-05-20 20:43:59;249;68;54;41;20;11;16;5;7;4;0
2020-05-20 20:44:58;249;68;54;41;20;11;16;5;7;4;0
2020-05-20 20:45:59;249;68;54;41;20;11;16;5;7;4;0
2020-05-20 20:46:59;250;68;55;41;20;11;16;5;7;4;0
2020-05-20 20:47:58;251;68;56;41;20;11;16;5;7;4;0
2020-05-20 20:48:59;252;68;56;41;20;11;16;5;7;4;0
2020-05-20 20:49:59;252;68;56;41;20;11;16;5;7;4;0
2020-05-20 20:50:58;252;68;56;41;20;11;16;5;7;4;0
2020-05-20 20:51:59;252;68;56;41;20;11;16;5;7;4;0
2020-05-20 20:52:59;252;68;56;41;20;11;16;5;7;4;0
2020-05-20 20:53:58;252;68;56;41;20;11;16;5;7;4;0
2020-05-20 20:54:59;252;68;56;41;20;11;16;5;7;4;0
2020-05-20 20:55:59;252;68;56;41;20;11;16;5;7;4;0
2020-05-20 20:56:59;254;68;57;42;20;11;16;5;7;4;0
2020-05-20 20:57:58;254;68;57;42;20;11;16;5;7;4;0
2020-05-20 20:58:59;255;68;57;42;20;11;16;5;7;4;0
2020-05-20 21:00:00;255;68;57;42;20;11;16;5;7;4;0
2020-05-20 21:00:58;255;69;56;42;20;11;16;5;7;4;0
2020-05-20 21:01:59;256;70;56;42;20;11;16;5;7;4;0
2020-05-20 21:02:58;256;70;56;42;20;11;16;5;7;4;0
2020-05-20 21:03:59;258;70;56;42;20;11;16;5;7;4;0
2020-05-20 21:04:59;258;71;55;42;20;11;16;5;7;4;0
2020-05-20 21:05:58;260;72;56;42;20;11;16;5;7;4;0
2020-05-20 21:06:59;260;72;56;42;20;11;16;5;7;4;0
2020-05-20 21:07:59;261;73;56;42;20;11;16;5;7;4;0
2020-05-20 21:08:58;261;73;56;42;20;11;16;5;7;4;0
2020-05-20 21:09:59;261;73;56;42;20;11;16;5;7;4;0
2020-05-20 21:10:59;261;73;56;42;20;11;16;5;7;4;0
2020-05-20 21:11:59;261;73;56;42;20;11;16;5;7;4;0
2020-05-20 21:12:58;261;73;56;42;20;11;16;5;7;4;0
2020-05-20 21:13:59;261;73;56;42;20;11;16;5;7;4;0
2020-05-20 21:14:59;261;73;56;42;20;11;16;5;7;4;0
2020-05-20 21:15:58;261;73;56;42;20;11;16;5;7;4;0
2020-05-20 21:16:59;261;73;56;42;20;11;16;5;7;4;0
2020-05-20 21:17:59;261;73;56;42;20;11;16;5;7;4;0
2020-05-20 21:18:58;261;73;56;42;20;11;16;5;7;4;0
2020-05-20 21:19:59;261;73;56;42;20;11;16;5;7;4;0
2020-05-20 21:20:59;261;73;56;42;20;11;16;5;7;4;0
2020-05-20 21:21:58;261;73;56;42;20;11;16;5;7;4;0
2020-05-20 21:22:59;262;73;56;42;21;11;16;5;7;4;0
2020-05-20 21:23:59;262;73;56;42;21;11;16;5;7;4;0
2020-05-20 21:24:58;262;73;56;42;21;11;16;5;7;4;0
2020-05-20 21:25:59;262;73;56;42;21;11;16;5;7;4;0
2020-05-20 21:26:59;262;73;56;42;21;11;16;5;7;4;0
2020-05-20 21:27:58;262;73;56;42;21;11;16;5;7;4;0
2020-05-20 21:28:59;262;73;56;42;21;11;16;5;7;4;0
2020-05-20 21:29:59;262;73;56;42;21;11;16;5;7;4;0
2020-05-20 21:30:58;262;73;56;42;21;11;16;5;7;4;0
2020-05-20 21:31:59;266;73;58;42;22;12;16;5;7;4;0
2020-05-20 21:32:59;266;73;58;42;22;12;16;5;7;4;0
2020-05-20 21:33:59;266;73;58;42;22;12;16;5;7;4;0
2020-05-20 21:34:58;266;73;58;42;22;12;16;5;7;4;0
2020-05-20 21:35:59;267;73;58;43;22;12;16;5;7;4;0
2020-05-20 21:36:58;267;73;58;43;22;12;16;5;7;4;0
2020-05-20 21:37:59;267;73;58;43;22;12;16;5;7;4;0
2020-05-20 21:38:59;267;73;58;43;22;12;16;5;7;4;0
2020-05-20 21:39:58;268;74;58;43;22;12;16;5;7;4;0
2020-05-20 21:40:59;268;74;58;43;22;12;16;5;7;4;0
2020-05-20 21:41:59;268;74;58;43;22;12;16;5;7;4;0
2020-05-20 21:42:58;267;73;58;43;22;12;16;5;7;4;0
2020-05-20 21:43:59;267;73;58;43;22;12;16;5;7;4;0
2020-05-20 21:44:59;268;73;59;43;22;12;16;5;7;4;0
2020-05-20 21:45:59;268;73;59;43;22;12;16;5;7;4;0
2020-05-20 21:46:58;268;73;59;43;22;12;16;5;7;4;0
2020-05-20 21:47:59;268;73;59;43;22;12;16;5;7;4;0
2020-05-20 21:48:59;268;73;59;43;22;12;16;5;7;4;0
2020-05-20 21:49:58;268;73;59;43;22;12;16;5;7;4;0
2020-05-20 21:50:59;268;73;59;43;22;12;16;5;7;4;0
2020-05-20 21:51:59;268;73;59;43;22;12;16;5;7;4;0
2020-05-20 21:52:59;270;73;59;43;22;12;17;5;7;4;0
2020-05-20 21:53:58;270;73;59;43;22;12;17;5;7;4;0
2020-05-20 21:54:59;270;73;59;43;22;12;17;5;7;4;0
2020-05-20 21:55:59;270;73;59;43;22;12;17;5;7;4;0
2020-05-20 21:56:59;271;73;60;43;22;12;17;5;7;4;0
2020-05-20 21:57:59;271;73;60;43;22;12;17;5;7;4;0
2020-05-20 21:58:58;271;73;60;43;22;12;17;5;7;4;0
2020-05-20 21:59:59;271;73;60;43;22;12;17;5;7;4;0
2020-05-20 22:00:59;271;73;60;43;22;12;17;5;7;4;0
2020-05-20 22:01:59;271;73;60;43;22;12;17;5;7;4;0
2020-05-20 22:02:58;271;73;60;43;22;12;17;5;7;4;0
2020-05-20 22:03:59;272;73;61;43;22;12;17;5;7;4;0
2020-05-20 22:04:59;272;73;61;43;22;12;17;5;7;4;0
2020-05-20 22:05:58;272;73;61;43;22;12;17;5;7;4;0
2020-05-20 22:06:59;272;73;61;43;22;12;17;5;7;4;0
2020-05-20 22:07:59;272;73;60;43;22;12;18;5;7;4;0
2020-05-20 22:08:58;272;74;60;42;22;12;18;5;7;4;0
2020-05-20 22:09:59;272;74;60;42;22;12;18;5;7;4;0
2020-05-20 22:10:59;272;74;60;42;22;12;18;5;7;4;0
2020-05-20 22:11:58;272;74;60;42;22;12;18;5;7;4;0
2020-05-20 22:12:59;274;74;60;43;22;13;18;5;7;4;0
2020-05-20 22:13:59;274;74;60;43;22;13;18;5;7;4;0
2020-05-20 22:14:58;274;74;60;43;22;13;18;5;7;4;0
2020-05-20 22:15:59;274;74;60;43;22;13;18;5;7;4;0
2020-05-20 22:17:00;274;74;60;43;22;13;18;5;7;4;0
2020-05-20 22:17:58;275;75;60;43;22;13;18;5;7;4;0
2020-05-20 22:18:59;276;75;60;43;22;13;18;5;7;4;0
2020-05-20 22:19:59;276;75;60;43;22;13;18;5;7;4;0
2020-05-20 22:20:58;276;75;60;43;22;13;18;5;7;4;0
2020-05-20 22:21:59;276;75;60;43;22;13;18;5;7;4;0
2020-05-20 22:22:59;277;76;60;43;22;13;18;5;7;4;0
2020-05-20 22:23:58;278;77;60;43;22;13;18;5;7;4;0
2020-05-20 22:24:59;278;77;60;43;22;13;18;5;7;4;0
2020-05-20 22:25:58;279;77;61;43;22;13;18;5;7;4;0
2020-05-20 22:26:59;279;77;61;43;22;13;18;5;7;4;0
2020-05-20 22:27:59;279;77;61;43;22;13;18;5;7;4;0
2020-05-20 22:28:58;278;78;61;42;22;13;17;5;7;4;0
2020-05-20 22:29:59;278;78;61;42;22;13;17;5;7;4;0
2020-05-20 22:30:59;279;79;61;42;22;13;17;5;7;4;0
2020-05-20 22:31:59;279;79;61;42;22;13;17;5;7;4;0
2020-05-20 22:32:58;280;80;61;42;22;13;17;5;7;4;0
2020-05-20 22:33:59;282;82;61;42;22;13;17;5;7;4;0
2020-05-20 22:34:59;282;82;61;42;22;13;17;5;7;4;0
2020-05-20 22:35:59;282;82;61;42;22;13;17;5;7;4;0
2020-05-20 22:36:58;281;82;61;42;22;13;16;5;7;4;0
2020-05-20 22:37:59;281;82;61;42;22;13;16;5;7;4;0
2020-05-20 22:38:59;283;82;63;42;22;13;16;5;7;4;0
2020-05-20 22:39:58;284;82;63;43;22;13;16;5;7;4;0
2020-05-20 22:40:59;284;82;63;43;22;13;16;5;7;4;0
2020-05-20 22:41:59;284;82;63;43;22;13;16;5;7;4;0
2020-05-20 22:42:59;284;82;63;43;22;13;16;5;7;4;0
2020-05-20 22:43:58;284;82;64;43;22;13;16;5;7;4;0
2020-05-20 22:44:59;284;82;64;43;22;13;16;5;7;4;0
2020-05-20 22:45:58;285;82;64;43;22;14;16;5;7;4;0
2020-05-20 22:46:59;285;82;64;43;22;14;16;5;7;4;0
2020-05-20 22:47:59;285;82;64;43;22;14;16;5;7;4;0
2020-05-20 22:48:58;285;82;64;43;22;14;16;5;7;4;0
2020-05-20 22:49:59;285;82;64;43;22;14;16;5;7;4;0
2020-05-20 22:50:59;285;82;64;43;22;14;16;5;7;4;0
2020-05-20 22:51:58;285;82;64;43;22;14;16;5;7;4;0
2020-05-20 22:52:59;285;82;64;43;22;14;16;5;7;4;0
2020-05-20 22:53:59;285;82;64;43;22;14;16;5;7;4;0
2020-05-20 22:54:59;285;82;64;43;22;14;16;5;7;4;0
2020-05-20 22:55:58;286;83;64;43;22;14;16;5;7;4;0
2020-05-20 22:56:59;286;83;64;43;22;14;16;5;7;4;0
2020-05-20 22:57:59;286;83;64;43;22;14;16;5;7;4;0
2020-05-20 22:58:58;287;83;64;43;23;14;16;5;7;4;0
2020-05-20 22:59:59;287;83;64;43;23;14;16;5;7;4;0
2020-05-20 23:00:59;287;83;64;43;23;14;16;5;7;4;0
2020-05-20 23:01:58;288;84;64;44;22;14;16;5;7;4;0
2020-05-20 23:02:59;289;84;64;45;22;14;16;5;7;4;0
2020-05-20 23:03:59;290;84;64;45;22;15;16;5;7;4;0
2020-05-20 23:04:58;291;84;64;45;22;15;16;5;7;4;0
2020-05-20 23:05:59;292;85;64;45;22;15;16;5;7;4;0
2020-05-20 23:06:59;292;85;64;45;22;15;16;5;7;4;0
2020-05-20 23:07:58;293;85;64;45;22;15;16;6;7;4;0
2020-05-20 23:08:59;293;85;64;45;22;15;16;6;7;4;0
2020-05-20 23:09:58;294;85;64;46;22;15;16;6;7;4;0
2020-05-20 23:10:59;294;85;64;46;22;15;16;6;7;4;0
2020-05-20 23:11:59;294;86;64;45;22;15;16;6;7;4;0
2020-05-20 23:12:58;294;86;64;45;22;15;16;6;7;4;0
2020-05-20 23:13:59;294;86;64;45;22;15;16;6;7;4;0
2020-05-20 23:14:59;294;86;64;45;22;15;16;6;7;4;0
2020-05-20 23:15:59;294;86;64;45;22;15;16;6;7;4;0
2020-05-20 23:16:58;294;86;64;45;22;15;16;6;7;4;0
2020-05-20 23:17:59;294;86;64;45;22;15;16;6;7;4;0
2020-05-20 23:18:59;294;86;64;45;22;15;16;6;7;4;0
2020-05-20 23:19:58;294;86;64;45;22;15;16;6;7;4;0
2020-05-20 23:20:59;295;87;64;45;22;15;16;6;7;4;0
2020-05-20 23:21:59;295;87;64;45;22;15;16;6;7;4;0
2020-05-20 23:22:58;295;87;64;45;22;15;16;6;7;4;0
2020-05-20 23:23:59;296;87;65;45;22;15;16;6;7;4;0
2020-05-20 23:24:59;296;87;65;45;22;15;16;6;7;4;0
2020-05-20 23:25:58;296;87;65;45;22;15;16;6;7;4;0
2020-05-20 23:26:59;296;87;65;45;22;15;16;6;7;4;0
2020-05-20 23:27:59;296;87;65;45;22;15;16;6;7;4;0
2020-05-20 23:28:58;297;87;65;45;22;15;16;7;7;4;0
2020-05-20 23:29:59;297;87;65;45;22;15;16;7;7;4;0
2020-05-20 23:30:59;297;87;65;45;22;15;16;7;7;4;0
2020-05-20 23:31:58;297;87;65;45;22;15;16;7;7;4;0
2020-05-20 23:32:59;297;87;65;45;22;15;16;7;7;4;0
2020-05-20 23:33:58;297;87;65;45;22;15;16;7;7;4;0
2020-05-20 23:34:59;297;87;65;45;22;15;16;7;7;4;0
2020-05-20 23:35:59;296;87;65;45;22;15;16;7;6;4;0
2020-05-20 23:36:59;297;87;65;46;22;15;16;7;6;4;0
2020-05-20 23:37:58;297;87;65;46;22;15;16;7;6;4;0
2020-05-20 23:38:59;297;87;65;46;22;15;16;7;6;4;0
2020-05-20 23:39:59;297;87;65;46;22;15;16;7;6;4;0
2020-05-20 23:40:58;297;87;65;46;22;15;16;7;6;4;0
2020-05-20 23:41:59;297;87;65;46;22;15;16;7;6;4;0
2020-05-20 23:42:59;297;87;65;46;22;15;16;7;6;4;0
2020-05-20 23:43:58;298;87;65;46;22;16;16;7;6;4;0
2020-05-20 23:44:59;298;87;65;46;22;16;16;7;6;4;0
2020-05-20 23:45:59;299;88;65;46;22;16;16;7;6;4;0
2020-05-20 23:46:58;299;88;65;46;22;16;16;7;6;4;0
2020-05-20 23:47:59;299;88;65;46;22;16;16;7;6;4;0
2020-05-20 23:48:59;299;88;65;46;22;16;16;7;6;4;0
2020-05-20 23:49:58;300;88;65;46;23;16;16;7;6;4;0
2020-05-20 23:50:59;300;88;65;46;22;16;16;7;6;4;3
2020-05-20 23:51:59;300;88;65;46;22;16;16;7;6;4;3
2020-05-20 23:52:58;300;88;65;46;22;16;16;7;6;4;3
2020-05-20 23:53:59;300;88;65;46;22;16;16;7;6;4;3
2020-05-20 23:55:00;300;88;65;46;22;16;16;7;6;4;3
2020-05-20 23:55:58;300;88;66;46;21;16;16;7;6;4;3
2020-05-20 23:56:59;300;88;66;46;21;16;16;7;6;4;3
2020-05-20 23:57:59;301;88;66;46;21;16;16;7;6;4;3
2020-05-20 23:58:58;301;88;66;46;21;16;16;7;6;4;3
2020-05-20 23:59:59;301;88;66;46;21;16;16;7;6;4;3
