datetime;total_votes;mvgolubev;Bf109H;Qumnica;acckiy;megaslowpoke;UndeadMoroz;Terkin;BbIBuX;Fitzmaurice;KOCTOPE3
2020-03-11 06:30:58;36;9;9;4;1;0;1;1;0;0;1
2020-03-11 06:31:59;36;9;9;4;1;0;1;1;0;0;1
2020-03-11 06:32:59;36;9;9;4;1;0;1;1;0;0;1
2020-03-11 06:33:58;36;9;9;4;1;0;1;1;0;0;1
2020-03-11 06:34:59;36;9;9;4;1;0;1;1;0;0;1
2020-03-11 06:35:59;36;9;9;4;1;0;1;1;0;0;1
2020-03-11 06:36:59;36;9;9;4;1;0;1;1;0;0;1
2020-03-11 06:37:58;37;9;9;4;1;0;1;2;0;0;0
2020-03-11 06:38:59;37;9;9;4;1;0;1;2;0;0;0
2020-03-11 06:39:59;37;9;9;4;1;0;1;2;0;0;0
2020-03-11 06:40:58;37;9;9;4;1;0;1;2;0;0;0
2020-03-11 06:41:59;37;9;9;4;1;0;1;2;0;0;0
2020-03-11 06:42:59;37;9;9;4;1;0;1;2;0;0;0
2020-03-11 06:43:58;37;9;9;4;1;0;1;2;0;0;0
2020-03-11 06:44:59;37;9;9;4;1;0;1;2;0;0;0
2020-03-11 06:45:59;37;9;9;4;1;0;1;2;0;0;0
2020-03-11 06:46:59;37;9;9;4;1;0;1;2;0;0;0
2020-03-11 06:47:58;38;9;9;4;1;0;2;2;1;0;0
2020-03-11 06:48:59;38;9;9;4;1;0;2;2;1;0;0
2020-03-11 06:49:59;38;9;9;4;1;0;2;2;1;0;0
2020-03-11 06:50:58;38;9;9;4;1;0;2;2;1;0;0
2020-03-11 06:51:59;38;9;9;4;1;0;2;2;1;0;0
2020-03-11 06:52:59;38;9;9;4;1;0;2;2;1;0;0
2020-03-11 06:53:58;38;9;9;4;1;0;2;2;1;0;0
2020-03-11 06:54:59;38;9;9;4;1;0;2;2;1;0;0
2020-03-11 06:55:59;38;9;9;4;1;0;2;2;1;0;0
2020-03-11 06:56:59;38;9;9;4;1;0;2;2;1;0;0
2020-03-11 06:57:58;38;9;9;4;1;0;2;2;1;0;0
2020-03-11 06:58:59;38;9;9;4;1;0;2;2;1;0;0
2020-03-11 06:59:59;39;9;9;5;1;0;2;2;1;0;0
2020-03-11 07:00:59;39;9;9;5;1;0;2;2;1;0;0
2020-03-11 07:01:58;39;9;9;5;1;0;2;2;1;0;0
2020-03-11 07:02:59;39;9;9;5;1;0;2;2;1;0;0
2020-03-11 07:03:59;39;9;9;5;1;0;2;2;1;0;0
2020-03-11 07:04:58;39;9;9;5;1;0;2;2;1;0;0
2020-03-11 07:05:59;39;9;9;5;1;0;2;2;1;0;0
2020-03-11 07:06:59;39;9;9;5;1;0;2;2;1;0;0
2020-03-11 07:07:58;39;9;9;5;1;0;2;2;1;0;0
2020-03-11 07:08:59;39;9;9;5;1;0;2;2;1;0;0
2020-03-11 07:09:59;39;9;9;5;1;0;2;2;1;0;0
2020-03-11 07:10:58;39;9;9;5;1;0;2;2;1;0;0
2020-03-11 07:11:59;39;9;9;5;1;0;2;2;1;0;0
2020-03-11 07:12:59;40;10;9;5;1;0;2;2;1;0;0
2020-03-11 07:13:59;40;10;9;5;1;0;2;2;1;0;0
2020-03-11 07:14:58;40;10;9;5;1;0;2;2;1;0;0
2020-03-11 07:15:59;40;10;9;5;1;0;2;2;1;0;0
2020-03-11 07:16:59;40;10;9;5;1;0;2;2;1;0;0
2020-03-11 07:17:58;40;10;9;5;1;0;2;2;1;0;0
2020-03-11 07:18:59;40;10;9;5;1;0;2;2;1;0;0
2020-03-11 07:19:59;40;10;9;5;1;0;2;2;1;0;0
2020-03-11 07:20:58;40;10;9;5;1;0;2;2;1;0;0
2020-03-11 07:21:59;40;10;9;5;1;0;2;2;1;0;0
2020-03-11 07:22:59;40;10;9;5;1;0;2;2;1;0;0
2020-03-11 07:23:58;40;10;9;5;1;0;2;2;1;0;0
2020-03-11 07:24:59;40;10;9;5;1;0;2;2;1;0;0
2020-03-11 07:25:59;40;10;9;5;1;0;2;2;1;0;0
2020-03-11 07:26:58;41;10;9;5;2;0;2;2;1;1;0
2020-03-11 07:27:59;41;10;9;5;2;0;2;2;1;1;0
2020-03-11 07:28:59;41;10;9;5;2;0;2;2;1;1;0
2020-03-11 07:29:58;41;10;9;5;2;0;2;2;1;1;0
2020-03-11 07:30:59;41;10;9;5;2;0;2;2;1;1;0
2020-03-11 07:31:59;41;10;9;5;2;0;2;2;1;1;0
2020-03-11 07:32:58;41;10;9;5;2;0;2;2;1;1;0
2020-03-11 07:33:59;41;10;9;5;2;0;2;2;1;1;0
2020-03-11 07:34:59;41;10;9;5;2;0;2;2;1;1;0
2020-03-11 07:35:59;41;10;9;5;2;0;2;2;1;1;0
2020-03-11 07:36:58;41;10;9;5;2;0;2;2;1;1;0
2020-03-11 07:37:59;41;10;9;5;2;0;2;2;1;1;0
2020-03-11 07:38:59;41;10;9;5;2;0;2;2;1;1;0
2020-03-11 07:39:58;41;10;9;5;2;0;2;2;1;1;0
2020-03-11 07:40:59;42;10;10;5;2;0;2;2;1;1;0
2020-03-11 07:41:59;42;10;10;5;2;0;2;2;1;1;0
2020-03-11 07:42:59;42;10;10;5;2;0;2;2;1;1;0
2020-03-11 07:43:58;42;10;10;5;2;0;2;2;1;1;0
2020-03-11 07:44:59;42;10;10;5;2;0;2;2;1;1;0
2020-03-11 07:45:59;42;10;10;5;2;0;2;2;1;1;0
2020-03-11 07:46:58;42;10;10;5;2;0;2;2;1;1;0
2020-03-11 07:47:59;42;10;10;5;2;0;2;2;1;1;0
2020-03-11 07:48:59;42;10;10;5;2;0;2;2;1;1;0
2020-03-11 07:49:59;42;10;10;5;2;0;2;2;1;1;0
2020-03-11 07:50:58;43;11;10;5;2;0;2;2;1;1;0
2020-03-11 07:51:59;44;11;10;5;2;0;2;2;1;2;0
2020-03-11 07:52:59;44;11;10;5;2;0;2;2;1;2;0
2020-03-11 07:54:00;44;11;10;5;2;0;2;2;1;2;0
2020-03-11 07:54:58;44;11;10;5;2;0;2;2;1;2;0
2020-03-11 07:55:59;44;11;10;5;2;0;2;2;1;2;0
2020-03-11 07:56:58;44;11;10;5;2;0;2;2;1;2;0
2020-03-11 07:57:59;44;11;10;5;2;0;2;2;1;2;0
2020-03-11 07:58:59;45;11;10;5;3;0;2;2;1;2;0
2020-03-11 07:59:58;45;11;10;5;3;0;2;2;1;2;0
2020-03-11 08:00:59;46;11;10;5;3;0;2;2;0;2;1
2020-03-11 08:01:59;46;11;10;5;3;0;2;2;0;2;1
2020-03-11 08:02:58;46;11;10;5;3;0;2;2;0;2;1
2020-03-11 08:03:59;46;11;10;5;3;0;2;2;0;2;1
2020-03-11 08:04:59;46;11;10;5;3;0;2;2;0;2;1
2020-03-11 08:05:59;46;11;10;5;3;0;2;2;0;2;1
2020-03-11 08:06:58;47;12;10;5;3;0;2;2;0;2;1
2020-03-11 08:07:59;47;12;10;5;3;0;2;2;0;2;1
2020-03-11 08:08:59;47;12;10;5;3;0;2;2;0;2;1
2020-03-11 08:10:00;47;12;10;5;3;0;2;2;0;2;1
2020-03-11 08:10:58;47;12;10;5;3;0;2;2;0;2;1
2020-03-11 08:11:59;47;12;10;5;3;0;2;2;0;2;1
2020-03-11 08:12:58;47;12;10;5;3;0;2;2;0;2;1
2020-03-11 08:13:59;47;12;10;5;3;0;2;2;0;2;1
2020-03-11 08:14:59;48;12;10;5;3;0;2;2;0;2;1
2020-03-11 08:15:59;48;12;10;5;3;0;2;2;0;2;1
2020-03-11 08:16:58;48;12;10;5;3;0;2;2;0;2;1
2020-03-11 08:17:59;48;12;10;5;3;0;2;2;0;2;1
2020-03-11 08:18:59;48;12;10;5;3;0;2;2;0;2;1
2020-03-11 08:19:58;49;12;11;5;3;0;2;2;0;2;1
2020-03-11 08:20:59;49;12;11;5;3;0;2;2;0;2;1
2020-03-11 08:21:59;49;12;11;5;3;0;2;2;0;2;1
2020-03-11 08:22:58;49;12;11;5;3;0;2;2;0;2;1
2020-03-11 08:23:59;49;12;11;5;3;0;2;2;0;2;1
2020-03-11 08:24:59;49;12;11;5;3;0;2;2;0;2;1
2020-03-11 08:25:58;49;12;11;5;3;0;2;2;0;2;1
2020-03-11 08:26:59;50;12;11;5;4;0;2;2;0;2;1
2020-03-11 08:27:59;50;12;11;5;4;0;2;2;0;2;1
2020-03-11 08:28:58;50;12;11;5;4;0;2;2;0;2;1
2020-03-11 08:29:59;50;12;11;5;4;0;2;2;0;2;1
2020-03-11 08:30:59;51;12;11;5;4;0;2;2;0;2;0
2020-03-11 08:31:58;53;12;11;5;4;3;2;2;0;2;0
2020-03-11 08:32:59;53;12;11;5;4;3;2;2;0;2;0
2020-03-11 08:33:59;53;12;11;5;4;3;2;2;0;2;0
2020-03-11 08:34:58;53;12;11;5;4;3;2;2;0;2;0
2020-03-11 08:35:59;53;12;11;5;4;3;2;2;0;2;0
2020-03-11 08:36:59;53;12;11;5;4;3;2;2;0;2;0
2020-03-11 08:37:59;53;12;11;5;4;3;2;2;0;2;0
2020-03-11 08:38:58;53;12;11;5;4;3;2;2;0;2;0
2020-03-11 08:39:59;53;12;11;5;4;3;2;2;0;2;0
2020-03-11 08:40:59;53;12;11;5;4;3;2;2;0;2;0
2020-03-11 08:41:58;53;12;11;5;4;3;2;2;0;2;0
2020-03-11 08:42:59;53;12;11;5;4;3;2;2;0;2;0
2020-03-11 08:43:59;54;12;12;5;4;3;2;2;0;2;0
2020-03-11 08:44:58;54;12;12;5;4;3;2;2;0;2;0
2020-03-11 08:45:59;54;12;12;5;4;3;2;2;0;2;0
2020-03-11 08:46:59;54;12;12;5;4;3;2;2;0;2;0
2020-03-11 08:47:59;54;12;12;5;4;3;2;2;0;2;0
2020-03-11 08:48:58;54;12;12;5;4;3;2;2;0;2;0
2020-03-11 08:49:59;54;12;12;5;4;3;2;2;0;2;0
2020-03-11 08:50:58;54;12;12;5;4;3;2;2;0;2;0
2020-03-11 08:51:59;54;12;12;5;4;3;2;2;0;2;0
2020-03-11 08:52:59;54;12;12;5;4;3;2;2;0;2;0
2020-03-11 08:53:59;55;13;12;5;4;3;2;2;0;2;0
2020-03-11 08:54:58;55;13;12;5;4;3;2;2;0;2;0
2020-03-11 08:55:59;55;13;12;5;4;3;2;2;0;2;0
2020-03-11 08:56:59;55;13;12;5;4;3;2;2;0;2;0
2020-03-11 08:57:58;55;13;12;5;4;3;2;2;0;2;0
2020-03-11 08:58:59;56;14;12;5;4;3;2;2;0;2;0
2020-03-11 08:59:59;56;14;12;5;4;3;2;2;0;2;0
2020-03-11 09:00:58;56;14;12;5;4;3;2;2;0;2;0
2020-03-11 09:01:59;56;14;12;5;4;3;2;2;0;2;0
2020-03-11 09:02:59;56;14;12;5;4;3;2;2;0;2;0
2020-03-11 09:03:58;56;14;12;5;4;3;2;2;0;2;0
2020-03-11 09:04:59;56;14;12;5;4;3;2;2;0;2;0
2020-03-11 09:05:59;56;14;12;5;4;3;2;2;0;2;0
2020-03-11 09:06:59;56;14;12;5;4;3;2;2;0;2;0
2020-03-11 09:07:58;56;14;12;5;4;3;2;2;0;2;0
2020-03-11 09:08:59;56;14;12;5;4;3;2;2;0;2;0
2020-03-11 09:09:59;56;14;12;5;4;3;2;2;0;2;0
2020-03-11 09:10:58;56;14;12;5;4;3;2;2;0;2;0
2020-03-11 09:11:59;56;14;12;5;4;3;2;2;0;2;0
2020-03-11 09:12:59;56;14;12;5;4;3;2;2;0;2;0
2020-03-11 09:13:58;56;14;12;5;4;3;2;2;0;2;0
2020-03-11 09:14:59;56;14;12;5;4;3;2;2;0;2;0
2020-03-11 09:15:59;56;14;12;5;4;3;2;2;0;2;0
2020-03-11 09:16:59;56;14;12;5;4;3;2;2;0;2;0
2020-03-11 09:17:58;58;16;12;5;4;3;2;2;0;2;0
2020-03-11 09:18:59;58;16;12;5;4;3;2;2;0;2;0
2020-03-11 09:19:59;58;16;12;5;4;3;2;2;0;2;0
2020-03-11 09:20:58;59;16;13;5;4;3;2;2;0;2;0
2020-03-11 09:21:59;59;16;13;5;4;3;2;2;0;2;0
2020-03-11 09:22:59;59;16;13;5;4;3;2;2;0;2;0
2020-03-11 09:23:59;59;16;13;5;4;3;2;2;0;2;0
2020-03-11 09:24:58;59;16;13;5;4;3;2;2;0;2;0
2020-03-11 09:25:59;59;16;13;5;4;3;2;2;0;2;0
2020-03-11 09:26:59;59;16;13;5;4;3;2;2;0;2;0
2020-03-11 09:27:58;59;16;13;5;4;3;2;2;0;2;0
2020-03-11 09:28:59;59;16;13;5;4;3;2;2;0;2;0
2020-03-11 09:29:59;61;16;13;6;4;4;2;2;0;2;0
2020-03-11 09:30:59;61;16;13;6;4;4;2;2;0;2;0
2020-03-11 09:31:58;61;16;13;6;4;4;2;2;0;2;0
2020-03-11 09:32:59;61;16;13;6;4;4;2;2;0;2;0
2020-03-11 09:33:59;62;16;14;6;4;4;2;2;0;2;0
2020-03-11 09:34:58;64;17;14;6;4;5;2;2;0;2;0
2020-03-11 09:35:59;64;17;14;6;4;5;2;2;0;2;0
2020-03-11 09:36:59;64;17;14;6;4;5;2;2;0;2;0
2020-03-11 09:37:59;63;17;13;6;4;5;2;2;0;2;0
2020-03-11 09:38:58;63;17;13;6;4;5;2;2;0;2;0
2020-03-11 09:39:59;63;17;13;6;4;5;2;2;0;2;0
2020-03-11 09:40:59;63;17;13;6;4;5;2;2;0;2;0
2020-03-11 09:41:58;63;17;13;6;4;5;2;2;0;2;0
2020-03-11 09:42:59;64;17;13;6;4;5;2;2;0;2;1
2020-03-11 09:43:59;64;17;13;6;4;5;2;2;0;2;1
2020-03-11 09:44:58;64;17;13;6;4;5;2;2;0;2;1
2020-03-11 09:45:59;65;18;13;6;4;5;2;2;0;2;1
2020-03-11 09:46:59;65;18;13;6;4;5;2;2;0;2;1
2020-03-11 09:47:58;65;18;13;6;4;5;2;2;0;2;1
2020-03-11 09:48:59;65;18;13;6;4;5;2;2;0;2;1
2020-03-11 09:49:59;65;18;13;6;4;5;2;2;0;2;1
2020-03-11 09:50:59;65;18;13;6;4;5;2;2;0;2;1
2020-03-11 09:51:58;65;18;13;6;4;5;2;2;0;2;1
2020-03-11 09:52:59;65;18;13;6;4;5;2;2;0;2;1
2020-03-11 09:53:59;65;18;13;6;4;5;2;2;0;2;1
2020-03-11 09:54:58;65;18;13;6;4;5;2;2;0;2;1
2020-03-11 09:55:59;65;18;13;6;4;5;2;2;0;2;1
2020-03-11 09:56:59;66;19;13;6;4;5;2;2;0;2;1
2020-03-11 09:58:00;66;19;13;6;4;5;2;2;0;2;1
2020-03-11 09:58:58;66;19;13;6;4;5;2;2;0;2;1
2020-03-11 09:59:59;66;19;13;6;4;5;2;2;0;2;1
2020-03-11 10:00:59;66;19;13;6;4;5;2;2;0;2;1
2020-03-11 10:01:58;66;19;13;6;4;5;2;2;0;2;1
2020-03-11 10:02:59;66;19;13;6;4;5;2;2;0;2;1
2020-03-11 10:03:59;66;19;13;6;4;5;2;2;0;2;1
2020-03-11 10:04:58;66;19;13;6;4;5;2;2;0;2;1
2020-03-11 10:05:59;66;19;13;6;4;5;2;2;0;2;1
2020-03-11 10:06:59;66;19;13;6;4;5;2;2;0;2;1
2020-03-11 10:07:59;66;19;13;6;4;5;2;2;0;2;1
2020-03-11 10:08:58;66;19;13;6;4;5;2;2;0;2;1
2020-03-11 10:09:59;66;19;13;6;4;5;2;2;0;2;1
2020-03-11 10:10:59;66;19;13;6;4;5;2;2;0;2;1
2020-03-11 10:11:59;66;19;13;6;4;5;2;2;0;2;1
2020-03-11 10:12:58;66;18;13;6;4;6;2;2;0;2;1
2020-03-11 10:13:59;66;18;13;6;4;6;2;2;0;2;1
2020-03-11 10:14:59;66;18;13;6;4;6;2;2;0;2;1
2020-03-11 10:15:58;66;18;13;6;4;6;2;2;0;2;1
2020-03-11 10:16:59;66;18;13;6;4;6;2;2;0;2;1
2020-03-11 10:17:59;66;18;13;6;4;6;2;2;0;2;1
2020-03-11 10:19:00;66;18;13;6;4;6;2;2;0;2;1
2020-03-11 10:19:58;66;18;13;6;4;6;2;2;0;2;1
2020-03-11 10:20:59;66;18;13;6;4;6;2;2;0;2;1
2020-03-11 10:21:58;66;18;13;6;4;6;2;2;0;2;1
2020-03-11 10:22:59;66;18;13;6;4;6;2;2;0;2;1
2020-03-11 10:23:59;66;18;13;6;4;6;2;2;0;2;1
2020-03-11 10:24:58;66;18;13;6;4;6;2;2;0;2;1
2020-03-11 10:25:59;67;18;13;6;4;6;2;2;2;2;0
2020-03-11 10:26:59;67;18;13;6;4;6;2;2;2;2;0
2020-03-11 10:27:58;67;18;13;6;4;6;2;2;2;2;0
2020-03-11 10:28:59;67;18;13;6;4;6;2;2;2;2;0
2020-03-11 10:29:59;67;18;13;6;4;6;2;2;2;2;0
2020-03-11 10:30:58;67;18;12;6;4;7;2;2;2;2;0
2020-03-11 10:31:59;67;18;12;6;4;7;2;2;2;2;0
2020-03-11 10:32:59;69;19;12;6;5;7;2;2;2;2;0
2020-03-11 10:33:59;69;19;12;6;5;7;2;2;2;2;0
2020-03-11 10:34:58;69;19;12;6;5;7;2;2;2;2;0
2020-03-11 10:35:59;70;19;12;7;5;7;2;2;2;2;0
2020-03-11 10:36:59;70;19;12;7;5;7;2;2;2;2;0
2020-03-11 10:37:59;70;19;12;7;5;7;2;2;2;2;0
2020-03-11 10:38:58;70;19;12;7;5;7;2;2;2;2;0
2020-03-11 10:39:59;70;19;12;7;5;7;2;2;2;2;0
2020-03-11 10:40:59;71;19;12;7;5;7;2;2;2;2;0
2020-03-11 10:41:58;70;19;12;7;5;7;2;2;2;2;0
2020-03-11 10:42:59;70;19;12;7;5;7;2;2;2;2;0
2020-03-11 10:43:59;70;18;12;7;5;7;2;2;2;2;0
2020-03-11 10:44:59;70;18;12;7;5;7;2;2;2;2;0
2020-03-11 10:45:58;71;19;12;7;5;7;2;2;2;2;0
2020-03-11 10:46:59;71;19;12;6;5;8;2;2;2;2;0
2020-03-11 10:47:59;71;19;12;6;5;8;2;2;2;2;0
2020-03-11 10:48:58;72;20;12;6;5;8;2;2;2;2;0
2020-03-11 10:49:59;72;20;12;6;5;8;2;2;2;2;0
2020-03-11 10:50:59;72;20;12;6;5;8;2;2;2;2;0
2020-03-11 10:51:59;72;20;12;6;5;8;2;2;2;2;0
2020-03-11 10:52:58;72;20;12;6;5;8;2;2;2;2;0
2020-03-11 10:53:59;72;20;12;6;5;8;2;2;2;2;0
2020-03-11 10:54:58;73;20;13;6;5;8;2;2;2;2;0
2020-03-11 10:55:59;73;20;13;6;5;8;2;2;2;2;0
2020-03-11 10:56:59;73;20;13;6;5;8;2;2;2;2;0
2020-03-11 10:57:58;73;20;13;6;5;8;2;2;2;2;0
2020-03-11 10:58:59;73;20;13;6;5;8;2;2;2;2;0
2020-03-11 10:59:59;73;20;13;6;5;8;2;2;2;2;0
2020-03-11 11:00:59;73;20;13;6;5;8;2;2;2;2;0
2020-03-11 11:01:58;73;20;13;6;5;8;2;2;2;2;0
2020-03-11 11:02:59;73;20;13;6;5;8;2;2;2;2;0
2020-03-11 11:03:59;73;20;13;6;5;8;2;2;2;2;0
2020-03-11 11:04:58;73;20;13;6;5;8;2;2;2;2;0
2020-03-11 11:05:59;73;20;13;6;5;8;2;2;2;2;0
2020-03-11 11:06:59;73;20;13;6;5;8;2;2;2;2;0
2020-03-11 11:07:59;73;20;13;6;5;8;2;2;2;2;0
2020-03-11 11:08:58;73;20;13;6;5;8;2;2;2;2;0
2020-03-11 11:09:59;74;20;14;6;5;8;2;2;2;2;0
2020-03-11 11:10:59;74;20;14;6;5;8;2;2;2;2;0
2020-03-11 11:11:58;74;20;14;6;5;8;2;2;2;2;0
2020-03-11 11:12:59;74;20;14;6;5;8;2;2;2;2;0
2020-03-11 11:13:59;74;20;14;6;5;8;2;2;2;2;0
2020-03-11 11:14:58;74;20;14;6;5;8;2;2;2;2;0
2020-03-11 11:15:59;74;20;14;6;5;8;2;2;2;2;0
2020-03-11 11:16:59;74;20;14;6;5;8;2;2;2;2;0
2020-03-11 11:17:59;74;20;14;6;5;8;2;2;2;2;0
2020-03-11 11:18:58;74;20;14;6;5;8;2;2;2;2;0
2020-03-11 11:19:59;74;20;14;6;5;8;2;2;2;2;0
2020-03-11 11:20:59;74;20;14;6;5;8;2;2;2;2;0
2020-03-11 11:21:59;74;20;14;6;5;8;2;2;2;2;0
2020-03-11 11:22:58;74;20;14;6;5;8;2;2;2;2;0
2020-03-11 11:23:59;74;20;14;6;5;8;2;2;2;2;0
2020-03-11 11:24:59;74;20;14;6;5;8;2;2;2;2;0
2020-03-11 11:25:59;74;20;14;6;5;8;2;2;2;2;0
2020-03-11 11:26:58;74;20;14;6;5;8;2;2;2;2;0
2020-03-11 11:27:59;74;20;14;6;5;8;2;2;2;2;0
2020-03-11 11:28:59;74;20;14;6;5;8;2;2;2;2;0
2020-03-11 11:29:58;74;20;14;6;5;8;2;2;2;2;0
2020-03-11 11:30:59;74;20;14;6;5;8;2;2;2;2;0
2020-03-11 11:31:59;75;20;14;6;5;8;2;2;2;2;0
2020-03-11 11:32:58;75;20;14;6;5;8;2;2;2;2;0
2020-03-11 11:33:59;75;20;14;6;5;8;2;2;2;2;0
2020-03-11 11:34:59;75;20;14;6;5;8;2;2;2;2;0
2020-03-11 11:35:58;75;20;14;6;5;8;2;2;2;2;0
2020-03-11 11:36:59;75;20;14;6;5;8;2;2;2;2;0
2020-03-11 11:37:59;75;20;14;6;5;8;2;2;2;2;0
2020-03-11 11:38:58;75;20;14;6;5;8;2;2;2;2;0
2020-03-11 11:39:59;75;20;14;6;5;8;2;2;2;2;0
2020-03-11 11:40:59;75;20;14;6;5;8;2;2;2;2;0
2020-03-11 11:42:00;75;20;14;6;5;8;2;2;2;2;0
2020-03-11 11:42:58;75;20;14;6;5;8;2;2;2;2;0
2020-03-11 11:43:59;75;20;14;6;5;8;2;2;2;2;0
2020-03-11 11:44:58;75;20;14;6;5;8;2;2;2;2;0
2020-03-11 11:45:59;75;20;14;6;5;8;2;2;2;2;0
2020-03-11 11:46:59;75;20;14;6;5;8;2;2;2;2;0
2020-03-11 11:47:58;75;20;14;6;5;8;2;2;2;2;0
2020-03-11 11:48:59;75;20;14;6;5;8;2;2;2;2;0
2020-03-11 11:49:59;76;20;14;6;5;9;2;2;2;2;0
2020-03-11 11:50:58;77;20;14;6;5;9;2;2;2;2;0
2020-03-11 11:51:59;77;20;14;6;5;9;2;2;2;2;0
2020-03-11 11:52:59;77;20;14;6;5;9;2;2;2;2;0
2020-03-11 11:53:58;77;20;14;6;5;9;2;2;2;2;0
2020-03-11 11:54:59;77;20;14;6;5;9;2;2;2;2;0
2020-03-11 11:55:59;77;20;14;6;5;9;2;2;2;2;0
2020-03-11 11:56:59;77;20;14;6;5;9;2;2;2;2;0
2020-03-11 11:57:58;77;20;14;6;5;9;2;2;2;2;0
2020-03-11 11:58:59;77;20;14;6;5;9;2;2;2;2;0
2020-03-11 11:59:58;77;20;14;6;5;9;2;2;2;2;0
2020-03-11 12:00:59;77;20;14;6;5;9;2;2;2;2;0
2020-03-11 12:01:59;77;20;14;6;5;9;2;2;2;2;0
2020-03-11 12:02:59;77;20;14;6;5;9;2;2;2;2;0
2020-03-11 12:03:58;77;20;14;6;5;9;2;2;2;2;0
2020-03-11 12:04:59;77;20;14;6;5;9;2;2;2;2;0
2020-03-11 12:05:59;78;20;15;6;5;9;2;2;2;2;0
2020-03-11 12:06:58;78;20;15;6;5;9;2;2;2;2;0
2020-03-11 12:07:59;78;20;15;6;5;9;2;2;2;2;0
2020-03-11 12:08:59;78;20;15;6;5;9;2;2;2;2;0
2020-03-11 12:09:59;78;20;15;6;5;9;2;2;2;2;0
2020-03-11 12:10:58;79;21;15;6;5;9;2;2;2;2;0
2020-03-11 12:11:59;79;21;15;6;5;9;2;2;2;2;0
2020-03-11 12:12:59;79;21;15;6;5;9;2;2;2;2;0
2020-03-11 12:13:58;79;21;15;6;5;9;2;2;2;2;0
2020-03-11 12:14:59;79;21;15;6;5;9;2;2;2;2;0
2020-03-11 12:15:59;79;21;15;6;5;9;2;2;2;2;0
2020-03-11 12:16:59;79;21;15;6;5;9;2;2;2;2;0
2020-03-11 12:17:58;79;21;15;6;5;9;2;2;2;2;0
2020-03-11 12:18:59;79;21;15;6;5;9;2;2;2;2;0
2020-03-11 12:19:59;79;21;15;6;5;9;2;2;2;2;0
2020-03-11 12:20:58;79;21;15;6;5;9;2;2;2;2;0
2020-03-11 12:21:59;80;21;15;7;5;9;2;2;2;2;0
2020-03-11 12:22:59;80;21;15;7;5;9;2;2;2;2;0
2020-03-11 12:23:58;80;21;15;7;5;9;2;2;2;2;0
2020-03-11 12:24:59;80;21;15;7;5;9;2;2;2;2;0
2020-03-11 12:25:59;80;21;15;7;5;9;2;2;2;2;0
2020-03-11 12:26:59;80;21;15;7;5;9;2;2;2;2;0
2020-03-11 12:27:58;80;21;15;7;5;9;2;2;2;2;0
2020-03-11 12:28:59;80;21;15;7;5;9;2;2;2;2;0
2020-03-11 12:29:59;80;21;15;7;5;9;2;2;2;2;0
2020-03-11 12:30:58;80;21;15;7;5;9;2;2;2;2;0
2020-03-11 12:31:59;80;21;15;7;5;9;2;2;2;2;0
2020-03-11 12:32:59;80;21;15;7;5;9;2;2;2;2;0
2020-03-11 12:33:58;80;21;15;7;5;9;2;2;2;2;0
2020-03-11 12:34:59;80;21;15;7;5;9;2;2;2;2;0
2020-03-11 12:35:59;80;21;15;7;5;9;2;2;2;2;0
2020-03-11 12:36:59;81;21;16;7;5;9;2;2;2;2;0
2020-03-11 12:37:58;81;21;16;7;5;9;2;2;2;2;0
2020-03-11 12:38:59;81;21;16;7;5;9;2;2;2;2;0
2020-03-11 12:39:59;81;21;16;7;5;9;2;2;2;2;0
2020-03-11 12:40:58;81;21;16;7;5;9;2;2;2;2;0
2020-03-11 12:41:59;81;21;16;7;5;9;2;2;2;2;0
2020-03-11 12:42:59;81;21;16;7;5;9;2;2;2;2;0
2020-03-11 12:43:59;81;21;16;7;5;9;2;2;2;2;0
2020-03-11 12:44:58;81;21;16;7;5;9;2;2;2;2;0
2020-03-11 12:45:59;81;21;16;7;5;9;2;2;2;2;0
2020-03-11 12:46:59;82;22;16;7;5;9;2;2;2;2;0
2020-03-11 12:47:58;82;22;16;7;5;9;2;2;2;2;0
2020-03-11 12:48:59;83;23;16;7;5;9;2;2;2;2;0
2020-03-11 12:49:59;84;23;16;7;5;9;2;3;2;2;0
2020-03-11 12:51:00;84;23;16;7;5;9;2;3;2;2;0
2020-03-11 12:51:58;84;23;16;7;5;9;2;3;2;2;0
2020-03-11 12:52:59;84;23;16;7;5;9;2;3;2;2;0
2020-03-11 12:53:58;84;23;16;7;5;9;2;3;2;2;0
2020-03-11 12:54:59;84;23;16;7;5;9;2;3;2;2;0
2020-03-11 12:55:59;84;23;16;7;5;9;2;3;2;2;0
2020-03-11 12:56:58;84;23;16;7;5;9;2;3;2;2;0
2020-03-11 12:57:59;84;23;16;7;5;9;2;3;2;2;0
2020-03-11 12:58:59;84;23;16;7;5;9;2;3;2;2;0
2020-03-11 12:59:59;84;23;16;7;5;9;2;3;2;2;0
2020-03-11 13:00:58;84;23;16;7;5;9;2;3;2;2;0
2020-03-11 13:01:59;84;23;16;7;5;9;2;3;2;2;0
2020-03-11 13:02:59;84;23;16;7;5;9;2;3;2;2;0
2020-03-11 13:03:59;84;23;16;7;5;9;2;3;2;2;0
2020-03-11 13:04:58;84;23;16;7;5;9;2;3;2;2;0
2020-03-11 13:05:59;84;23;16;7;5;9;2;3;2;2;0
2020-03-11 13:06:59;84;23;16;7;5;9;2;3;2;2;0
