datetime;total_votes;Grit;Shambala;Есения;Yardrey;KOCTOPE3;pupsique;ABbl_HEMbl;megalomaniac;-Ne_mogu;daruta
2019-03-13 20:31:59;203;75;34;16;16;10;8;11;4;5;2
2019-03-13 20:32:58;203;75;34;16;16;10;8;11;4;5;2
2019-03-13 20:33:59;203;75;34;16;16;10;8;11;4;5;2
2019-03-13 20:34:58;204;76;34;16;16;10;8;11;4;5;2
2019-03-13 20:35:59;204;76;34;16;16;10;8;11;4;5;2
2019-03-13 20:36:58;204;76;34;16;16;10;8;11;4;5;2
2019-03-13 20:37:59;204;76;34;16;16;10;8;11;4;5;2
2019-03-13 20:38:58;205;77;34;16;16;10;8;11;4;5;2
2019-03-13 20:39:59;205;77;34;16;16;10;8;11;4;5;2
2019-03-13 20:40:59;205;77;34;16;16;10;8;11;4;5;2
2019-03-13 20:41:58;206;77;34;16;16;10;8;11;4;5;3
2019-03-13 20:42:59;206;77;34;16;16;10;8;11;4;5;3
2019-03-13 20:43:58;206;77;34;16;16;10;8;11;4;5;3
2019-03-13 20:44:59;206;77;34;16;16;10;8;11;4;5;3
2019-03-13 20:45:59;206;77;34;16;16;10;8;11;4;5;3
2019-03-13 20:46:58;206;77;34;16;16;10;8;11;4;5;3
2019-03-13 20:47:59;206;77;34;16;16;10;8;11;4;5;3
2019-03-13 20:48:59;207;78;34;16;16;10;8;11;4;5;3
2019-03-13 20:49:58;207;78;34;16;16;10;8;11;4;5;3
2019-03-13 20:50:59;207;78;34;16;16;10;8;11;4;5;3
2019-03-13 20:51:59;207;78;34;16;16;10;8;11;4;5;3
2019-03-13 20:52:59;207;78;34;16;16;10;8;11;4;5;3
2019-03-13 20:53:58;207;78;34;16;16;10;8;11;4;5;3
2019-03-13 20:54:59;207;78;34;16;16;10;8;11;4;5;3
2019-03-13 20:55:58;207;78;34;16;16;10;8;11;4;5;3
2019-03-13 20:56:59;207;78;34;16;16;10;8;11;4;5;3
2019-03-13 20:57:59;207;78;34;16;16;10;8;11;4;5;3
2019-03-13 20:58:58;207;78;34;16;16;10;8;11;4;5;3
2019-03-13 20:59:59;207;78;34;16;16;10;8;11;4;5;3
2019-03-13 21:00:58;207;78;34;16;16;10;8;11;4;5;3
2019-03-13 21:01:59;207;78;34;16;16;10;8;11;4;5;3
2019-03-13 21:02:59;207;78;34;16;16;10;8;11;4;5;3
2019-03-13 21:03:58;207;78;34;16;16;10;8;11;4;5;3
2019-03-13 21:04:59;207;78;34;16;16;10;8;11;4;5;3
2019-03-13 21:05:59;207;78;34;16;16;10;8;11;4;5;3
2019-03-13 21:06:58;207;78;34;16;16;10;8;11;4;5;3
2019-03-13 21:07:59;207;78;34;16;16;10;8;11;4;5;3
2019-03-13 21:08:59;207;78;34;16;16;10;8;11;4;5;3
2019-03-13 21:09:58;207;78;33;16;16;10;9;11;4;5;3
2019-03-13 21:10:59;207;78;33;16;16;10;9;11;4;5;3
2019-03-13 21:11:58;207;78;33;16;16;10;9;11;4;5;3
2019-03-13 21:12:59;207;78;33;16;16;10;9;11;4;5;3
2019-03-13 21:13:59;208;78;33;17;16;10;9;11;4;5;3
2019-03-13 21:14:58;208;78;33;17;16;10;9;11;4;5;3
2019-03-13 21:15:59;208;78;33;17;16;10;9;11;4;5;3
2019-03-13 21:16:58;209;78;33;17;16;10;9;11;4;6;3
2019-03-13 21:17:59;210;79;33;17;16;10;9;11;4;6;3
2019-03-13 21:18:59;211;79;34;17;16;10;9;11;4;6;3
2019-03-13 21:19:58;211;79;34;17;16;10;9;11;4;6;3
2019-03-13 21:20:59;211;79;34;17;16;10;9;11;4;6;3
2019-03-13 21:21:59;211;79;34;17;16;10;9;11;4;6;3
2019-03-13 21:22:58;211;79;34;17;16;10;9;11;4;6;3
2019-03-13 21:23:59;212;79;34;17;16;10;9;12;4;6;3
2019-03-13 21:24:59;212;79;34;17;16;10;9;12;4;6;3
2019-03-13 21:25:58;212;79;34;17;16;10;9;12;4;6;3
2019-03-13 21:26:59;212;79;34;17;16;10;9;12;4;6;3
2019-03-13 21:27:59;213;79;35;17;16;10;9;12;4;6;3
2019-03-13 21:28:58;213;79;35;17;16;10;9;12;4;6;3
2019-03-13 21:29:59;213;79;35;17;16;10;9;12;4;6;3
2019-03-13 21:30:59;213;79;35;17;16;10;9;12;4;6;3
2019-03-13 21:31:58;213;79;35;17;16;10;9;12;4;6;3
2019-03-13 21:32:59;213;79;35;17;16;10;9;12;4;6;3
2019-03-13 21:33:58;213;79;35;17;16;10;9;12;4;6;3
2019-03-13 21:34:59;213;79;35;17;16;10;9;12;4;6;3
2019-03-13 21:35:59;213;79;35;17;16;10;9;12;4;6;3
2019-03-13 21:36:58;213;79;35;17;16;10;9;12;4;6;3
2019-03-13 21:37:59;213;79;35;17;16;10;9;12;4;6;3
2019-03-13 21:38:59;213;79;35;17;16;10;9;12;4;6;3
2019-03-13 21:39:58;213;79;35;17;16;10;9;12;4;6;3
2019-03-13 21:40:59;216;80;35;17;16;10;10;12;4;6;3
2019-03-13 21:41:58;217;80;35;17;16;10;11;12;4;6;3
2019-03-13 21:42:59;217;80;35;17;16;10;11;12;4;6;3
2019-03-13 21:43:59;217;80;35;17;16;10;11;12;4;6;3
2019-03-13 21:44:58;217;80;35;17;16;10;11;12;4;6;3
2019-03-13 21:45:59;217;80;35;17;16;10;11;12;4;6;3
2019-03-13 21:46:58;217;80;35;17;16;10;11;12;4;6;3
2019-03-13 21:47:59;217;80;35;17;16;10;11;12;4;6;3
2019-03-13 21:48:59;217;80;35;17;16;10;11;12;4;6;3
2019-03-13 21:49:58;217;80;35;17;16;10;11;12;4;6;3
2019-03-13 21:50:59;217;80;35;17;16;10;11;12;4;6;3
2019-03-13 21:51:58;217;80;35;17;16;10;11;12;4;6;3
2019-03-13 21:52:59;217;80;35;17;16;10;11;12;4;6;3
2019-03-13 21:53:59;217;80;35;17;16;10;11;12;4;6;3
2019-03-13 21:54:58;217;80;35;17;16;10;11;12;4;6;3
2019-03-13 21:55:59;217;80;35;17;16;10;11;12;4;6;3
2019-03-13 21:56:58;217;80;35;17;16;10;11;12;4;6;3
2019-03-13 21:57:59;218;80;35;18;16;10;11;12;4;6;3
2019-03-13 21:58:58;219;80;35;18;16;10;11;12;5;6;3
2019-03-13 21:59:59;219;80;35;18;16;10;11;12;5;6;3
2019-03-13 22:00:59;219;80;35;18;16;10;11;12;5;6;3
2019-03-13 22:01:58;220;80;35;18;16;11;11;12;5;6;3
2019-03-13 22:02:59;220;80;35;18;16;11;11;12;5;6;3
2019-03-13 22:03:58;220;80;35;18;16;11;11;12;5;6;3
2019-03-13 22:04:59;220;80;35;18;16;11;11;12;5;6;3
2019-03-13 22:05:59;221;80;35;19;16;11;11;12;5;6;3
2019-03-13 22:06:58;221;80;35;19;16;11;11;12;5;6;3
2019-03-13 22:07:59;221;80;35;19;16;11;11;12;5;6;3
2019-03-13 22:08:58;221;80;35;19;16;11;11;12;5;6;3
2019-03-13 22:09:59;221;80;35;19;16;11;11;12;5;6;3
2019-03-13 22:10:58;221;80;35;19;16;11;11;12;5;6;3
2019-03-13 22:11:59;221;80;35;19;16;11;11;12;5;6;3
2019-03-13 22:12:59;221;80;35;19;16;11;11;12;5;6;3
2019-03-13 22:13:58;221;80;35;19;16;11;11;12;5;6;3
2019-03-13 22:14:59;221;80;35;19;16;11;11;12;5;6;3
2019-03-13 22:15:59;221;80;35;19;16;11;11;12;5;6;3
2019-03-13 22:16:58;221;80;35;19;16;11;11;12;5;6;3
2019-03-13 22:17:59;221;80;35;19;16;11;11;12;5;6;3
2019-03-13 22:18:58;221;80;35;19;16;11;11;12;5;6;3
2019-03-13 22:19:59;222;81;35;19;16;11;11;12;5;6;3
2019-03-13 22:20:59;222;81;35;19;16;11;11;12;5;6;3
2019-03-13 22:21:58;222;81;35;19;16;11;11;12;5;6;3
2019-03-13 22:22:59;222;81;35;19;16;11;11;12;5;6;3
2019-03-13 22:23:58;222;81;35;19;16;11;11;12;5;6;3
2019-03-13 22:24:59;223;81;35;19;16;11;11;12;6;6;3
2019-03-13 22:25:59;223;81;35;19;16;11;11;12;6;6;3
2019-03-13 22:26:58;223;81;35;19;16;11;11;12;6;6;3
2019-03-13 22:27:59;223;81;35;19;16;11;11;12;6;6;3
2019-03-13 22:28:59;224;81;35;19;16;11;11;12;7;6;3
2019-03-13 22:29:58;224;81;35;19;16;11;11;12;7;6;3
2019-03-13 22:30:59;224;81;35;19;16;11;11;12;7;6;3
2019-03-13 22:31:59;225;81;35;19;16;11;11;12;8;6;3
2019-03-13 22:32:58;225;81;35;19;16;11;11;12;8;6;3
2019-03-13 22:33:59;225;81;35;19;16;11;11;12;8;6;3
2019-03-13 22:34:59;225;81;35;19;16;11;11;12;8;6;3
2019-03-13 22:35:58;225;81;35;19;16;11;11;12;8;6;3
2019-03-13 22:36:59;225;81;35;19;16;11;11;12;8;6;3
2019-03-13 22:37:58;226;81;36;19;16;11;11;12;8;6;3
2019-03-13 22:38:59;226;81;36;19;16;11;11;12;8;6;3
2019-03-13 22:39:59;227;81;36;19;17;11;11;12;8;6;3
2019-03-13 22:41:00;226;81;36;18;17;11;11;12;8;6;3
2019-03-13 22:41:58;226;81;36;18;17;11;11;12;8;6;3
2019-03-13 22:42:59;226;81;36;18;17;11;11;12;8;6;3
2019-03-13 22:43:58;226;81;36;18;17;11;11;12;8;6;3
2019-03-13 22:44:59;226;81;36;18;17;11;11;12;8;6;3
2019-03-13 22:45:59;226;81;36;18;17;11;11;12;8;6;3
2019-03-13 22:46:58;226;81;36;18;17;11;11;12;8;6;3
2019-03-13 22:47:59;226;81;36;18;17;11;11;12;8;6;3
2019-03-13 22:48:59;227;82;36;18;17;11;11;12;8;6;3
2019-03-13 22:49:58;228;83;36;18;17;11;11;12;8;6;3
2019-03-13 22:50:59;228;83;36;18;17;11;11;12;8;6;3
2019-03-13 22:51:59;228;83;36;18;17;11;11;12;8;6;3
2019-03-13 22:52:58;228;83;36;18;17;11;11;12;8;6;3
2019-03-13 22:53:59;228;83;36;18;17;11;11;12;8;6;3
2019-03-13 22:54:59;228;83;36;18;17;11;11;12;8;6;3
2019-03-13 22:55:58;229;83;37;18;17;11;11;12;8;6;3
2019-03-13 22:56:59;229;83;37;18;17;11;11;12;8;6;3
2019-03-13 22:57:58;231;83;37;19;17;11;11;12;8;6;3
2019-03-13 22:58:59;231;83;37;19;17;11;11;12;8;6;3
2019-03-13 22:59:59;231;83;37;19;17;11;11;12;8;6;3
2019-03-13 23:00:58;231;83;37;19;17;11;11;12;8;6;3
2019-03-13 23:01:59;231;83;37;19;17;11;11;12;8;6;3
2019-03-13 23:02:59;231;83;37;19;17;11;11;12;8;6;3
2019-03-13 23:03:58;231;83;37;19;17;11;11;12;8;6;3
2019-03-13 23:04:59;231;83;37;19;17;11;11;12;8;6;3
2019-03-13 23:05:58;231;83;37;19;17;11;11;12;8;6;3
2019-03-13 23:06:59;231;83;37;19;17;11;11;12;8;6;3
2019-03-13 23:07:59;231;83;37;19;17;11;11;12;8;6;3
2019-03-13 23:08:58;231;83;37;19;17;11;11;12;8;6;3
2019-03-13 23:09:59;231;83;37;19;17;11;11;12;8;6;3
2019-03-13 23:10:59;231;83;37;19;17;11;11;12;8;6;3
2019-03-13 23:11:58;231;83;37;19;17;11;11;12;8;6;3
2019-03-13 23:12:59;231;83;37;19;17;11;11;12;8;6;3
2019-03-13 23:13:58;231;83;37;19;17;11;11;12;8;6;3
2019-03-13 23:14:59;231;83;37;19;17;11;11;12;8;6;3
2019-03-13 23:15:59;231;83;37;19;17;11;11;12;8;6;3
2019-03-13 23:16:58;231;83;37;19;17;11;11;12;8;6;3
2019-03-13 23:17:59;231;83;37;19;17;11;11;12;8;6;3
2019-03-13 23:18:59;231;83;37;19;17;11;11;12;8;6;3
2019-03-13 23:19:58;231;83;37;19;17;11;11;12;8;6;3
2019-03-13 23:20:59;231;83;37;19;17;11;11;12;8;6;3
2019-03-13 23:21:58;231;83;37;19;17;11;11;12;8;6;3
2019-03-13 23:22:59;231;83;37;19;17;11;11;12;8;6;3
2019-03-13 23:23:59;231;83;37;19;17;11;11;12;8;6;3
2019-03-13 23:24:58;231;83;37;19;17;11;11;12;8;6;3
2019-03-13 23:25:59;231;83;37;19;17;11;11;12;8;6;3
2019-03-13 23:26:59;231;83;37;19;17;11;11;12;8;6;3
2019-03-13 23:27:58;231;83;37;19;17;11;11;12;8;6;3
2019-03-13 23:28:59;231;83;37;19;17;11;11;12;8;6;3
2019-03-13 23:29:58;231;83;37;19;17;11;11;12;8;6;3
2019-03-13 23:30:59;231;83;37;19;17;11;11;12;8;6;3
2019-03-13 23:31:59;231;83;37;19;17;11;11;12;8;6;3
2019-03-13 23:32:58;231;83;37;19;17;11;11;12;8;6;3
2019-03-13 23:33:59;231;83;37;19;17;11;11;12;8;6;3
2019-03-13 23:34:58;231;83;37;19;17;11;11;12;8;6;3
2019-03-13 23:35:59;231;83;37;19;17;11;11;12;8;6;3
2019-03-13 23:36:59;231;83;37;19;17;11;11;12;8;6;3
2019-03-13 23:37:58;231;83;37;19;17;11;11;12;8;6;3
2019-03-13 23:38:59;231;84;36;19;17;11;11;12;8;6;3
2019-03-13 23:39:58;231;84;36;19;17;11;11;12;8;6;3
2019-03-13 23:40:59;231;84;36;19;17;11;11;12;8;6;3
2019-03-13 23:41:59;231;84;36;19;17;11;11;12;8;6;3
2019-03-13 23:42:58;231;84;36;19;17;11;11;12;8;6;3
2019-03-13 23:43:59;231;84;36;19;17;11;11;12;8;6;3
2019-03-13 23:44:59;231;84;36;19;17;11;11;12;8;6;3
2019-03-13 23:45:58;231;84;37;19;17;11;11;11;8;6;3
2019-03-13 23:46:59;231;84;37;19;17;11;11;11;8;6;3
2019-03-13 23:48:00;231;84;37;19;17;11;11;11;8;6;3
2019-03-13 23:48:58;231;84;37;19;17;11;11;11;8;6;3
2019-03-13 23:49:59;231;84;37;19;17;11;11;11;8;6;3
2019-03-13 23:50:58;231;84;37;19;17;11;11;11;8;6;3
2019-03-13 23:51:59;231;84;37;19;17;11;11;11;8;6;3
2019-03-13 23:52:59;231;84;37;19;17;11;11;11;8;6;3
2019-03-13 23:53:58;231;84;37;19;17;11;11;11;8;6;3
2019-03-13 23:54:59;231;84;37;19;17;11;11;11;8;6;3
2019-03-13 23:55:58;231;84;37;19;17;11;11;11;8;6;3
2019-03-13 23:56:59;231;84;37;19;17;11;11;11;8;6;3
2019-03-13 23:57:59;231;84;37;19;17;11;11;11;8;6;3
2019-03-13 23:58:58;231;84;37;19;17;11;11;11;8;6;3
2019-03-13 23:59:59;232;84;37;19;17;12;11;11;8;6;3
