datetime;total_votes;akuaku;telegraf;redslot;Есения;Kolbasevich;Daedra;kilogramm;vjik;BlackTulip;megaslowpoke
2020-06-10 06:28:59;48;16;12;4;2;0;2;2;0;2;0
2020-06-10 06:29:58;48;16;12;4;2;0;2;2;0;2;0
2020-06-10 06:30:59;48;16;12;4;2;0;2;2;0;2;0
2020-06-10 06:31:58;48;16;12;4;2;0;2;2;0;2;0
2020-06-10 06:32:59;48;16;12;4;2;0;2;2;0;2;0
2020-06-10 06:33:58;48;16;12;4;2;0;2;2;0;2;0
2020-06-10 06:34:59;49;16;13;4;2;0;2;2;0;2;0
2020-06-10 06:35:59;49;16;13;4;2;0;2;2;0;2;0
2020-06-10 06:36:58;49;16;13;4;2;0;2;2;0;2;0
2020-06-10 06:37:59;49;16;13;4;2;0;2;2;0;2;0
2020-06-10 06:38:59;49;16;13;4;2;0;2;2;0;2;0
2020-06-10 06:39:58;49;16;13;4;2;0;2;2;0;2;0
2020-06-10 06:40:59;49;16;13;4;2;0;2;2;0;2;0
2020-06-10 06:41:58;49;16;13;4;2;0;2;2;0;2;0
2020-06-10 06:42:59;49;16;13;4;2;0;2;2;0;2;0
2020-06-10 06:43:59;49;16;13;4;2;0;2;2;0;2;0
2020-06-10 06:44:58;49;16;13;4;2;0;2;2;0;2;0
2020-06-10 06:45:59;49;16;13;4;2;0;2;2;0;2;0
2020-06-10 06:46:58;49;16;13;4;2;0;2;2;0;2;0
2020-06-10 06:47:59;49;16;13;4;2;0;2;2;0;2;0
2020-06-10 06:48:59;49;16;13;4;2;0;2;2;0;2;0
2020-06-10 06:49:58;49;16;13;4;2;0;2;2;0;2;0
2020-06-10 06:50:59;50;16;14;4;2;0;2;2;0;2;0
2020-06-10 06:51:59;50;16;14;4;2;0;2;2;0;2;0
2020-06-10 06:52:58;50;16;14;4;2;0;2;2;0;2;0
2020-06-10 06:53:59;50;16;14;4;2;0;2;2;0;2;0
2020-06-10 06:54:59;50;16;14;4;2;0;2;2;0;2;0
2020-06-10 06:55:58;50;16;14;4;2;0;2;2;0;2;0
2020-06-10 06:56:59;50;16;14;4;2;0;2;2;0;2;0
2020-06-10 06:57:59;50;16;14;4;2;0;2;2;0;2;0
2020-06-10 06:58:58;50;16;14;4;2;0;2;2;0;2;0
2020-06-10 06:59:59;50;16;14;4;2;0;2;2;0;2;0
2020-06-10 07:00:59;50;16;14;4;2;0;2;2;0;2;0
2020-06-10 07:01:58;50;16;14;4;2;0;2;2;0;2;0
2020-06-10 07:02:59;50;16;14;4;2;0;2;2;0;2;0
2020-06-10 07:03:59;50;16;14;4;2;0;2;2;0;2;0
2020-06-10 07:04:58;50;16;14;4;2;0;2;2;0;2;0
2020-06-10 07:05:59;50;16;14;4;2;0;2;2;0;2;0
2020-06-10 07:06:58;50;16;14;4;2;0;2;2;0;2;0
2020-06-10 07:07:59;50;16;14;4;2;0;2;2;0;2;0
2020-06-10 07:08:59;50;16;14;4;2;0;2;2;0;2;0
2020-06-10 07:09:58;50;16;14;4;2;0;2;2;0;2;0
2020-06-10 07:10:59;50;16;14;4;2;0;2;2;0;2;0
2020-06-10 07:11:59;50;16;14;4;2;0;2;2;0;2;0
2020-06-10 07:12:58;50;16;14;4;2;0;2;2;0;2;0
2020-06-10 07:13:59;50;16;14;4;2;0;2;2;0;2;0
2020-06-10 07:14:58;50;16;14;4;2;0;2;2;0;2;0
2020-06-10 07:15:59;50;16;14;4;2;0;2;2;0;2;0
2020-06-10 07:16:59;50;16;14;4;2;0;2;2;0;2;0
2020-06-10 07:17:58;50;16;14;4;2;0;2;2;0;2;0
2020-06-10 07:18:59;50;16;14;4;2;0;2;2;0;2;0
2020-06-10 07:19:58;50;16;14;4;2;0;2;2;0;2;0
2020-06-10 07:20:59;50;16;14;4;2;0;2;2;0;2;0
2020-06-10 07:21:59;50;16;14;4;2;0;2;2;0;2;0
2020-06-10 07:22:58;50;16;14;4;2;0;2;2;0;2;0
2020-06-10 07:23:59;50;16;14;4;2;0;2;2;0;2;0
2020-06-10 07:24:59;50;16;14;4;2;0;2;2;0;2;0
2020-06-10 07:25:58;50;16;14;4;2;0;2;2;0;2;0
2020-06-10 07:26:59;50;16;14;4;2;0;2;2;0;2;0
2020-06-10 07:27:59;50;16;14;4;2;0;2;2;0;2;0
2020-06-10 07:28:58;50;16;14;4;2;0;2;2;0;2;0
2020-06-10 07:29:59;50;16;14;4;2;0;2;2;0;2;0
2020-06-10 07:30:58;50;16;14;4;2;0;2;2;0;2;0
2020-06-10 07:31:59;50;16;14;4;2;0;2;2;0;2;0
2020-06-10 07:32:59;50;16;14;4;2;0;2;2;0;2;0
2020-06-10 07:33:58;50;16;14;4;2;0;2;2;0;2;0
2020-06-10 07:34:59;50;16;14;4;2;0;2;2;0;2;0
2020-06-10 07:35:58;51;17;14;4;2;0;2;2;0;2;0
2020-06-10 07:36:59;52;17;14;4;2;0;2;2;0;2;0
2020-06-10 07:37:59;52;17;14;4;2;0;2;2;0;2;0
2020-06-10 07:38:58;53;18;14;4;2;0;2;2;0;2;0
2020-06-10 07:39:59;53;18;14;4;2;0;2;2;0;2;0
2020-06-10 07:40:59;54;19;14;4;2;0;2;2;0;2;0
2020-06-10 07:41:58;54;19;14;4;2;0;2;2;0;2;0
2020-06-10 07:43:00;54;19;14;4;2;0;2;2;0;2;0
2020-06-10 07:43:58;54;19;14;4;2;0;2;2;0;2;0
2020-06-10 07:44:59;54;19;14;4;2;0;2;2;0;2;0
2020-06-10 07:45:59;54;19;14;4;2;0;2;2;0;2;0
2020-06-10 07:46:58;54;19;14;4;2;0;2;2;0;2;0
2020-06-10 07:47:59;54;19;14;4;2;0;2;2;0;2;0
2020-06-10 07:48:58;54;19;14;4;2;0;2;2;0;2;0
2020-06-10 07:50:00;54;19;14;4;2;0;2;2;0;2;0
2020-06-10 07:50:58;54;19;14;4;2;0;2;2;0;2;0
2020-06-10 07:51:59;54;19;14;4;2;0;2;2;0;2;0
2020-06-10 07:52:59;54;19;14;4;2;0;2;2;0;2;0
2020-06-10 07:53:58;54;19;14;4;2;0;2;2;0;2;0
2020-06-10 07:54:59;55;19;14;4;2;0;2;3;0;2;0
2020-06-10 07:55:58;55;19;14;4;2;0;2;3;0;2;0
2020-06-10 07:56:59;55;19;14;4;2;0;2;3;0;2;0
2020-06-10 07:57:59;55;19;14;4;2;0;2;3;0;2;0
2020-06-10 07:58:58;55;19;14;4;2;0;2;3;0;2;0
2020-06-10 07:59:59;55;19;14;4;2;0;2;3;0;2;0
2020-06-10 08:00:58;55;19;14;4;2;0;2;3;0;2;0
2020-06-10 08:01:59;55;19;14;4;2;0;2;3;0;2;0
2020-06-10 08:02:59;55;19;14;4;2;0;2;3;0;2;0
2020-06-10 08:03:58;55;19;14;4;2;0;2;3;0;2;0
2020-06-10 08:04:59;56;19;14;4;2;0;2;3;1;2;0
2020-06-10 08:05:58;56;19;14;4;2;0;2;3;1;2;0
2020-06-10 08:06:59;56;19;14;4;2;0;2;3;1;2;0
2020-06-10 08:07:58;56;19;14;4;2;0;2;3;1;2;0
2020-06-10 08:08:59;56;19;14;4;2;0;2;3;1;2;0
2020-06-10 08:09:58;56;19;14;4;2;0;2;3;1;2;0
2020-06-10 08:10:59;56;19;14;4;2;0;2;3;1;2;0
2020-06-10 08:11:59;56;19;14;4;2;0;2;3;1;2;0
2020-06-10 08:12:58;56;19;14;4;2;0;2;3;1;2;0
2020-06-10 08:13:59;57;20;14;4;2;0;2;3;1;2;0
2020-06-10 08:14:58;57;20;14;4;2;0;2;3;1;2;0
2020-06-10 08:15:59;57;20;14;4;2;0;2;3;1;2;0
2020-06-10 08:16:58;57;20;14;4;2;0;2;3;1;2;0
2020-06-10 08:17:59;57;20;14;4;2;0;2;3;1;2;0
2020-06-10 08:18:58;57;20;14;4;2;0;2;3;1;2;0
2020-06-10 08:19:59;57;20;14;4;2;0;2;3;1;2;0
2020-06-10 08:20:58;57;20;14;4;2;0;2;3;1;2;0
2020-06-10 08:21:59;57;20;14;4;2;0;2;3;1;2;0
2020-06-10 08:22:58;57;20;14;4;2;0;2;3;1;2;0
2020-06-10 08:23:59;57;20;14;4;2;0;2;3;1;2;0
2020-06-10 08:24:59;57;20;14;4;2;0;2;3;1;2;0
2020-06-10 08:25:58;57;20;14;4;2;0;2;3;1;2;0
2020-06-10 08:26:59;57;20;14;4;2;0;2;3;1;2;0
2020-06-10 08:27:58;57;20;14;4;2;0;2;3;1;2;0
2020-06-10 08:28:59;57;20;14;4;2;0;2;3;1;2;0
2020-06-10 08:29:58;57;20;14;4;2;0;2;3;1;2;0
2020-06-10 08:30:59;57;20;14;4;2;0;2;3;1;2;0
2020-06-10 08:31:59;57;20;14;4;2;0;2;3;1;2;0
2020-06-10 08:32:58;57;20;14;4;2;0;2;3;1;2;0
2020-06-10 08:33:59;57;20;14;4;2;0;2;3;1;2;0
2020-06-10 08:34:58;57;20;14;4;2;0;2;3;1;2;0
2020-06-10 08:35:59;58;21;14;4;2;0;2;3;1;2;0
2020-06-10 08:36:59;58;21;14;4;2;0;2;3;1;2;0
2020-06-10 08:37:58;58;21;14;4;2;0;2;3;1;2;0
2020-06-10 08:39:00;58;21;14;4;2;0;2;3;1;2;0
2020-06-10 08:39:58;58;21;14;4;2;0;2;3;1;2;0
2020-06-10 08:40:59;58;21;14;4;2;0;2;3;1;2;0
2020-06-10 08:41:59;58;21;14;4;2;0;2;3;1;2;0
2020-06-10 08:42:58;58;21;14;4;2;0;2;3;1;2;0
2020-06-10 08:43:59;59;21;15;4;2;0;2;3;1;2;0
2020-06-10 08:44:58;59;21;15;4;2;0;2;3;1;2;0
2020-06-10 08:45:59;59;21;15;4;2;0;2;3;1;2;0
2020-06-10 08:46:58;59;21;15;4;2;0;2;3;1;2;0
2020-06-10 08:47:59;59;21;15;4;2;0;2;3;1;2;0
2020-06-10 08:48:59;59;21;15;4;2;0;2;3;1;2;0
2020-06-10 08:49:58;59;21;15;4;2;0;2;3;1;2;0
2020-06-10 08:50:59;59;21;15;4;2;0;2;3;1;2;0
2020-06-10 08:51:59;60;21;15;5;2;0;2;3;1;2;0
2020-06-10 08:52:58;60;21;15;5;2;0;2;3;1;2;0
2020-06-10 08:53:59;60;21;15;5;2;0;2;3;1;2;0
2020-06-10 08:54:58;60;21;15;5;2;0;2;3;1;2;0
2020-06-10 08:55:59;60;21;15;5;2;0;2;3;1;2;0
2020-06-10 08:56:59;60;21;15;5;2;0;2;3;1;2;0
2020-06-10 08:57:58;60;21;15;5;2;0;2;3;1;2;0
2020-06-10 08:58:59;60;21;15;5;2;0;2;3;1;2;0
2020-06-10 08:59:58;60;21;15;5;2;0;2;3;1;2;0
2020-06-10 09:00:59;60;21;15;5;2;0;2;3;1;2;0
2020-06-10 09:01:58;60;21;15;5;2;0;2;3;1;2;0
2020-06-10 09:02:59;61;22;15;5;2;0;2;3;1;2;0
2020-06-10 09:03:58;61;22;15;5;2;0;2;3;1;2;0
2020-06-10 09:04:59;61;22;15;5;2;0;2;3;1;2;0
2020-06-10 09:05:59;61;22;15;5;2;0;2;3;1;2;0
2020-06-10 09:06:58;61;22;15;5;2;0;2;3;1;2;0
2020-06-10 09:07:59;61;22;15;5;2;0;2;3;1;2;0
2020-06-10 09:08:58;61;22;15;5;2;0;2;3;1;2;0
2020-06-10 09:09:59;61;22;15;5;2;0;2;3;1;2;0
2020-06-10 09:10:59;61;22;15;5;2;0;2;3;1;2;0
2020-06-10 09:11:58;61;22;15;5;2;0;2;3;1;2;0
2020-06-10 09:12:59;61;22;15;5;2;0;2;3;1;2;0
2020-06-10 09:13:58;61;22;15;5;2;0;2;3;1;2;0
2020-06-10 09:14:59;61;22;15;5;2;0;2;3;1;2;0
2020-06-10 09:15:59;61;22;15;5;2;0;2;3;1;2;0
2020-06-10 09:16:58;61;22;15;5;2;0;2;3;1;2;0
2020-06-10 09:17:59;61;22;15;5;2;0;2;3;1;2;0
2020-06-10 09:18:59;61;22;15;5;2;0;2;3;1;2;0
2020-06-10 09:19:58;63;22;17;5;2;0;2;3;1;2;0
2020-06-10 09:20:59;63;22;17;5;2;0;2;3;1;2;0
2020-06-10 09:21:58;63;22;17;5;2;0;2;3;1;2;0
2020-06-10 09:22:59;63;22;17;5;2;0;2;3;1;2;0
2020-06-10 09:23:59;64;22;17;6;2;0;2;3;1;2;0
2020-06-10 09:24:58;64;22;17;6;2;0;2;3;1;2;0
2020-06-10 09:25:59;64;22;17;6;2;0;2;3;1;2;0
2020-06-10 09:26:58;67;22;18;6;2;0;2;4;2;2;0
2020-06-10 09:27:59;67;22;18;6;2;0;2;4;2;2;0
2020-06-10 09:28:59;67;22;18;6;2;0;2;4;2;2;0
2020-06-10 09:29:59;67;22;18;6;2;0;2;4;2;2;0
2020-06-10 09:30:58;67;22;18;6;2;0;2;4;2;2;0
2020-06-10 09:31:59;67;22;18;6;2;0;2;4;2;2;0
2020-06-10 09:32:58;67;22;18;6;2;0;2;4;2;2;0
2020-06-10 09:33:59;67;22;18;6;2;0;2;4;2;2;0
2020-06-10 09:34:58;67;22;18;6;2;0;2;4;2;2;0
2020-06-10 09:35:59;68;23;18;6;2;0;2;4;2;2;0
2020-06-10 09:36:58;68;23;18;6;2;0;2;4;2;2;0
2020-06-10 09:37:59;68;23;18;6;2;0;2;4;2;2;0
2020-06-10 09:38:59;68;23;18;6;2;0;2;4;2;2;0
2020-06-10 09:39:58;68;23;18;6;2;0;2;4;2;2;0
2020-06-10 09:40:59;68;23;18;6;2;0;2;4;2;2;0
2020-06-10 09:41:58;68;23;18;6;2;0;2;4;2;2;0
2020-06-10 09:42:59;68;23;18;6;2;0;2;4;2;2;0
2020-06-10 09:43:59;68;23;18;6;2;0;2;4;2;2;0
2020-06-10 09:44:58;68;23;18;6;2;0;2;4;2;2;0
2020-06-10 09:45:59;68;23;18;6;2;0;2;4;2;2;0
2020-06-10 09:46:58;68;23;18;6;2;0;2;4;2;2;0
2020-06-10 09:47:59;68;23;18;6;2;0;2;4;2;2;0
2020-06-10 09:48:58;68;23;18;6;2;0;2;4;2;2;0
2020-06-10 09:49:59;69;23;18;7;2;0;2;4;2;2;0
2020-06-10 09:50:59;69;23;18;7;2;0;2;4;2;2;0
2020-06-10 09:51:58;69;23;18;7;2;0;2;4;2;2;0
2020-06-10 09:52:59;69;23;18;7;2;0;2;4;2;2;0
2020-06-10 09:53:58;69;23;18;7;2;0;2;4;2;2;0
2020-06-10 09:54:59;70;23;18;8;2;0;2;4;2;2;0
2020-06-10 09:55:58;71;24;18;8;2;0;2;4;2;2;0
2020-06-10 09:56:59;71;24;18;8;2;0;2;4;2;2;0
2020-06-10 09:57:59;71;24;18;8;2;0;2;4;2;2;0
2020-06-10 09:58:58;71;24;18;8;2;0;2;4;2;2;0
2020-06-10 09:59:59;71;24;18;8;2;0;2;4;2;2;0
2020-06-10 10:00:58;71;24;18;8;2;0;2;4;2;2;0
2020-06-10 10:01:59;71;24;18;8;2;0;2;4;2;2;0
2020-06-10 10:02:59;71;24;18;8;2;0;2;4;2;2;0
2020-06-10 10:03:58;71;24;18;8;2;0;2;4;2;2;0
2020-06-10 10:04:59;71;24;18;8;2;0;2;4;2;2;0
2020-06-10 10:05:58;71;24;18;8;2;0;2;4;2;2;0
2020-06-10 10:06:59;71;24;18;8;2;0;2;4;2;2;0
2020-06-10 10:07:58;71;24;18;8;2;0;2;4;2;2;0
2020-06-10 10:08:59;71;24;18;8;2;0;2;4;2;2;0
2020-06-10 10:09:58;71;24;18;8;2;0;2;4;2;2;0
2020-06-10 10:10:59;71;24;18;8;2;0;2;4;2;2;0
2020-06-10 10:11:59;72;25;18;8;2;0;2;4;2;2;0
2020-06-10 10:12:58;72;25;18;8;2;0;2;4;2;2;0
2020-06-10 10:13:59;73;25;18;8;2;1;2;4;2;2;0
2020-06-10 10:14:58;74;25;19;8;2;1;2;4;2;2;0
2020-06-10 10:15:59;74;25;19;8;2;1;2;4;2;2;0
2020-06-10 10:16:58;74;25;19;8;2;1;2;4;2;2;0
2020-06-10 10:17:59;74;25;19;8;2;1;2;4;2;2;0
2020-06-10 10:18:58;74;25;19;8;2;1;2;4;2;2;0
2020-06-10 10:19:59;74;25;19;8;2;1;2;4;2;2;0
2020-06-10 10:20:59;74;25;19;8;2;1;2;4;2;2;0
2020-06-10 10:21:58;74;25;19;8;2;1;2;4;2;2;0
2020-06-10 10:22:59;74;25;19;8;2;1;2;4;2;2;0
2020-06-10 10:23:59;74;25;19;8;2;1;2;4;2;2;0
2020-06-10 10:24:58;74;25;19;8;2;1;2;4;2;2;0
2020-06-10 10:25:59;74;25;19;8;2;1;2;4;2;2;0
2020-06-10 10:26:59;74;25;19;8;2;1;2;4;2;2;0
2020-06-10 10:27:58;74;25;19;8;2;1;2;4;2;2;0
2020-06-10 10:28:59;75;26;19;8;2;1;2;4;2;2;0
2020-06-10 10:29:58;75;26;19;8;2;1;2;4;2;2;0
2020-06-10 10:30:59;75;26;19;8;2;1;2;4;2;2;0
2020-06-10 10:31:59;75;26;19;8;2;1;2;4;2;2;0
2020-06-10 10:32:58;75;26;19;8;2;1;2;4;2;2;0
2020-06-10 10:33:58;75;26;19;8;2;1;2;4;2;2;0
2020-06-10 10:34:59;75;26;19;8;2;1;2;4;2;2;0
2020-06-10 10:35:58;75;26;19;8;2;1;2;4;2;2;0
2020-06-10 10:36:59;76;26;19;9;2;1;2;4;2;2;0
2020-06-10 10:37:58;76;26;19;9;2;1;2;4;2;2;0
2020-06-10 10:38:59;76;26;19;9;2;1;2;4;2;2;0
2020-06-10 10:39:58;76;26;19;9;2;1;2;4;2;2;0
2020-06-10 10:40:59;76;26;19;9;2;1;2;4;2;2;0
2020-06-10 10:41:59;76;26;19;9;2;1;2;4;2;2;0
2020-06-10 10:42:58;76;26;19;9;2;1;2;4;2;2;0
2020-06-10 10:43:59;76;26;19;9;2;1;2;4;2;2;0
2020-06-10 10:44:58;77;26;19;9;2;2;2;4;2;2;0
2020-06-10 10:45:59;77;26;19;9;2;2;2;4;2;2;0
2020-06-10 10:46:59;77;26;19;9;2;2;2;4;2;2;0
2020-06-10 10:47:58;77;26;19;9;2;2;2;4;2;2;0
2020-06-10 10:48:59;77;26;19;9;2;2;2;4;2;2;0
2020-06-10 10:49:58;77;26;19;9;2;2;2;4;2;2;0
2020-06-10 10:50:59;77;26;19;9;2;2;2;4;2;2;0
2020-06-10 10:51:58;77;26;19;9;2;2;2;4;2;2;0
2020-06-10 10:52:59;77;26;19;9;2;2;2;4;2;2;0
2020-06-10 10:53:58;77;26;19;9;2;2;2;4;2;2;0
2020-06-10 10:54:59;78;26;20;9;2;2;2;4;2;2;0
2020-06-10 10:55:58;78;26;20;9;2;2;2;4;2;2;0
2020-06-10 10:56:59;79;26;21;9;2;2;2;4;2;2;0
2020-06-10 10:57:58;79;26;21;9;2;2;2;4;2;2;0
2020-06-10 10:58:59;79;26;21;9;2;2;2;4;2;2;0
2020-06-10 10:59:58;80;27;21;9;2;2;2;4;2;2;0
2020-06-10 11:00:59;82;28;22;9;2;2;2;4;2;2;0
2020-06-10 11:01:59;82;28;22;9;2;2;2;4;2;2;0
2020-06-10 11:02:58;82;28;22;9;2;2;2;4;2;2;0
2020-06-10 11:03:59;83;29;22;9;2;2;2;4;2;2;0
2020-06-10 11:04:58;83;28;23;9;2;2;2;4;2;2;0
2020-06-10 11:06:00;83;28;23;9;2;2;2;4;2;2;0
2020-06-10 11:06:58;83;28;23;9;2;2;2;4;2;2;0
2020-06-10 11:07:59;83;28;23;9;2;2;2;4;2;2;0
2020-06-10 11:08:59;83;28;23;9;2;2;2;4;2;2;0
2020-06-10 11:09:58;84;29;23;9;2;2;2;4;2;2;0
2020-06-10 11:10:59;84;29;23;9;2;2;2;4;2;2;0
2020-06-10 11:11:58;84;29;23;9;2;2;2;4;2;2;0
2020-06-10 11:12:59;84;29;23;9;2;2;2;4;2;2;0
2020-06-10 11:13:58;84;29;23;9;2;2;2;4;2;2;0
2020-06-10 11:14:59;84;29;23;9;2;2;2;4;2;2;0
2020-06-10 11:15:58;84;29;23;9;2;2;2;4;2;2;0
2020-06-10 11:16:59;84;29;23;9;2;2;2;4;2;2;0
2020-06-10 11:17:58;84;29;23;9;2;2;2;4;2;2;0
2020-06-10 11:18:59;84;29;23;9;2;2;2;4;2;2;0
2020-06-10 11:19:58;84;29;23;9;2;2;2;4;2;2;0
2020-06-10 11:20:59;85;29;23;9;2;2;2;4;2;2;1
2020-06-10 11:21:58;85;29;23;9;2;2;2;4;2;2;1
2020-06-10 11:22:59;85;29;23;9;2;2;2;4;2;2;1
2020-06-10 11:23:59;86;29;23;10;2;2;2;4;2;2;1
2020-06-10 11:24:58;86;29;23;10;2;2;2;4;2;2;1
2020-06-10 11:25:59;87;30;23;10;2;2;2;4;2;2;1
2020-06-10 11:26:58;87;30;23;10;2;2;2;4;2;2;1
2020-06-10 11:27:59;89;31;24;10;2;2;2;4;2;2;1
2020-06-10 11:28:59;90;31;25;10;2;2;2;4;2;2;1
2020-06-10 11:29:58;91;32;25;10;2;2;2;4;2;2;1
2020-06-10 11:30:59;92;32;26;10;2;2;2;4;2;2;1
2020-06-10 11:31:58;92;32;26;10;2;2;2;4;2;2;1
2020-06-10 11:32:59;92;32;26;10;2;2;2;4;2;2;1
2020-06-10 11:33:58;92;32;26;10;2;2;2;4;2;2;1
2020-06-10 11:34:59;92;32;26;10;2;2;2;4;2;2;1
2020-06-10 11:35:58;92;32;26;10;2;2;2;4;2;2;1
2020-06-10 11:36:59;92;32;26;10;2;2;2;4;2;2;1
2020-06-10 11:37:59;92;32;26;10;2;2;2;4;2;2;1
2020-06-10 11:38:58;92;32;26;10;2;2;2;4;2;2;1
2020-06-10 11:39:59;92;32;26;10;2;2;2;4;2;2;1
2020-06-10 11:40:58;92;32;26;10;2;2;2;4;2;2;1
2020-06-10 11:41:59;93;32;26;11;2;2;2;4;2;2;1
2020-06-10 11:42:58;93;32;26;11;2;2;2;4;2;2;1
2020-06-10 11:43:59;93;32;26;11;2;2;2;4;2;2;1
2020-06-10 11:44:58;93;32;26;11;2;2;2;4;2;2;1
2020-06-10 11:45:59;93;32;26;10;2;3;2;4;2;2;1
2020-06-10 11:46:59;93;32;26;10;2;3;2;4;2;2;1
2020-06-10 11:47:58;93;32;26;10;2;3;2;4;2;2;1
2020-06-10 11:48:59;94;33;26;10;2;3;2;4;2;2;1
2020-06-10 11:49:58;94;33;26;10;2;3;2;4;2;2;1
2020-06-10 11:50:59;94;33;26;10;2;3;2;4;2;2;1
2020-06-10 11:51:58;94;33;26;10;2;3;2;4;2;2;1
2020-06-10 11:52:59;94;33;26;10;2;3;2;4;2;2;1
2020-06-10 11:53:59;94;33;26;10;2;3;2;4;2;2;1
2020-06-10 11:54:58;94;33;26;10;2;3;2;4;2;2;1
2020-06-10 11:55:59;94;33;26;10;2;3;2;4;2;2;1
2020-06-10 11:56:58;94;33;26;10;2;3;2;4;2;2;1
2020-06-10 11:57:59;94;33;26;10;2;3;2;4;2;2;1
2020-06-10 11:58:58;94;33;26;10;2;3;2;4;2;2;1
2020-06-10 11:59:59;94;33;26;10;2;3;2;4;2;2;1
2020-06-10 12:00:58;94;33;26;10;2;3;2;4;2;2;1
2020-06-10 12:01:59;94;33;26;10;2;3;2;4;2;2;1
2020-06-10 12:02:59;95;34;26;10;2;3;2;4;2;2;1
2020-06-10 12:03:58;95;34;26;10;2;3;2;4;2;2;1
2020-06-10 12:04:59;96;35;26;10;2;3;2;4;2;2;1
2020-06-10 12:05:58;96;35;26;10;2;3;2;4;2;2;1
2020-06-10 12:06:59;96;35;26;10;2;3;2;4;2;2;1
2020-06-10 12:07:59;96;35;26;10;2;3;2;4;2;2;1
2020-06-10 12:08:58;97;35;26;10;2;3;3;4;2;2;1
2020-06-10 12:09:59;97;35;26;10;2;3;3;4;2;2;1
2020-06-10 12:10:58;97;35;26;10;2;3;3;4;2;2;1
2020-06-10 12:11:59;97;35;26;10;2;3;3;4;2;2;1
2020-06-10 12:12:58;98;35;27;10;2;3;3;4;2;2;1
2020-06-10 12:13:59;98;35;27;10;2;3;3;4;2;2;1
2020-06-10 12:14:59;98;35;27;10;2;3;3;4;2;2;1
2020-06-10 12:15:58;99;35;27;10;2;3;3;4;2;2;2
2020-06-10 12:16:59;100;36;27;10;2;3;3;4;2;2;2
2020-06-10 12:17:58;101;37;27;10;2;3;3;4;2;2;2
2020-06-10 12:18:59;101;37;27;10;2;3;3;4;2;2;2
2020-06-10 12:19:58;101;37;27;10;2;3;3;4;2;2;2
2020-06-10 12:20:59;101;37;27;10;2;3;3;4;2;2;2
2020-06-10 12:21:58;101;37;27;10;2;3;3;4;2;2;2
2020-06-10 12:23:00;101;37;27;10;2;3;3;4;2;2;2
2020-06-10 12:23:58;101;37;27;10;2;3;3;4;2;2;2
2020-06-10 12:24:59;101;37;27;10;2;3;3;4;2;2;2
2020-06-10 12:25:59;101;37;27;10;2;3;3;4;2;2;2
2020-06-10 12:26:58;101;37;27;10;2;3;3;4;2;2;2
2020-06-10 12:27:59;101;37;27;10;2;3;3;4;2;2;2
2020-06-10 12:28:58;101;37;27;10;2;3;3;4;2;2;2
2020-06-10 12:30:00;101;37;27;10;2;3;3;4;2;2;2
2020-06-10 12:30:58;101;37;27;10;2;3;3;4;2;2;2
2020-06-10 12:32:00;101;37;27;10;2;3;3;4;2;2;2
2020-06-10 12:32:58;101;37;27;10;2;3;3;4;2;2;2
2020-06-10 12:33:59;101;37;27;10;2;3;3;4;2;2;2
2020-06-10 12:34:59;101;37;27;10;2;3;3;4;2;2;2
2020-06-10 12:35:58;101;37;27;10;2;3;3;4;2;2;2
2020-06-10 12:36:59;101;37;27;10;2;3;3;4;2;2;2
2020-06-10 12:37:58;101;37;27;10;2;3;3;4;2;2;2
2020-06-10 12:38:59;101;37;27;10;2;3;3;4;2;2;2
2020-06-10 12:39:59;101;37;27;10;2;3;3;4;2;2;2
2020-06-10 12:40:58;101;37;27;10;2;3;3;4;2;2;2
2020-06-10 12:41:59;102;37;27;11;2;3;3;4;2;2;2
2020-06-10 12:42:58;102;37;27;11;2;3;3;4;2;2;2
2020-06-10 12:43:59;102;37;27;11;2;3;3;4;2;2;2
2020-06-10 12:44:58;102;37;27;11;2;3;3;4;2;2;2
2020-06-10 12:45:59;103;38;27;11;2;3;3;4;2;2;2
2020-06-10 12:46:59;104;39;27;11;2;3;3;4;2;2;2
2020-06-10 12:47:58;104;39;27;11;2;3;3;4;2;2;2
2020-06-10 12:48:59;104;39;27;11;2;3;3;4;2;2;2
2020-06-10 12:49:59;105;39;28;11;2;3;3;4;2;2;2
2020-06-10 12:50:58;105;39;28;11;2;3;3;4;2;2;2
2020-06-10 12:51:59;105;39;28;11;2;3;3;4;2;2;2
2020-06-10 12:52:58;105;39;28;11;2;3;3;4;2;2;2
2020-06-10 12:53:59;105;39;28;11;2;3;3;4;2;2;2
2020-06-10 12:54:58;105;39;28;11;2;3;3;4;2;2;2
2020-06-10 12:55:59;106;40;28;11;2;3;3;4;2;2;2
2020-06-10 12:56:58;106;40;28;11;2;3;3;4;2;2;2
2020-06-10 12:57:59;106;40;28;11;2;3;3;4;2;2;2
2020-06-10 12:58:59;107;41;28;11;2;3;3;4;2;2;2
2020-06-10 12:59:58;107;41;28;11;2;3;3;4;2;2;2
2020-06-10 13:00:59;107;41;28;11;2;3;3;4;2;2;2
2020-06-10 13:01:58;108;42;28;11;2;3;3;4;2;2;2
2020-06-10 13:02:59;108;42;28;11;2;3;3;4;2;2;2
2020-06-10 13:03:58;108;42;28;11;2;3;3;4;2;2;2
2020-06-10 13:04:59;109;43;28;11;2;3;3;4;2;2;2
2020-06-10 13:05:58;109;43;28;11;2;3;3;4;2;2;2
