datetime;total_votes;norpo;Есения;navalny;kaiL;ruweb;shamanka;libertine;avvadonn;Mindsplitter;quick_justice
2020-09-23 06:58:59;40;9;3;3;1;5;0;7;0;2;0
2020-09-23 06:59:58;40;9;3;3;1;5;0;7;0;2;0
2020-09-23 07:00:59;40;9;3;3;1;5;0;7;0;2;0
2020-09-23 07:01:59;40;9;3;3;1;5;0;7;0;2;0
2020-09-23 07:02:58;40;9;3;3;1;5;0;7;0;2;0
2020-09-23 07:03:59;40;9;3;3;1;5;0;7;0;2;0
2020-09-23 07:04:59;41;10;3;3;1;5;0;7;0;2;0
2020-09-23 07:05:58;41;10;3;3;1;5;0;7;0;2;0
2020-09-23 07:06:59;41;10;3;3;1;5;0;7;0;2;0
2020-09-23 07:07:59;41;10;3;3;1;5;0;7;0;2;0
2020-09-23 07:08:58;41;10;3;3;1;5;0;7;0;2;0
2020-09-23 07:09:59;41;10;3;3;1;5;0;7;0;2;0
2020-09-23 07:10:59;41;10;3;3;1;5;0;7;0;2;0
2020-09-23 07:11:58;41;10;3;3;1;5;0;7;0;2;0
2020-09-23 07:12:59;41;10;3;3;1;5;0;7;0;2;0
2020-09-23 07:13:59;41;10;3;3;1;5;0;7;0;2;0
2020-09-23 07:14:58;42;10;3;3;2;5;0;7;0;2;0
2020-09-23 07:15:59;42;10;3;3;2;5;0;7;0;2;0
2020-09-23 07:16:59;42;10;3;3;2;5;0;7;0;2;0
2020-09-23 07:17:58;42;10;3;3;2;5;0;7;0;2;0
2020-09-23 07:18:59;42;10;3;3;2;5;0;7;0;2;0
2020-09-23 07:19:58;42;10;3;3;2;5;0;7;0;2;0
2020-09-23 07:20:59;42;10;3;3;2;5;0;7;0;2;0
2020-09-23 07:21:59;42;10;3;3;2;5;0;7;0;2;0
2020-09-23 07:22:58;42;10;3;3;2;5;0;7;0;2;0
2020-09-23 07:23:59;42;10;3;3;2;5;0;7;0;2;0
2020-09-23 07:24:59;43;10;4;3;2;5;1;7;0;2;0
2020-09-23 07:25:58;43;10;4;3;2;5;1;7;0;2;0
2020-09-23 07:26:59;43;10;4;3;2;5;1;7;0;2;0
2020-09-23 07:27:58;43;10;4;3;2;5;1;7;0;2;0
2020-09-23 07:28:59;43;10;4;3;2;5;1;7;0;2;0
2020-09-23 07:29:59;43;10;4;3;2;5;1;7;0;2;0
2020-09-23 07:30:58;43;10;4;3;2;5;1;7;0;2;0
2020-09-23 07:31:59;44;10;4;3;2;5;2;7;0;2;0
2020-09-23 07:32:59;44;10;4;3;2;5;2;7;0;2;0
2020-09-23 07:33:58;44;10;4;3;2;5;2;7;0;2;0
2020-09-23 07:34:59;44;10;4;3;2;5;2;7;0;2;0
2020-09-23 07:36:00;44;10;4;3;2;5;2;7;0;2;0
2020-09-23 07:36:58;44;10;4;3;2;5;2;7;0;2;0
2020-09-23 07:37:59;44;10;4;3;2;5;2;7;0;2;0
2020-09-23 07:38:58;44;10;4;3;2;5;2;7;0;2;0
2020-09-23 07:39:59;44;10;4;3;2;5;2;7;0;2;0
2020-09-23 07:40:59;44;10;4;3;2;5;2;7;0;2;0
2020-09-23 07:41:58;44;10;4;3;2;5;2;7;0;2;0
2020-09-23 07:42:59;44;10;4;3;2;5;2;7;0;2;0
2020-09-23 07:43:59;45;10;5;3;2;5;2;7;0;2;0
2020-09-23 07:44:58;45;10;5;3;2;5;2;7;0;2;0
2020-09-23 07:45:59;45;10;5;3;2;5;2;7;0;2;0
2020-09-23 07:46:59;45;10;5;3;2;5;2;7;0;2;0
2020-09-23 07:47:58;45;10;5;3;2;5;2;7;0;2;0
2020-09-23 07:48:59;45;10;5;3;2;5;2;7;0;2;0
2020-09-23 07:49:58;45;10;5;3;2;5;2;7;0;2;0
2020-09-23 07:50:59;45;10;5;3;2;5;2;7;0;2;0
2020-09-23 07:51:59;45;10;5;3;2;5;2;7;0;2;0
2020-09-23 07:53:00;45;10;5;3;2;5;2;7;0;2;0
2020-09-23 07:53:58;45;10;5;3;2;5;2;7;0;2;0
2020-09-23 07:54:59;45;10;5;3;2;5;2;7;0;2;0
2020-09-23 07:55:58;45;10;5;3;2;5;2;7;0;2;0
2020-09-23 07:56:59;45;10;5;3;2;5;2;7;0;2;0
2020-09-23 07:57:59;45;10;5;3;2;5;2;7;0;2;0
2020-09-23 07:58:58;45;10;5;3;2;5;2;7;0;2;0
2020-09-23 07:59:59;45;10;5;3;2;5;2;7;0;2;0
2020-09-23 08:00:58;45;10;5;3;2;5;2;7;0;2;0
2020-09-23 08:01:59;45;10;5;3;2;5;2;7;0;2;0
2020-09-23 08:02:59;46;10;6;3;2;5;2;7;0;2;0
2020-09-23 08:04:00;46;10;6;3;2;5;2;7;0;2;0
2020-09-23 08:04:58;46;10;6;3;2;5;2;7;0;2;0
2020-09-23 08:05:59;46;10;6;3;2;5;2;7;0;2;0
2020-09-23 08:06:58;46;10;6;3;2;5;2;7;0;2;0
2020-09-23 08:07:59;47;10;6;3;2;5;2;7;0;2;0
2020-09-23 08:08:59;48;11;6;3;2;5;2;7;0;2;0
2020-09-23 08:09:58;48;11;6;3;2;5;2;7;0;2;0
2020-09-23 08:10:59;48;11;6;3;2;5;2;7;0;2;0
2020-09-23 08:11:59;48;11;6;3;2;5;2;7;0;2;0
2020-09-23 08:12:58;48;11;6;3;2;5;2;7;0;2;0
2020-09-23 08:13:59;48;11;6;3;2;5;2;7;0;2;0
2020-09-23 08:14:59;49;11;6;3;3;5;2;7;0;2;0
2020-09-23 08:15:58;49;11;6;3;3;5;2;7;0;2;0
2020-09-23 08:16:59;49;11;6;3;3;5;2;7;0;2;0
2020-09-23 08:17:58;49;11;6;3;3;5;2;7;0;2;0
2020-09-23 08:18:59;50;11;6;3;3;5;2;7;0;2;0
2020-09-23 08:19:59;50;11;6;3;3;5;2;7;0;2;0
2020-09-23 08:20:58;50;11;6;3;3;5;2;7;0;2;0
2020-09-23 08:21:59;50;11;6;3;3;5;2;7;0;2;0
2020-09-23 08:22:59;50;11;6;3;3;5;2;7;0;2;0
2020-09-23 08:23:58;50;11;6;3;3;5;2;7;0;2;0
2020-09-23 08:24:59;50;11;6;3;3;5;2;7;0;2;0
2020-09-23 08:25:59;50;11;6;3;3;5;2;7;0;2;0
2020-09-23 08:26:58;50;11;6;3;3;5;2;7;0;2;0
2020-09-23 08:27:59;50;11;6;3;3;5;2;7;0;2;0
2020-09-23 08:28:59;50;11;6;3;3;5;2;7;0;2;0
2020-09-23 08:29:58;50;11;6;3;3;5;2;7;0;2;0
2020-09-23 08:30:59;50;11;6;3;3;5;2;7;0;2;0
2020-09-23 08:31:59;50;11;6;3;3;5;2;7;0;2;0
2020-09-23 08:32:58;50;11;6;3;3;5;2;7;0;2;0
2020-09-23 08:33:59;51;12;6;3;3;5;2;7;0;2;0
2020-09-23 08:34:59;51;12;6;3;3;5;2;7;0;2;0
2020-09-23 08:35:58;51;12;6;3;3;5;2;7;0;2;0
2020-09-23 08:36:59;51;12;6;3;3;5;2;7;0;2;0
2020-09-23 08:37:59;51;12;6;3;3;5;2;7;0;2;0
2020-09-23 08:38:58;51;12;6;3;3;5;2;7;0;2;0
2020-09-23 08:39:59;51;12;6;3;3;5;2;7;0;2;0
2020-09-23 08:40:59;51;12;6;3;3;5;2;7;0;2;0
2020-09-23 08:41:58;51;12;6;3;3;5;2;7;0;2;0
2020-09-23 08:42:59;51;12;6;3;3;5;2;7;0;2;0
2020-09-23 08:43:59;51;12;6;3;3;5;2;7;0;2;0
2020-09-23 08:44:58;51;12;6;3;3;5;2;7;0;2;0
2020-09-23 08:45:59;51;12;6;3;3;5;2;7;0;2;0
2020-09-23 08:46:59;51;12;6;3;3;5;2;7;0;2;0
2020-09-23 08:47:58;51;12;6;3;3;5;2;7;0;2;0
2020-09-23 08:48:59;52;12;6;3;3;5;2;8;0;2;0
2020-09-23 08:49:58;52;12;6;3;3;5;2;8;0;2;0
2020-09-23 08:50:59;52;12;6;3;3;5;2;8;0;2;0
2020-09-23 08:51:59;52;12;6;3;3;5;2;8;0;2;0
2020-09-23 08:52:58;52;12;6;3;3;5;2;8;0;2;0
2020-09-23 08:53:59;52;12;6;3;3;5;2;8;0;2;0
2020-09-23 08:54:59;52;12;6;3;3;5;2;8;0;2;0
2020-09-23 08:55:58;54;12;6;3;3;5;3;8;0;2;0
2020-09-23 08:56:59;54;12;6;3;3;5;3;8;0;2;0
2020-09-23 08:57:59;54;12;6;3;3;5;3;8;0;2;0
2020-09-23 08:58:58;54;12;6;3;3;5;3;8;0;2;0
2020-09-23 08:59:59;55;12;6;3;3;5;3;8;0;2;0
2020-09-23 09:00:58;55;12;6;3;3;5;3;8;0;2;0
2020-09-23 09:01:59;55;12;6;3;3;5;3;8;0;2;0
2020-09-23 09:02:59;55;12;6;3;3;5;3;8;0;2;0
2020-09-23 09:03:58;55;12;6;3;3;5;3;8;0;2;0
2020-09-23 09:04:59;55;12;6;3;3;5;3;8;0;2;0
2020-09-23 09:05:59;55;12;6;3;3;5;3;8;0;2;0
2020-09-23 09:06:58;55;12;6;3;3;5;3;8;0;2;0
2020-09-23 09:07:59;55;12;6;3;3;5;3;8;0;2;0
2020-09-23 09:08:58;55;12;6;3;3;5;3;8;0;2;0
2020-09-23 09:09:59;55;12;6;3;3;5;3;8;0;2;0
2020-09-23 09:10:58;55;12;6;3;3;5;3;8;0;2;0
2020-09-23 09:11:59;55;12;6;3;3;5;3;8;0;2;0
2020-09-23 09:12:58;55;12;6;3;3;5;3;8;0;2;0
2020-09-23 09:13:59;55;12;6;3;3;5;3;8;0;2;0
2020-09-23 09:14:59;55;12;6;3;3;5;3;8;0;2;0
2020-09-23 09:15:58;55;12;6;3;3;5;3;8;0;2;0
2020-09-23 09:16:59;55;12;6;3;3;5;3;8;0;2;0
2020-09-23 09:17:59;56;13;6;3;3;5;3;8;0;2;0
2020-09-23 09:18:58;56;13;6;3;3;5;3;8;0;2;0
2020-09-23 09:19:59;56;13;6;3;3;5;3;8;0;2;0
2020-09-23 09:20:59;56;13;6;3;3;5;3;8;0;2;0
2020-09-23 09:21:58;57;13;7;3;3;5;3;8;0;2;0
2020-09-23 09:22:59;57;13;7;3;3;5;3;8;0;2;0
2020-09-23 09:23:58;57;13;7;3;3;5;3;8;0;2;0
2020-09-23 09:24:59;57;13;7;3;3;5;3;8;0;2;0
2020-09-23 09:25:59;57;13;7;3;3;5;3;8;0;2;0
2020-09-23 09:26:58;57;13;7;3;3;5;3;8;0;2;0
2020-09-23 09:27:59;57;13;7;3;3;5;3;8;0;2;0
2020-09-23 09:28:59;55;13;7;3;3;5;3;8;0;2;0
2020-09-23 09:29:58;55;13;7;3;3;5;3;8;0;2;0
2020-09-23 09:30:59;55;13;7;3;3;5;3;8;0;2;0
2020-09-23 09:31:59;55;13;7;3;3;5;3;8;0;2;0
2020-09-23 09:32:58;55;13;7;3;3;5;3;8;0;2;0
2020-09-23 09:33:59;55;13;7;3;3;5;3;8;0;2;0
2020-09-23 09:34:59;55;13;7;3;3;5;3;8;0;2;0
2020-09-23 09:35:58;55;13;7;3;3;5;3;8;0;2;0
2020-09-23 09:36:59;55;13;7;3;3;5;3;8;0;2;0
2020-09-23 09:37:58;55;13;7;3;3;5;3;8;0;2;0
2020-09-23 09:38:59;55;13;7;3;3;5;3;8;0;2;0
2020-09-23 09:39:59;55;13;7;3;3;5;3;8;0;2;0
2020-09-23 09:40:58;55;13;7;3;3;5;3;8;0;2;0
2020-09-23 09:41:59;55;13;7;3;3;5;3;8;0;2;0
2020-09-23 09:42:59;55;13;7;3;3;5;3;8;0;2;0
2020-09-23 09:43:58;55;13;7;3;3;5;3;8;0;2;0
2020-09-23 09:44:59;55;13;7;3;3;5;3;8;0;2;0
2020-09-23 09:45:59;55;13;7;3;3;5;3;8;0;2;0
2020-09-23 09:46:58;55;13;7;3;3;5;3;8;0;2;0
2020-09-23 09:47:59;55;13;7;3;3;5;3;8;0;2;0
2020-09-23 09:48:59;55;13;7;3;3;5;3;8;0;2;0
2020-09-23 09:49:58;55;13;7;3;3;5;3;8;0;2;0
2020-09-23 09:50:59;55;13;7;3;3;5;3;8;0;2;0
2020-09-23 09:51:58;56;13;7;3;3;5;3;8;0;2;0
2020-09-23 09:52:59;57;14;7;3;3;5;3;8;0;2;0
2020-09-23 09:53:59;58;15;7;3;3;5;3;8;0;2;0
2020-09-23 09:54:58;58;15;7;3;3;5;3;8;0;2;0
2020-09-23 09:55:59;58;15;7;3;3;5;3;8;0;2;0
2020-09-23 09:56:59;59;15;8;3;3;5;3;8;0;2;0
2020-09-23 09:57:58;60;15;8;3;3;5;3;8;0;2;0
2020-09-23 09:58:59;61;15;9;3;3;5;3;8;0;2;0
2020-09-23 09:59:58;61;15;9;3;3;5;3;8;0;2;0
2020-09-23 10:00:59;61;15;9;3;3;5;3;8;0;2;0
2020-09-23 10:01:59;63;15;9;3;5;5;3;8;0;2;0
2020-09-23 10:02:58;63;15;9;3;5;5;3;8;0;2;0
2020-09-23 10:03:59;63;15;9;3;5;5;3;8;0;2;0
2020-09-23 10:04:59;64;15;10;3;5;5;3;8;0;2;0
2020-09-23 10:05:58;64;15;10;3;5;5;3;8;0;2;0
2020-09-23 10:06:59;64;15;10;3;5;5;3;8;0;2;0
2020-09-23 10:07:59;64;15;10;3;5;5;3;8;0;2;0
2020-09-23 10:08:58;64;15;10;3;5;5;3;8;0;2;0
2020-09-23 10:09:59;64;15;10;3;5;5;3;8;0;2;0
2020-09-23 10:10:59;64;15;10;3;5;5;3;8;0;2;0
2020-09-23 10:11:58;64;15;10;3;5;5;3;8;0;2;0
2020-09-23 10:12:59;65;15;10;3;5;5;3;8;0;2;0
2020-09-23 10:13:59;66;16;10;3;5;5;3;8;0;2;0
2020-09-23 10:14:58;66;16;10;3;5;5;3;8;0;2;0
2020-09-23 10:15:59;66;16;10;3;5;5;3;8;0;2;0
2020-09-23 10:16:59;66;16;10;3;5;5;3;8;0;2;0
2020-09-23 10:17:58;66;16;10;3;5;5;3;8;0;2;0
2020-09-23 10:18:59;66;16;10;3;5;5;3;8;0;2;0
2020-09-23 10:19:59;67;16;10;4;5;5;3;8;0;2;0
2020-09-23 10:20:58;67;16;10;4;5;5;3;8;0;2;0
2020-09-23 10:21:59;67;16;10;4;5;5;3;8;0;2;0
2020-09-23 10:22:59;67;16;10;4;5;5;3;8;0;2;0
2020-09-23 10:23:58;67;16;10;4;5;5;3;8;0;2;0
2020-09-23 10:24:59;67;16;10;4;5;5;3;8;0;2;0
2020-09-23 10:25:59;67;16;10;4;5;5;3;8;0;2;0
2020-09-23 10:26:58;67;16;10;4;5;5;3;8;0;2;0
2020-09-23 10:27:59;67;16;10;4;5;5;3;8;0;2;0
2020-09-23 10:28:58;69;18;10;4;5;5;3;8;0;2;0
2020-09-23 10:29:59;69;18;10;4;5;5;3;8;0;2;0
2020-09-23 10:30:59;69;18;10;4;5;5;3;8;0;2;0
2020-09-23 10:31:58;69;18;10;4;5;5;3;8;0;2;0
2020-09-23 10:32:59;69;18;10;4;5;5;3;8;0;2;0
2020-09-23 10:33:59;70;18;11;4;5;5;3;8;0;2;0
2020-09-23 10:34:58;70;18;11;4;5;5;3;8;0;2;0
2020-09-23 10:35:59;70;18;11;4;5;5;3;8;0;2;0
2020-09-23 10:36:59;70;18;11;4;5;5;3;8;0;2;0
2020-09-23 10:37:58;70;18;11;4;5;5;3;8;0;2;0
2020-09-23 10:38:59;70;18;11;4;5;5;3;8;0;2;0
2020-09-23 10:39:58;71;18;12;4;5;5;3;8;0;2;0
2020-09-23 10:40:59;73;18;12;4;6;5;3;8;0;2;0
2020-09-23 10:41:59;73;18;12;4;6;5;3;8;0;2;0
2020-09-23 10:42:58;73;18;12;4;6;5;3;8;0;2;0
2020-09-23 10:43:59;73;18;12;4;6;5;3;8;0;2;0
2020-09-23 10:44:59;73;18;12;4;6;5;3;8;0;2;0
2020-09-23 10:45:58;75;18;13;4;6;5;3;8;0;3;0
2020-09-23 10:46:59;75;18;13;4;6;5;3;8;0;3;0
2020-09-23 10:47:59;76;19;13;4;6;5;3;8;0;3;0
2020-09-23 10:48:58;76;19;13;4;6;5;3;8;0;3;0
2020-09-23 10:49:59;76;19;13;4;6;5;3;8;0;3;0
2020-09-23 10:50:59;77;19;14;4;6;5;3;8;0;3;0
2020-09-23 10:51:58;77;19;14;4;6;5;3;8;0;3;0
2020-09-23 10:52:59;78;20;14;4;6;5;3;8;0;3;0
2020-09-23 10:53:59;79;21;14;4;6;5;3;8;0;3;0
2020-09-23 10:54:58;79;21;14;4;6;5;3;8;0;3;0
2020-09-23 10:55:59;80;21;14;4;6;5;3;8;0;4;0
2020-09-23 10:56:58;80;21;14;4;6;5;3;8;0;4;0
2020-09-23 10:57:59;80;21;14;4;6;5;3;8;0;4;0
2020-09-23 10:58:59;81;21;14;4;6;5;3;8;0;4;0
2020-09-23 10:59:58;81;21;14;4;6;5;3;8;0;4;0
2020-09-23 11:00:59;81;21;14;4;6;5;3;8;0;4;0
2020-09-23 11:01:58;81;21;14;4;6;5;3;8;0;4;0
2020-09-23 11:02:59;81;21;14;4;6;5;3;8;0;4;0
2020-09-23 11:03:58;81;21;14;4;6;5;3;8;0;4;0
2020-09-23 11:04:59;81;21;14;4;6;5;3;8;0;4;0
2020-09-23 11:05:59;81;21;14;4;6;5;3;8;0;4;0
2020-09-23 11:06:59;81;21;14;4;6;5;3;8;0;4;0
2020-09-23 11:07:58;81;21;14;4;6;5;3;8;0;4;0
2020-09-23 11:08:59;82;22;14;4;6;5;3;8;0;4;0
2020-09-23 11:09:59;82;22;14;4;6;5;3;8;0;4;0
2020-09-23 11:10:58;82;22;14;4;6;5;3;8;0;4;0
2020-09-23 11:11:59;83;23;14;4;6;5;3;8;0;4;0
2020-09-23 11:12:59;83;23;14;4;6;5;3;8;0;4;0
2020-09-23 11:13:58;83;23;14;4;6;5;3;8;0;4;0
2020-09-23 11:14:59;83;23;14;4;6;5;3;8;0;4;0
2020-09-23 11:15:58;83;23;14;4;6;5;3;8;0;4;0
2020-09-23 11:16:59;83;23;14;4;6;5;3;8;0;4;0
2020-09-23 11:17:59;83;23;14;4;6;5;3;8;0;4;0
2020-09-23 11:18:58;83;23;14;4;6;5;3;8;0;4;0
2020-09-23 11:19:59;83;23;14;4;6;5;3;8;0;4;0
2020-09-23 11:20:59;83;23;14;4;6;5;3;8;0;4;0
2020-09-23 11:21:58;84;24;14;4;6;5;3;8;0;4;0
2020-09-23 11:22:59;84;24;14;4;6;5;3;8;0;4;0
2020-09-23 11:23:59;86;24;14;4;7;5;3;8;0;5;0
2020-09-23 11:24:58;86;24;14;4;7;5;3;8;0;5;0
2020-09-23 11:25:59;86;24;14;4;7;5;3;8;0;5;0
2020-09-23 11:26:59;86;24;14;4;7;5;3;8;0;5;0
2020-09-23 11:27:58;86;24;14;4;7;5;3;8;0;5;0
2020-09-23 11:28:59;86;24;14;4;7;5;3;8;0;5;0
2020-09-23 11:29:59;86;24;14;4;7;5;3;8;0;5;0
2020-09-23 11:30:58;87;24;14;5;7;5;3;8;0;5;0
2020-09-23 11:31:59;87;24;14;5;7;5;3;8;0;5;0
2020-09-23 11:32:59;88;25;14;5;7;5;3;8;0;5;0
2020-09-23 11:33:58;88;25;14;5;7;5;3;8;0;5;0
2020-09-23 11:34:59;89;25;14;5;7;5;3;8;0;5;0
2020-09-23 11:35:58;89;25;14;5;7;5;3;8;0;5;0
2020-09-23 11:36:59;89;25;14;5;7;5;3;8;0;5;0
2020-09-23 11:37:59;89;25;14;5;7;5;3;8;0;5;0
2020-09-23 11:38:58;89;25;14;5;7;5;3;8;0;5;0
2020-09-23 11:39:59;90;25;14;5;8;5;3;8;0;5;0
2020-09-23 11:40:59;91;26;14;5;8;5;3;8;0;5;0
2020-09-23 11:41:58;91;26;14;5;8;5;3;8;0;5;0
2020-09-23 11:42:59;92;27;14;5;8;5;3;8;0;5;0
2020-09-23 11:43:59;92;27;14;5;8;5;3;8;0;5;0
2020-09-23 11:44:58;93;27;14;5;9;5;3;8;0;5;0
2020-09-23 11:45:59;93;27;14;5;9;5;3;8;0;5;0
2020-09-23 11:46:59;93;27;14;5;9;5;3;8;0;5;0
2020-09-23 11:47:58;93;27;14;5;9;5;3;8;0;5;0
2020-09-23 11:48:59;93;27;14;5;9;5;3;8;0;5;0
2020-09-23 11:49:58;93;27;14;5;9;5;3;8;0;5;0
2020-09-23 11:50:59;95;28;14;5;9;5;4;8;0;5;0
2020-09-23 11:51:59;96;29;14;5;9;5;4;8;0;5;0
2020-09-23 11:52:59;96;29;14;5;9;5;4;8;0;5;0
2020-09-23 11:53:58;96;29;14;5;9;5;4;8;0;5;0
2020-09-23 11:54:59;96;29;14;5;9;5;4;8;0;5;0
2020-09-23 11:55:58;96;29;14;5;9;5;4;8;0;5;0
2020-09-23 11:56:59;98;30;14;6;9;5;4;8;0;5;0
2020-09-23 11:57:59;99;30;14;6;9;5;4;8;2;5;0
2020-09-23 11:58:58;100;30;15;6;9;5;4;8;2;5;0
2020-09-23 11:59:59;101;30;15;6;10;5;4;8;2;5;0
2020-09-23 12:00:59;101;30;15;6;10;5;4;8;2;5;0
2020-09-23 12:01:58;101;30;15;6;10;5;4;8;2;5;0
2020-09-23 12:02:59;103;30;17;6;10;5;4;8;2;5;0
2020-09-23 12:03:59;103;30;17;6;10;5;4;8;2;5;0
2020-09-23 12:04:58;104;31;17;6;10;5;4;8;2;5;0
2020-09-23 12:05:59;104;31;17;6;10;5;4;8;2;5;0
2020-09-23 12:06:59;105;32;17;6;10;5;4;8;2;5;0
2020-09-23 12:07:58;105;32;17;6;10;5;4;8;2;5;0
2020-09-23 12:08:59;107;32;18;6;10;5;5;8;2;5;0
2020-09-23 12:09:59;108;32;19;6;10;5;5;8;2;5;0
2020-09-23 12:10:58;108;32;19;6;10;5;5;8;2;5;0
2020-09-23 12:11:59;108;32;19;6;10;5;5;8;2;5;0
2020-09-23 12:13:00;109;33;19;6;10;5;5;8;2;5;0
2020-09-23 12:13:58;109;33;19;6;10;5;5;8;2;5;0
2020-09-23 12:14:59;110;33;20;6;10;5;5;8;2;5;0
2020-09-23 12:15:58;110;33;20;6;10;5;5;8;2;5;0
2020-09-23 12:16:59;112;33;20;6;10;5;5;8;2;5;0
2020-09-23 12:17:59;112;33;20;6;10;5;5;8;2;5;0
2020-09-23 12:18:58;112;33;20;6;10;5;5;8;2;5;0
2020-09-23 12:19:59;112;33;20;6;10;5;5;8;2;5;0
2020-09-23 12:20:59;113;33;21;6;10;5;5;8;2;5;0
2020-09-23 12:21:58;113;33;21;6;10;5;5;8;2;5;0
2020-09-23 12:22:59;113;33;21;6;10;5;5;8;2;5;0
2020-09-23 12:23:58;115;33;21;7;10;5;5;8;2;5;0
2020-09-23 12:24:59;115;33;21;7;10;5;5;8;2;5;0
2020-09-23 12:25:59;116;33;21;7;11;5;5;8;2;5;0
2020-09-23 12:26:59;116;33;21;7;11;5;5;8;2;5;0
2020-09-23 12:27:58;116;33;21;7;11;5;5;8;2;5;0
2020-09-23 12:28:59;116;33;21;7;11;5;5;8;2;5;0
2020-09-23 12:29:59;116;33;21;7;11;5;5;8;2;5;0
2020-09-23 12:30:59;116;33;21;7;11;5;5;8;2;5;0
2020-09-23 12:31:58;117;33;21;7;11;5;5;9;2;5;0
2020-09-23 12:32:59;117;33;21;7;11;5;5;9;2;5;0
2020-09-23 12:33:59;119;33;21;7;12;6;5;9;2;5;0
2020-09-23 12:34:58;120;33;21;7;12;6;5;9;2;5;0
2020-09-23 12:35:59;120;33;21;7;12;6;5;9;2;5;0
2020-09-23 12:36:59;120;33;21;7;12;6;5;9;2;5;0
2020-09-23 12:37:58;121;33;22;7;12;6;5;9;2;5;0
2020-09-23 12:38:59;121;33;22;7;12;6;5;9;2;5;0
2020-09-23 12:39:59;122;33;22;8;12;6;5;9;2;5;0
2020-09-23 12:40:58;122;33;22;8;12;6;5;9;2;5;0
2020-09-23 12:41:59;122;33;22;8;12;6;5;9;2;5;0
2020-09-23 12:42:58;122;33;22;8;12;6;5;9;2;5;0
2020-09-23 12:43:59;122;33;22;8;12;6;5;9;2;5;0
2020-09-23 12:44:59;122;33;22;8;12;6;5;9;2;5;0
2020-09-23 12:45:58;123;33;22;8;13;6;5;9;2;5;0
2020-09-23 12:46:59;123;33;22;8;13;6;5;9;2;5;0
2020-09-23 12:47:59;123;33;22;8;13;6;5;9;2;5;0
2020-09-23 12:48:58;123;33;22;8;13;6;5;9;2;5;0
2020-09-23 12:49:59;124;33;22;8;13;6;5;10;2;5;0
2020-09-23 12:50:58;125;34;22;8;13;6;5;10;2;5;0
2020-09-23 12:51:59;126;34;22;8;14;6;5;10;2;5;0
2020-09-23 12:52:59;126;34;22;8;14;6;5;10;2;5;0
2020-09-23 12:53:58;126;34;22;8;14;6;5;10;2;5;0
2020-09-23 12:54:59;126;33;22;8;15;6;5;10;2;5;0
2020-09-23 12:55:59;126;33;22;8;15;6;5;10;2;5;0
2020-09-23 12:56:58;127;33;22;9;15;6;5;10;2;5;0
2020-09-23 12:57:59;128;34;22;9;15;6;5;10;2;5;0
2020-09-23 12:58:59;128;35;22;9;15;6;5;10;2;5;0
2020-09-23 12:59:58;128;35;22;9;15;6;5;10;2;5;0
2020-09-23 13:00:59;128;35;22;9;15;6;5;10;2;5;0
2020-09-23 13:01:59;128;35;22;9;15;6;5;10;2;5;0
2020-09-23 13:02:58;128;35;22;9;15;6;5;10;2;5;0
2020-09-23 13:03:59;128;35;22;9;15;6;5;10;2;5;0
2020-09-23 13:04:59;128;35;22;9;15;6;5;10;2;5;0
2020-09-23 13:05:58;128;35;22;9;15;6;5;10;2;5;0
2020-09-23 13:06:59;129;35;22;9;15;7;5;10;2;5;0
2020-09-23 13:07:59;130;35;23;9;15;7;5;10;2;5;0
2020-09-23 13:08:58;130;35;23;10;14;7;5;10;2;5;0
2020-09-23 13:09:59;130;35;23;10;14;7;5;10;2;5;0
2020-09-23 13:10:59;130;35;23;10;14;7;5;10;2;5;0
2020-09-23 13:11:58;130;35;23;10;14;7;5;10;2;5;0
2020-09-23 13:12:59;130;35;23;10;14;7;5;10;2;5;0
2020-09-23 13:13:59;130;35;23;10;14;7;5;10;2;5;0
2020-09-23 13:14:58;130;35;23;10;14;7;5;10;2;5;0
2020-09-23 13:15:59;130;35;23;10;14;7;5;10;2;5;0
2020-09-23 13:16:59;130;35;23;10;14;7;5;10;2;5;0
2020-09-23 13:17:58;131;35;23;10;15;7;5;10;2;5;0
2020-09-23 13:18:59;132;35;23;10;16;7;5;10;2;5;0
2020-09-23 13:19:59;132;35;23;10;16;7;5;10;2;5;0
2020-09-23 13:20:58;132;35;23;10;16;7;5;10;2;5;0
2020-09-23 13:21:59;131;35;23;10;16;7;4;10;2;5;0
2020-09-23 13:22:59;132;35;24;10;16;7;4;10;2;5;0
2020-09-23 13:23:58;132;35;24;10;16;7;4;10;2;5;0
2020-09-23 13:24:59;133;35;25;10;16;7;4;10;2;5;0
2020-09-23 13:25:59;134;36;25;10;16;7;4;10;2;5;0
2020-09-23 13:26:58;134;36;25;10;16;7;4;10;2;5;0
2020-09-23 13:27:59;134;36;25;10;16;7;4;10;2;5;0
2020-09-23 13:28:59;135;36;25;10;16;8;4;10;2;5;0
2020-09-23 13:29:58;136;36;26;10;16;8;4;10;2;5;0
2020-09-23 13:30:59;136;36;26;10;16;8;4;10;2;5;0
2020-09-23 13:31:59;136;36;26;10;16;8;4;10;2;5;0
2020-09-23 13:32:58;136;36;26;10;16;8;4;10;2;5;0
2020-09-23 13:33:59;136;36;26;10;16;8;4;10;2;5;0
2020-09-23 13:34:59;136;36;26;10;16;8;4;10;2;5;0
2020-09-23 13:35:58;136;36;26;10;16;8;4;10;2;5;0
