datetime;total_votes;atomic_gun;ruweb;Archie_RU;navalny;jovan;gelatelno;Bruja_;Private_Ryan;kross;Armanovic
2020-03-18 23:48:58;308;105;83;27;20;14;12;7;5;4;3
2020-03-18 23:49:59;308;105;83;27;20;14;12;7;5;4;3
2020-03-18 23:50:59;308;105;83;27;20;14;12;7;5;4;3
2020-03-18 23:51:58;308;105;83;27;20;14;12;7;5;4;3
2020-03-18 23:52:59;309;106;83;27;20;14;12;7;5;4;3
2020-03-18 23:53:59;309;106;83;27;20;14;12;7;5;4;3
2020-03-18 23:55:00;309;106;83;27;20;14;12;7;5;4;3
2020-03-18 23:55:58;309;106;83;27;20;14;12;7;5;4;3
2020-03-18 23:56:59;309;106;83;27;20;14;12;7;5;4;3
2020-03-18 23:57:59;309;106;83;27;20;14;12;7;5;4;3
2020-03-18 23:58:58;309;106;83;27;20;14;12;7;5;4;3
2020-03-18 23:59:59;309;106;83;27;20;14;12;7;5;4;3
