datetime;total_votes;jovan;Private_Ryan;DoveKill;axxl;Есения;Bf109H;KOCTOPE3;navalny;NikolaichOld;Seiji
2020-08-19 00:21:59;15;0;8;0;0;0;5;0;0;0;1
2020-08-19 00:22:58;15;0;8;0;0;0;5;0;0;0;1
2020-08-19 00:23:59;15;0;8;0;0;0;5;0;0;0;1
2020-08-19 00:24:59;15;0;8;0;0;0;5;0;0;0;1
2020-08-19 00:25:58;18;2;8;0;0;0;5;0;0;0;1
2020-08-19 00:26:59;19;3;8;0;0;0;5;0;0;0;1
2020-08-19 00:27:59;19;3;8;0;0;0;5;0;0;0;1
2020-08-19 00:28:58;20;3;9;0;0;0;5;0;0;0;1
2020-08-19 00:29:59;21;3;9;0;0;1;5;0;0;0;1
2020-08-19 00:30:59;21;3;9;0;0;1;5;0;0;0;1
2020-08-19 00:31:58;21;3;9;0;0;1;5;0;0;0;1
2020-08-19 00:32:59;21;3;9;0;0;1;5;0;0;0;1
2020-08-19 00:33:59;21;3;9;0;0;1;5;0;0;0;1
2020-08-19 00:35:00;21;3;9;0;0;1;5;0;0;0;1
2020-08-19 00:35:58;23;3;9;0;0;1;6;0;0;0;1
2020-08-19 00:36:59;23;3;9;0;0;1;6;0;0;0;1
2020-08-19 00:37:59;23;3;9;0;0;1;6;0;0;0;1
2020-08-19 00:38:58;23;3;9;0;0;1;5;0;0;0;1
2020-08-19 00:39:59;24;3;9;0;1;1;5;0;0;0;1
2020-08-19 00:40:59;24;3;9;0;1;1;5;0;0;0;1
2020-08-19 00:41:58;24;3;9;0;1;1;5;0;0;0;1
2020-08-19 00:42:59;24;3;9;0;1;1;5;0;0;0;1
2020-08-19 00:43:59;25;4;9;0;1;1;5;0;0;0;1
2020-08-19 00:44:58;28;6;9;0;2;1;5;0;0;0;1
2020-08-19 00:45:59;28;6;9;0;2;1;5;0;0;0;1
2020-08-19 00:46:59;28;6;9;0;2;1;5;0;0;0;1
2020-08-19 00:47:58;28;6;9;0;2;1;5;0;0;0;1
2020-08-19 00:48:59;28;6;9;0;2;1;5;0;0;0;1
2020-08-19 00:49:58;28;6;9;0;2;1;5;0;0;0;1
2020-08-19 00:50:59;29;6;10;0;2;1;5;0;0;0;1
2020-08-19 00:51:59;32;7;11;0;3;1;5;0;0;0;1
2020-08-19 00:52:58;32;7;11;0;3;1;5;0;0;0;1
2020-08-19 00:53:59;32;7;11;0;3;1;5;0;0;0;1
2020-08-19 00:54:59;32;7;11;0;3;1;5;0;0;0;1
2020-08-19 00:55:58;32;7;11;0;3;1;5;0;0;0;1
2020-08-19 00:56:59;32;7;11;0;3;1;5;0;0;0;1
2020-08-19 00:57:59;32;7;11;0;3;1;5;0;0;0;1
2020-08-19 00:58:58;32;7;11;0;3;1;5;0;0;0;1
2020-08-19 00:59:59;32;7;11;0;3;1;5;0;0;0;1
2020-08-19 01:01:00;32;7;11;0;3;1;5;0;0;0;1
2020-08-19 01:01:58;32;7;11;0;3;1;5;0;0;0;1
2020-08-19 01:02:59;32;7;11;0;3;1;5;0;0;0;1
2020-08-19 01:03:59;32;7;11;0;3;1;5;0;0;0;1
2020-08-19 01:04:58;33;7;11;0;3;1;5;0;0;1;1
2020-08-19 01:05:59;33;7;11;0;3;1;5;0;0;1;1
2020-08-19 01:06:59;33;7;11;0;3;1;5;0;0;1;1
2020-08-19 01:07:58;33;7;11;0;3;1;5;0;0;1;1
2020-08-19 01:08:59;34;7;12;0;3;1;5;0;0;1;1
2020-08-19 01:09:59;35;7;13;0;3;1;5;0;0;1;1
2020-08-19 01:10:58;36;8;13;0;3;1;5;0;0;1;1
2020-08-19 01:11:59;36;8;13;0;3;1;5;0;0;1;1
2020-08-19 01:12:59;36;8;13;0;3;1;5;0;0;1;1
2020-08-19 01:13:58;36;8;13;0;3;1;5;0;0;1;1
2020-08-19 01:14:59;36;8;13;0;3;1;5;0;0;1;1
2020-08-19 01:15:59;37;8;14;0;3;1;5;0;0;1;1
2020-08-19 01:16:58;37;8;14;0;3;1;5;0;0;1;1
2020-08-19 01:17:59;37;8;14;0;3;1;5;0;0;1;1
2020-08-19 01:18:59;37;8;14;0;3;1;5;0;0;1;1
2020-08-19 01:19:58;37;8;14;0;3;1;5;0;0;1;1
2020-08-19 01:20:59;37;8;14;0;3;1;5;0;0;1;1
2020-08-19 01:21:58;37;8;14;0;3;1;5;0;0;1;1
2020-08-19 01:22:59;39;9;14;0;3;1;6;0;0;1;1
2020-08-19 01:23:59;39;9;14;0;3;1;6;0;0;1;1
2020-08-19 01:24:58;39;9;14;0;3;1;6;0;0;1;1
2020-08-19 01:25:59;40;9;14;0;4;1;6;0;0;1;1
2020-08-19 01:26:59;40;9;14;0;4;1;6;0;0;1;1
2020-08-19 01:27:59;40;9;14;0;4;1;6;0;0;1;1
2020-08-19 01:28:59;40;9;14;0;4;1;6;0;0;1;1
2020-08-19 01:29:58;40;9;14;0;4;1;6;0;0;1;1
2020-08-19 01:30:59;41;9;15;0;4;1;6;0;0;1;1
2020-08-19 01:31:59;41;9;15;0;4;1;6;0;0;1;1
2020-08-19 01:32:58;41;9;15;0;4;1;6;0;0;1;1
2020-08-19 01:33:59;41;9;15;0;4;1;6;0;0;1;1
2020-08-19 01:34:59;41;9;15;0;4;1;6;0;0;1;1
2020-08-19 01:35:58;41;9;15;0;4;1;6;0;0;1;1
2020-08-19 01:36:59;41;9;15;0;4;1;6;0;0;1;1
2020-08-19 01:38:00;41;9;15;0;4;1;6;0;0;1;1
2020-08-19 01:38:58;41;9;15;0;4;1;6;0;0;1;1
2020-08-19 01:39:59;41;10;15;0;3;1;6;0;0;1;1
2020-08-19 01:40:58;41;10;15;0;3;1;6;0;0;1;1
2020-08-19 01:41:59;41;10;15;0;3;1;6;0;0;1;1
2020-08-19 01:42:59;41;10;15;0;3;1;6;0;0;1;1
2020-08-19 01:43:58;41;10;15;0;3;1;6;0;0;1;1
2020-08-19 01:44:59;41;10;15;0;3;1;6;0;0;1;1
2020-08-19 01:45:59;41;10;15;0;3;1;6;0;0;1;1
2020-08-19 01:46:59;41;10;15;0;3;1;6;0;0;1;1
2020-08-19 01:47:59;41;10;15;0;3;1;6;0;0;1;1
2020-08-19 01:48:58;41;10;15;0;3;1;6;0;0;1;1
2020-08-19 01:49:59;41;10;15;0;3;1;6;0;0;1;1
2020-08-19 01:50:59;42;10;16;0;3;1;6;0;0;1;1
2020-08-19 01:51:58;42;10;16;0;3;1;6;0;0;1;1
2020-08-19 01:52:59;42;10;16;0;3;1;6;0;0;1;1
2020-08-19 01:53:59;42;10;16;0;3;1;6;0;0;1;1
2020-08-19 01:54:58;42;10;16;0;3;1;6;0;0;1;1
2020-08-19 01:55:59;42;10;16;0;3;1;6;0;0;1;1
2020-08-19 01:56:59;42;10;16;0;3;1;6;0;0;1;1
2020-08-19 01:57:58;42;10;16;0;3;1;6;0;0;1;1
2020-08-19 01:58:59;42;10;16;0;3;1;6;0;0;1;1
2020-08-19 01:59:59;42;10;16;0;3;1;6;0;0;1;1
2020-08-19 02:00:58;42;10;16;0;3;1;6;0;0;1;1
2020-08-19 02:01:59;42;10;16;0;3;1;6;0;0;1;1
2020-08-19 02:02:58;42;10;16;0;3;1;6;0;0;1;1
2020-08-19 02:03:59;42;10;16;0;3;1;6;0;0;1;1
2020-08-19 02:04:59;43;10;17;0;3;1;6;0;0;1;1
2020-08-19 02:05:58;43;10;17;0;3;1;6;0;0;1;1
2020-08-19 02:06:59;43;10;17;0;3;1;6;0;0;1;1
2020-08-19 02:07:59;44;11;17;0;3;1;6;0;0;1;1
2020-08-19 02:08:58;44;11;17;0;3;1;6;0;0;1;1
2020-08-19 02:09:59;45;11;17;0;3;1;6;1;0;1;1
2020-08-19 02:10:59;45;11;17;0;3;1;6;1;0;1;1
2020-08-19 02:11:58;45;11;17;0;3;1;6;1;0;1;1
2020-08-19 02:12:59;45;11;17;0;3;1;6;1;0;1;1
2020-08-19 02:13:59;45;11;17;0;3;1;6;1;0;1;1
2020-08-19 02:14:58;46;11;18;0;3;1;6;1;0;1;1
2020-08-19 02:15:59;46;11;18;0;3;1;6;1;0;1;1
2020-08-19 02:16:59;46;11;18;0;3;1;6;1;0;1;1
2020-08-19 02:17:58;47;12;18;0;3;1;6;1;0;1;1
2020-08-19 02:18:59;47;12;18;0;3;1;6;1;0;1;1
2020-08-19 02:19:58;47;12;18;0;3;1;6;1;0;1;1
2020-08-19 02:20:59;47;12;18;0;3;1;6;1;0;1;1
2020-08-19 02:21:59;47;12;18;0;3;1;6;1;0;1;1
2020-08-19 02:22:58;47;12;18;0;3;1;6;1;0;1;1
2020-08-19 02:23:59;47;12;18;0;3;1;6;1;0;1;1
2020-08-19 02:24:59;48;12;18;0;3;1;6;2;0;1;0
2020-08-19 02:25:58;48;12;18;0;3;1;6;2;0;1;0
2020-08-19 02:26:59;48;12;18;0;3;1;6;2;0;1;0
2020-08-19 02:27:59;48;12;18;0;3;1;6;2;0;1;0
2020-08-19 02:28:58;48;12;18;0;3;1;6;2;0;1;0
2020-08-19 02:29:59;48;12;18;0;3;1;6;2;0;1;0
2020-08-19 02:30:59;48;12;18;0;3;1;6;2;0;1;0
2020-08-19 02:31:58;48;12;18;0;3;1;6;2;0;1;0
2020-08-19 02:32:59;48;12;18;0;3;1;6;2;0;1;0
2020-08-19 02:33:59;49;12;19;0;3;1;6;2;0;1;0
2020-08-19 02:34:58;50;12;19;0;3;1;7;2;0;1;0
2020-08-19 02:35:59;50;12;19;0;3;1;7;2;0;1;0
2020-08-19 02:36:59;51;13;19;0;3;1;7;2;0;1;0
2020-08-19 02:37:58;51;13;19;0;3;1;7;2;0;1;0
2020-08-19 02:38:59;52;13;20;0;3;1;7;2;0;1;0
2020-08-19 02:39:59;52;13;20;0;3;1;7;2;0;1;0
2020-08-19 02:40:58;52;13;20;0;3;1;7;2;0;1;0
2020-08-19 02:41:59;52;13;20;0;3;1;7;2;0;1;0
2020-08-19 02:42:59;52;13;20;0;3;1;7;2;0;1;0
2020-08-19 02:43:58;52;13;20;0;3;1;7;2;0;1;0
2020-08-19 02:44:59;52;13;20;0;3;1;7;2;0;1;0
2020-08-19 02:45:59;52;13;20;0;3;1;7;2;0;1;0
2020-08-19 02:46:58;52;13;20;0;3;1;7;2;0;1;0
2020-08-19 02:47:59;52;13;20;0;3;1;7;2;0;1;0
2020-08-19 02:48:59;52;13;20;0;3;1;7;2;0;1;0
2020-08-19 02:49:58;52;13;20;0;3;1;7;2;0;1;0
2020-08-19 02:50:59;52;13;20;0;3;1;7;2;0;1;0
2020-08-19 02:51:59;52;13;20;0;3;1;7;2;0;1;0
2020-08-19 02:52:58;52;13;20;0;3;1;7;2;0;1;0
2020-08-19 02:53:59;52;13;20;0;3;1;7;2;0;1;0
2020-08-19 02:54:59;52;13;20;0;3;1;7;2;0;1;0
2020-08-19 02:55:58;52;13;20;0;3;1;7;2;0;1;0
2020-08-19 02:56:59;52;13;20;0;3;1;7;2;0;1;0
2020-08-19 02:57:59;52;13;20;0;3;1;7;2;0;1;0
2020-08-19 02:58:58;52;13;20;0;3;1;7;2;0;1;0
2020-08-19 02:59:59;52;13;20;0;3;1;7;2;0;1;0
2020-08-19 03:00:58;52;13;20;0;3;1;7;2;0;1;0
2020-08-19 03:01:59;52;13;20;0;3;1;7;2;0;1;0
2020-08-19 03:02:59;52;13;20;0;3;1;7;2;0;1;0
2020-08-19 03:03:59;52;13;20;0;3;1;7;2;0;1;0
2020-08-19 03:04:58;52;13;20;0;3;1;7;2;0;1;0
2020-08-19 03:05:59;52;13;20;0;3;1;7;2;0;1;0
2020-08-19 03:06:59;52;13;20;0;3;1;7;2;0;1;0
2020-08-19 03:07:58;52;13;20;0;3;1;7;2;0;1;0
2020-08-19 03:08:59;53;13;20;0;3;0;7;2;0;1;1
2020-08-19 03:09:58;53;13;20;0;3;0;7;2;0;1;1
2020-08-19 03:10:59;53;13;20;0;3;0;7;2;0;1;1
2020-08-19 03:11:59;53;13;20;0;3;0;7;2;0;1;1
2020-08-19 03:12:58;53;13;20;0;3;0;7;2;0;1;1
2020-08-19 03:13:59;53;13;20;0;3;0;7;2;0;1;1
2020-08-19 03:14:59;53;13;20;0;3;0;7;2;0;1;1
2020-08-19 03:15:58;53;13;20;0;3;0;7;2;0;1;1
2020-08-19 03:16:59;53;13;20;0;3;0;7;2;0;1;1
2020-08-19 03:17:59;53;13;20;0;3;0;7;2;0;1;1
2020-08-19 03:18:58;53;13;20;0;3;0;7;2;0;1;1
2020-08-19 03:19:59;53;13;20;0;3;0;7;2;0;1;1
2020-08-19 03:20:59;53;13;20;0;3;0;7;2;0;1;1
2020-08-19 03:21:58;53;13;20;0;3;0;7;2;0;1;1
2020-08-19 03:22:59;53;13;20;0;3;0;7;2;0;1;1
2020-08-19 03:23:59;53;13;20;0;3;0;7;2;0;1;1
2020-08-19 03:24:58;53;13;20;0;3;0;7;2;0;1;1
2020-08-19 03:25:59;53;13;20;0;3;0;7;2;0;1;1
2020-08-19 03:26:59;53;13;20;0;3;0;7;2;0;1;1
2020-08-19 03:27:59;55;14;21;0;3;0;7;2;0;1;1
2020-08-19 03:28:59;55;14;21;0;3;0;7;2;0;1;1
2020-08-19 03:29:58;55;14;21;0;3;0;7;2;0;1;1
2020-08-19 03:30:59;55;14;21;0;3;0;7;2;0;1;1
2020-08-19 03:31:59;56;14;22;0;3;0;7;2;0;1;1
2020-08-19 03:32:58;56;14;22;0;3;0;7;2;0;1;1
2020-08-19 03:33:59;56;14;22;0;3;0;7;2;0;1;1
2020-08-19 03:34:59;56;14;22;0;3;0;7;2;0;1;1
2020-08-19 03:35:58;56;14;22;0;3;0;7;2;0;1;1
2020-08-19 03:36:59;56;14;22;0;3;0;7;2;0;1;1
2020-08-19 03:37:59;57;14;23;0;3;0;7;2;0;1;1
2020-08-19 03:38:58;57;14;23;0;3;0;7;2;0;1;1
2020-08-19 03:39:59;57;14;23;0;3;0;7;2;0;1;1
2020-08-19 03:40:59;57;14;23;0;3;0;7;2;0;1;1
2020-08-19 03:41:58;57;14;23;0;3;0;7;2;0;1;1
2020-08-19 03:42:59;57;14;23;0;3;0;7;2;0;1;1
2020-08-19 03:43:59;57;14;23;0;3;0;7;2;0;1;1
2020-08-19 03:44:58;57;14;23;0;3;0;7;2;0;1;1
2020-08-19 03:45:59;57;14;23;0;3;0;7;2;0;1;1
2020-08-19 03:46:59;58;14;24;0;3;0;7;2;0;1;1
2020-08-19 03:47:58;59;15;24;0;3;0;7;2;0;1;1
2020-08-19 03:48:59;59;15;24;0;3;0;7;2;0;1;1
2020-08-19 03:50:00;59;15;24;0;3;0;7;2;0;1;1
2020-08-19 03:50:58;60;15;25;0;3;0;7;2;0;1;1
2020-08-19 03:51:59;60;15;25;0;3;0;7;2;0;1;1
2020-08-19 03:52:59;60;15;25;0;3;0;7;2;0;1;1
2020-08-19 03:53:58;61;15;26;0;3;0;7;2;0;1;1
2020-08-19 03:54:59;61;15;26;0;3;0;7;2;0;1;1
2020-08-19 03:55:59;61;15;26;0;3;0;7;2;0;1;1
2020-08-19 03:56:58;61;15;26;0;3;0;7;2;0;1;1
2020-08-19 03:57:59;61;15;26;0;3;0;7;2;0;1;1
2020-08-19 03:58:59;61;15;26;0;3;0;7;2;0;1;1
2020-08-19 03:59:58;61;15;26;0;3;0;7;2;0;1;1
2020-08-19 04:00:59;61;15;26;0;3;0;7;2;0;1;1
2020-08-19 04:01:59;61;15;26;0;3;0;7;2;0;1;1
2020-08-19 04:02:58;61;15;26;0;3;0;7;2;0;1;1
2020-08-19 04:03:59;61;15;26;0;3;0;7;2;0;1;1
2020-08-19 04:04:58;61;15;26;0;3;0;7;2;0;1;1
2020-08-19 04:05:59;61;15;26;0;3;0;7;2;0;1;1
2020-08-19 04:06:59;61;15;26;0;3;0;7;2;0;1;1
2020-08-19 04:07:58;61;15;26;0;3;0;7;2;0;1;1
2020-08-19 04:08:59;61;15;26;0;3;0;7;2;0;1;1
2020-08-19 04:09:58;61;15;26;0;3;0;7;2;0;1;1
2020-08-19 04:10:59;61;15;26;0;3;0;7;2;0;1;1
2020-08-19 04:11:59;61;15;26;0;3;0;7;2;0;1;1
2020-08-19 04:12:58;61;15;26;0;3;0;7;2;0;1;1
2020-08-19 04:13:59;61;15;26;0;3;0;7;2;0;1;1
2020-08-19 04:14:58;61;15;26;0;3;0;7;2;0;1;1
2020-08-19 04:15:59;61;15;26;0;3;0;7;2;0;1;1
2020-08-19 04:16:59;61;15;26;0;3;0;7;2;0;1;1
2020-08-19 04:17:58;61;15;26;0;3;0;7;2;0;1;1
2020-08-19 04:18:59;61;15;26;0;3;0;7;2;0;1;1
2020-08-19 04:19:59;61;15;26;0;3;0;7;2;0;1;1
2020-08-19 04:20:58;61;15;26;0;3;0;7;2;0;1;1
2020-08-19 04:21:59;61;15;26;0;3;0;7;2;0;1;1
2020-08-19 04:22:58;61;15;26;0;3;0;7;2;0;1;1
2020-08-19 04:23:59;61;15;26;0;3;0;7;2;0;1;1
2020-08-19 04:24:59;61;15;26;0;3;0;7;2;0;1;1
2020-08-19 04:25:58;61;15;26;0;3;0;7;2;0;1;1
2020-08-19 04:26:59;61;15;26;0;3;0;7;2;0;1;1
2020-08-19 04:27:59;61;15;26;0;3;0;7;2;0;1;1
2020-08-19 04:28:58;61;15;26;0;3;0;7;2;0;1;1
2020-08-19 04:29:59;61;15;26;0;3;0;7;2;0;1;1
2020-08-19 04:30:59;61;15;26;0;3;0;7;2;0;1;1
2020-08-19 04:31:58;61;15;26;0;3;0;7;2;0;1;1
2020-08-19 04:32:59;61;15;26;0;3;0;7;2;0;1;1
2020-08-19 04:33:59;61;15;26;0;3;0;7;2;0;1;1
2020-08-19 04:34:58;61;15;26;0;3;0;7;2;0;1;1
2020-08-19 04:35:59;61;15;26;0;3;0;7;2;0;1;1
2020-08-19 04:36:59;61;15;26;0;3;0;7;2;0;1;1
2020-08-19 04:37:58;61;15;26;0;3;0;7;2;0;1;1
2020-08-19 04:38:59;61;15;26;0;3;0;7;2;0;1;1
2020-08-19 04:39:59;61;15;26;0;3;0;7;2;0;1;1
2020-08-19 04:40:58;61;15;26;0;3;0;7;2;0;1;1
2020-08-19 04:41:59;61;15;26;0;3;0;7;2;0;1;1
2020-08-19 04:42:58;61;15;26;0;3;0;7;2;0;1;1
2020-08-19 04:43:59;61;15;26;0;3;0;7;2;0;1;1
2020-08-19 04:44:59;61;15;26;0;3;0;7;2;0;1;1
2020-08-19 04:45:58;61;15;26;0;3;0;7;2;0;1;1
2020-08-19 04:46:59;61;15;26;0;3;0;7;2;0;1;1
2020-08-19 04:47:58;61;15;26;0;3;0;7;2;0;1;1
2020-08-19 04:48:59;61;15;26;0;3;0;7;2;0;1;1
2020-08-19 04:49:59;61;15;26;0;3;0;7;2;0;1;1
2020-08-19 04:50:58;61;15;26;0;3;0;7;2;0;1;1
2020-08-19 04:51:59;61;15;26;0;3;0;7;2;0;1;1
2020-08-19 04:52:59;61;15;26;0;3;0;7;2;0;1;1
2020-08-19 04:53:58;61;15;26;0;3;0;7;2;0;1;1
2020-08-19 04:54:59;61;15;26;0;3;0;7;2;0;1;1
2020-08-19 04:55:59;61;15;26;0;3;0;7;2;0;1;1
2020-08-19 04:56:58;61;15;26;0;3;0;7;2;0;1;1
2020-08-19 04:57:59;61;15;26;0;3;0;7;2;0;1;1
2020-08-19 04:58:59;61;15;26;0;3;0;7;2;0;1;1
2020-08-19 04:59:59;61;15;26;0;3;0;7;2;0;1;1
2020-08-19 05:00:58;61;15;26;0;3;0;7;2;0;1;1
2020-08-19 05:01:59;61;15;26;0;3;0;7;2;0;1;1
2020-08-19 05:02:59;61;15;26;0;3;0;7;2;0;1;1
2020-08-19 05:03:58;61;15;26;0;3;0;7;2;0;1;1
2020-08-19 05:04:59;61;15;26;0;3;0;7;2;0;1;1
2020-08-19 05:05:59;61;15;26;0;3;0;7;2;0;1;1
2020-08-19 05:06:58;61;15;26;0;3;0;7;2;0;1;1
2020-08-19 05:07:59;61;15;26;0;3;0;7;2;0;1;1
2020-08-19 05:08:59;61;15;26;0;3;0;7;2;0;1;1
2020-08-19 05:09:58;61;15;26;0;3;0;7;2;0;1;1
2020-08-19 05:10:59;61;15;26;0;3;0;7;2;0;1;1
2020-08-19 05:11:59;61;15;26;0;3;0;7;2;0;1;1
2020-08-19 05:12:58;61;15;26;0;3;0;7;2;0;1;1
2020-08-19 05:13:59;61;15;26;0;3;0;7;2;0;1;1
2020-08-19 05:14:59;61;15;26;0;3;0;7;2;0;1;1
2020-08-19 05:15:58;61;15;26;0;3;0;7;2;0;1;1
2020-08-19 05:16:59;61;15;26;0;3;0;7;2;0;1;1
2020-08-19 05:17:59;61;15;26;0;3;0;7;2;0;1;1
2020-08-19 05:18:58;61;15;26;0;3;0;7;2;0;1;1
2020-08-19 05:19:59;61;15;26;0;3;0;7;2;0;1;1
2020-08-19 05:20:59;61;15;26;0;3;0;7;2;0;1;1
2020-08-19 05:21:58;61;15;26;0;3;0;7;2;0;1;1
2020-08-19 05:22:59;61;15;26;0;3;0;7;2;0;1;1
2020-08-19 05:23:59;61;15;26;0;3;0;7;2;0;1;1
2020-08-19 05:24:58;61;15;26;0;3;0;7;2;0;1;1
2020-08-19 05:25:59;61;15;26;0;3;0;7;2;0;1;1
2020-08-19 05:26:59;61;15;26;0;3;0;7;2;0;1;1
2020-08-19 05:27:58;61;15;26;0;3;0;7;2;0;1;1
2020-08-19 05:28:59;61;15;26;0;3;0;7;2;0;1;1
2020-08-19 05:29:59;61;15;26;0;3;0;7;2;0;1;1
2020-08-19 05:30:58;61;15;26;0;3;0;7;2;0;1;1
2020-08-19 05:31:59;61;15;26;0;3;0;7;2;0;1;1
2020-08-19 05:32:59;61;15;26;0;3;0;7;2;0;1;1
2020-08-19 05:33:58;61;15;26;0;3;0;7;2;0;1;1
2020-08-19 05:34:59;61;15;26;0;3;0;7;2;0;1;1
2020-08-19 05:35:58;62;16;26;0;3;0;7;2;0;1;1
2020-08-19 05:36:59;62;16;26;0;3;0;7;2;0;1;1
2020-08-19 05:37:59;63;16;27;0;3;0;7;2;0;1;1
2020-08-19 05:38:58;63;16;27;0;3;0;7;2;0;1;1
2020-08-19 05:39:59;63;16;27;0;3;0;7;2;0;1;1
2020-08-19 05:40:59;63;16;27;0;3;0;7;2;0;1;1
2020-08-19 05:41:58;63;16;27;0;3;0;7;2;0;1;1
2020-08-19 05:42:59;63;16;27;0;3;0;7;2;0;1;1
2020-08-19 05:43:59;63;16;27;0;3;0;7;2;0;1;1
2020-08-19 05:44:58;63;16;27;0;3;0;7;2;0;1;1
2020-08-19 05:45:59;63;16;27;0;3;0;7;2;0;1;1
2020-08-19 05:46:59;63;16;27;0;3;0;7;2;0;1;1
2020-08-19 05:47:58;63;16;27;0;3;0;7;2;0;1;1
2020-08-19 05:48:59;63;16;27;0;3;0;7;2;0;1;1
2020-08-19 05:49:59;63;16;27;0;3;0;7;2;0;1;1
2020-08-19 05:50:58;63;16;27;0;3;0;7;2;0;1;1
2020-08-19 05:51:59;63;16;27;0;3;0;7;2;0;1;1
2020-08-19 05:52:59;63;16;27;0;3;0;7;2;0;1;1
2020-08-19 05:53:58;63;16;27;0;3;0;7;2;0;1;1
2020-08-19 05:54:59;63;16;27;0;3;0;7;2;0;1;1
2020-08-19 05:55:59;63;16;27;0;3;0;7;2;0;1;1
2020-08-19 05:56:58;63;16;27;0;3;0;7;2;0;1;1
2020-08-19 05:57:59;63;16;27;0;3;0;7;2;0;1;1
2020-08-19 05:58:59;63;16;27;0;3;0;7;2;0;1;1
2020-08-19 05:59:58;63;16;27;0;3;0;7;2;0;1;1
2020-08-19 06:00:59;63;16;27;0;3;0;7;2;0;1;1
2020-08-19 06:01:59;64;17;27;0;3;0;7;2;0;1;1
2020-08-19 06:02:58;64;17;27;0;3;0;7;2;0;1;1
2020-08-19 06:03:59;64;17;27;0;3;0;7;2;0;1;1
2020-08-19 06:04:58;64;17;27;0;3;0;7;2;0;1;1
2020-08-19 06:05:59;64;17;26;0;4;0;7;2;0;1;1
2020-08-19 06:06:59;64;17;26;0;4;0;7;2;0;1;1
2020-08-19 06:07:58;64;17;26;0;4;0;7;2;0;1;1
2020-08-19 06:08:59;64;17;26;0;4;0;7;2;0;1;1
2020-08-19 06:09:58;64;17;26;0;4;0;7;2;0;1;1
2020-08-19 06:10:59;64;17;26;0;4;0;7;2;0;1;1
2020-08-19 06:11:59;64;17;26;0;4;0;7;2;0;1;1
2020-08-19 06:12:58;64;17;26;0;4;0;7;2;0;1;1
2020-08-19 06:13:59;64;17;26;0;4;0;7;2;0;1;1
2020-08-19 06:14:59;66;18;26;0;4;0;8;2;0;1;1
2020-08-19 06:15:59;66;18;26;0;4;0;8;2;0;1;1
2020-08-19 06:16:58;66;18;26;0;4;0;8;2;0;1;1
2020-08-19 06:17:59;66;18;26;0;4;0;8;2;0;1;1
2020-08-19 06:18:58;66;18;26;0;4;0;8;2;0;1;1
2020-08-19 06:19:59;66;18;26;0;4;0;8;2;0;1;1
2020-08-19 06:20:59;66;18;26;0;4;0;8;2;0;1;1
2020-08-19 06:21:58;66;18;26;0;4;0;8;2;0;1;1
2020-08-19 06:22:59;66;18;26;0;4;0;8;2;0;1;1
2020-08-19 06:23:59;67;18;27;0;4;0;8;2;0;1;1
2020-08-19 06:24:58;67;18;27;0;4;0;8;2;0;1;1
2020-08-19 06:25:59;67;18;27;0;4;0;8;2;0;1;1
2020-08-19 06:26:59;67;18;27;0;4;0;8;2;0;1;1
2020-08-19 06:27:58;67;18;27;0;4;0;8;2;0;1;1
2020-08-19 06:28:59;67;18;27;0;4;0;8;2;0;1;1
2020-08-19 06:29:59;67;18;27;0;4;0;8;2;0;1;1
2020-08-19 06:30:58;67;18;27;0;4;0;8;2;0;1;1
2020-08-19 06:31:59;67;18;27;0;4;0;8;2;0;1;1
2020-08-19 06:32:59;67;18;27;0;4;0;8;2;0;1;1
2020-08-19 06:33:58;67;18;27;0;4;0;8;2;0;1;1
2020-08-19 06:34:59;67;18;27;0;4;0;8;2;0;1;1
2020-08-19 06:35:59;68;18;28;0;4;0;8;2;0;1;1
2020-08-19 06:36:58;68;18;28;0;4;0;8;2;0;1;1
2020-08-19 06:37:59;68;18;28;0;4;0;8;2;0;1;1
2020-08-19 06:38:59;68;18;28;0;4;0;8;2;0;1;1
2020-08-19 06:39:58;68;18;28;0;4;0;8;2;0;1;1
2020-08-19 06:40:59;69;19;28;0;4;0;8;2;0;1;1
2020-08-19 06:41:59;69;19;28;0;4;0;8;2;0;1;1
2020-08-19 06:42:58;69;19;28;0;4;0;8;2;0;1;1
2020-08-19 06:43:59;69;19;28;0;4;0;8;2;0;1;1
2020-08-19 06:44:59;70;20;28;0;4;0;8;2;0;1;1
2020-08-19 06:45:58;70;20;28;0;4;0;8;2;0;1;1
2020-08-19 06:46:59;70;20;28;0;4;0;8;2;0;1;1
2020-08-19 06:47:59;70;20;28;0;4;0;8;2;0;1;1
2020-08-19 06:48:58;70;20;28;0;4;0;8;2;0;1;1
2020-08-19 06:49:59;70;20;28;0;4;0;8;2;0;1;1
2020-08-19 06:50:59;70;20;28;0;4;0;8;2;0;1;1
2020-08-19 06:51:58;70;20;28;0;4;0;8;2;0;1;1
2020-08-19 06:52:59;70;20;28;0;4;0;8;2;0;1;1
2020-08-19 06:53:59;70;20;28;0;4;0;8;2;0;1;1
2020-08-19 06:54:58;70;20;28;0;4;0;8;2;0;1;1
2020-08-19 06:55:59;70;20;28;0;4;0;8;2;0;1;1
2020-08-19 06:56:58;70;20;28;0;4;0;8;2;0;1;1
2020-08-19 06:57:59;70;20;28;0;4;0;8;2;0;1;1
2020-08-19 06:58:59;70;20;28;0;4;0;8;2;0;1;1
