datetime;total_votes;Private_Ryan;Shambala;voklo;praktik;SoulMaker;gelatelno;not;zgushonka;xiro;m0rf
2019-10-23 06:29:59;35;0;3;12;7;2;4;0;1;1;1
2019-10-23 06:30:58;35;0;3;12;7;2;4;0;1;1;1
2019-10-23 06:31:59;35;0;3;12;7;2;4;0;1;1;1
2019-10-23 06:32:59;35;0;3;12;7;2;4;0;1;1;1
2019-10-23 06:33:58;36;0;3;12;6;3;5;0;1;1;1
2019-10-23 06:34:59;36;0;3;12;6;3;5;0;1;1;1
2019-10-23 06:35:59;36;0;3;12;6;3;5;0;1;1;1
2019-10-23 06:36:58;36;0;3;12;6;3;5;0;1;1;1
2019-10-23 06:37:59;36;0;3;12;6;3;5;0;1;1;1
2019-10-23 06:38:59;36;0;3;12;6;3;5;0;1;1;1
2019-10-23 06:39:59;36;0;3;12;6;3;5;0;1;1;1
2019-10-23 06:40:58;36;0;3;12;6;3;5;0;1;1;1
2019-10-23 06:41:59;36;0;3;12;6;3;5;0;1;1;1
2019-10-23 06:42:59;36;0;3;12;6;3;5;0;1;1;1
2019-10-23 06:43:58;36;0;3;12;6;3;5;0;1;1;1
2019-10-23 06:44:59;36;0;3;12;6;3;5;0;1;1;1
2019-10-23 06:45:59;36;0;3;12;6;3;5;0;1;1;1
2019-10-23 06:46:59;36;0;3;12;6;3;5;0;1;1;1
2019-10-23 06:47:58;36;0;3;12;6;3;5;0;1;1;1
2019-10-23 06:48:59;36;0;3;12;6;3;5;0;1;1;1
2019-10-23 06:49:59;36;0;3;12;6;3;5;0;1;1;1
2019-10-23 06:50:58;37;0;4;12;6;3;5;0;1;1;1
2019-10-23 06:51:59;37;0;4;12;6;3;5;0;1;1;1
2019-10-23 06:52:59;37;0;4;12;6;3;5;0;1;1;1
2019-10-23 06:53:59;37;0;4;12;6;3;5;0;1;1;1
2019-10-23 06:54:58;37;0;4;12;6;3;5;0;1;1;1
2019-10-23 06:55:59;37;0;4;12;6;3;5;0;1;1;1
2019-10-23 06:56:59;37;0;4;12;6;3;5;0;1;1;1
2019-10-23 06:57:59;37;0;4;12;6;3;5;0;1;1;1
2019-10-23 06:58:58;37;0;4;12;6;3;5;0;1;1;1
2019-10-23 06:59:59;37;0;4;12;6;3;5;0;1;1;1
2019-10-23 07:00:59;37;0;4;12;6;3;5;0;1;1;1
2019-10-23 07:01:58;37;0;4;12;6;3;5;0;1;1;1
2019-10-23 07:02:59;37;0;4;12;6;3;5;0;1;1;1
2019-10-23 07:03:59;37;0;4;12;6;3;5;0;1;1;1
2019-10-23 07:04:59;37;0;4;12;6;3;5;0;1;1;1
2019-10-23 07:05:58;37;0;4;12;6;3;5;0;1;1;1
2019-10-23 07:06:59;37;0;4;12;6;3;5;0;1;1;1
2019-10-23 07:07:59;37;0;4;12;6;3;5;0;1;1;1
2019-10-23 07:08:58;37;0;4;12;6;3;5;0;1;1;1
2019-10-23 07:09:59;37;0;4;12;6;3;5;0;1;1;1
2019-10-23 07:10:59;37;0;4;12;6;3;5;0;1;1;1
2019-10-23 07:11:59;37;0;4;12;6;3;5;0;1;1;1
2019-10-23 07:12:58;37;0;4;12;6;3;5;0;1;1;1
2019-10-23 07:13:59;37;0;4;12;6;3;5;0;1;1;1
2019-10-23 07:14:59;37;0;4;12;6;3;5;0;1;1;1
2019-10-23 07:15:58;37;0;4;12;6;3;5;0;1;1;1
2019-10-23 07:16:59;37;0;4;12;6;3;5;0;1;1;1
2019-10-23 07:17:59;37;0;4;12;6;3;5;0;1;1;1
2019-10-23 07:18:58;37;0;4;12;6;3;5;0;1;1;1
2019-10-23 07:19:59;37;0;4;12;6;3;5;0;1;1;1
2019-10-23 07:20:59;38;1;4;12;6;3;5;0;1;1;1
2019-10-23 07:21:59;38;1;4;12;6;3;5;0;1;1;1
2019-10-23 07:22:58;38;1;4;12;6;3;5;0;1;1;1
2019-10-23 07:23:59;38;1;4;12;6;3;5;0;1;1;1
2019-10-23 07:24:58;38;1;4;12;6;3;5;0;1;1;1
2019-10-23 07:25:59;38;1;4;12;6;3;5;0;1;1;1
2019-10-23 07:26:59;38;1;4;12;6;3;5;0;1;1;1
2019-10-23 07:27:58;39;0;4;12;6;3;5;0;2;1;0
2019-10-23 07:28:59;39;0;4;12;6;3;5;0;2;1;0
2019-10-23 07:29:59;39;0;4;12;6;3;5;0;2;1;0
2019-10-23 07:30:59;39;0;4;12;6;3;5;0;2;1;0
2019-10-23 07:31:58;39;0;4;12;6;3;5;0;2;1;0
2019-10-23 07:32:59;40;0;4;12;6;3;5;0;2;1;1
2019-10-23 07:33:59;40;0;4;12;6;3;5;0;2;1;1
2019-10-23 07:34:58;40;0;4;12;6;3;5;0;2;1;1
2019-10-23 07:35:59;40;0;4;12;6;3;5;0;2;1;1
2019-10-23 07:36:59;40;0;4;12;6;3;5;0;2;1;1
2019-10-23 07:37:58;40;0;4;12;6;3;5;0;2;1;1
2019-10-23 07:38:59;40;0;4;12;6;3;5;0;2;1;1
2019-10-23 07:39:59;40;0;4;12;6;3;5;0;2;1;1
2019-10-23 07:40:59;40;0;4;12;6;3;5;0;2;1;1
2019-10-23 07:41:58;40;0;4;12;6;3;5;0;2;1;1
2019-10-23 07:42:59;40;0;4;12;6;3;5;0;2;1;1
2019-10-23 07:43:59;40;0;4;12;6;3;5;0;2;1;1
2019-10-23 07:44:59;40;0;4;12;6;3;5;0;2;1;1
2019-10-23 07:45:58;40;0;4;12;6;3;5;0;2;1;1
2019-10-23 07:46:59;40;0;4;12;6;3;5;0;2;1;1
2019-10-23 07:47:59;40;0;4;12;6;3;5;0;2;1;1
2019-10-23 07:48:58;41;1;4;12;6;3;5;0;2;1;1
2019-10-23 07:49:59;41;1;4;12;6;3;5;0;2;1;1
2019-10-23 07:50:59;41;1;4;12;6;3;5;0;2;1;1
2019-10-23 07:51:58;43;0;5;12;6;3;5;0;2;1;2
2019-10-23 07:52:59;43;0;5;12;6;3;5;0;2;1;2
2019-10-23 07:53:59;43;0;5;12;6;3;5;0;2;1;2
2019-10-23 07:54:58;43;0;5;12;6;3;5;0;2;1;2
2019-10-23 07:55:59;43;0;5;12;6;3;5;0;2;1;2
2019-10-23 07:56:59;43;0;5;12;6;3;5;0;2;1;2
2019-10-23 07:57:58;43;0;5;12;6;3;5;0;2;1;2
2019-10-23 07:58:59;43;0;5;12;6;3;5;0;2;1;2
2019-10-23 07:59:59;43;0;5;12;6;3;5;0;2;1;2
2019-10-23 08:00:59;44;0;5;12;6;3;5;1;2;1;2
2019-10-23 08:01:58;45;1;5;12;6;3;5;1;2;0;2
2019-10-23 08:02:59;45;1;5;12;6;3;5;1;2;0;2
2019-10-23 08:03:59;45;1;5;12;6;3;5;1;2;0;2
2019-10-23 08:04:59;45;1;5;12;6;3;5;1;2;0;2
2019-10-23 08:05:58;45;1;5;12;6;3;5;1;2;0;2
2019-10-23 08:06:59;45;1;5;12;6;3;5;1;2;0;2
2019-10-23 08:07:59;46;1;6;12;6;3;5;1;2;0;2
2019-10-23 08:08:59;47;1;6;12;6;3;5;1;2;0;2
2019-10-23 08:09:58;47;1;6;12;6;3;5;1;2;0;2
2019-10-23 08:10:59;47;1;6;12;6;3;5;1;2;0;2
2019-10-23 08:11:58;47;1;6;12;6;3;5;1;2;0;2
2019-10-23 08:12:59;47;1;6;12;6;3;5;1;2;0;2
2019-10-23 08:13:59;47;1;6;12;6;3;5;1;2;0;2
2019-10-23 08:14:58;47;1;6;12;6;3;5;1;2;0;2
2019-10-23 08:15:59;47;1;6;12;6;3;5;1;2;0;2
2019-10-23 08:16:59;47;1;6;12;6;3;5;1;2;0;2
2019-10-23 08:17:58;47;1;6;12;6;3;5;1;2;0;2
2019-10-23 08:18:59;47;1;6;12;6;3;5;1;2;0;2
2019-10-23 08:19:59;47;1;6;12;6;3;5;1;2;0;2
2019-10-23 08:20:59;47;1;6;12;6;3;5;1;2;0;2
2019-10-23 08:21:58;47;1;6;12;6;3;5;1;2;0;2
2019-10-23 08:22:59;47;1;6;12;6;3;5;1;2;0;2
2019-10-23 08:23:59;47;1;6;12;6;3;5;1;2;0;2
2019-10-23 08:24:58;47;1;6;12;6;3;5;1;2;0;2
2019-10-23 08:25:59;47;1;6;12;6;3;5;1;2;0;2
2019-10-23 08:26:59;47;1;6;12;6;3;5;1;2;0;2
2019-10-23 08:27:58;47;1;6;12;6;3;5;1;2;0;2
2019-10-23 08:28:59;48;2;6;12;6;3;5;1;2;0;2
2019-10-23 08:29:59;48;2;6;12;6;3;5;1;2;0;2
2019-10-23 08:30:58;48;2;6;12;6;3;5;1;2;0;2
2019-10-23 08:31:59;48;2;6;12;6;3;5;1;2;0;2
2019-10-23 08:32:59;48;2;6;12;6;3;5;1;2;0;2
2019-10-23 08:33:59;48;2;6;12;6;3;5;1;2;0;2
2019-10-23 08:34:58;49;2;6;12;7;3;5;1;2;0;2
2019-10-23 08:35:59;49;2;6;12;7;3;5;1;2;0;2
2019-10-23 08:36:59;49;2;6;12;7;3;5;1;2;0;2
2019-10-23 08:37:58;49;2;6;12;7;3;5;1;2;0;2
2019-10-23 08:38:59;49;2;6;12;7;3;5;1;2;0;2
2019-10-23 08:39:59;49;2;6;12;7;3;5;1;2;0;2
2019-10-23 08:40:58;49;2;6;12;7;3;5;1;2;0;2
2019-10-23 08:41:59;49;2;6;12;7;3;5;1;2;0;2
2019-10-23 08:42:59;49;2;6;12;7;3;5;1;2;0;2
2019-10-23 08:43:59;49;2;6;12;7;3;5;1;2;0;2
2019-10-23 08:44:58;49;2;6;12;7;3;5;1;2;0;2
2019-10-23 08:45:59;49;2;6;12;7;3;5;1;2;0;2
2019-10-23 08:46:59;50;2;6;12;7;3;5;2;2;1;2
2019-10-23 08:47:58;50;2;6;12;7;3;5;2;2;1;2
2019-10-23 08:48:59;50;2;6;12;7;3;5;2;2;1;2
2019-10-23 08:49:59;50;2;6;12;7;3;5;2;2;1;2
2019-10-23 08:50:59;50;2;6;12;7;3;5;2;2;1;2
2019-10-23 08:51:58;50;2;6;12;7;3;5;2;2;1;2
2019-10-23 08:52:59;50;2;6;12;7;3;5;2;2;1;2
2019-10-23 08:53:59;50;2;6;12;7;3;5;2;2;1;2
2019-10-23 08:54:58;50;2;6;12;7;3;5;2;2;1;2
2019-10-23 08:55:59;51;2;7;12;7;3;5;2;2;1;2
2019-10-23 08:56:59;51;2;7;12;7;3;5;2;2;1;2
2019-10-23 08:57:58;51;2;7;12;7;3;5;2;2;1;2
2019-10-23 08:58:59;51;2;7;12;7;3;5;2;2;1;2
2019-10-23 08:59:59;51;2;7;12;7;3;5;2;2;1;2
2019-10-23 09:00:59;51;2;7;12;7;3;5;2;2;1;2
2019-10-23 09:01:58;51;2;7;12;7;3;5;2;2;1;2
2019-10-23 09:02:59;51;2;7;12;7;3;5;2;2;1;2
2019-10-23 09:03:59;51;2;7;12;7;3;5;2;2;1;2
2019-10-23 09:04:58;51;2;7;12;7;3;5;2;2;1;2
2019-10-23 09:05:59;52;2;8;12;7;3;5;2;2;1;2
2019-10-23 09:06:59;52;2;8;12;7;3;5;2;2;1;2
2019-10-23 09:07:58;52;2;8;12;7;3;5;2;2;1;2
2019-10-23 09:08:59;52;2;8;12;7;3;5;2;2;1;2
2019-10-23 09:09:59;52;2;8;12;7;3;5;2;2;1;2
2019-10-23 09:10:58;52;2;8;12;7;3;5;2;2;1;2
2019-10-23 09:11:59;53;2;8;13;7;3;5;2;2;1;2
2019-10-23 09:12:59;54;2;8;13;8;3;5;2;2;1;2
2019-10-23 09:13:58;54;2;8;13;8;3;5;2;2;1;2
2019-10-23 09:14:59;54;2;8;13;8;3;5;2;2;1;2
2019-10-23 09:15:59;54;2;8;13;8;3;5;2;2;1;2
2019-10-23 09:16:59;54;2;8;13;8;3;5;2;2;1;2
2019-10-23 09:17:58;54;2;8;13;8;3;5;2;2;1;2
2019-10-23 09:18:59;54;2;8;13;8;3;5;2;2;1;2
2019-10-23 09:19:58;54;2;8;13;8;3;5;2;2;1;2
2019-10-23 09:20:59;54;2;8;13;8;3;5;2;2;1;2
2019-10-23 09:21:59;55;2;8;13;9;3;5;2;2;1;2
2019-10-23 09:22:59;56;2;8;13;9;3;5;2;2;0;2
2019-10-23 09:23:58;56;2;8;13;9;3;5;2;2;0;2
2019-10-23 09:24:59;57;2;9;13;9;3;5;2;2;0;2
2019-10-23 09:25:59;57;2;9;13;9;3;5;2;2;0;2
2019-10-23 09:26:58;57;2;9;13;9;3;5;2;2;0;2
2019-10-23 09:27:59;57;2;9;13;9;3;5;2;2;0;2
2019-10-23 09:28:59;57;2;9;13;9;3;5;2;2;0;2
2019-10-23 09:29:58;57;2;9;13;9;3;5;2;2;0;2
2019-10-23 09:30:59;59;2;11;13;8;3;5;2;2;0;2
2019-10-23 09:31:59;59;2;12;13;8;3;5;2;2;0;2
2019-10-23 09:32:59;59;2;13;13;7;3;5;2;2;0;2
2019-10-23 09:33:58;59;2;13;13;7;3;5;2;2;0;2
2019-10-23 09:34:59;59;2;13;13;7;3;5;2;2;0;2
2019-10-23 09:35:59;59;2;13;13;7;3;5;2;2;0;2
2019-10-23 09:36:59;60;2;13;14;7;3;5;2;2;0;2
2019-10-23 09:37:58;60;2;13;14;7;3;5;2;2;0;2
2019-10-23 09:38:59;60;2;13;14;7;3;5;2;2;0;2
2019-10-23 09:39:59;60;2;13;14;7;3;5;2;2;0;2
2019-10-23 09:40:58;60;2;13;14;7;3;5;2;2;0;2
2019-10-23 09:41:59;60;2;13;14;7;3;5;2;2;0;2
2019-10-23 09:42:59;61;2;14;14;7;3;5;2;2;0;2
2019-10-23 09:43:59;61;2;14;14;7;3;5;2;2;0;2
2019-10-23 09:44:58;61;2;14;14;7;3;5;2;2;0;2
2019-10-23 09:45:59;61;2;14;14;7;3;5;2;2;0;2
2019-10-23 09:46:59;61;2;14;14;7;3;5;2;2;0;2
2019-10-23 09:47:58;61;2;14;14;7;3;5;2;2;0;2
2019-10-23 09:48:59;61;2;14;14;7;3;5;2;2;0;2
2019-10-23 09:49:59;61;2;14;14;7;3;5;2;2;0;2
2019-10-23 09:50:58;61;2;14;14;7;3;5;2;2;0;2
2019-10-23 09:51:59;61;2;14;14;7;3;5;2;2;0;2
2019-10-23 09:52:59;61;2;14;14;7;3;5;2;2;0;2
2019-10-23 09:53:59;61;2;14;14;7;3;5;2;2;0;2
2019-10-23 09:54:58;61;2;15;14;7;3;4;2;2;0;2
2019-10-23 09:55:59;61;2;15;14;7;3;4;2;2;0;2
2019-10-23 09:56:59;61;2;15;14;7;3;4;2;2;0;2
2019-10-23 09:57:59;61;2;15;14;7;3;4;2;2;0;2
2019-10-23 09:58:58;61;2;15;14;7;3;4;2;2;0;2
2019-10-23 09:59:59;62;2;15;14;7;3;4;2;2;0;2
2019-10-23 10:00:59;62;2;15;14;7;3;4;2;2;0;2
2019-10-23 10:01:58;62;2;15;14;7;3;4;2;2;0;2
2019-10-23 10:02:59;62;2;15;14;7;3;4;2;2;0;2
2019-10-23 10:03:59;62;2;15;14;7;3;4;2;2;0;2
2019-10-23 10:04:59;62;2;15;14;7;3;4;2;2;0;2
2019-10-23 10:05:58;62;2;15;14;7;3;4;2;2;0;2
2019-10-23 10:06:59;62;2;15;14;7;3;4;2;2;0;2
2019-10-23 10:07:59;62;2;15;14;7;3;4;2;2;0;2
2019-10-23 10:09:00;62;2;15;14;7;3;4;2;2;0;2
2019-10-23 10:09:58;62;2;15;14;7;3;4;2;2;0;2
2019-10-23 10:10:59;62;2;15;14;7;3;4;2;2;0;2
2019-10-23 10:11:59;62;2;15;14;7;3;4;2;2;0;2
2019-10-23 10:12:58;62;2;15;14;7;3;4;2;2;0;2
2019-10-23 10:13:59;62;2;15;14;7;3;4;2;2;0;2
2019-10-23 10:14:59;62;2;15;14;7;3;4;2;2;0;2
2019-10-23 10:15:59;62;2;15;14;7;3;4;2;2;0;2
2019-10-23 10:16:58;62;2;16;13;7;3;4;2;2;0;2
2019-10-23 10:17:59;62;2;16;13;7;3;4;2;2;0;2
2019-10-23 10:18:59;62;2;16;13;7;3;4;2;2;0;2
2019-10-23 10:19:59;63;2;17;13;7;3;4;2;2;0;2
2019-10-23 10:20:58;63;2;17;13;7;3;4;2;2;0;2
2019-10-23 10:21:59;63;2;17;13;7;3;4;2;2;0;2
2019-10-23 10:22:59;63;2;17;13;7;3;4;2;2;0;2
2019-10-23 10:23:58;63;2;17;13;7;3;4;2;2;0;2
2019-10-23 10:24:59;64;2;18;13;7;3;4;2;2;0;2
2019-10-23 10:25:59;64;2;18;13;7;3;4;2;2;0;2
2019-10-23 10:26:59;64;2;18;13;7;3;4;2;2;0;2
2019-10-23 10:27:58;64;2;17;12;9;3;4;2;2;0;2
2019-10-23 10:28:59;64;2;17;12;9;3;4;2;2;0;2
2019-10-23 10:29:59;64;2;17;12;9;3;4;2;2;0;2
2019-10-23 10:30:58;64;2;17;12;9;3;4;2;2;0;2
2019-10-23 10:31:59;64;2;17;12;9;3;4;2;2;0;2
2019-10-23 10:32:59;64;2;17;12;9;3;4;2;2;0;2
2019-10-23 10:33:58;64;2;17;12;9;3;4;2;2;0;2
2019-10-23 10:34:59;64;2;17;12;9;3;4;2;2;0;2
2019-10-23 10:35:59;65;2;17;12;9;3;4;3;2;0;2
2019-10-23 10:36:58;65;2;17;12;9;3;4;3;2;0;2
2019-10-23 10:37:59;65;2;17;12;9;3;4;3;2;0;2
2019-10-23 10:38:59;65;2;17;12;9;3;4;3;2;0;2
2019-10-23 10:39:58;65;2;17;12;9;3;4;3;2;0;2
2019-10-23 10:40:59;66;3;17;13;8;3;4;3;2;0;2
2019-10-23 10:41:59;67;3;17;13;8;3;4;3;2;0;2
2019-10-23 10:42:58;67;3;17;13;8;3;4;3;2;0;2
2019-10-23 10:43:59;67;3;17;13;8;3;4;3;2;0;2
2019-10-23 10:44:59;67;3;17;13;8;3;4;3;2;0;2
2019-10-23 10:45:59;67;3;17;13;8;3;4;3;2;0;2
2019-10-23 10:46:58;67;3;17;13;8;3;4;3;2;0;2
2019-10-23 10:47:59;67;3;17;13;8;3;4;3;2;0;2
2019-10-23 10:48:59;67;3;17;13;8;3;4;3;2;0;2
2019-10-23 10:50:00;67;3;17;13;8;3;4;3;2;0;2
2019-10-23 10:50:58;67;3;17;13;8;3;4;3;2;0;2
2019-10-23 10:51:59;67;3;17;13;8;3;4;3;2;0;2
2019-10-23 10:52:59;67;3;17;13;8;3;4;3;2;0;2
2019-10-23 10:53:58;68;3;17;14;8;3;4;3;2;0;2
2019-10-23 10:54:59;68;3;17;14;8;3;4;3;2;0;2
2019-10-23 10:55:59;68;3;17;14;8;3;4;3;2;0;2
2019-10-23 10:56:58;68;3;17;14;8;3;4;3;2;0;2
2019-10-23 10:57:59;68;3;17;14;8;3;4;3;2;0;2
2019-10-23 10:58:59;68;3;17;14;8;3;4;3;2;0;2
2019-10-23 10:59:59;68;3;17;14;8;3;4;3;2;0;2
2019-10-23 11:00:58;68;3;17;14;8;3;4;3;2;0;2
2019-10-23 11:01:59;69;3;17;14;9;3;4;3;2;0;2
2019-10-23 11:02:59;69;3;17;14;9;3;4;3;2;0;2
2019-10-23 11:03:59;69;3;17;14;9;3;4;3;2;0;2
2019-10-23 11:04:58;69;3;17;14;9;3;4;3;2;0;2
2019-10-23 11:05:59;69;3;17;14;9;3;4;3;2;0;2
2019-10-23 11:06:59;69;3;17;14;9;3;4;3;2;0;2
2019-10-23 11:07:58;69;3;17;14;9;3;4;3;2;0;2
2019-10-23 11:08:59;69;3;17;14;9;3;4;3;2;0;2
2019-10-23 11:09:59;70;3;17;15;9;3;4;3;2;0;2
2019-10-23 11:10:59;70;3;17;15;9;3;4;3;2;0;2
2019-10-23 11:11:58;70;3;17;15;9;3;4;3;2;0;2
2019-10-23 11:12:59;70;3;17;15;9;3;4;3;2;0;2
2019-10-23 11:13:59;70;3;17;15;9;3;4;3;2;0;2
2019-10-23 11:14:58;70;3;17;15;9;3;4;3;2;0;2
2019-10-23 11:15:59;70;3;17;15;9;3;4;3;2;0;2
2019-10-23 11:16:59;70;3;17;15;9;3;4;3;2;0;2
2019-10-23 11:17:59;70;3;17;15;9;3;4;3;2;0;2
2019-10-23 11:18:58;70;3;17;15;9;3;4;3;2;0;2
2019-10-23 11:19:59;70;3;17;15;9;3;4;3;2;0;2
2019-10-23 11:20:59;70;3;17;15;9;3;4;3;2;0;2
2019-10-23 11:22:00;70;3;17;15;9;3;4;3;2;0;2
2019-10-23 11:22:58;70;3;17;15;9;3;4;3;2;0;2
2019-10-23 11:23:59;72;5;17;15;9;3;4;3;2;0;2
2019-10-23 11:25:00;72;5;17;15;9;3;4;3;2;0;2
2019-10-23 11:25:58;72;5;17;15;9;3;4;3;2;0;2
2019-10-23 11:26:59;72;5;17;15;9;3;4;3;2;0;2
2019-10-23 11:27:59;72;5;17;15;9;3;4;3;2;0;2
2019-10-23 11:28:58;72;5;17;15;9;3;4;3;2;0;2
2019-10-23 11:29:59;72;5;17;15;9;3;4;3;2;0;2
2019-10-23 11:30:59;72;5;17;15;9;3;4;3;2;0;2
2019-10-23 11:31:58;72;5;17;15;9;3;4;3;2;0;2
2019-10-23 11:32:59;72;5;17;15;9;3;4;3;2;0;2
2019-10-23 11:33:58;72;5;17;15;9;3;4;3;2;0;2
2019-10-23 11:34:59;72;5;17;15;9;3;4;3;2;0;2
2019-10-23 11:36:00;72;5;17;15;9;3;4;3;2;0;2
2019-10-23 11:36:58;72;5;17;15;9;3;4;3;2;0;2
2019-10-23 11:37:59;72;5;17;15;9;3;4;3;2;0;2
2019-10-23 11:38:59;72;5;17;15;9;3;4;3;2;0;2
2019-10-23 11:39:58;72;5;17;15;9;3;4;3;2;0;2
2019-10-23 11:40:59;72;5;17;15;9;3;4;3;2;0;2
2019-10-23 11:41:59;73;6;17;15;9;3;4;3;2;0;2
2019-10-23 11:42:59;73;6;17;15;9;3;4;3;2;0;2
2019-10-23 11:43:58;74;7;17;15;9;3;4;3;2;0;2
2019-10-23 11:44:59;74;7;17;15;9;3;4;3;2;0;2
2019-10-23 11:45:59;74;7;17;15;9;3;4;3;2;0;2
2019-10-23 11:46:59;75;8;17;15;9;3;4;3;2;0;2
2019-10-23 11:47:58;75;8;17;15;9;3;4;3;2;0;2
2019-10-23 11:48:59;75;8;17;15;9;3;4;3;2;0;2
2019-10-23 11:49:59;75;8;17;15;9;3;4;3;2;0;2
2019-10-23 11:50:58;75;8;17;15;9;3;4;3;2;0;2
2019-10-23 11:51:59;75;8;17;15;9;3;4;3;2;0;2
2019-10-23 11:52:59;75;8;17;15;9;3;4;3;2;0;2
2019-10-23 11:53:58;75;8;17;15;9;3;4;3;2;0;2
2019-10-23 11:54:59;75;8;17;15;9;3;4;3;2;0;2
2019-10-23 11:55:59;75;8;17;15;9;3;4;3;2;0;2
2019-10-23 11:56:59;75;8;17;15;9;3;4;3;2;0;2
2019-10-23 11:57:58;75;8;17;15;9;3;4;3;2;0;2
2019-10-23 11:58:59;75;8;17;15;9;3;4;3;2;0;2
2019-10-23 11:59:59;75;8;17;15;9;3;4;3;2;0;2
2019-10-23 12:00:59;75;8;17;15;9;3;4;3;2;0;2
2019-10-23 12:01:58;75;8;17;15;9;3;4;3;2;0;2
2019-10-23 12:02:59;75;8;17;15;9;3;4;3;2;0;2
2019-10-23 12:03:59;75;8;17;15;9;3;4;3;2;0;2
2019-10-23 12:04:58;75;8;17;15;9;3;4;3;2;0;2
2019-10-23 12:05:59;75;8;17;15;9;3;4;3;2;0;2
2019-10-23 12:06:59;75;8;17;15;9;3;4;3;2;0;2
2019-10-23 12:07:59;75;8;17;15;9;3;4;3;2;0;2
2019-10-23 12:08:58;75;8;17;15;9;3;4;3;2;0;2
2019-10-23 12:09:59;76;8;17;15;10;3;4;3;2;0;2
2019-10-23 12:10:59;76;8;17;15;10;3;4;3;2;0;2
2019-10-23 12:11:58;76;8;17;15;10;3;4;3;2;0;2
2019-10-23 12:12:59;76;8;17;15;10;3;4;3;2;0;2
2019-10-23 12:13:59;76;9;16;15;10;3;4;3;2;0;2
2019-10-23 12:14:59;77;9;16;16;10;3;4;3;2;0;2
2019-10-23 12:15:58;77;9;16;16;10;3;4;3;2;0;2
2019-10-23 12:16:59;77;9;16;16;10;3;4;3;2;0;2
2019-10-23 12:17:59;77;9;16;16;10;3;4;3;2;0;2
2019-10-23 12:18:59;77;9;16;16;10;3;4;3;2;0;2
2019-10-23 12:19:58;77;9;16;16;10;3;4;3;2;0;2
2019-10-23 12:20:59;77;9;16;16;10;3;4;3;2;0;2
2019-10-23 12:21:59;77;9;16;16;10;3;4;3;2;0;2
2019-10-23 12:22:59;77;9;16;16;10;3;4;3;2;0;2
2019-10-23 12:23:58;77;9;16;16;10;3;4;3;2;0;2
2019-10-23 12:24:59;77;9;16;16;10;3;4;3;2;0;2
2019-10-23 12:25:59;77;9;16;16;10;3;4;3;2;0;2
2019-10-23 12:26:58;77;9;16;16;10;3;4;3;2;0;2
2019-10-23 12:27:59;77;9;16;16;10;3;4;3;2;0;2
2019-10-23 12:29:00;77;9;16;16;10;3;4;3;2;0;2
2019-10-23 12:29:58;77;9;16;16;10;3;4;3;2;0;2
2019-10-23 12:30:59;78;10;16;16;10;3;4;3;2;0;2
2019-10-23 12:31:59;78;10;16;16;10;3;4;3;2;0;2
2019-10-23 12:32:58;78;10;16;16;10;3;4;3;2;0;2
2019-10-23 12:33:59;78;10;16;16;10;3;4;3;2;0;2
2019-10-23 12:34:59;79;10;17;16;10;3;4;3;2;0;2
2019-10-23 12:36:00;79;10;17;16;10;3;4;3;2;0;2
2019-10-23 12:36:58;79;10;17;16;10;3;4;3;2;0;2
2019-10-23 12:37:59;79;10;17;16;10;3;4;3;2;0;2
2019-10-23 12:38:59;79;10;17;16;10;3;4;3;2;0;2
2019-10-23 12:39:58;79;10;17;16;10;3;4;3;2;0;2
2019-10-23 12:40:59;79;10;17;16;10;3;4;3;2;0;2
2019-10-23 12:41:59;79;10;17;16;10;3;4;3;2;0;2
2019-10-23 12:42:58;79;10;17;16;10;3;4;3;2;0;2
2019-10-23 12:43:59;79;10;17;16;10;3;4;3;2;0;2
2019-10-23 12:44:59;79;10;17;16;10;3;4;3;2;0;2
2019-10-23 12:45:59;79;10;17;16;10;3;4;3;2;0;2
2019-10-23 12:46:58;79;10;17;16;10;3;4;3;2;0;2
2019-10-23 12:47:59;79;10;17;16;10;3;4;3;2;0;2
2019-10-23 12:48:59;79;10;17;16;10;3;4;3;2;0;2
2019-10-23 12:49:58;80;10;17;16;11;3;4;3;2;0;2
2019-10-23 12:50:59;80;10;17;16;11;3;4;3;2;0;2
2019-10-23 12:51:59;80;10;17;16;11;3;4;3;2;0;2
2019-10-23 12:52:58;80;10;17;16;11;3;4;3;2;0;2
2019-10-23 12:53:59;81;10;17;16;11;3;4;3;2;0;2
2019-10-23 12:54:59;81;10;17;16;11;3;4;3;2;0;2
2019-10-23 12:55:59;81;10;17;16;11;3;4;3;2;0;2
2019-10-23 12:56:59;81;10;17;16;11;3;4;3;2;0;2
2019-10-23 12:57:58;81;10;17;16;11;3;4;3;2;0;2
2019-10-23 12:58:59;81;10;17;16;11;3;4;3;2;0;2
2019-10-23 12:59:59;81;10;17;16;11;3;4;3;2;0;2
2019-10-23 13:00:58;81;10;17;16;11;3;4;3;2;0;2
2019-10-23 13:01:59;81;10;17;16;11;3;4;3;2;0;2
2019-10-23 13:02:59;81;10;17;16;11;3;4;3;2;0;2
2019-10-23 13:03:58;81;10;17;16;11;3;4;3;2;0;2
2019-10-23 13:04:59;81;10;17;16;11;3;4;3;2;0;2
2019-10-23 13:05:59;81;10;17;16;11;3;4;3;2;0;2
2019-10-23 13:06:59;81;10;17;16;11;3;4;3;2;0;2
