datetime;total_votes;cmapukocmankypum;ckkpss;SuokSuok;KOCTOPE3;tearjerker;quick_justice;BlackIrony;Helter;telegraf;X-Rayer
2020-05-06 17:55:59;309;93;101;58;7;9;4;0;4;3;3
2020-05-06 17:57:00;309;93;101;58;7;9;4;0;4;3;3
2020-05-06 17:57:58;309;93;101;58;7;9;4;0;4;3;3
2020-05-06 17:58:59;309;93;101;58;7;9;4;0;4;3;3
2020-05-06 17:59:58;309;93;101;58;7;9;4;0;4;3;3
2020-05-06 18:00:59;311;94;102;58;7;9;4;0;4;3;3
2020-05-06 18:01:59;311;94;102;58;7;9;4;0;4;3;3
2020-05-06 18:03:00;314;94;104;58;8;9;4;0;4;3;3
2020-05-06 18:03:58;314;94;104;58;8;9;4;0;4;3;3
2020-05-06 18:04:59;314;94;104;58;8;9;4;0;4;3;3
2020-05-06 18:05:58;314;94;104;58;8;9;4;0;4;3;3
2020-05-06 18:06:59;317;95;106;58;8;9;4;0;4;3;3
2020-05-06 18:07:59;318;96;106;58;8;9;4;0;4;3;3
2020-05-06 18:08:58;318;96;106;58;8;9;4;0;4;3;3
2020-05-06 18:09:59;319;96;107;58;8;9;4;0;4;3;3
2020-05-06 18:10:59;319;96;107;58;8;9;4;0;4;3;3
2020-05-06 18:11:58;320;96;108;58;8;9;4;0;4;3;3
2020-05-06 18:12:59;320;96;108;58;8;9;4;0;4;3;3
2020-05-06 18:13:59;320;96;108;58;8;9;4;0;4;3;3
2020-05-06 18:14:58;320;96;108;58;8;9;4;0;4;3;3
2020-05-06 18:15:59;321;97;110;56;8;9;4;0;4;3;3
2020-05-06 18:16:58;321;97;110;56;8;9;4;0;4;3;3
2020-05-06 18:17:59;321;97;110;56;8;9;4;0;4;3;3
2020-05-06 18:18:58;321;97;110;56;8;9;4;0;4;3;3
2020-05-06 18:19:59;323;97;110;56;8;9;4;4;4;3;3
2020-05-06 18:20:59;325;98;110;56;8;9;4;5;4;3;3
2020-05-06 18:21:58;327;98;110;56;9;9;4;6;4;3;3
2020-05-06 18:22:59;327;98;110;56;9;9;4;6;4;3;3
2020-05-06 18:24:00;327;98;110;56;9;9;4;6;4;3;3
2020-05-06 18:24:58;327;98;111;56;8;9;4;6;4;3;3
2020-05-06 18:25:59;327;98;111;56;8;9;4;6;4;3;3
2020-05-06 18:26:59;327;98;111;56;8;9;4;6;4;3;3
2020-05-06 18:27:58;327;98;111;56;8;9;4;6;4;3;3
2020-05-06 18:28:59;327;98;111;56;8;9;4;6;4;3;3
2020-05-06 18:29:59;328;99;111;56;8;9;4;6;4;3;3
2020-05-06 18:30:58;328;100;111;56;8;9;4;6;4;3;3
2020-05-06 18:31:59;329;101;111;56;8;9;4;6;4;3;3
2020-05-06 18:32:59;329;101;111;56;8;9;4;6;4;3;3
2020-05-06 18:33:58;329;101;111;56;8;9;4;6;4;3;3
2020-05-06 18:34:59;331;103;111;56;8;9;4;6;4;3;3
2020-05-06 18:35:58;331;103;111;56;8;9;4;6;4;3;3
2020-05-06 18:36:59;332;104;111;56;8;9;4;6;4;3;3
2020-05-06 18:37:59;332;104;111;56;8;9;4;6;4;3;3
2020-05-06 18:38:58;333;105;111;56;8;9;4;6;4;3;3
2020-05-06 18:39:59;333;105;111;56;8;9;4;6;4;3;3
2020-05-06 18:40:59;335;106;111;56;8;9;5;6;4;3;3
2020-05-06 18:41:58;335;106;111;56;8;9;5;6;4;3;3
2020-05-06 18:42:59;335;106;111;56;8;9;5;6;4;3;3
2020-05-06 18:43:59;335;106;111;56;8;9;5;6;4;3;3
2020-05-06 18:44:58;335;106;111;56;8;9;5;6;4;3;3
2020-05-06 18:45:59;335;106;111;56;8;9;5;6;4;3;3
2020-05-06 18:46:59;337;107;112;56;8;9;5;6;4;3;3
2020-05-06 18:47:58;338;108;112;56;8;9;5;6;4;3;3
2020-05-06 18:48:59;338;108;112;56;8;9;5;6;4;3;3
2020-05-06 18:49:59;339;109;112;56;8;9;5;6;4;3;3
2020-05-06 18:50:58;341;111;113;55;8;9;5;6;4;3;3
2020-05-06 18:51:59;342;112;114;55;8;9;5;6;4;3;3
2020-05-06 18:52:59;342;112;114;55;8;9;5;6;4;3;3
2020-05-06 18:53:58;343;112;115;55;8;9;5;6;4;3;3
2020-05-06 18:54:59;344;112;116;55;8;9;5;6;4;3;3
2020-05-06 18:55:59;345;112;117;55;8;9;5;6;4;3;3
2020-05-06 18:56:58;346;112;117;56;8;9;5;6;4;3;3
2020-05-06 18:57:59;347;112;118;56;8;9;5;6;4;3;3
2020-05-06 18:58:59;348;113;118;56;8;9;5;6;4;3;3
2020-05-06 18:59:58;348;113;118;56;8;9;5;6;4;3;3
2020-05-06 19:00:59;352;116;118;56;9;9;5;6;4;3;3
2020-05-06 19:01:59;353;116;119;56;9;9;5;6;4;3;3
2020-05-06 19:02:58;355;116;121;56;9;9;5;6;4;3;3
2020-05-06 19:03:59;356;116;122;56;9;9;5;6;4;3;3
2020-05-06 19:04:59;356;116;122;56;9;9;5;6;4;3;3
2020-05-06 19:05:58;357;116;123;56;9;9;5;6;4;3;3
2020-05-06 19:06:59;357;116;123;56;9;9;5;6;4;3;3
2020-05-06 19:07:58;358;116;123;56;9;10;5;6;4;3;3
2020-05-06 19:08:59;358;116;123;56;9;10;5;6;4;3;3
2020-05-06 19:10:00;358;116;123;56;9;10;5;6;4;3;3
2020-05-06 19:10:58;358;116;123;56;9;10;5;6;4;3;3
2020-05-06 19:11:59;358;116;123;56;9;10;5;6;4;3;3
2020-05-06 19:12:59;359;116;124;56;9;10;5;6;4;3;3
2020-05-06 19:13:58;359;116;124;56;9;10;5;6;4;3;3
2020-05-06 19:14:59;359;119;122;55;9;10;5;6;4;3;3
2020-05-06 19:15:58;359;119;122;55;9;10;5;6;4;3;3
2020-05-06 19:16:59;359;119;122;55;9;10;5;6;4;3;3
2020-05-06 19:17:59;360;120;122;55;9;10;5;6;4;3;3
2020-05-06 19:18:59;360;120;122;55;9;10;5;6;4;3;3
2020-05-06 19:19:58;360;120;122;55;9;10;5;6;4;3;3
2020-05-06 19:20:59;360;120;122;55;9;10;5;6;4;3;3
2020-05-06 19:21:59;362;121;123;55;9;10;5;6;4;3;3
2020-05-06 19:22:58;363;121;124;55;9;10;5;6;4;3;3
2020-05-06 19:23:59;363;121;124;55;9;10;5;6;4;3;3
2020-05-06 19:24:59;365;122;124;56;9;10;5;6;4;3;3
2020-05-06 19:25:58;366;122;125;56;9;10;5;6;4;3;3
2020-05-06 19:26:59;366;122;125;56;9;10;5;6;4;3;3
2020-05-06 19:27:59;367;124;125;55;9;10;5;6;4;3;3
2020-05-06 19:28:58;368;124;126;55;9;10;5;6;4;3;3
2020-05-06 19:29:59;368;124;127;54;9;10;5;6;4;3;3
2020-05-06 19:30:59;368;124;127;54;9;10;5;6;4;3;3
2020-05-06 19:31:58;369;125;127;54;9;10;5;6;4;3;3
2020-05-06 19:32:59;370;125;128;54;9;10;5;6;4;3;3
2020-05-06 19:33:59;370;125;128;54;9;10;5;6;4;3;3
2020-05-06 19:34:58;371;125;129;54;9;10;5;6;4;3;3
2020-05-06 19:35:59;371;125;129;54;9;10;5;6;4;3;3
2020-05-06 19:36:58;371;125;129;54;9;10;5;6;4;3;3
2020-05-06 19:37:59;371;125;129;54;9;10;5;6;4;3;3
2020-05-06 19:38:59;372;125;130;54;9;10;5;6;4;3;3
2020-05-06 19:39:58;372;125;130;54;9;10;5;6;4;3;3
2020-05-06 19:40:59;372;125;130;54;9;10;5;6;4;3;3
2020-05-06 19:41:59;372;126;130;53;9;10;5;6;4;3;3
2020-05-06 19:42:59;372;126;130;53;9;10;5;6;4;3;3
2020-05-06 19:43:58;372;126;130;53;9;10;5;6;4;3;3
2020-05-06 19:44:59;372;126;130;53;9;10;5;6;4;3;3
2020-05-06 19:45:59;373;126;130;53;10;10;5;6;4;3;3
2020-05-06 19:46:58;375;127;131;53;10;10;5;6;4;3;3
2020-05-06 19:47:59;376;128;131;53;10;10;5;6;4;3;3
2020-05-06 19:48:59;376;128;131;53;10;10;5;6;4;3;3
2020-05-06 19:49:58;376;127;132;53;10;10;5;6;4;3;3
2020-05-06 19:50:59;376;127;132;53;10;10;5;6;4;3;3
2020-05-06 19:51:59;377;127;132;53;10;10;6;6;4;3;3
2020-05-06 19:52:58;379;128;133;53;10;10;6;6;4;3;3
2020-05-06 19:53:59;379;128;133;53;10;10;6;6;4;3;3
2020-05-06 19:54:59;379;129;134;51;10;10;6;6;4;3;3
2020-05-06 19:55:58;379;129;134;51;10;10;6;6;4;3;3
2020-05-06 19:56:59;379;130;134;50;10;10;6;6;4;3;3
2020-05-06 19:57:59;379;130;134;50;10;10;6;6;4;3;3
2020-05-06 19:58:58;379;130;134;50;10;10;6;6;4;3;3
2020-05-06 19:59:59;379;130;134;50;10;10;6;6;4;3;3
2020-05-06 20:00:59;379;130;135;49;10;10;6;6;4;3;3
2020-05-06 20:01:58;380;130;136;49;10;10;6;6;4;3;3
2020-05-06 20:02:59;382;130;137;50;10;10;6;6;4;3;3
2020-05-06 20:03:59;382;130;137;50;10;10;6;6;4;3;3
2020-05-06 20:04:58;382;130;137;50;10;10;6;6;4;3;3
2020-05-06 20:05:59;383;131;138;49;10;10;6;6;4;3;3
2020-05-06 20:06:59;384;131;139;49;10;10;6;6;4;3;3
2020-05-06 20:07:58;385;132;140;48;10;10;6;6;4;3;3
2020-05-06 20:08:59;385;132;140;48;10;10;6;6;4;3;3
2020-05-06 20:09:59;386;133;140;48;10;10;6;6;4;3;3
2020-05-06 20:10:58;387;134;140;48;10;10;6;6;4;3;3
2020-05-06 20:11:59;387;134;140;48;10;10;6;6;4;3;3
2020-05-06 20:12:59;387;134;140;48;10;10;6;6;4;3;3
2020-05-06 20:13:58;387;134;140;48;10;10;6;6;4;3;3
2020-05-06 20:14:59;387;134;140;48;10;10;6;6;4;3;3
2020-05-06 20:15:59;388;134;141;48;10;10;6;6;4;3;3
2020-05-06 20:16:58;390;134;142;48;10;10;6;6;5;3;3
2020-05-06 20:17:59;390;134;142;48;10;10;6;6;5;3;3
2020-05-06 20:18:59;390;134;142;48;10;10;6;6;5;3;3
2020-05-06 20:19:58;390;133;143;48;10;10;6;6;5;3;3
2020-05-06 20:20:59;393;134;145;48;10;10;6;6;5;3;3
2020-05-06 20:21:59;394;137;145;46;10;10;6;6;5;3;3
2020-05-06 20:22:58;396;137;146;46;11;10;6;6;5;3;3
2020-05-06 20:23:59;397;137;147;46;11;10;6;6;5;3;3
2020-05-06 20:24:58;397;137;147;46;11;10;6;6;5;3;3
2020-05-06 20:25:59;397;137;147;46;11;10;6;6;5;3;3
2020-05-06 20:26:59;398;137;147;47;11;10;6;6;5;3;3
2020-05-06 20:27:59;398;137;147;47;11;10;6;6;5;3;3
2020-05-06 20:28:58;398;137;147;47;11;10;6;6;5;3;3
2020-05-06 20:29:59;400;137;149;47;11;10;6;6;5;3;3
2020-05-06 20:30:59;400;137;149;47;11;10;6;6;5;3;3
2020-05-06 20:31:58;401;137;150;47;11;10;6;6;5;3;3
2020-05-06 20:32:59;404;137;153;47;11;10;6;6;5;3;3
2020-05-06 20:33:59;405;138;153;47;11;10;6;6;5;3;3
2020-05-06 20:34:58;405;139;153;46;11;10;6;6;5;3;3
2020-05-06 20:35:59;405;139;153;46;11;10;6;6;5;3;3
2020-05-06 20:36:59;405;139;153;46;11;10;6;6;5;3;3
2020-05-06 20:37:58;405;139;153;46;11;10;6;6;5;3;3
2020-05-06 20:38:59;405;139;153;46;11;10;6;6;5;3;3
2020-05-06 20:39:58;405;139;153;46;11;10;6;6;5;3;3
2020-05-06 20:40:59;405;139;153;46;11;10;6;6;5;3;3
2020-05-06 20:41:59;406;140;153;46;11;10;6;6;5;3;3
2020-05-06 20:42:58;408;141;154;46;11;10;6;6;5;3;3
2020-05-06 20:43:59;408;141;154;46;11;10;6;6;5;3;3
2020-05-06 20:44:58;408;141;154;46;11;10;6;6;5;3;3
2020-05-06 20:45:59;408;141;154;46;11;10;6;6;5;3;3
2020-05-06 20:46:59;409;141;154;46;11;11;6;6;5;3;3
2020-05-06 20:47:59;409;142;154;45;11;11;6;6;5;3;3
2020-05-06 20:48:59;409;142;154;45;11;11;6;6;5;3;3
2020-05-06 20:49:58;409;142;154;45;11;11;6;6;5;3;3
2020-05-06 20:50:59;409;142;154;45;11;11;6;6;5;3;3
2020-05-06 20:51:59;409;142;154;45;11;11;6;6;5;3;3
2020-05-06 20:52:58;409;142;154;45;11;11;6;6;5;3;3
2020-05-06 20:53:59;409;142;154;45;11;11;6;6;5;3;3
2020-05-06 20:54:59;409;142;154;45;11;11;6;6;5;3;3
2020-05-06 20:55:58;410;142;155;45;11;11;6;6;5;3;3
2020-05-06 20:56:59;410;142;155;45;11;11;6;6;5;3;3
2020-05-06 20:57:59;410;142;155;45;11;11;6;6;5;3;3
2020-05-06 20:58:58;410;142;155;45;11;11;6;6;5;3;3
2020-05-06 20:59:59;411;142;156;45;11;11;6;6;5;3;3
2020-05-06 21:00:58;411;142;156;45;11;11;6;6;5;3;3
2020-05-06 21:01:59;412;143;157;44;11;11;6;6;5;3;3
2020-05-06 21:02:59;414;145;157;44;11;11;6;6;5;3;3
2020-05-06 21:03:58;414;145;157;44;11;11;6;6;5;3;3
2020-05-06 21:04:59;414;146;157;43;11;11;6;6;5;3;3
2020-05-06 21:05:59;416;148;157;43;11;11;6;6;5;3;3
2020-05-06 21:06:58;417;149;157;43;11;11;6;6;5;3;3
2020-05-06 21:07:59;418;150;157;43;11;11;6;6;5;3;3
2020-05-06 21:08:59;419;152;156;43;11;11;6;6;5;3;3
2020-05-06 21:09:58;420;153;156;43;11;11;6;6;5;3;3
2020-05-06 21:10:59;423;155;156;43;11;11;6;6;5;4;3
2020-05-06 21:11:59;425;156;157;43;11;11;6;6;5;4;3
2020-05-06 21:12:58;426;156;158;43;11;11;6;6;5;4;3
2020-05-06 21:13:59;427;157;158;43;11;11;6;6;5;4;3
2020-05-06 21:14:59;427;158;158;42;11;11;6;6;5;4;3
2020-05-06 21:15:58;427;158;158;42;11;11;6;6;5;4;3
2020-05-06 21:16:59;428;159;158;42;11;11;6;6;5;4;3
2020-05-06 21:17:59;428;159;158;42;11;11;6;6;5;4;3
2020-05-06 21:18:58;429;160;158;42;11;11;6;6;5;4;3
2020-05-06 21:19:59;430;160;159;42;11;11;6;6;5;4;3
2020-05-06 21:20:59;431;161;161;41;11;10;6;6;5;4;3
2020-05-06 21:21:59;431;162;161;40;11;10;6;6;5;4;3
2020-05-06 21:22:58;432;163;161;40;11;10;6;6;5;4;3
2020-05-06 21:23:59;432;163;161;40;11;10;6;6;5;4;3
2020-05-06 21:24:59;432;163;161;40;11;10;6;6;5;4;3
2020-05-06 21:25:58;433;164;161;40;11;10;6;6;5;4;3
2020-05-06 21:26:59;434;165;161;40;11;10;6;6;5;4;3
2020-05-06 21:27:59;435;166;162;39;11;10;6;6;5;4;3
2020-05-06 21:28:59;437;167;163;39;11;10;6;6;5;4;3
2020-05-06 21:29:58;437;167;163;39;11;10;6;6;5;4;3
2020-05-06 21:30:59;438;168;163;39;11;10;6;6;5;4;3
2020-05-06 21:31:59;440;169;164;39;11;10;6;6;5;4;3
2020-05-06 21:32:58;443;170;166;39;11;10;6;6;5;4;3
2020-05-06 21:33:59;444;171;166;39;11;10;6;6;5;4;3
2020-05-06 21:34:59;446;172;167;39;11;10;6;6;5;4;3
2020-05-06 21:35:58;447;173;167;39;11;10;6;6;5;4;3
2020-05-06 21:36:59;447;173;167;39;11;10;6;6;5;4;3
2020-05-06 21:37:59;448;173;168;39;11;10;6;6;5;4;3
2020-05-06 21:38:58;449;173;169;39;11;10;6;6;5;4;3
2020-05-06 21:39:59;451;173;171;39;11;10;6;6;5;4;3
2020-05-06 21:40:59;452;173;172;39;11;10;6;6;5;4;3
2020-05-06 21:41:58;454;175;173;38;11;10;6;6;5;4;3
2020-05-06 21:42:59;456;176;174;38;11;10;6;6;5;4;3
2020-05-06 21:43:59;459;176;177;38;11;10;6;6;5;4;3
2020-05-06 21:44:58;462;176;180;38;11;10;6;6;5;4;3
2020-05-06 21:45:59;462;176;180;38;11;10;6;6;5;4;3
2020-05-06 21:46:59;463;176;181;38;11;10;6;6;5;4;3
2020-05-06 21:47:58;464;177;181;38;11;10;6;6;5;4;3
2020-05-06 21:48:59;466;179;181;38;11;10;6;6;5;4;3
2020-05-06 21:49:58;467;180;181;38;11;10;6;6;5;4;3
2020-05-06 21:50:59;468;181;181;38;11;10;6;6;5;4;3
2020-05-06 21:51:59;469;182;181;38;11;10;6;6;5;4;3
2020-05-06 21:52:58;469;182;181;38;11;10;6;6;5;4;3
2020-05-06 21:53:59;470;182;182;38;11;10;6;6;5;4;3
2020-05-06 21:54:59;471;183;183;37;11;10;6;6;5;4;3
2020-05-06 21:55:59;471;184;182;37;11;10;6;6;5;4;3
2020-05-06 21:56:58;471;185;181;37;11;10;6;6;5;4;3
2020-05-06 21:57:59;472;186;181;37;11;10;6;6;5;4;3
2020-05-06 21:58:59;474;186;183;37;11;10;6;6;5;4;3
2020-05-06 21:59:58;474;186;183;37;11;10;6;6;5;4;3
2020-05-06 22:00:59;474;186;183;37;11;10;6;6;5;4;3
2020-05-06 22:01:58;474;186;183;37;11;10;6;6;5;4;3
2020-05-06 22:02:59;474;186;183;37;11;10;6;6;5;4;3
2020-05-06 22:03:59;474;186;183;37;11;10;6;6;5;4;3
2020-05-06 22:04:58;474;186;183;37;11;10;6;6;5;4;3
2020-05-06 22:05:59;475;186;184;37;11;10;6;6;5;4;3
2020-05-06 22:06:59;475;186;184;37;11;10;6;6;5;4;3
2020-05-06 22:07:58;475;187;184;36;11;10;6;6;5;4;3
2020-05-06 22:08:59;475;187;184;36;11;10;6;6;5;4;3
2020-05-06 22:09:59;476;187;185;36;11;10;6;6;5;4;3
2020-05-06 22:10:58;476;187;185;36;11;10;6;6;5;4;3
2020-05-06 22:11:59;476;187;186;36;11;10;6;6;4;4;3
2020-05-06 22:12:59;478;188;187;36;11;10;6;6;4;4;3
2020-05-06 22:13:59;478;188;187;36;11;10;6;6;4;4;3
2020-05-06 22:14:58;478;188;187;36;11;10;6;6;4;4;3
2020-05-06 22:15:59;478;188;187;36;11;10;6;6;4;4;3
2020-05-06 22:16:59;480;188;189;36;11;10;6;6;4;4;3
2020-05-06 22:17:58;480;188;189;36;11;10;6;6;4;4;3
2020-05-06 22:18:59;481;188;190;36;11;10;6;6;4;4;3
2020-05-06 22:19:58;481;188;190;36;11;10;6;6;4;4;3
2020-05-06 22:20:59;482;188;191;36;11;10;6;6;4;4;3
2020-05-06 22:21:59;483;188;192;36;11;10;6;6;4;4;3
2020-05-06 22:22:58;483;188;192;36;11;10;6;6;4;4;3
2020-05-06 22:23:59;483;188;192;36;11;10;6;6;4;4;3
2020-05-06 22:24:58;483;188;192;36;11;10;6;6;4;4;3
2020-05-06 22:25:59;484;188;193;36;11;10;6;6;4;4;3
2020-05-06 22:26:59;484;188;193;36;11;10;6;6;4;4;3
2020-05-06 22:27:59;488;188;196;36;11;10;7;6;4;4;3
2020-05-06 22:28:58;488;188;196;36;11;10;7;6;4;4;3
2020-05-06 22:29:59;489;188;197;36;11;10;7;6;4;4;3
2020-05-06 22:30:59;491;191;196;36;11;10;7;6;4;4;3
2020-05-06 22:31:58;491;191;196;36;11;10;7;6;4;4;3
2020-05-06 22:32:59;491;191;196;36;11;10;7;6;4;4;3
2020-05-06 22:33:58;491;191;196;36;11;10;7;6;4;4;3
2020-05-06 22:34:59;492;192;196;36;11;10;7;6;4;4;3
2020-05-06 22:35:59;492;192;196;36;11;10;7;6;4;4;3
2020-05-06 22:36:58;492;192;196;36;11;10;7;6;4;4;3
2020-05-06 22:37:59;493;192;197;36;11;10;7;6;4;4;3
2020-05-06 22:38:58;495;193;198;36;11;10;7;6;4;4;3
2020-05-06 22:39:59;495;193;198;36;11;10;7;6;4;4;3
2020-05-06 22:40:59;496;194;198;36;11;10;7;6;4;4;3
2020-05-06 22:41:58;497;196;197;36;11;10;7;6;4;4;3
2020-05-06 22:42:59;498;197;197;36;11;10;7;6;4;4;3
2020-05-06 22:43:58;499;198;197;36;11;10;7;6;4;4;3
2020-05-06 22:44:59;500;199;197;36;11;10;7;6;4;4;3
2020-05-06 22:45:59;501;199;198;36;11;10;7;6;4;4;3
2020-05-06 22:46:59;502;199;199;36;11;10;7;6;4;4;3
2020-05-06 22:47:58;503;199;200;36;11;10;7;6;4;4;3
2020-05-06 22:48:59;505;200;201;36;11;10;7;6;4;4;3
2020-05-06 22:49:59;507;202;201;36;11;10;7;6;4;4;3
2020-05-06 22:50:58;508;203;201;36;11;10;7;6;4;4;3
2020-05-06 22:51:59;511;205;202;36;11;10;7;6;4;4;3
2020-05-06 22:52:59;513;206;203;36;11;10;7;6;4;4;3
2020-05-06 22:53:58;514;206;203;37;11;10;7;6;4;4;3
2020-05-06 22:54:59;514;206;203;37;11;10;7;6;4;4;3
2020-05-06 22:55:58;515;207;203;37;11;10;7;6;4;4;3
2020-05-06 22:56:59;516;207;204;37;11;10;7;6;4;4;3
2020-05-06 22:57:59;518;207;206;37;11;10;7;6;4;4;3
2020-05-06 22:58:58;518;208;205;37;11;10;7;6;4;4;3
2020-05-06 22:59:59;518;208;205;37;11;10;7;6;4;4;3
2020-05-06 23:00:59;519;208;206;37;11;10;7;6;4;4;3
2020-05-06 23:01:58;521;209;207;37;11;10;7;6;4;4;3
2020-05-06 23:02:59;521;209;207;37;11;10;7;6;4;4;3
2020-05-06 23:04:00;522;210;207;37;11;10;7;6;4;4;3
2020-05-06 23:04:58;523;210;208;37;11;10;7;6;4;4;3
2020-05-06 23:05:59;524;210;209;37;11;10;7;6;4;4;3
2020-05-06 23:06:59;525;210;210;37;11;10;7;6;4;4;3
2020-05-06 23:07:58;526;210;211;37;11;10;7;6;4;4;3
2020-05-06 23:08:59;526;210;211;37;11;10;7;6;4;4;3
2020-05-06 23:09:59;528;211;212;37;11;10;7;6;4;4;3
2020-05-06 23:10:58;528;211;212;37;11;10;7;6;4;4;3
2020-05-06 23:11:59;528;211;212;37;11;10;7;6;4;4;3
2020-05-06 23:12:59;529;213;212;37;11;10;7;6;4;4;3
2020-05-06 23:13:58;530;214;212;37;11;10;7;6;4;4;3
2020-05-06 23:14:59;530;215;211;37;11;10;7;6;4;4;3
2020-05-06 23:15:59;530;215;211;37;11;10;7;6;4;4;3
2020-05-06 23:16:58;532;215;213;37;11;10;7;6;4;4;3
2020-05-06 23:17:59;533;215;214;37;11;10;7;6;4;4;3
2020-05-06 23:18:59;533;215;214;37;11;10;7;6;4;4;3
2020-05-06 23:19:58;533;215;214;37;11;10;7;6;4;4;3
2020-05-06 23:20:59;534;215;215;37;11;10;7;6;4;4;3
2020-05-06 23:21:59;534;215;215;37;11;10;7;6;4;4;3
2020-05-06 23:22:58;534;215;215;37;11;10;7;6;4;4;3
2020-05-06 23:23:59;535;216;215;37;11;10;7;6;4;4;3
2020-05-06 23:24:59;535;216;215;37;11;10;7;6;4;4;3
2020-05-06 23:25:58;536;216;216;37;11;10;7;6;4;4;3
2020-05-06 23:26:59;536;216;216;37;11;10;7;6;4;4;3
2020-05-06 23:27:59;536;216;216;37;11;10;7;6;4;4;3
2020-05-06 23:28:58;537;217;216;37;11;10;7;6;4;4;3
2020-05-06 23:29:59;537;217;216;37;11;10;7;6;4;4;3
2020-05-06 23:30:58;538;217;217;37;11;10;7;6;4;4;3
2020-05-06 23:31:59;539;218;217;37;11;10;7;6;4;4;3
2020-05-06 23:32:59;539;218;217;37;11;10;7;6;4;4;3
2020-05-06 23:33:58;540;218;218;37;11;10;7;6;4;4;3
2020-05-06 23:34:59;540;218;218;37;11;10;7;6;4;4;3
2020-05-06 23:35:59;540;218;218;37;11;10;7;6;4;4;3
2020-05-06 23:36:58;541;218;219;37;11;10;7;6;4;4;3
2020-05-06 23:37:59;542;220;219;37;11;9;7;6;4;4;3
2020-05-06 23:38:59;542;220;219;37;11;9;7;6;4;4;3
2020-05-06 23:39:58;542;220;219;37;11;9;7;6;4;4;3
2020-05-06 23:40:59;544;221;221;36;11;9;7;6;4;4;3
2020-05-06 23:41:59;545;222;221;36;11;9;7;6;4;4;3
2020-05-06 23:42:58;544;222;222;34;11;9;7;6;4;4;3
2020-05-06 23:43:59;545;222;223;34;11;9;7;6;4;4;3
2020-05-06 23:44:59;546;222;224;34;11;9;7;6;4;4;3
2020-05-06 23:45:58;546;222;224;34;11;9;7;6;4;4;3
2020-05-06 23:46:59;546;222;224;34;11;9;7;6;4;4;3
2020-05-06 23:47:59;547;223;224;34;11;9;7;6;4;4;3
2020-05-06 23:48:58;547;223;224;34;11;9;7;6;4;4;3
2020-05-06 23:49:59;549;223;226;34;11;9;7;6;4;4;3
2020-05-06 23:50:59;550;223;227;34;11;9;7;6;4;4;3
2020-05-06 23:51:58;551;223;228;34;11;9;7;6;4;4;3
2020-05-06 23:52:59;553;224;229;34;11;9;7;6;4;4;3
2020-05-06 23:53:59;556;227;229;34;11;9;7;6;4;4;3
2020-05-06 23:54:59;556;229;228;33;11;9;7;6;4;4;3
2020-05-06 23:55:58;560;233;228;33;11;9;7;6;4;4;3
2020-05-06 23:56:59;558;240;219;33;11;9;7;6;4;4;3
2020-05-06 23:57:58;561;240;222;33;11;9;7;6;4;4;3
2020-05-06 23:58:59;560;239;222;33;11;9;7;6;4;4;3
2020-05-06 23:59:59;560;239;222;33;11;9;7;6;4;4;3
