datetime;total_votes;StFoster;Nursultan;xeitolich;KOCTOPE3;pupsique;rockamark;Patagonia;Terkin;yachik;brammator
2019-03-20 19:18:59;184;80;0;16;8;7;7;4;5;4;2
2019-03-20 19:19:59;184;80;0;16;8;7;7;4;5;4;2
2019-03-20 19:20:58;184;80;0;16;8;7;7;4;5;4;2
2019-03-20 19:21:59;184;80;0;16;8;7;7;4;5;4;2
2019-03-20 19:22:58;183;80;0;16;8;7;7;4;5;4;2
2019-03-20 19:23:59;183;80;0;16;8;7;7;4;5;4;2
2019-03-20 19:24:58;183;80;0;16;8;7;7;4;5;4;2
2019-03-20 19:25:59;183;80;0;16;8;7;7;4;5;4;2
2019-03-20 19:26:59;183;80;0;16;8;7;7;4;5;4;2
2019-03-20 19:27:58;183;80;0;16;8;7;7;4;5;4;2
2019-03-20 19:28:59;184;80;0;16;8;7;7;4;5;4;2
2019-03-20 19:29:58;184;80;0;16;8;7;7;4;5;4;2
2019-03-20 19:30:59;184;80;0;16;8;7;7;4;5;4;2
2019-03-20 19:31:59;184;80;0;16;8;7;7;4;5;4;2
2019-03-20 19:32:58;184;80;0;16;8;7;7;4;5;4;2
2019-03-20 19:33:59;184;80;0;16;8;7;7;4;5;4;2
2019-03-20 19:34:58;184;80;0;16;8;7;7;4;5;4;2
2019-03-20 19:35:59;184;80;0;16;8;7;7;4;5;4;2
2019-03-20 19:36:59;184;80;0;16;8;7;7;4;5;4;2
2019-03-20 19:37:58;184;80;0;16;8;7;7;4;5;4;2
2019-03-20 19:38:59;184;80;0;16;8;7;7;4;5;4;2
2019-03-20 19:39:59;184;80;0;16;8;7;7;4;5;4;2
2019-03-20 19:40:58;184;80;0;16;8;7;7;4;5;4;2
2019-03-20 19:41:59;184;80;0;16;8;7;7;4;5;4;2
2019-03-20 19:42:58;185;81;0;16;8;7;7;4;5;4;2
2019-03-20 19:43:59;185;81;0;16;8;7;7;4;5;4;2
2019-03-20 19:44:59;186;81;0;16;8;7;8;4;5;4;2
2019-03-20 19:45:58;186;81;0;16;8;7;8;4;5;4;2
2019-03-20 19:46:59;186;81;0;16;8;7;8;4;5;4;2
2019-03-20 19:47:59;186;81;0;16;8;7;8;4;5;4;2
2019-03-20 19:48:58;186;81;0;16;8;7;8;4;5;4;2
2019-03-20 19:49:59;186;81;0;16;8;7;8;4;5;4;2
2019-03-20 19:50:58;186;81;0;16;8;7;8;4;5;4;2
2019-03-20 19:51:59;186;81;0;16;8;7;8;4;5;4;2
2019-03-20 19:52:59;186;81;0;16;8;7;8;4;5;4;2
2019-03-20 19:53:58;186;81;0;16;8;7;8;4;5;4;2
2019-03-20 19:54:59;186;81;0;16;8;7;8;4;5;4;2
2019-03-20 19:55:58;186;81;0;16;8;7;8;4;5;4;2
2019-03-20 19:56:59;186;81;0;16;8;7;8;4;5;4;2
2019-03-20 19:57:59;186;81;0;16;8;7;8;4;5;4;2
2019-03-20 19:58:58;187;82;0;16;8;7;8;4;5;4;2
2019-03-20 19:59:59;187;82;0;16;8;7;8;4;5;4;2
2019-03-20 20:00:59;187;82;0;16;8;7;8;4;5;4;2
2019-03-20 20:01:58;187;82;0;16;8;7;8;4;5;4;2
2019-03-20 20:02:59;187;82;0;16;8;7;8;4;5;4;2
2019-03-20 20:03:58;187;82;0;16;8;7;8;4;5;4;2
2019-03-20 20:04:59;187;82;0;16;8;7;8;4;5;4;2
2019-03-20 20:05:59;187;82;0;16;8;7;8;4;5;4;2
2019-03-20 20:06:58;187;82;0;16;8;7;8;4;5;4;2
2019-03-20 20:07:59;187;82;0;16;8;7;8;4;5;4;2
2019-03-20 20:08:59;187;82;0;16;8;7;8;4;5;4;2
2019-03-20 20:09:58;187;82;0;16;8;7;8;4;5;4;2
2019-03-20 20:10:59;187;82;0;16;8;7;8;4;5;4;2
2019-03-20 20:11:59;187;82;0;16;8;7;8;4;5;4;2
2019-03-20 20:12:58;187;82;0;16;8;7;8;4;5;4;2
2019-03-20 20:13:59;187;82;0;16;8;7;8;4;5;4;2
2019-03-20 20:14:59;187;82;0;16;8;7;8;4;5;4;2
2019-03-20 20:15:58;187;82;0;16;8;7;8;4;5;4;2
2019-03-20 20:16:59;187;82;0;16;8;7;8;4;5;4;2
2019-03-20 20:17:59;188;83;0;16;8;7;8;4;5;4;2
2019-03-20 20:18:58;188;83;0;16;8;7;8;4;5;4;2
2019-03-20 20:19:59;188;83;0;16;8;7;8;4;5;4;2
2019-03-20 20:20:58;188;83;0;16;8;7;8;4;5;4;2
2019-03-20 20:21:59;188;83;0;16;8;7;8;4;5;4;2
2019-03-20 20:22:59;188;83;0;16;8;7;8;4;5;4;2
2019-03-20 20:23:58;188;83;0;16;8;7;8;4;5;4;2
2019-03-20 20:24:59;188;83;0;16;8;7;8;4;5;4;2
2019-03-20 20:25:58;188;83;0;16;8;7;8;4;5;4;2
2019-03-20 20:26:59;188;83;0;16;8;7;8;4;5;4;2
2019-03-20 20:27:59;188;83;0;16;8;7;8;4;5;4;2
2019-03-20 20:28:58;188;83;0;16;8;7;8;4;5;4;2
2019-03-20 20:29:59;188;83;0;16;8;7;8;4;5;4;2
2019-03-20 20:30:59;188;83;0;16;8;7;8;4;5;4;2
2019-03-20 20:31:58;188;83;0;16;8;7;8;4;5;4;2
2019-03-20 20:32:59;188;83;0;16;8;7;8;4;5;4;2
2019-03-20 20:33:59;188;83;0;16;8;7;8;4;5;4;2
2019-03-20 20:34:58;188;83;0;16;8;7;8;4;5;4;2
2019-03-20 20:35:59;188;83;0;16;8;7;8;4;5;4;2
2019-03-20 20:36:59;188;83;0;16;8;7;8;4;5;4;2
2019-03-20 20:37:58;188;83;0;16;8;7;8;4;5;4;2
2019-03-20 20:38:59;189;84;0;16;8;7;8;4;5;4;2
2019-03-20 20:39:58;189;84;0;16;8;7;8;4;5;4;2
2019-03-20 20:40:59;189;84;0;16;8;7;8;4;5;4;2
2019-03-20 20:41:58;189;84;0;16;8;7;8;4;5;4;2
2019-03-20 20:43:00;189;84;0;16;8;7;8;4;5;4;2
2019-03-20 20:43:58;189;84;0;16;8;7;8;4;5;4;2
2019-03-20 20:44:59;189;84;0;16;8;7;8;4;5;4;2
2019-03-20 20:45:58;189;84;0;16;8;7;8;4;5;4;2
2019-03-20 20:46:59;189;84;0;16;8;7;8;4;5;4;2
2019-03-20 20:47:59;189;84;0;16;8;7;8;4;5;4;2
2019-03-20 20:48:58;189;84;0;16;8;7;8;4;5;4;2
2019-03-20 20:49:59;189;84;35;16;8;7;8;4;5;4;2
2019-03-20 20:50:58;189;84;35;16;8;7;8;4;5;4;2
2019-03-20 20:51:59;189;84;35;16;8;7;8;4;5;4;2
2019-03-20 20:52:59;189;84;35;16;8;7;8;4;5;4;2
2019-03-20 20:53:58;189;84;35;16;8;7;8;4;5;4;2
2019-03-20 20:54:59;189;84;35;16;8;7;8;4;5;4;2
2019-03-20 20:55:59;189;84;35;16;8;7;8;4;5;4;2
2019-03-20 20:56:58;189;84;35;16;8;7;8;4;5;4;2
2019-03-20 20:57:59;189;84;35;16;8;7;8;4;5;4;2
2019-03-20 20:58:59;189;84;35;16;8;7;8;4;5;4;2
2019-03-20 20:59:58;189;84;35;16;8;7;8;4;5;4;2
2019-03-20 21:00:59;189;84;35;16;8;7;8;4;5;4;2
2019-03-20 21:01:58;189;84;35;16;8;7;8;4;5;4;2
2019-03-20 21:02:59;189;84;35;16;8;7;8;4;5;4;2
2019-03-20 21:03:59;189;84;35;16;8;7;8;4;5;4;2
2019-03-20 21:05:00;189;84;35;16;8;7;8;4;5;4;2
2019-03-20 21:05:58;189;84;35;16;8;7;8;4;5;4;2
2019-03-20 21:06:59;189;84;35;16;8;7;8;4;5;4;2
2019-03-20 21:07:58;189;84;35;16;8;7;8;4;5;4;2
2019-03-20 21:08:59;189;84;35;16;8;7;8;4;5;4;2
2019-03-20 21:09:59;189;84;35;16;8;7;8;4;5;4;2
2019-03-20 21:10:58;189;84;35;16;8;7;8;4;5;4;2
2019-03-20 21:11:59;189;84;35;16;8;7;8;4;5;4;2
2019-03-20 21:12:58;189;84;35;16;8;7;8;4;5;4;2
2019-03-20 21:13:59;190;84;35;16;8;7;8;4;5;4;2
2019-03-20 21:14:59;190;84;35;16;8;7;8;4;5;4;2
2019-03-20 21:15:58;190;84;35;16;8;7;8;4;5;4;2
2019-03-20 21:16:59;190;84;35;16;8;7;8;4;5;4;2
2019-03-20 21:17:58;190;84;35;16;8;7;8;4;5;4;2
2019-03-20 21:18:59;190;84;35;16;8;7;8;4;5;4;2
2019-03-20 21:19:59;191;84;35;16;8;7;8;5;5;4;2
2019-03-20 21:20:58;191;84;35;16;8;7;8;5;5;4;2
2019-03-20 21:21:59;191;84;35;16;8;7;8;5;5;4;2
2019-03-20 21:22:58;191;84;35;16;8;7;8;5;5;4;2
2019-03-20 21:23:59;191;84;35;16;8;7;8;5;5;4;2
2019-03-20 21:24:58;192;84;35;16;9;7;8;5;5;4;2
2019-03-20 21:25:59;192;84;35;16;9;7;8;5;5;4;2
2019-03-20 21:26:59;193;85;35;16;9;7;8;5;5;4;2
2019-03-20 21:27:58;193;85;35;16;9;7;8;5;5;4;2
2019-03-20 21:28:59;193;85;35;16;9;7;8;5;5;4;2
2019-03-20 21:29:58;193;85;35;16;9;7;8;5;5;4;2
2019-03-20 21:30:59;193;85;35;16;9;7;8;5;5;4;2
2019-03-20 21:31:59;193;85;35;16;9;7;8;5;5;4;2
2019-03-20 21:32:58;193;85;35;16;9;7;8;5;5;4;2
2019-03-20 21:33:59;193;85;35;16;9;7;8;5;5;4;2
2019-03-20 21:34:59;193;85;35;16;9;7;8;5;5;4;2
2019-03-20 21:35:58;193;85;35;16;9;7;8;5;5;4;2
2019-03-20 21:36:59;193;85;35;16;9;7;8;5;5;4;2
2019-03-20 21:37:59;193;85;35;16;9;7;8;5;5;4;2
2019-03-20 21:38:58;193;85;35;16;9;7;8;5;5;4;2
2019-03-20 21:39:59;193;85;35;16;9;7;8;5;5;4;2
2019-03-20 21:40:59;193;85;35;16;9;7;8;5;5;4;2
2019-03-20 21:42:01;193;85;35;16;9;7;8;5;5;4;2
2019-03-20 21:42:59;193;85;35;16;9;7;8;5;5;4;2
2019-03-20 21:43:59;193;85;35;16;9;7;8;5;5;4;2
2019-03-20 21:44:58;193;85;35;16;9;7;8;5;5;4;2
2019-03-20 21:45:59;193;85;35;16;9;7;8;5;5;4;2
2019-03-20 21:46:59;193;85;35;16;9;7;8;5;5;4;2
2019-03-20 21:47:58;193;85;35;16;9;7;8;5;5;4;2
2019-03-20 21:48:59;193;85;35;16;9;7;8;5;5;4;2
2019-03-20 21:49:59;193;85;35;16;9;7;8;5;5;4;2
2019-03-20 21:50:58;194;85;36;16;9;7;8;5;5;4;2
2019-03-20 21:51:59;194;85;36;16;9;7;8;5;5;4;2
2019-03-20 21:52:58;195;86;37;16;9;7;7;5;5;4;2
2019-03-20 21:53:59;195;86;37;16;9;7;7;5;5;4;2
2019-03-20 21:55:00;196;87;37;16;9;7;7;5;5;4;2
2019-03-20 21:55:58;196;87;37;16;9;7;7;5;5;4;2
2019-03-20 21:56:59;196;87;37;16;9;7;7;5;5;4;2
2019-03-20 21:57:59;196;87;37;16;9;7;7;5;5;4;2
2019-03-20 21:58:58;196;87;37;16;9;7;7;5;5;4;2
2019-03-20 21:59:59;196;86;38;16;9;7;7;5;5;4;2
2019-03-20 22:00:58;196;86;38;16;9;7;7;5;5;4;2
2019-03-20 22:01:59;196;87;37;16;9;7;7;5;5;4;2
2019-03-20 22:02:59;199;87;40;16;9;7;7;5;5;4;2
2019-03-20 22:03:58;199;87;40;16;9;7;7;5;5;4;2
2019-03-20 22:04:59;199;87;40;16;9;7;7;5;5;4;2
2019-03-20 22:05:59;199;88;39;16;9;7;7;5;5;4;2
2019-03-20 22:06:58;200;88;40;16;9;7;7;5;5;4;2
2019-03-20 22:07:59;200;88;40;16;9;7;7;5;5;4;2
2019-03-20 22:08:59;200;88;40;16;9;7;7;5;5;4;2
2019-03-20 22:09:58;200;88;40;16;9;7;7;5;5;4;2
2019-03-20 22:10:59;200;88;40;16;9;7;7;5;5;4;2
2019-03-20 22:11:59;200;88;40;16;9;7;7;5;5;4;2
2019-03-20 22:12:58;200;88;40;16;9;7;7;5;5;4;2
2019-03-20 22:13:59;200;88;40;16;9;7;7;5;5;4;2
2019-03-20 22:14:58;200;88;40;16;9;7;7;5;5;4;2
2019-03-20 22:15:59;201;89;40;16;9;7;7;5;5;4;2
2019-03-20 22:16:58;201;89;40;16;9;7;7;5;5;4;2
2019-03-20 22:17:59;201;89;40;16;9;7;7;5;5;4;2
2019-03-20 22:18:59;201;89;40;16;9;7;7;5;5;4;2
2019-03-20 22:19:58;200;89;40;16;9;7;7;5;5;3;2
2019-03-20 22:20:59;202;90;41;16;9;7;7;5;5;3;2
2019-03-20 22:21:58;203;91;41;16;9;7;7;5;5;3;2
2019-03-20 22:22:59;203;91;41;16;9;7;7;5;5;3;2
2019-03-20 22:23:58;203;91;41;16;9;7;7;5;5;3;2
2019-03-20 22:24:59;203;91;41;16;9;7;7;5;5;3;2
2019-03-20 22:25:58;203;91;41;16;9;7;7;5;5;3;2
2019-03-20 22:26:59;203;91;41;16;9;7;7;5;5;3;2
2019-03-20 22:27:59;203;91;41;16;9;7;7;5;5;3;2
2019-03-20 22:28:59;203;91;41;16;9;7;7;5;5;3;2
2019-03-20 22:29:58;203;91;41;16;9;7;7;5;5;3;2
2019-03-20 22:30:59;203;91;41;16;9;7;7;5;5;3;2
2019-03-20 22:31:59;203;91;41;16;9;7;7;5;5;3;2
2019-03-20 22:32:58;203;91;41;16;9;7;7;5;5;3;2
2019-03-20 22:33:59;204;91;42;16;9;7;7;5;5;3;2
2019-03-20 22:34:58;206;92;43;16;9;7;7;5;5;3;2
2019-03-20 22:35:59;206;91;44;16;9;7;7;5;5;3;2
2019-03-20 22:36:59;207;91;45;16;9;7;7;5;5;3;2
2019-03-20 22:37:58;207;91;45;16;9;7;7;5;5;3;2
2019-03-20 22:38:59;207;91;45;16;9;7;7;5;5;3;2
2019-03-20 22:39:59;207;90;46;16;9;7;7;5;5;3;2
2019-03-20 22:40:58;207;90;46;16;9;7;7;5;5;3;2
2019-03-20 22:41:59;207;90;46;16;9;7;7;5;5;3;2
2019-03-20 22:42:59;207;90;46;16;9;7;7;5;5;3;2
2019-03-20 22:43:58;207;90;46;16;9;7;7;5;5;3;2
2019-03-20 22:44:59;207;90;46;16;9;7;7;5;5;3;2
2019-03-20 22:45:58;207;90;46;16;9;7;7;5;5;3;2
2019-03-20 22:46:59;207;90;46;16;9;7;7;5;5;3;2
2019-03-20 22:47:59;207;90;46;16;9;7;7;5;5;3;2
2019-03-20 22:48:58;207;90;46;16;9;7;7;5;5;3;2
2019-03-20 22:49:59;207;90;46;16;9;7;7;5;5;3;2
2019-03-20 22:50:58;207;90;46;16;9;7;7;5;5;3;2
2019-03-20 22:51:59;207;90;46;16;9;7;7;5;5;3;2
2019-03-20 22:52:58;207;90;46;16;9;7;7;5;5;3;2
2019-03-20 22:53:59;207;90;46;16;9;7;7;5;5;3;2
2019-03-20 22:54:59;207;90;46;16;9;7;7;5;5;3;2
2019-03-20 22:55:58;208;90;47;16;9;7;7;5;5;3;2
2019-03-20 22:56:59;208;90;47;16;9;7;7;5;5;3;2
2019-03-20 22:57:59;208;90;47;16;9;7;7;5;5;3;2
2019-03-20 22:58:58;208;90;47;16;9;7;7;5;5;3;2
2019-03-20 22:59:59;209;90;47;16;9;7;7;5;5;3;2
2019-03-20 23:00:59;209;90;47;16;9;7;7;5;5;3;2
2019-03-20 23:01:58;209;90;47;16;9;7;7;5;5;3;2
2019-03-20 23:02:59;210;91;47;16;9;7;7;5;5;3;2
2019-03-20 23:03:58;210;91;47;16;9;7;7;5;5;3;2
2019-03-20 23:04:59;210;91;47;16;9;7;7;5;5;3;2
2019-03-20 23:05:58;210;91;47;16;9;7;7;5;5;3;2
2019-03-20 23:06:59;210;91;47;16;9;7;7;5;5;3;2
2019-03-20 23:07:59;210;91;47;16;9;7;7;5;5;3;2
2019-03-20 23:08:58;211;91;48;16;9;7;7;5;5;3;2
2019-03-20 23:09:59;212;92;48;16;9;7;7;5;5;3;2
2019-03-20 23:10:59;212;92;48;16;9;7;7;5;5;3;2
2019-03-20 23:11:58;212;92;48;16;9;7;7;5;5;3;2
2019-03-20 23:12:59;212;92;48;16;9;7;7;5;5;3;2
2019-03-20 23:13:58;212;92;48;16;9;7;7;5;5;3;2
2019-03-20 23:14:59;212;92;48;16;9;7;7;5;5;3;2
2019-03-20 23:15:59;212;92;48;16;9;7;7;5;5;3;2
2019-03-20 23:16:58;212;92;48;16;9;7;7;5;5;3;2
2019-03-20 23:17:59;213;92;49;16;9;7;7;5;5;3;2
2019-03-20 23:18:59;213;92;49;16;9;7;7;5;5;3;2
2019-03-20 23:19:58;213;92;49;16;9;7;7;5;5;3;2
2019-03-20 23:20:59;213;92;49;16;9;7;7;5;5;3;2
2019-03-20 23:21:58;213;92;49;16;9;7;7;5;5;3;2
2019-03-20 23:22:59;213;92;49;16;9;7;7;5;5;3;2
2019-03-20 23:23:59;213;92;49;16;9;7;7;5;5;3;2
2019-03-20 23:24:58;214;92;50;16;9;7;7;5;5;3;2
2019-03-20 23:25:59;214;92;50;16;9;7;7;5;5;3;2
2019-03-20 23:26:59;214;92;50;16;9;7;7;5;5;3;2
2019-03-20 23:27:58;214;92;50;16;9;7;7;5;5;3;2
2019-03-20 23:28:59;214;92;50;16;9;7;7;5;5;3;2
2019-03-20 23:29:59;214;92;50;16;9;7;7;5;5;3;2
2019-03-20 23:30:58;214;92;50;16;9;7;7;5;5;3;2
2019-03-20 23:31:59;214;92;50;16;9;7;7;5;5;3;2
2019-03-20 23:32:59;214;92;50;16;9;7;7;5;5;3;2
2019-03-20 23:33:58;214;92;50;16;9;7;7;5;5;3;2
2019-03-20 23:34:59;214;92;50;16;9;7;7;5;5;3;2
2019-03-20 23:35:58;215;93;50;16;9;7;7;5;5;3;2
2019-03-20 23:36:59;216;93;50;16;9;8;7;5;5;3;2
2019-03-20 23:37:58;216;93;50;16;9;8;7;5;5;3;2
2019-03-20 23:38:59;216;93;50;16;9;8;7;5;5;3;2
2019-03-20 23:39:58;216;93;50;16;9;8;7;5;5;3;2
2019-03-20 23:40:59;216;93;50;16;9;8;7;5;5;3;2
2019-03-20 23:41:59;216;93;50;16;9;8;7;5;5;3;2
2019-03-20 23:42:58;216;93;50;16;9;8;7;5;5;3;2
2019-03-20 23:43:59;216;93;50;16;9;8;7;5;5;3;2
2019-03-20 23:44:59;216;93;50;16;9;8;7;5;5;3;2
2019-03-20 23:45:58;216;93;50;16;9;8;7;5;5;3;2
2019-03-20 23:46:59;216;93;50;16;9;8;7;5;5;3;2
2019-03-20 23:47:59;216;93;50;16;9;8;7;5;5;3;2
2019-03-20 23:48:58;216;93;50;16;9;8;7;5;5;3;2
2019-03-20 23:49:59;216;93;50;16;9;8;7;5;5;3;2
2019-03-20 23:50:58;216;93;50;16;9;8;7;5;5;3;2
2019-03-20 23:51:59;216;93;50;16;9;8;7;5;5;3;2
2019-03-20 23:52:59;216;93;50;16;9;8;7;5;5;3;2
2019-03-20 23:53:58;216;93;50;16;9;8;7;5;5;3;2
2019-03-20 23:54:59;217;93;51;16;9;8;7;5;5;3;2
2019-03-20 23:55:58;217;93;51;16;9;8;7;5;5;3;2
2019-03-20 23:56:59;217;93;51;16;9;8;7;5;5;3;2
2019-03-20 23:57:59;217;93;51;16;9;8;7;5;5;3;2
2019-03-20 23:58:58;217;93;51;16;9;8;7;5;5;3;2
2019-03-20 23:59:59;217;93;51;16;9;8;7;5;5;3;2
