datetime;total_votes;Mindsplitter;Wiedemann;Tomintoul;KOCTOPE3;Terkin;axxl;Есения;jakesnake;vprock;quick_justice
2021-02-03 06:30:59;69;18;8;21;2;6;2;0;0;1;0
2021-02-03 06:31:59;70;19;8;21;2;6;2;0;0;1;0
2021-02-03 06:32:58;71;20;8;21;2;6;2;0;0;1;0
2021-02-03 06:33:59;71;20;8;21;2;6;2;0;0;1;0
2021-02-03 06:34:59;71;20;8;21;2;6;2;0;0;1;0
2021-02-03 06:35:58;71;20;8;21;2;6;2;0;0;1;0
2021-02-03 06:36:59;71;20;8;21;2;6;2;0;0;1;0
2021-02-03 06:38:00;71;20;8;21;2;6;2;0;0;1;0
2021-02-03 06:38:58;72;21;8;21;2;6;2;0;0;1;0
2021-02-03 06:39:59;72;21;8;21;2;6;2;0;0;1;0
2021-02-03 06:40:59;72;21;8;21;2;6;2;0;0;1;0
2021-02-03 06:41:59;72;21;8;21;2;6;2;0;0;1;0
2021-02-03 06:42:58;74;22;8;21;3;6;2;0;0;1;0
2021-02-03 06:43:59;74;22;8;21;3;6;2;0;0;1;0
2021-02-03 06:44:58;74;22;8;21;3;6;2;0;0;1;0
2021-02-03 06:45:59;74;22;8;21;3;6;2;0;0;1;0
2021-02-03 06:46:59;74;22;8;21;3;6;2;0;0;1;0
2021-02-03 06:47:59;74;22;8;21;3;6;2;0;0;1;0
2021-02-03 06:48:58;74;22;8;21;3;6;2;0;0;1;0
2021-02-03 06:49:59;74;22;8;21;3;6;2;0;0;1;0
2021-02-03 06:50:58;74;22;8;21;3;6;2;0;0;1;0
2021-02-03 06:51:59;74;22;8;21;3;6;2;0;0;1;0
2021-02-03 06:52:59;74;22;8;21;3;6;2;0;0;1;0
2021-02-03 06:53:58;74;22;8;21;3;6;2;0;0;1;0
2021-02-03 06:54:59;74;22;8;21;3;6;2;0;0;1;0
2021-02-03 06:55:59;74;22;8;21;3;6;2;0;0;1;0
2021-02-03 06:56:58;74;22;8;21;3;6;2;0;0;1;0
2021-02-03 06:57:59;74;22;8;21;3;6;2;0;0;1;0
2021-02-03 06:58:58;74;22;8;21;3;6;2;0;0;1;0
2021-02-03 06:59:59;74;22;8;21;3;6;2;0;0;1;0
2021-02-03 07:00:59;76;22;8;22;3;6;2;0;0;1;0
2021-02-03 07:01:58;76;22;8;22;3;6;2;0;0;1;0
2021-02-03 07:02:59;76;22;8;22;3;6;2;0;0;1;0
2021-02-03 07:03:59;76;22;8;22;3;6;2;0;0;1;0
2021-02-03 07:04:58;76;22;8;22;3;6;2;0;0;1;0
2021-02-03 07:05:59;76;22;8;22;3;6;2;0;0;1;0
2021-02-03 07:06:58;76;22;8;22;3;6;2;0;0;1;0
2021-02-03 07:07:59;76;22;8;22;3;6;2;0;0;1;0
2021-02-03 07:08:58;76;22;8;22;3;6;2;0;0;1;0
2021-02-03 07:09:59;76;22;8;22;3;6;2;0;0;1;0
2021-02-03 07:10:59;76;22;8;22;3;6;2;0;0;1;0
2021-02-03 07:11:58;76;22;8;22;3;6;2;0;0;1;0
2021-02-03 07:12:59;76;22;8;22;3;6;2;0;0;1;0
2021-02-03 07:13:59;77;22;8;23;3;6;2;0;0;1;0
2021-02-03 07:14:58;77;22;8;23;3;6;2;0;0;1;0
2021-02-03 07:15:59;77;22;8;23;3;6;2;0;0;1;0
2021-02-03 07:16:59;77;22;8;23;3;6;2;0;0;1;0
2021-02-03 07:17:58;78;23;8;23;3;6;2;0;0;1;0
2021-02-03 07:18:59;78;23;8;23;3;6;2;0;0;1;0
2021-02-03 07:19:59;78;23;8;23;3;6;2;0;0;1;0
2021-02-03 07:20:58;78;23;8;23;3;6;2;0;0;1;0
2021-02-03 07:21:59;78;23;8;23;3;6;2;0;0;1;0
2021-02-03 07:22:58;78;23;8;23;3;6;2;0;0;1;0
2021-02-03 07:23:59;78;23;8;23;3;6;2;0;0;1;0
2021-02-03 07:24:59;78;23;8;23;3;6;2;0;0;1;0
2021-02-03 07:25:58;78;23;8;23;3;6;2;0;0;1;0
2021-02-03 07:26:59;78;23;8;23;3;6;2;0;0;1;0
2021-02-03 07:27:59;79;24;8;23;3;6;2;0;0;1;0
2021-02-03 07:28:58;79;24;8;23;3;6;2;0;0;1;0
2021-02-03 07:29:59;79;24;8;23;3;6;2;0;0;1;0
2021-02-03 07:30:58;79;24;8;23;3;6;2;0;0;1;0
2021-02-03 07:31:59;79;24;8;23;3;6;2;0;0;1;0
2021-02-03 07:32:59;79;24;8;23;3;6;2;0;0;1;0
2021-02-03 07:33:58;79;24;8;23;3;6;2;0;0;1;0
2021-02-03 07:34:59;79;24;8;23;3;6;2;0;0;1;0
2021-02-03 07:35:58;79;24;8;23;3;6;2;0;0;1;0
2021-02-03 07:36:59;79;24;8;23;3;6;2;0;0;1;0
2021-02-03 07:37:59;79;24;8;23;3;6;2;0;0;1;0
2021-02-03 07:38:58;79;24;8;23;3;6;2;0;0;1;0
2021-02-03 07:39:59;79;24;8;23;3;6;2;0;0;1;0
2021-02-03 07:40:59;79;24;8;23;3;6;2;0;0;1;0
2021-02-03 07:41:58;79;24;8;23;3;6;2;0;0;1;0
2021-02-03 07:42:59;79;24;8;23;3;6;2;0;0;1;0
2021-02-03 07:43:59;79;24;8;23;3;6;2;0;0;1;0
2021-02-03 07:44:58;79;24;8;23;3;6;2;0;0;1;0
2021-02-03 07:45:59;79;24;8;23;3;6;2;0;0;1;0
2021-02-03 07:46:58;80;24;8;23;3;7;2;0;0;1;0
2021-02-03 07:47:59;80;24;8;23;3;7;2;0;0;1;0
2021-02-03 07:48:59;80;24;8;23;3;7;2;0;0;1;0
2021-02-03 07:49:58;80;24;8;23;3;7;2;0;0;1;0
2021-02-03 07:50:59;81;25;8;23;3;7;2;0;0;1;0
2021-02-03 07:51:59;81;25;8;23;3;7;2;0;0;1;0
2021-02-03 07:52:58;81;25;8;23;3;7;2;0;0;1;0
2021-02-03 07:53:59;81;25;8;23;3;7;2;0;0;1;0
2021-02-03 07:54:59;81;25;8;23;3;7;2;0;0;1;0
2021-02-03 07:55:58;83;25;8;24;4;7;2;0;0;1;0
2021-02-03 07:56:59;85;27;8;24;4;7;2;0;0;1;0
2021-02-03 07:57:58;85;27;8;24;4;7;2;0;0;1;0
2021-02-03 07:58:59;85;27;8;24;4;7;2;0;0;1;0
2021-02-03 07:59:59;85;27;8;24;4;7;2;0;0;1;0
2021-02-03 08:00:58;85;27;8;24;4;7;2;0;0;1;0
2021-02-03 08:01:59;85;28;8;23;4;7;2;0;0;1;0
2021-02-03 08:02:59;85;28;8;23;4;7;2;0;0;1;0
2021-02-03 08:03:58;85;28;8;23;4;7;2;0;0;1;0
2021-02-03 08:04:59;85;28;8;23;4;7;2;0;0;1;0
2021-02-03 08:05:59;85;28;8;23;4;7;2;0;0;1;0
2021-02-03 08:06:58;85;28;8;23;4;7;2;0;0;1;0
2021-02-03 08:07:59;85;28;8;23;4;7;2;0;0;1;0
2021-02-03 08:08:59;85;28;8;23;4;7;2;0;0;1;0
2021-02-03 08:09:58;85;28;8;23;4;7;2;0;0;1;0
2021-02-03 08:10:59;85;28;8;23;4;7;2;0;0;1;0
2021-02-03 08:11:58;85;28;8;23;4;7;2;0;0;1;0
2021-02-03 08:12:59;86;29;8;23;4;7;2;0;0;1;0
2021-02-03 08:13:59;86;29;8;23;4;7;2;0;0;1;0
2021-02-03 08:15:00;86;29;8;23;4;7;2;0;0;1;0
2021-02-03 08:15:58;86;29;8;23;4;7;2;0;0;1;0
2021-02-03 08:16:59;86;29;8;23;4;7;2;0;0;1;0
2021-02-03 08:17:59;86;29;8;23;4;7;2;0;0;1;0
2021-02-03 08:18:58;86;29;8;23;4;7;2;0;0;1;0
2021-02-03 08:19:59;86;29;8;23;4;7;2;0;0;1;0
2021-02-03 08:20:58;87;29;9;23;4;7;2;0;0;1;0
2021-02-03 08:21:59;88;30;9;23;4;7;2;0;0;1;0
2021-02-03 08:22:59;88;30;9;23;4;7;2;0;0;1;0
2021-02-03 08:24:00;88;30;9;23;4;7;2;0;0;1;0
2021-02-03 08:24:58;89;31;9;23;4;7;2;0;0;1;0
2021-02-03 08:25:59;89;31;9;23;4;7;2;0;0;1;0
2021-02-03 08:26:59;89;31;9;23;4;7;2;0;0;1;0
2021-02-03 08:27:58;89;31;9;23;4;7;2;0;0;1;0
2021-02-03 08:28:59;89;31;9;23;4;7;2;0;0;1;0
2021-02-03 08:29:59;89;31;9;23;4;7;2;0;0;1;0
2021-02-03 08:30:58;90;31;9;24;4;7;2;0;0;1;0
2021-02-03 08:31:59;91;31;10;24;4;7;2;0;0;1;0
2021-02-03 08:33:00;91;31;10;24;4;7;2;0;0;1;0
2021-02-03 08:33:58;91;31;10;24;4;7;2;0;0;1;0
2021-02-03 08:34:59;91;31;10;24;4;7;2;0;0;1;0
2021-02-03 08:35:58;92;32;10;24;4;7;2;0;0;1;0
2021-02-03 08:36:59;92;32;10;24;4;7;2;0;0;1;0
2021-02-03 08:37:59;93;32;11;24;4;7;2;0;0;1;0
2021-02-03 08:38:58;93;32;11;24;4;7;2;0;0;1;0
2021-02-03 08:39:59;93;32;11;24;4;7;2;0;0;1;0
2021-02-03 08:40:59;93;32;11;24;4;7;2;0;0;1;0
2021-02-03 08:41:58;93;32;11;24;4;7;2;0;0;1;0
2021-02-03 08:42:59;94;32;11;24;4;7;3;0;0;1;0
2021-02-03 08:43:59;94;32;11;24;4;7;3;0;0;1;0
2021-02-03 08:44:58;94;32;11;24;4;7;3;0;0;1;0
2021-02-03 08:45:59;94;32;11;24;4;7;3;0;0;1;0
2021-02-03 08:46:59;94;32;11;24;4;7;3;0;0;1;0
2021-02-03 08:47:58;94;32;11;24;4;7;3;0;0;1;0
2021-02-03 08:48:59;94;32;11;24;4;7;3;0;0;1;0
2021-02-03 08:49:59;94;32;11;24;4;7;3;0;0;1;0
2021-02-03 08:50:58;94;32;11;24;4;7;3;0;0;1;0
2021-02-03 08:51:59;94;32;11;24;4;7;3;0;0;1;0
2021-02-03 08:53:00;94;32;11;24;4;7;3;0;0;1;0
2021-02-03 08:53:58;94;32;11;24;4;7;3;0;0;1;0
2021-02-03 08:54:59;94;32;11;24;4;7;3;0;0;1;0
2021-02-03 08:55:59;94;32;11;24;4;7;3;0;0;1;0
2021-02-03 08:56:58;95;32;11;24;4;7;3;0;0;2;0
2021-02-03 08:57:59;95;32;11;24;4;7;3;0;0;2;0
2021-02-03 08:58:59;95;32;11;24;4;7;3;0;0;2;0
2021-02-03 08:59:58;95;32;11;24;4;7;3;0;0;2;0
2021-02-03 09:00:59;96;32;11;25;4;7;3;0;0;2;0
2021-02-03 09:01:58;96;32;11;25;4;7;3;0;0;2;0
2021-02-03 09:02:59;96;32;11;25;4;7;3;0;0;2;0
2021-02-03 09:03:59;96;32;11;25;4;7;3;0;0;2;0
2021-02-03 09:04:58;96;32;11;25;4;7;3;0;0;2;0
2021-02-03 09:05:59;97;32;11;25;4;8;3;0;0;2;0
2021-02-03 09:06:59;97;32;11;25;4;8;3;0;0;2;0
2021-02-03 09:07:58;97;32;11;25;4;8;3;0;0;2;0
2021-02-03 09:08:59;97;32;11;25;4;8;3;0;0;2;0
2021-02-03 09:09:58;98;33;11;25;4;8;3;0;0;2;0
2021-02-03 09:10:59;98;33;11;25;4;8;3;0;0;2;0
2021-02-03 09:11:58;98;33;11;25;4;8;3;0;0;2;0
2021-02-03 09:12:59;100;34;11;25;4;8;3;0;0;2;0
2021-02-03 09:13:59;100;34;11;25;4;8;3;0;0;2;0
2021-02-03 09:14:58;100;34;11;25;4;8;3;0;0;2;0
2021-02-03 09:15:59;100;34;11;25;4;8;3;0;0;2;0
2021-02-03 09:16:59;100;34;11;25;4;8;3;0;0;2;0
2021-02-03 09:17:58;100;34;11;25;4;8;3;0;0;2;0
2021-02-03 09:18:59;100;34;11;25;4;8;3;0;0;2;0
2021-02-03 09:19:58;100;34;11;25;4;8;3;0;0;2;0
2021-02-03 09:20:59;101;35;11;25;4;8;3;0;0;2;0
2021-02-03 09:21:59;101;35;11;25;4;8;3;0;0;2;0
2021-02-03 09:22:58;102;35;12;25;4;8;3;0;0;2;0
2021-02-03 09:23:59;102;35;12;25;4;8;3;0;0;2;0
2021-02-03 09:24:59;103;35;12;25;4;8;3;0;0;2;0
2021-02-03 09:25:59;103;35;12;25;4;8;3;0;0;2;0
2021-02-03 09:26:59;105;36;12;25;4;9;3;0;0;2;0
2021-02-03 09:27:59;106;37;12;25;4;9;3;0;0;2;0
2021-02-03 09:28:59;106;37;12;25;4;9;3;0;0;2;0
2021-02-03 09:29:59;106;37;12;25;4;9;3;0;0;2;0
2021-02-03 09:30:58;106;37;12;25;4;9;3;0;0;2;0
2021-02-03 09:31:59;106;37;12;25;4;9;3;0;0;2;0
2021-02-03 09:32:59;106;37;12;25;4;9;3;0;0;2;0
2021-02-03 09:34:00;106;37;12;25;4;9;3;0;0;2;0
2021-02-03 09:34:58;107;38;12;25;4;9;3;0;0;2;0
2021-02-03 09:35:59;109;39;12;25;5;9;3;0;0;2;0
2021-02-03 09:36:58;110;39;12;25;5;9;3;0;0;2;0
2021-02-03 09:37:59;111;39;12;26;5;9;3;0;0;2;0
2021-02-03 09:38:58;111;39;12;26;5;9;3;0;0;2;0
2021-02-03 09:39:59;111;39;12;26;5;9;3;0;0;2;0
2021-02-03 09:40:59;111;39;12;26;5;9;3;0;0;2;0
2021-02-03 09:41:58;111;39;12;26;5;9;3;0;0;2;0
2021-02-03 09:42:59;111;39;12;26;5;9;3;0;0;2;0
2021-02-03 09:43:59;111;39;12;26;5;9;3;0;0;2;0
2021-02-03 09:44:58;111;39;12;26;5;9;3;0;0;2;0
2021-02-03 09:45:59;111;39;12;26;5;9;3;0;0;2;0
2021-02-03 09:46:58;111;39;12;26;5;9;3;0;0;2;0
2021-02-03 09:47:59;112;39;12;26;5;9;4;0;0;2;0
2021-02-03 09:48:59;114;39;12;27;5;9;4;0;0;2;0
2021-02-03 09:49:58;114;39;12;27;5;9;4;0;0;2;0
2021-02-03 09:50:59;114;39;12;27;5;9;4;0;0;2;0
2021-02-03 09:52:00;114;39;12;27;5;9;4;0;0;2;0
2021-02-03 09:52:58;114;39;12;27;5;9;4;0;0;2;0
2021-02-03 09:53:59;117;40;12;27;5;9;5;1;0;2;1
2021-02-03 09:54:59;118;40;12;27;6;9;5;1;0;2;1
2021-02-03 09:55:58;118;40;12;27;6;9;5;1;0;2;1
2021-02-03 09:56:59;119;40;12;27;7;9;5;1;0;2;1
2021-02-03 09:57:58;119;40;12;27;7;9;5;1;0;2;1
2021-02-03 09:58:59;120;40;12;27;7;9;6;1;0;2;1
2021-02-03 09:59:59;121;40;12;27;8;10;5;1;0;2;1
2021-02-03 10:00:58;121;40;12;27;8;10;5;1;0;2;1
2021-02-03 10:01:59;121;40;12;27;8;10;5;1;0;2;1
2021-02-03 10:02:59;121;40;12;27;8;10;5;1;0;2;1
2021-02-03 10:03:58;121;40;12;27;8;10;5;1;0;2;1
2021-02-03 10:04:59;121;41;12;26;8;10;5;1;0;2;1
2021-02-03 10:05:58;121;41;12;26;8;10;5;1;0;2;1
2021-02-03 10:06:59;122;41;12;27;8;10;5;1;0;2;1
2021-02-03 10:07:59;122;41;12;27;8;10;5;1;0;2;1
2021-02-03 10:08:58;122;41;12;27;8;10;5;1;0;2;1
2021-02-03 10:09:59;123;41;13;27;8;10;5;1;0;2;1
2021-02-03 10:10:59;124;42;13;27;8;10;5;1;0;2;1
2021-02-03 10:11:58;124;42;13;27;8;10;5;1;0;2;1
2021-02-03 10:12:59;125;42;13;27;8;11;5;1;0;2;1
2021-02-03 10:13:59;126;43;13;27;8;11;5;1;0;2;1
2021-02-03 10:14:58;126;43;13;27;8;11;5;1;0;2;1
2021-02-03 10:15:59;126;43;13;27;8;11;5;1;0;2;1
2021-02-03 10:16:59;126;43;13;27;8;11;5;1;0;2;1
2021-02-03 10:17:58;126;43;13;27;8;11;5;1;0;2;1
2021-02-03 10:18:59;127;44;13;27;8;11;5;1;0;2;1
2021-02-03 10:19:58;128;44;13;27;8;11;6;1;0;2;1
2021-02-03 10:20:59;128;44;13;27;8;11;6;1;0;2;1
2021-02-03 10:21:59;128;44;13;27;8;11;6;1;0;2;1
2021-02-03 10:22:59;128;44;13;27;8;11;6;1;0;2;1
2021-02-03 10:23:58;129;45;13;27;8;11;6;1;0;2;1
2021-02-03 10:24:59;130;45;13;27;8;11;7;1;0;2;1
2021-02-03 10:25:59;130;45;13;27;8;11;7;1;0;2;1
2021-02-03 10:26:58;131;46;13;27;8;11;7;1;0;2;1
2021-02-03 10:27:59;131;46;13;27;8;11;7;1;0;2;1
2021-02-03 10:28:58;132;46;14;27;8;11;7;1;0;2;1
2021-02-03 10:29:59;132;46;14;27;8;11;7;1;0;2;1
2021-02-03 10:30:59;132;46;14;27;8;11;7;1;0;2;1
2021-02-03 10:31:58;132;46;14;27;8;11;7;1;0;2;1
2021-02-03 10:32:59;133;47;14;27;8;11;7;1;0;2;1
2021-02-03 10:33:59;133;47;14;27;8;11;7;1;0;2;1
2021-02-03 10:34:59;134;48;14;27;8;11;7;1;0;2;1
2021-02-03 10:35:58;134;48;14;27;8;11;7;1;0;2;1
2021-02-03 10:36:59;134;48;14;27;8;11;7;1;0;2;1
2021-02-03 10:37:58;134;48;14;27;8;11;7;1;0;2;1
2021-02-03 10:38:59;134;48;14;27;8;11;7;1;0;2;1
2021-02-03 10:39:58;135;48;14;27;8;11;7;1;0;2;1
2021-02-03 10:40:59;135;48;14;27;8;11;7;1;0;2;1
2021-02-03 10:41:58;134;48;14;27;8;11;7;1;0;2;1
2021-02-03 10:42:59;134;48;14;27;8;11;7;1;0;2;1
2021-02-03 10:43:59;135;48;14;28;8;11;7;1;0;2;1
2021-02-03 10:44:58;135;48;14;28;8;11;7;1;0;2;1
2021-02-03 10:45:59;135;48;14;28;8;11;7;1;0;2;1
2021-02-03 10:46:58;135;48;14;28;8;11;7;1;0;2;1
2021-02-03 10:47:59;135;48;14;28;8;11;7;1;0;2;1
2021-02-03 10:48:59;135;48;14;28;8;11;7;1;0;2;1
2021-02-03 10:49:58;136;49;14;28;8;11;7;1;0;2;1
2021-02-03 10:50:59;136;49;14;28;8;11;7;1;0;2;1
2021-02-03 10:51:59;137;49;15;28;8;11;7;1;0;2;1
2021-02-03 10:52:58;137;49;15;28;8;11;7;1;0;2;1
2021-02-03 10:53:59;138;50;15;28;8;11;7;1;0;2;1
2021-02-03 10:54:59;138;50;15;28;8;11;7;1;0;2;1
2021-02-03 10:55:58;138;50;15;28;8;11;7;1;0;2;1
2021-02-03 10:56:59;138;50;15;28;8;11;7;1;0;2;1
2021-02-03 10:57:59;138;50;15;28;8;11;7;1;0;2;1
2021-02-03 10:58:58;138;50;15;28;8;11;7;1;0;2;1
2021-02-03 10:59:59;138;50;15;28;8;11;7;1;0;2;1
2021-02-03 11:00:58;138;50;15;28;8;11;7;1;0;2;1
2021-02-03 11:01:59;138;50;15;28;8;11;7;1;0;2;1
2021-02-03 11:02:59;139;51;15;28;8;11;7;1;0;2;1
2021-02-03 11:03:58;140;51;15;28;8;12;7;1;0;2;1
2021-02-03 11:04:59;140;51;15;28;8;12;7;1;0;2;1
2021-02-03 11:05:59;141;52;15;28;8;12;7;1;0;2;1
2021-02-03 11:06:58;142;52;15;29;8;12;7;1;0;2;1
2021-02-03 11:07:59;142;52;15;29;8;12;7;1;0;2;1
2021-02-03 11:08:59;142;52;15;29;8;12;7;1;0;2;1
2021-02-03 11:09:59;142;52;15;29;8;12;7;1;0;2;1
2021-02-03 11:10:59;142;52;15;29;8;12;7;1;0;2;1
2021-02-03 11:11:58;142;52;15;29;8;12;7;1;0;2;1
2021-02-03 11:12:59;142;52;15;29;8;12;7;1;0;2;1
2021-02-03 11:13:59;142;52;15;29;8;12;7;1;0;2;1
2021-02-03 11:14:58;143;53;15;29;8;12;7;1;0;2;1
2021-02-03 11:15:59;143;53;15;29;8;12;7;1;0;2;1
2021-02-03 11:16:58;143;53;15;29;8;12;7;1;0;2;1
2021-02-03 11:17:59;143;53;15;29;8;12;7;1;0;2;1
2021-02-03 11:18:59;143;53;15;29;8;12;7;1;0;2;1
2021-02-03 11:19:59;143;53;15;29;8;12;7;1;0;2;1
2021-02-03 11:20:58;143;53;15;29;8;12;7;1;0;2;1
2021-02-03 11:21:59;143;53;15;29;8;12;7;1;0;2;1
2021-02-03 11:22:59;143;53;15;29;8;12;7;1;0;2;1
2021-02-03 11:23:58;143;53;15;29;8;12;7;1;0;2;1
2021-02-03 11:24:59;143;53;15;29;8;12;7;1;0;2;1
2021-02-03 11:25:59;142;52;15;29;8;12;7;1;0;2;1
2021-02-03 11:26:58;142;52;15;29;8;12;7;1;0;2;1
2021-02-03 11:27:59;143;53;15;29;8;12;7;1;0;2;1
2021-02-03 11:28:58;143;53;15;29;8;12;7;1;0;2;1
2021-02-03 11:29:59;143;53;15;29;8;12;7;1;0;2;1
2021-02-03 11:30:58;143;53;15;29;8;12;7;1;0;2;1
2021-02-03 11:31:59;143;53;15;29;8;12;7;1;0;2;1
2021-02-03 11:32:59;143;53;15;29;8;12;7;1;0;2;1
2021-02-03 11:33:58;143;53;15;29;8;12;7;1;0;2;1
2021-02-03 11:34:59;143;53;15;29;8;12;7;1;0;2;1
2021-02-03 11:35:58;143;53;15;29;8;12;7;1;0;2;1
2021-02-03 11:36:59;143;53;15;29;8;12;7;1;0;2;1
2021-02-03 11:37:59;143;53;15;29;8;12;7;1;0;2;1
2021-02-03 11:38:58;144;53;15;29;8;12;7;2;0;2;1
2021-02-03 11:39:59;145;53;16;29;8;12;7;2;0;2;1
2021-02-03 11:40:59;145;53;16;29;8;12;7;2;0;2;1
2021-02-03 11:41:58;145;53;16;29;8;12;7;2;0;2;1
2021-02-03 11:42:59;146;53;16;30;8;12;7;2;0;2;1
2021-02-03 11:43:59;147;53;16;31;8;12;7;2;0;2;1
2021-02-03 11:44:58;147;53;16;31;8;12;7;2;0;2;1
2021-02-03 11:45:59;147;53;16;31;8;12;7;2;0;2;1
2021-02-03 11:47:00;147;53;16;31;8;12;7;2;0;2;1
2021-02-03 11:47:58;147;53;16;31;8;12;7;2;0;2;1
2021-02-03 11:48:59;148;54;16;31;8;12;7;2;0;2;1
2021-02-03 11:49:58;149;54;16;31;8;12;7;2;0;2;1
2021-02-03 11:50:59;149;54;16;31;8;12;7;2;0;2;1
2021-02-03 11:51:59;149;54;16;31;8;12;7;2;0;2;1
2021-02-03 11:52:58;149;54;16;31;8;12;7;2;0;2;1
2021-02-03 11:53:59;150;55;16;31;8;12;7;2;0;2;1
2021-02-03 11:54:58;150;55;16;31;8;12;7;2;0;2;1
2021-02-03 11:55:59;150;55;16;31;8;12;7;2;0;2;1
2021-02-03 11:56:59;150;55;16;31;8;12;7;2;0;2;1
2021-02-03 11:57:58;150;55;16;31;8;12;7;2;0;2;1
2021-02-03 11:58:59;150;55;16;31;8;12;7;2;0;2;1
2021-02-03 11:59:58;150;55;16;31;8;12;7;2;0;2;1
2021-02-03 12:00:59;150;55;16;31;8;12;7;2;0;2;1
2021-02-03 12:01:59;150;55;16;31;8;12;7;2;0;2;1
2021-02-03 12:02:58;150;55;16;31;8;12;7;2;0;2;1
2021-02-03 12:03:59;151;56;16;31;8;12;7;2;0;2;1
2021-02-03 12:04:59;151;57;16;30;8;12;7;2;0;2;1
2021-02-03 12:05:58;151;57;16;30;8;12;7;2;0;2;1
2021-02-03 12:06:59;151;57;16;30;8;12;7;2;0;2;1
2021-02-03 12:07:59;151;57;16;30;8;12;7;2;0;2;1
2021-02-03 12:08:58;152;57;16;30;8;12;7;2;0;2;1
2021-02-03 12:09:59;152;57;16;30;8;12;7;2;0;2;1
2021-02-03 12:10:59;152;57;16;30;8;12;7;2;0;2;1
2021-02-03 12:11:58;153;58;16;30;8;12;7;2;0;2;1
2021-02-03 12:12:59;154;59;16;30;8;12;7;2;0;2;1
2021-02-03 12:13:59;154;59;16;30;8;12;7;2;0;2;1
2021-02-03 12:14:58;154;59;16;30;8;12;7;2;0;2;1
2021-02-03 12:15:59;154;59;16;30;8;12;7;2;0;2;1
2021-02-03 12:16:59;156;59;16;30;9;12;7;2;0;2;1
2021-02-03 12:17:58;156;59;16;30;9;12;7;2;0;2;1
2021-02-03 12:18:59;156;59;16;30;9;12;7;2;0;2;1
2021-02-03 12:19:58;156;59;16;30;9;12;7;2;0;2;1
2021-02-03 12:20:59;157;59;16;31;9;12;7;2;0;2;1
2021-02-03 12:21:59;157;59;16;31;9;12;7;2;0;2;1
2021-02-03 12:23:00;157;59;16;31;9;12;7;2;0;2;1
2021-02-03 12:23:58;158;59;17;31;9;12;7;2;0;2;1
2021-02-03 12:24:59;158;59;17;31;9;12;7;2;0;2;1
2021-02-03 12:25:58;158;59;17;31;9;12;7;2;0;2;1
2021-02-03 12:26:59;158;59;17;31;9;12;7;2;0;2;1
2021-02-03 12:27:59;158;59;17;31;9;12;7;2;0;2;1
2021-02-03 12:28:59;157;58;17;31;9;12;7;2;0;2;1
2021-02-03 12:29:59;157;58;17;31;9;12;7;2;0;2;1
2021-02-03 12:30:58;157;58;17;31;9;12;7;2;0;2;1
2021-02-03 12:31:59;157;58;17;31;9;12;7;2;0;2;1
2021-02-03 12:32:58;157;58;17;31;9;12;7;2;0;2;1
2021-02-03 12:33:59;157;58;17;31;9;12;7;2;0;2;1
2021-02-03 12:34:59;157;58;17;31;9;12;7;2;0;2;1
2021-02-03 12:35:58;156;57;17;31;9;12;7;2;0;2;1
2021-02-03 12:36:59;154;55;17;31;9;12;7;2;0;2;1
2021-02-03 12:37:59;153;55;17;30;9;12;7;2;0;2;1
2021-02-03 12:38:58;153;55;17;30;9;12;7;2;0;2;1
2021-02-03 12:39:59;153;55;17;30;9;12;7;2;0;2;1
2021-02-03 12:40:59;153;55;17;30;9;12;7;2;0;2;1
2021-02-03 12:41:58;153;55;17;30;9;12;7;2;0;2;1
2021-02-03 12:42:59;153;55;17;30;9;12;7;2;0;2;1
2021-02-03 12:43:59;155;56;17;30;9;12;8;2;0;2;1
2021-02-03 12:44:58;155;56;17;30;9;12;8;2;0;2;1
2021-02-03 12:45:59;156;56;18;30;9;12;8;2;0;2;1
2021-02-03 12:46:59;157;57;18;30;9;12;8;2;0;2;1
2021-02-03 12:47:58;159;59;18;30;9;12;8;2;0;2;1
2021-02-03 12:48:59;159;59;18;30;9;12;8;2;0;2;1
2021-02-03 12:50:00;160;59;18;31;9;12;8;2;0;2;1
2021-02-03 12:50:58;161;60;18;31;9;12;8;2;0;2;1
2021-02-03 12:51:59;161;61;18;30;9;12;8;2;0;2;1
2021-02-03 12:52:58;162;62;18;30;9;12;8;2;0;2;1
2021-02-03 12:53:59;162;62;18;30;9;12;8;2;0;2;1
2021-02-03 12:54:59;162;62;18;30;9;12;8;2;0;2;1
2021-02-03 12:55:58;162;62;18;30;9;12;8;2;0;2;1
2021-02-03 12:56:59;162;62;18;30;9;12;8;2;0;2;1
2021-02-03 12:57:58;162;62;18;30;9;12;8;2;0;2;1
2021-02-03 12:58:59;162;62;18;30;9;12;8;2;0;2;1
2021-02-03 12:59:59;162;62;18;30;9;12;8;2;0;2;1
2021-02-03 13:00:58;162;62;18;30;9;12;8;2;0;2;1
2021-02-03 13:01:59;162;62;18;30;9;12;8;2;0;2;1
2021-02-03 13:02:59;164;62;18;31;9;13;8;2;0;2;1
2021-02-03 13:03:58;164;62;18;31;9;13;8;2;0;2;1
2021-02-03 13:04:59;164;62;18;31;9;13;8;2;0;2;1
2021-02-03 13:05:59;164;62;18;31;9;13;8;2;0;2;1
2021-02-03 13:06:58;164;62;18;31;9;13;8;2;0;2;1
2021-02-03 13:07:59;164;62;18;31;9;13;8;2;0;2;1
