datetime;total_votes;pavelomg;navalny;shamanka2_0;KOCTOPE3;Terkin;xtal;xtend;Shady;vjik;UndeadMoroz
2020-10-28 13:38:59;144;76;17;15;8;6;0;3;3;2;0
2020-10-28 13:39:59;144;76;17;15;8;6;0;3;3;2;0
2020-10-28 13:40:59;144;76;17;15;8;6;0;3;3;2;0
2020-10-28 13:41:59;144;76;17;15;8;6;0;3;3;2;0
2020-10-28 13:42:59;144;76;17;15;8;6;0;3;3;2;0
2020-10-28 13:43:58;144;76;17;15;8;6;0;3;3;2;0
2020-10-28 13:44:59;144;76;17;15;8;6;0;3;3;2;0
2020-10-28 13:45:58;146;77;18;15;8;6;0;3;3;2;0
2020-10-28 13:46:59;146;77;18;15;8;6;0;3;3;2;0
2020-10-28 13:47:59;146;77;18;15;8;6;0;3;3;2;0
2020-10-28 13:48:58;146;77;18;15;8;6;0;3;3;2;0
2020-10-28 13:49:59;146;77;18;15;8;6;0;3;3;2;0
2020-10-28 13:50:59;146;77;18;15;8;6;0;3;3;2;0
2020-10-28 13:51:58;146;77;18;15;8;6;0;3;3;2;0
2020-10-28 13:52:59;146;77;18;15;8;6;0;3;3;2;0
2020-10-28 13:53:59;146;77;18;15;8;6;0;3;3;2;0
2020-10-28 13:54:59;146;77;18;15;8;6;0;3;3;2;0
2020-10-28 13:55:58;147;78;18;15;8;6;0;3;3;2;0
2020-10-28 13:56:59;147;78;18;15;8;6;0;3;3;2;0
2020-10-28 13:58:00;147;78;18;15;8;6;0;3;3;2;0
2020-10-28 13:58:58;147;78;18;15;8;6;0;3;3;2;0
2020-10-28 13:59:59;147;78;18;15;8;6;0;3;3;2;0
2020-10-28 14:00:58;147;78;18;15;8;6;0;3;3;2;0
2020-10-28 14:01:59;148;79;18;15;8;6;0;3;3;2;0
2020-10-28 14:02:59;148;79;18;15;8;6;0;3;3;2;0
2020-10-28 14:03:58;153;84;18;15;8;6;0;3;3;2;0
2020-10-28 14:04:59;153;84;18;15;8;6;0;3;3;2;0
2020-10-28 14:05:59;153;84;18;15;8;6;0;3;3;2;0
2020-10-28 14:06:58;153;84;18;15;8;6;0;3;3;2;0
2020-10-28 14:07:59;153;84;18;15;8;6;0;3;3;2;0
2020-10-28 14:08:59;153;84;18;15;8;6;0;3;3;2;0
2020-10-28 14:09:58;153;84;18;15;8;6;0;3;3;2;0
2020-10-28 14:10:59;154;85;18;15;8;6;0;3;3;2;0
2020-10-28 14:11:59;154;85;18;15;8;6;0;3;3;2;0
2020-10-28 14:12:58;154;85;18;15;8;6;0;3;3;2;0
2020-10-28 14:13:59;154;85;18;15;8;6;0;3;3;2;0
2020-10-28 14:14:59;154;85;18;15;8;6;0;3;3;2;0
2020-10-28 14:15:58;154;85;18;15;8;6;0;3;3;2;0
2020-10-28 14:16:59;154;85;18;15;8;6;0;3;3;2;0
2020-10-28 14:17:59;154;85;18;15;8;6;0;3;3;2;0
2020-10-28 14:18:58;155;85;19;15;8;6;0;3;3;2;0
2020-10-28 14:19:59;155;85;19;15;8;6;0;3;3;2;0
2020-10-28 14:20:59;155;85;19;15;8;6;0;3;3;2;0
2020-10-28 14:21:58;155;85;19;15;8;6;0;3;3;2;0
2020-10-28 14:22:59;156;86;19;15;8;6;0;3;3;2;0
2020-10-28 14:23:59;156;86;19;15;8;6;0;3;3;2;0
2020-10-28 14:24:58;157;87;19;15;8;6;0;3;3;2;0
2020-10-28 14:25:59;157;87;19;15;8;6;0;3;3;2;0
2020-10-28 14:26:59;157;87;19;15;8;6;0;3;3;2;0
2020-10-28 14:27:58;158;88;19;15;8;6;0;3;3;2;0
2020-10-28 14:28:59;159;89;19;15;8;6;0;3;3;2;0
2020-10-28 14:30:00;159;89;19;15;8;6;0;3;3;2;0
2020-10-28 14:30:58;160;89;19;15;9;6;0;3;3;2;0
2020-10-28 14:31:59;160;89;19;15;9;6;0;3;3;2;0
2020-10-28 14:32:58;160;89;19;15;9;6;0;3;3;2;0
2020-10-28 14:33:59;161;89;19;15;9;6;0;3;3;2;0
2020-10-28 14:34:58;163;91;19;15;9;6;0;3;3;2;0
2020-10-28 14:35:59;163;91;18;16;9;6;0;3;3;2;0
2020-10-28 14:36:59;163;91;18;16;9;6;0;3;3;2;0
2020-10-28 14:37:58;163;91;18;16;9;6;0;3;3;2;0
2020-10-28 14:38:59;163;91;18;16;9;6;0;3;3;2;0
2020-10-28 14:39:59;163;91;18;16;9;6;0;3;3;2;0
2020-10-28 14:40:58;163;91;18;16;9;6;0;3;3;2;0
2020-10-28 14:41:59;163;91;18;16;9;6;0;3;3;2;0
2020-10-28 14:42:59;163;91;18;16;9;6;0;3;3;2;0
2020-10-28 14:43:58;163;91;18;16;9;6;0;3;3;2;0
2020-10-28 14:44:59;163;91;18;16;9;6;0;3;3;2;0
2020-10-28 14:45:58;163;91;18;16;9;6;0;3;3;2;0
2020-10-28 14:46:59;163;91;18;16;9;6;0;3;3;2;0
2020-10-28 14:47:59;163;91;18;16;9;6;0;3;3;2;0
2020-10-28 14:48:58;163;91;18;16;9;6;0;3;3;2;0
2020-10-28 14:49:59;164;91;19;16;9;6;0;3;3;2;0
2020-10-28 14:50:59;164;91;19;16;9;6;0;3;3;2;0
2020-10-28 14:51:58;164;91;19;16;9;6;0;3;3;2;0
2020-10-28 14:52:59;164;91;19;16;9;6;0;3;3;2;0
2020-10-28 14:53:59;165;92;19;16;8;7;0;3;3;2;0
2020-10-28 14:54:58;165;92;19;16;8;7;0;3;3;2;0
2020-10-28 14:55:59;165;92;19;16;8;7;0;3;3;2;0
2020-10-28 14:56:59;165;92;19;16;8;7;0;3;3;2;0
2020-10-28 14:57:58;165;92;19;16;8;7;0;3;3;2;0
2020-10-28 14:58:59;165;92;19;16;8;7;0;3;3;2;0
2020-10-28 14:59:58;165;92;19;16;8;7;0;3;3;2;0
2020-10-28 15:00:59;165;92;19;16;8;7;0;3;3;2;0
2020-10-28 15:01:59;165;92;19;16;8;7;0;3;3;2;0
2020-10-28 15:02:59;165;92;19;16;8;7;0;3;3;2;0
2020-10-28 15:03:58;167;93;19;16;8;7;0;3;3;2;0
2020-10-28 15:04:59;167;93;19;16;8;7;0;3;3;2;0
2020-10-28 15:05:58;167;93;19;16;8;7;0;3;3;2;0
2020-10-28 15:06:59;168;93;19;16;8;8;0;3;3;2;0
2020-10-28 15:07:59;169;93;19;16;8;8;0;3;3;2;0
2020-10-28 15:08:58;169;93;19;16;8;8;0;3;3;2;0
2020-10-28 15:09:59;169;93;19;16;8;8;0;3;3;2;0
2020-10-28 15:10:59;170;93;20;16;8;8;0;3;3;2;0
2020-10-28 15:11:58;170;93;20;16;8;8;0;3;3;2;0
2020-10-28 15:12:59;170;93;20;16;8;8;0;3;3;2;0
2020-10-28 15:13:59;171;94;20;16;8;8;0;3;3;2;0
2020-10-28 15:14:58;171;94;20;16;8;8;0;3;3;2;0
2020-10-28 15:15:59;171;94;20;16;8;8;0;3;3;2;0
2020-10-28 15:16:59;171;94;20;16;8;8;0;3;3;2;0
2020-10-28 15:17:58;171;94;20;16;8;8;0;3;3;2;0
2020-10-28 15:18:59;172;95;20;16;8;8;0;3;3;2;0
2020-10-28 15:19:59;172;95;20;16;8;8;0;3;3;2;0
2020-10-28 15:20:58;172;95;20;16;8;8;0;3;3;2;0
2020-10-28 15:21:59;171;95;20;16;8;8;0;3;3;2;0
2020-10-28 15:22:58;172;96;20;16;8;8;0;3;3;2;0
2020-10-28 15:23:59;172;96;20;16;8;8;0;3;3;2;0
2020-10-28 15:24:59;173;97;20;16;8;8;0;3;3;2;0
2020-10-28 15:25:58;173;97;20;16;8;8;0;3;3;2;0
2020-10-28 15:26:59;173;97;20;16;8;8;0;3;3;2;0
2020-10-28 15:27:59;173;97;20;16;8;8;0;3;3;2;0
2020-10-28 15:28:58;173;97;20;16;8;8;0;3;3;2;0
2020-10-28 15:29:59;173;97;20;16;8;8;0;3;3;2;0
2020-10-28 15:30:59;173;97;20;16;8;8;0;3;3;2;0
2020-10-28 15:31:59;173;97;20;16;8;8;0;3;3;2;0
2020-10-28 15:32:58;173;97;20;16;8;8;0;3;3;2;0
2020-10-28 15:33:59;173;97;20;16;8;8;0;3;3;2;0
2020-10-28 15:34:58;173;97;20;16;8;8;0;3;3;2;0
2020-10-28 15:35:59;173;97;20;16;8;8;0;3;3;2;0
2020-10-28 15:36:59;174;97;21;16;8;8;0;3;3;2;0
2020-10-28 15:37:58;174;97;21;16;8;8;0;3;3;2;0
2020-10-28 15:38:59;174;97;21;16;8;8;0;3;3;2;0
2020-10-28 15:39:59;174;97;21;16;8;8;0;3;3;2;0
2020-10-28 15:40:58;174;97;21;16;8;8;0;3;3;2;0
2020-10-28 15:41:59;174;97;21;16;8;8;0;3;3;2;0
2020-10-28 15:42:59;175;98;21;16;8;8;0;3;3;2;0
2020-10-28 15:43:58;175;98;21;16;8;8;0;3;3;2;0
2020-10-28 15:44:59;175;98;21;16;8;8;0;3;3;2;0
2020-10-28 15:45:58;176;98;21;16;8;8;0;3;3;2;0
2020-10-28 15:46:59;176;99;21;16;8;8;0;3;3;2;0
2020-10-28 15:47:59;176;99;21;16;8;8;0;3;3;2;0
2020-10-28 15:48:59;177;99;21;16;8;8;0;3;3;2;0
2020-10-28 15:49:58;177;99;21;16;8;8;0;3;3;2;0
2020-10-28 15:50:59;178;99;21;16;8;8;2;3;3;2;0
2020-10-28 15:51:58;178;99;21;16;8;8;2;3;3;2;0
2020-10-28 15:52:59;178;99;21;16;8;8;2;3;3;2;0
2020-10-28 15:53:59;178;99;21;16;8;8;2;3;3;2;0
2020-10-28 15:54:58;178;99;21;16;8;8;2;3;3;2;0
2020-10-28 15:55:59;178;99;21;16;8;8;2;3;3;2;0
2020-10-28 15:56:58;178;99;21;16;8;8;2;3;3;2;0
2020-10-28 15:57:59;178;99;21;16;8;8;2;3;3;2;0
2020-10-28 15:58:59;178;99;21;16;8;8;2;3;3;2;0
2020-10-28 15:59:58;178;99;21;16;8;8;2;3;3;2;0
2020-10-28 16:00:59;179;99;21;16;8;8;2;3;3;2;2
2020-10-28 16:01:59;179;99;21;16;8;8;2;3;3;2;2
2020-10-28 16:02:58;179;99;21;16;8;8;2;3;3;2;2
2020-10-28 16:03:59;179;99;21;16;8;8;2;3;3;2;2
2020-10-28 16:04:59;179;99;21;16;8;8;2;3;3;2;2
2020-10-28 16:05:59;179;99;21;16;8;8;2;3;3;2;2
2020-10-28 16:06:59;180;99;22;16;8;8;2;3;3;2;2
2020-10-28 16:07:59;180;99;22;16;8;8;2;3;3;2;2
2020-10-28 16:08:58;180;99;22;16;8;8;2;3;3;2;2
2020-10-28 16:09:59;180;99;22;16;8;8;2;3;3;2;2
2020-10-28 16:10:59;180;99;22;16;8;8;2;3;3;2;2
2020-10-28 16:11:58;180;99;22;16;8;8;2;3;3;2;2
2020-10-28 16:12:59;180;99;22;16;8;8;2;3;3;2;2
2020-10-28 16:13:58;180;99;22;16;8;8;2;3;3;2;2
2020-10-28 16:14:59;180;99;22;16;8;8;2;3;3;2;2
2020-10-28 16:15:59;180;99;22;16;8;8;2;3;3;2;2
2020-10-28 16:16:58;180;99;22;16;8;8;2;3;3;2;2
2020-10-28 16:17:59;181;99;22;16;8;8;3;3;3;2;2
2020-10-28 16:18:59;181;99;22;16;8;8;3;3;3;2;2
2020-10-28 16:19:58;181;99;22;16;8;8;3;3;3;2;2
2020-10-28 16:20:59;181;99;22;16;8;8;3;3;3;2;2
2020-10-28 16:21:59;181;99;22;16;8;8;3;3;3;2;2
2020-10-28 16:22:58;182;100;22;16;8;8;3;3;3;2;2
2020-10-28 16:23:59;182;100;22;16;8;8;3;3;3;2;2
2020-10-28 16:24:59;182;100;22;16;8;8;3;3;3;2;2
2020-10-28 16:25:58;182;100;22;16;8;8;3;3;3;2;2
2020-10-28 16:26:59;182;100;22;16;8;8;3;3;3;2;2
2020-10-28 16:27:59;182;100;22;16;8;8;3;3;3;2;2
2020-10-28 16:28:58;182;100;22;16;8;8;3;3;3;2;2
2020-10-28 16:29:59;182;100;22;16;8;8;3;3;3;2;2
2020-10-28 16:30:59;182;100;22;16;8;8;3;3;3;2;2
2020-10-28 16:31:59;182;100;22;16;8;8;3;3;3;2;2
2020-10-28 16:32:58;182;100;22;16;8;8;3;3;3;2;2
2020-10-28 16:33:59;182;100;22;16;8;8;3;3;3;2;2
2020-10-28 16:34:58;182;100;22;16;8;8;3;3;3;2;2
2020-10-28 16:35:59;182;100;22;16;8;8;3;3;3;2;2
2020-10-28 16:36:58;182;100;22;16;8;8;3;3;3;2;2
2020-10-28 16:37:59;182;100;22;16;8;8;3;3;3;2;2
2020-10-28 16:38:59;182;100;22;16;8;8;3;3;3;2;2
2020-10-28 16:39:59;182;100;22;16;8;8;3;3;3;2;2
2020-10-28 16:40:58;182;100;22;16;8;8;3;3;3;2;2
2020-10-28 16:41:59;183;100;22;16;8;9;3;3;3;2;2
2020-10-28 16:42:58;184;100;23;16;8;9;3;3;3;2;2
2020-10-28 16:43:59;184;100;23;16;8;9;3;3;3;2;2
2020-10-28 16:44:59;184;100;23;16;8;9;3;3;3;2;2
2020-10-28 16:45:58;185;101;23;16;8;9;3;3;3;2;2
2020-10-28 16:46:59;185;101;23;16;8;9;3;3;3;2;2
2020-10-28 16:47:59;185;101;23;16;8;9;3;3;3;2;2
2020-10-28 16:48:58;185;101;23;16;8;9;3;3;3;2;2
2020-10-28 16:49:59;185;101;23;16;8;9;3;3;3;2;2
2020-10-28 16:50:59;185;101;23;16;8;9;3;3;3;2;2
2020-10-28 16:51:58;186;101;23;16;8;10;3;3;3;2;2
2020-10-28 16:52:59;186;101;23;16;8;10;3;3;3;2;2
2020-10-28 16:53:59;186;101;23;16;8;10;3;3;3;2;2
2020-10-28 16:54:58;186;101;23;16;8;10;3;3;3;2;2
2020-10-28 16:55:59;186;101;23;16;8;10;3;3;3;2;2
2020-10-28 16:56:59;186;101;23;16;8;10;3;3;3;2;2
2020-10-28 16:57:58;186;101;23;16;8;10;3;3;3;2;2
2020-10-28 16:58:59;186;101;23;16;8;10;3;3;3;2;2
2020-10-28 16:59:58;186;101;23;16;8;10;3;3;3;2;2
2020-10-28 17:00:59;187;101;24;16;8;10;3;3;3;2;2
2020-10-28 17:01:59;187;101;24;16;8;10;3;3;3;2;2
2020-10-28 17:02:58;187;101;24;16;8;10;3;3;3;2;2
2020-10-28 17:03:59;187;101;24;16;8;10;3;3;3;2;2
2020-10-28 17:05:00;187;101;24;16;8;10;3;3;3;2;2
2020-10-28 17:05:58;187;101;24;16;8;10;3;3;3;2;2
2020-10-28 17:06:59;187;101;24;16;8;10;3;3;3;2;2
2020-10-28 17:07:59;187;101;24;16;8;10;3;3;3;2;2
2020-10-28 17:08:58;187;101;24;16;8;10;3;3;3;2;2
2020-10-28 17:09:59;187;101;24;16;8;10;3;3;3;2;2
2020-10-28 17:10:59;189;103;24;16;8;10;3;3;3;2;2
2020-10-28 17:11:58;189;103;24;16;8;10;3;3;3;2;2
2020-10-28 17:12:59;189;103;24;16;8;10;3;3;3;2;2
2020-10-28 17:13:59;189;103;24;16;8;10;3;3;3;2;2
2020-10-28 17:14:58;189;103;24;16;8;10;3;3;3;2;2
2020-10-28 17:15:59;189;103;24;16;8;10;3;3;3;2;2
2020-10-28 17:16:59;189;103;24;16;8;10;3;3;3;2;2
2020-10-28 17:18:00;189;103;24;16;8;10;3;3;3;2;2
2020-10-28 17:18:58;189;103;24;16;8;10;3;3;3;2;2
2020-10-28 17:19:59;190;103;24;16;9;10;3;3;3;2;2
2020-10-28 17:20:59;191;104;24;16;9;10;3;3;3;2;2
2020-10-28 17:21:59;191;104;24;16;9;10;3;3;3;2;2
2020-10-28 17:22:59;191;104;24;16;9;10;3;3;3;2;2
2020-10-28 17:23:58;192;105;24;16;9;10;3;3;3;2;2
2020-10-28 17:24:59;192;105;24;16;9;10;3;3;3;2;2
2020-10-28 17:25:58;192;105;24;16;9;10;3;3;3;2;2
2020-10-28 17:26:59;192;105;24;16;9;10;3;3;3;2;2
2020-10-28 17:27:59;192;105;24;16;9;10;3;3;3;2;2
2020-10-28 17:28:58;192;105;24;16;9;10;3;3;3;2;2
2020-10-28 17:29:59;192;105;24;16;9;10;3;3;3;2;2
2020-10-28 17:30:59;192;105;24;16;9;10;3;3;3;2;2
2020-10-28 17:31:58;192;105;24;16;9;10;3;3;3;2;2
2020-10-28 17:32:59;192;105;24;16;9;10;3;3;3;2;2
2020-10-28 17:33:59;192;105;24;16;9;10;3;3;3;2;2
2020-10-28 17:34:58;192;105;24;16;9;10;3;3;3;2;2
2020-10-28 17:35:59;192;105;24;16;9;10;3;3;3;2;2
2020-10-28 17:36:59;192;105;24;16;9;10;3;3;3;2;2
2020-10-28 17:37:58;192;105;24;16;9;10;3;3;3;2;2
2020-10-28 17:38:59;191;104;24;16;9;10;3;3;3;2;2
2020-10-28 17:39:58;191;104;24;16;9;10;3;3;3;2;2
2020-10-28 17:40:59;191;104;24;16;9;10;3;3;3;2;2
2020-10-28 17:41:58;191;104;24;16;9;10;3;3;3;2;2
2020-10-28 17:42:59;191;104;24;16;9;10;3;3;3;2;2
2020-10-28 17:43:59;191;104;24;16;9;10;3;3;3;2;2
2020-10-28 17:44:58;192;104;25;16;9;10;3;3;3;2;2
2020-10-28 17:45:59;195;106;25;17;9;10;3;3;3;2;2
2020-10-28 17:46:59;195;106;25;17;9;10;3;3;3;2;2
2020-10-28 17:47:58;195;106;25;17;9;10;3;3;3;2;2
2020-10-28 17:48:59;197;107;25;17;9;10;3;3;3;2;2
2020-10-28 17:49:58;198;108;25;17;9;10;3;3;3;2;2
2020-10-28 17:50:59;198;108;25;17;9;10;3;3;3;2;2
2020-10-28 17:51:59;198;108;25;17;9;10;3;3;3;2;2
2020-10-28 17:52:58;198;108;25;17;9;10;3;3;3;2;2
2020-10-28 17:53:59;199;109;25;17;9;10;3;3;3;2;2
2020-10-28 17:54:59;199;109;25;17;9;10;3;3;3;2;2
2020-10-28 17:55:58;199;109;25;17;9;10;3;3;3;2;2
2020-10-28 17:56:59;199;109;25;17;9;10;3;3;3;2;2
2020-10-28 17:58:00;200;110;25;17;9;10;3;3;3;2;2
2020-10-28 17:58:58;200;110;25;17;9;10;3;3;3;2;2
2020-10-28 17:59:59;200;110;25;17;9;10;3;3;3;2;2
2020-10-28 18:00:58;200;110;25;17;9;10;3;3;3;2;2
2020-10-28 18:01:59;200;110;25;17;9;10;3;3;3;2;2
2020-10-28 18:02:59;200;110;25;17;9;10;3;3;3;2;2
2020-10-28 18:03:58;200;110;25;17;9;10;3;3;3;2;2
2020-10-28 18:04:59;201;111;25;17;9;10;3;3;3;2;2
2020-10-28 18:05:59;201;111;25;17;9;10;3;3;3;2;2
2020-10-28 18:06:58;201;111;25;17;9;10;3;3;3;2;2
2020-10-28 18:07:59;201;111;25;17;9;10;3;3;3;2;2
2020-10-28 18:08:58;201;111;25;17;9;10;3;3;3;2;2
2020-10-28 18:09:59;201;111;25;17;9;10;3;3;3;2;2
2020-10-28 18:10:59;201;111;25;17;9;10;3;3;3;2;2
2020-10-28 18:11:58;201;111;25;17;9;10;3;3;3;2;2
2020-10-28 18:12:59;201;111;25;17;9;10;3;3;3;2;2
2020-10-28 18:13:59;201;111;25;17;9;10;3;3;3;2;2
2020-10-28 18:14:59;201;111;25;17;9;10;3;3;3;2;2
2020-10-28 18:15:58;201;111;25;17;9;10;3;3;3;2;2
2020-10-28 18:16:59;201;111;25;17;9;10;3;3;3;2;2
2020-10-28 18:17:58;202;112;25;17;9;10;3;3;3;2;2
2020-10-28 18:18:59;203;113;25;17;9;10;3;3;3;2;2
2020-10-28 18:19:59;205;115;25;17;9;10;3;3;3;2;2
2020-10-28 18:20:58;205;115;25;17;9;10;3;3;3;2;2
2020-10-28 18:21:59;206;116;25;17;9;10;3;3;3;2;2
2020-10-28 18:22:59;206;116;25;17;9;10;3;3;3;2;2
2020-10-28 18:23:58;206;116;25;17;9;10;3;3;3;2;2
2020-10-28 18:24:59;206;116;25;17;9;10;3;3;3;2;2
2020-10-28 18:25:59;206;116;25;17;9;10;3;3;3;2;2
2020-10-28 18:26:58;206;116;25;17;9;10;3;3;3;2;2
2020-10-28 18:27:59;206;116;25;17;9;10;3;3;3;2;2
2020-10-28 18:28:59;206;116;25;17;9;10;3;3;3;2;2
2020-10-28 18:29:58;206;116;25;17;9;10;3;3;3;2;2
2020-10-28 18:30:59;206;116;25;17;9;10;3;3;3;2;2
2020-10-28 18:31:59;206;116;25;18;9;10;3;3;3;2;2
2020-10-28 18:32:58;206;116;25;18;9;10;3;3;3;2;2
2020-10-28 18:33:59;206;116;25;18;9;10;3;3;3;2;2
2020-10-28 18:34:59;206;116;25;18;9;10;3;3;3;2;2
2020-10-28 18:35:58;206;116;25;18;9;10;3;3;3;2;2
2020-10-28 18:36:59;206;116;25;18;9;10;3;3;3;2;2
2020-10-28 18:37:58;206;116;25;18;9;10;3;3;3;2;2
2020-10-28 18:38:59;206;116;25;18;9;10;3;3;3;2;2
2020-10-28 18:39:59;206;116;25;18;9;10;3;3;3;2;2
2020-10-28 18:40:58;206;116;25;18;9;10;3;3;3;2;2
2020-10-28 18:41:59;206;116;25;18;9;10;3;3;3;2;2
2020-10-28 18:42:59;206;116;25;18;9;10;3;3;3;2;2
2020-10-28 18:43:58;206;116;25;18;9;10;3;3;3;2;2
2020-10-28 18:44:59;207;116;25;18;9;10;3;3;3;2;2
2020-10-28 18:45:59;207;116;25;18;9;10;3;3;3;2;2
2020-10-28 18:46:58;207;116;25;18;9;10;3;3;3;2;2
2020-10-28 18:47:59;207;116;25;18;9;10;3;3;3;2;2
2020-10-28 18:48:58;207;116;25;18;9;10;3;3;3;2;2
2020-10-28 18:49:59;207;116;25;18;9;10;3;3;3;2;2
2020-10-28 18:50:59;207;116;25;18;9;10;3;3;3;2;2
2020-10-28 18:51:58;207;116;25;18;9;10;3;3;3;2;2
2020-10-28 18:52:59;207;116;25;18;9;10;3;3;3;2;2
2020-10-28 18:53:59;207;116;25;18;9;10;3;3;3;2;2
2020-10-28 18:54:58;207;116;25;18;9;10;3;3;3;2;2
2020-10-28 18:55:59;207;116;25;18;9;10;3;3;3;2;2
2020-10-28 18:56:59;207;116;25;18;9;10;3;3;3;2;2
2020-10-28 18:57:58;207;116;25;18;9;10;3;3;3;2;2
2020-10-28 18:58:59;207;116;25;18;9;10;3;3;3;2;2
2020-10-28 18:59:58;207;116;25;18;9;10;3;3;3;2;2
2020-10-28 19:00:59;207;116;25;18;9;10;3;3;3;2;2
2020-10-28 19:01:59;207;116;25;18;9;10;3;3;3;2;2
2020-10-28 19:02:58;207;116;25;18;9;10;3;3;3;2;2
2020-10-28 19:03:59;207;116;25;18;9;10;3;3;3;2;2
2020-10-28 19:04:59;207;116;25;18;9;10;3;3;3;2;2
2020-10-28 19:05:58;207;116;25;18;9;10;3;3;3;2;2
2020-10-28 19:06:59;208;116;25;18;9;11;3;3;3;2;2
2020-10-28 19:07:59;208;116;25;18;9;10;3;3;3;2;2
2020-10-28 19:08:58;208;116;25;18;9;10;3;3;3;2;2
2020-10-28 19:09:59;208;116;25;18;9;10;3;3;3;2;2
2020-10-28 19:10:59;208;116;25;18;9;10;3;3;3;2;2
2020-10-28 19:11:59;208;116;25;18;9;10;3;3;3;2;2
2020-10-28 19:12:59;208;116;25;18;9;10;3;3;3;2;2
2020-10-28 19:13:58;208;116;25;18;9;10;3;3;3;2;2
2020-10-28 19:14:59;208;116;25;18;9;10;3;3;3;2;2
2020-10-28 19:15:58;208;116;25;18;9;10;3;3;3;2;2
2020-10-28 19:16:59;208;116;25;18;9;10;3;3;3;2;2
2020-10-28 19:17:59;208;116;25;18;9;10;3;3;3;2;2
2020-10-28 19:18:58;208;116;25;18;9;10;3;3;3;2;2
2020-10-28 19:19:59;208;116;25;18;9;10;3;3;3;2;2
2020-10-28 19:20:58;209;117;25;18;9;10;3;3;3;2;2
2020-10-28 19:21:59;209;117;25;18;9;10;3;3;3;2;2
2020-10-28 19:22:59;209;117;25;18;9;10;3;3;3;2;2
2020-10-28 19:23:59;209;117;25;18;9;10;3;3;3;2;2
2020-10-28 19:24:58;209;117;25;18;9;10;3;3;3;2;2
2020-10-28 19:25:59;210;118;25;18;9;10;3;3;3;2;2
2020-10-28 19:26:59;210;118;25;18;9;10;3;3;3;2;2
2020-10-28 19:27:58;210;118;25;18;9;10;3;3;3;2;2
2020-10-28 19:28:59;210;118;25;18;9;10;3;3;3;2;2
2020-10-28 19:29:59;210;118;25;18;9;10;3;3;3;2;2
2020-10-28 19:30:58;210;118;25;18;9;10;3;3;3;2;2
2020-10-28 19:31:59;210;118;25;18;9;10;3;3;3;2;2
2020-10-28 19:32:59;210;118;25;18;9;10;3;3;3;2;2
2020-10-28 19:33:58;210;118;25;18;9;10;3;3;3;2;2
2020-10-28 19:34:59;210;118;25;18;9;10;3;3;3;2;2
2020-10-28 19:35:59;210;118;25;18;9;10;3;3;3;2;2
2020-10-28 19:36:58;210;118;25;18;9;10;3;3;3;2;2
2020-10-28 19:37:59;210;118;25;18;9;10;3;3;3;2;2
2020-10-28 19:39:00;210;118;25;18;9;10;3;3;3;2;2
2020-10-28 19:39:58;210;118;25;18;9;10;3;3;3;2;2
2020-10-28 19:40:59;210;118;25;18;9;10;3;3;3;2;2
2020-10-28 19:41:58;210;118;25;18;9;10;3;3;3;2;2
2020-10-28 19:42:59;210;118;25;18;9;10;3;3;3;2;2
2020-10-28 19:43:59;210;118;25;18;9;10;3;3;3;2;2
2020-10-28 19:44:58;210;118;25;18;9;10;3;3;3;2;2
2020-10-28 19:45:59;211;119;25;18;9;10;3;3;3;2;2
2020-10-28 19:46:59;211;119;25;18;9;10;3;3;3;2;2
2020-10-28 19:47:58;211;119;25;18;9;10;3;3;3;2;2
2020-10-28 19:48:59;211;119;25;18;9;10;3;3;3;2;2
2020-10-28 19:49:59;211;119;25;18;9;10;3;3;3;2;2
2020-10-28 19:50:58;211;119;25;18;9;10;3;3;3;2;2
2020-10-28 19:51:59;211;119;25;18;9;10;3;3;3;2;2
2020-10-28 19:52:59;211;119;25;18;9;10;3;3;3;2;2
2020-10-28 19:53:58;211;119;25;18;9;10;3;3;3;2;2
2020-10-28 19:54:59;211;119;25;18;9;10;3;3;3;2;2
2020-10-28 19:55:59;211;119;25;18;9;10;3;3;3;2;2
2020-10-28 19:56:58;212;120;25;18;9;10;3;3;3;2;2
2020-10-28 19:57:59;213;120;26;18;9;10;3;3;3;2;2
2020-10-28 19:58:58;213;120;26;18;9;10;3;3;3;2;2
2020-10-28 19:59:59;213;120;26;18;9;10;3;3;3;2;2
2020-10-28 20:00:59;213;120;26;18;9;10;3;3;3;2;2
2020-10-28 20:01:58;213;120;26;18;9;10;3;3;3;2;2
2020-10-28 20:02:59;213;120;26;18;9;10;3;3;3;2;2
2020-10-28 20:03:59;213;120;26;18;9;10;3;3;3;2;2
2020-10-28 20:04:58;213;120;26;18;9;10;3;3;3;2;2
2020-10-28 20:05:59;213;120;26;18;9;10;3;3;3;2;2
2020-10-28 20:06:59;214;121;26;18;9;10;3;3;3;2;2
2020-10-28 20:07:58;214;121;26;18;9;10;3;3;3;2;2
2020-10-28 20:08:59;214;121;26;18;9;10;3;3;3;2;2
2020-10-28 20:09:59;214;121;26;18;9;10;3;3;3;2;2
2020-10-28 20:10:58;214;121;26;18;9;10;3;3;3;2;2
2020-10-28 20:11:59;215;121;27;18;9;10;3;3;3;2;2
2020-10-28 20:12:58;215;121;27;18;9;10;3;3;3;2;2
2020-10-28 20:13:59;215;121;27;18;9;10;3;3;3;2;2
2020-10-28 20:14:59;215;121;27;18;9;10;3;3;3;2;2
2020-10-28 20:15:58;215;121;27;18;9;10;3;3;3;2;2
