datetime;total_votes;cofee;jovan;thaisia_b;NoEndOutcry;Trollero;cmapukocmankypum;voklo;asap;MishaPepyaka;Goinsane
2019-09-04 06:34:58;37;4;4;8;6;2;1;3;0;0;1
2019-09-04 06:35:59;37;4;4;8;6;2;1;3;0;0;1
2019-09-04 06:36:59;37;4;4;8;6;2;1;3;0;0;1
2019-09-04 06:37:58;37;4;4;8;6;2;1;3;0;0;1
2019-09-04 06:38:59;37;4;4;8;6;2;1;3;0;0;1
2019-09-04 06:39:59;37;4;4;8;6;2;1;3;0;0;1
2019-09-04 06:40:58;37;4;4;8;6;2;1;3;0;0;1
2019-09-04 06:41:59;37;4;4;8;6;2;1;3;0;0;1
2019-09-04 06:42:59;37;4;4;8;6;2;1;3;0;0;1
2019-09-04 06:43:59;37;4;4;8;6;2;1;3;0;0;1
2019-09-04 06:44:58;37;4;4;8;6;2;1;3;0;0;1
2019-09-04 06:45:59;37;4;4;8;6;2;1;3;0;0;1
2019-09-04 06:46:59;37;4;4;8;6;2;1;3;0;0;1
2019-09-04 06:47:59;37;4;4;8;6;2;1;3;0;0;1
2019-09-04 06:48:58;37;4;4;8;6;2;1;3;0;0;1
2019-09-04 06:49:59;37;4;4;8;6;2;1;3;0;0;1
2019-09-04 06:50:59;37;4;4;8;6;2;1;3;0;0;1
2019-09-04 06:51:59;37;4;4;8;6;2;1;3;0;0;1
2019-09-04 06:52:58;37;4;4;8;6;2;1;3;0;0;1
2019-09-04 06:53:59;37;4;4;8;6;2;1;3;0;0;1
2019-09-04 06:54:59;37;4;4;8;6;2;1;3;0;0;1
2019-09-04 06:55:58;37;4;4;8;6;2;1;3;0;0;1
2019-09-04 06:56:59;37;4;4;8;6;2;1;3;0;0;1
2019-09-04 06:57:59;37;4;4;8;6;2;1;3;0;0;1
2019-09-04 06:58:59;37;4;4;8;6;2;1;3;0;0;1
2019-09-04 06:59:58;37;4;4;8;6;2;1;3;0;0;1
2019-09-04 07:00:59;37;4;4;8;6;2;1;3;0;0;1
2019-09-04 07:01:59;37;4;4;8;6;2;1;3;0;0;1
2019-09-04 07:02:58;37;4;4;8;6;2;1;3;0;0;1
2019-09-04 07:03:59;38;4;4;8;6;2;2;3;0;0;1
2019-09-04 07:04:59;38;4;4;8;6;2;2;3;0;0;1
2019-09-04 07:05:59;38;4;4;8;6;2;2;3;0;0;1
2019-09-04 07:06:58;38;4;4;8;6;2;2;3;0;0;1
2019-09-04 07:07:59;38;4;4;8;6;2;2;3;0;0;1
2019-09-04 07:08:59;38;4;4;8;6;2;2;3;0;0;1
2019-09-04 07:09:59;38;4;4;8;6;2;2;3;0;0;1
2019-09-04 07:10:58;38;4;4;8;6;2;2;3;0;0;1
2019-09-04 07:11:59;38;4;4;8;6;2;2;3;0;0;1
2019-09-04 07:12:59;39;5;4;8;6;2;2;3;0;0;1
2019-09-04 07:13:59;40;5;4;8;6;2;2;3;1;0;1
2019-09-04 07:14:58;41;5;4;8;6;2;2;3;2;0;1
2019-09-04 07:15:59;41;5;4;8;6;2;2;3;2;0;1
2019-09-04 07:16:59;41;5;4;8;6;2;2;3;2;0;1
2019-09-04 07:17:59;41;5;4;8;6;2;2;3;2;0;1
2019-09-04 07:18:58;41;5;4;8;6;2;2;3;2;0;1
2019-09-04 07:19:59;41;5;4;8;6;2;2;3;2;0;1
2019-09-04 07:20:59;41;5;4;8;6;2;2;3;2;0;1
2019-09-04 07:21:58;41;5;4;8;6;2;2;3;2;0;1
2019-09-04 07:22:59;41;5;4;8;6;2;2;3;2;0;1
2019-09-04 07:23:59;41;5;4;8;6;2;2;3;2;0;1
2019-09-04 07:24:59;41;5;4;8;6;2;2;3;2;0;1
2019-09-04 07:25:58;41;5;4;8;6;2;2;3;2;0;1
2019-09-04 07:26:59;41;5;4;8;6;2;2;3;2;0;1
2019-09-04 07:27:59;41;5;4;8;6;2;2;3;2;0;1
2019-09-04 07:28:59;41;5;4;8;6;2;2;3;2;0;1
2019-09-04 07:29:58;41;5;4;8;6;2;2;3;2;0;1
2019-09-04 07:30:59;41;5;4;8;6;2;2;3;2;0;1
2019-09-04 07:31:58;41;5;4;8;6;2;2;3;2;0;1
2019-09-04 07:32:59;41;5;4;8;6;2;2;3;2;0;1
2019-09-04 07:33:59;41;5;4;8;6;2;2;3;2;0;1
2019-09-04 07:34:58;41;5;4;8;6;2;2;3;2;0;1
2019-09-04 07:35:59;43;5;4;9;6;2;2;3;2;0;1
2019-09-04 07:36:59;44;6;4;9;6;2;2;3;2;0;1
2019-09-04 07:38:00;44;6;4;9;6;2;2;3;2;0;1
2019-09-04 07:38:58;44;6;4;9;6;2;2;3;2;0;1
2019-09-04 07:39:59;44;6;4;9;6;2;2;3;2;0;1
2019-09-04 07:40:59;45;6;4;9;6;2;2;3;2;0;2
2019-09-04 07:41:59;46;7;4;9;6;2;2;3;2;0;2
2019-09-04 07:42:58;46;7;4;9;6;2;2;3;2;0;2
2019-09-04 07:43:59;46;7;4;9;6;2;2;3;2;0;2
2019-09-04 07:44:59;47;8;4;9;6;2;2;3;2;0;2
2019-09-04 07:45:59;47;8;4;9;6;2;2;3;2;0;2
2019-09-04 07:46:58;47;8;4;9;6;2;2;3;2;0;2
2019-09-04 07:47:59;47;8;4;9;6;2;2;3;2;0;2
2019-09-04 07:48:59;47;8;4;9;6;2;2;3;2;0;2
2019-09-04 07:49:58;47;8;4;9;6;2;2;3;2;0;2
2019-09-04 07:50:59;48;9;4;9;6;2;2;3;2;0;2
2019-09-04 07:51:59;48;9;4;9;6;2;2;3;2;0;2
2019-09-04 07:52:58;49;9;4;10;6;2;2;3;2;0;2
2019-09-04 07:53:59;49;9;4;10;6;2;2;3;2;0;2
2019-09-04 07:54:59;50;9;4;11;6;2;2;3;2;0;2
2019-09-04 07:55:59;51;10;4;11;6;2;2;3;2;0;2
2019-09-04 07:56:58;51;10;4;11;6;2;2;3;2;0;2
2019-09-04 07:57:59;51;10;4;11;6;2;2;3;2;0;2
2019-09-04 07:58:59;51;10;4;11;6;2;2;3;2;0;2
2019-09-04 07:59:59;51;10;4;11;6;2;2;3;2;0;2
2019-09-04 08:00:58;51;10;4;11;6;2;2;3;2;0;2
2019-09-04 08:01:59;51;10;4;11;6;2;2;3;2;0;2
2019-09-04 08:02:59;52;10;4;12;6;2;2;3;2;0;2
2019-09-04 08:03:59;52;10;4;12;6;2;2;3;2;0;2
2019-09-04 08:04:58;52;10;4;12;6;2;2;3;2;0;2
2019-09-04 08:05:59;52;10;4;12;6;2;2;3;2;0;2
2019-09-04 08:06:59;52;10;4;12;6;2;2;3;2;0;2
2019-09-04 08:07:59;52;10;4;12;6;2;2;3;2;0;2
2019-09-04 08:08:58;52;10;4;12;6;2;2;3;2;0;2
2019-09-04 08:09:59;52;10;4;12;6;2;2;3;2;0;2
2019-09-04 08:10:59;53;11;4;12;6;2;2;3;2;0;2
2019-09-04 08:11:58;53;11;4;12;6;2;2;3;2;0;2
2019-09-04 08:12:59;53;11;4;12;6;2;2;3;2;0;2
2019-09-04 08:13:59;53;11;4;12;6;2;2;3;2;0;2
2019-09-04 08:14:59;53;11;4;12;6;2;2;3;2;0;2
2019-09-04 08:15:58;53;11;4;12;6;2;2;3;2;0;2
2019-09-04 08:16:59;54;11;4;12;6;3;2;3;2;0;2
2019-09-04 08:17:59;54;11;4;12;6;3;2;3;2;0;2
2019-09-04 08:18:58;54;11;4;12;6;3;2;3;2;0;2
2019-09-04 08:19:59;54;11;4;12;6;3;2;3;2;0;2
2019-09-04 08:20:59;54;11;4;12;6;3;2;3;2;0;2
2019-09-04 08:21:59;54;11;4;12;6;3;2;3;2;0;2
2019-09-04 08:22:58;54;11;4;12;6;3;2;3;2;0;2
2019-09-04 08:23:59;54;11;4;12;6;3;2;3;2;0;2
2019-09-04 08:24:59;54;11;4;12;6;3;2;3;2;0;2
2019-09-04 08:25:59;54;11;4;12;6;3;2;3;2;0;2
2019-09-04 08:26:58;54;11;4;12;6;3;2;3;2;0;2
2019-09-04 08:27:59;54;11;4;12;6;3;2;3;2;0;2
2019-09-04 08:28:59;54;11;4;12;6;3;2;3;2;0;2
2019-09-04 08:29:59;54;11;4;12;6;3;2;3;2;0;2
2019-09-04 08:30:58;55;11;4;12;6;3;2;4;2;0;2
2019-09-04 08:31:59;55;11;4;12;6;3;2;4;2;0;2
2019-09-04 08:32:59;55;11;4;12;6;3;2;4;2;0;2
2019-09-04 08:33:58;55;11;4;12;6;3;2;4;2;0;2
2019-09-04 08:34:59;55;11;4;12;6;3;2;4;2;0;2
2019-09-04 08:35:59;55;11;4;12;6;3;2;4;2;0;2
2019-09-04 08:36:59;55;11;4;12;6;3;2;4;2;0;2
2019-09-04 08:37:58;55;11;4;12;6;3;2;4;2;0;2
2019-09-04 08:38:59;55;11;4;12;6;3;2;4;2;0;2
2019-09-04 08:39:59;55;11;4;12;6;3;2;4;2;0;2
2019-09-04 08:40:59;55;11;4;12;6;3;2;4;2;0;2
2019-09-04 08:41:58;55;11;4;12;6;3;2;4;2;0;2
2019-09-04 08:42:59;55;11;4;12;6;3;2;4;2;0;2
2019-09-04 08:43:59;55;11;4;12;6;3;2;4;2;0;2
2019-09-04 08:44:59;55;11;4;12;6;3;2;4;2;0;2
2019-09-04 08:45:58;55;11;4;12;6;3;2;4;2;0;2
2019-09-04 08:46:59;55;11;4;12;6;3;2;4;2;0;2
2019-09-04 08:47:59;55;11;4;12;6;3;2;4;2;0;2
2019-09-04 08:48:59;55;11;4;12;6;3;2;4;2;0;2
2019-09-04 08:49:58;55;11;4;12;6;3;2;4;2;0;2
2019-09-04 08:50:59;55;11;4;12;6;3;2;4;2;0;2
2019-09-04 08:51:59;55;11;4;12;6;3;2;4;2;0;2
2019-09-04 08:52:58;55;11;4;12;6;3;2;4;2;0;2
2019-09-04 08:53:59;55;11;4;12;6;3;2;4;2;0;2
2019-09-04 08:54:59;55;11;4;12;6;3;2;4;2;0;2
2019-09-04 08:55:58;56;11;5;12;6;3;2;4;2;0;2
2019-09-04 08:56:59;56;11;5;12;6;3;2;4;2;0;2
2019-09-04 08:57:59;56;11;5;12;6;3;2;4;2;0;2
2019-09-04 08:58:58;56;11;5;12;6;3;2;4;2;0;2
2019-09-04 08:59:59;56;11;5;12;6;3;2;4;2;0;2
2019-09-04 09:00:59;56;11;5;12;6;3;2;4;2;0;2
2019-09-04 09:01:58;56;11;5;12;6;3;2;4;2;0;2
2019-09-04 09:02:59;56;11;5;12;6;3;2;4;2;0;2
2019-09-04 09:03:59;56;11;5;12;6;3;2;4;2;0;2
2019-09-04 09:04:59;56;11;5;12;6;3;2;4;2;0;2
2019-09-04 09:05:58;56;11;5;12;6;3;2;4;2;0;2
2019-09-04 09:06:59;58;11;5;12;6;3;3;4;2;0;2
2019-09-04 09:07:59;58;11;5;12;6;3;3;4;2;0;2
2019-09-04 09:08:59;58;11;5;12;6;3;3;4;2;0;2
2019-09-04 09:09:59;58;11;5;12;6;3;3;4;2;0;2
2019-09-04 09:10:58;59;12;5;12;6;3;3;4;2;0;2
2019-09-04 09:11:59;59;12;5;12;6;3;3;4;2;0;2
2019-09-04 09:12:59;59;12;5;12;6;3;3;4;2;0;2
2019-09-04 09:13:59;59;12;5;12;6;3;3;4;2;0;2
2019-09-04 09:14:58;60;13;5;12;6;3;3;4;2;0;2
2019-09-04 09:15:59;60;13;5;12;6;3;3;4;2;0;2
2019-09-04 09:16:59;60;13;5;12;6;3;3;4;2;0;2
2019-09-04 09:17:58;60;13;5;12;6;3;3;4;2;0;2
2019-09-04 09:18:59;60;13;5;12;6;3;3;4;2;0;2
2019-09-04 09:19:59;60;13;5;12;6;3;3;4;2;0;2
2019-09-04 09:20:59;60;13;5;12;6;3;3;4;2;0;2
2019-09-04 09:21:59;60;13;5;12;6;3;3;4;2;0;2
2019-09-04 09:22:58;61;13;5;12;7;3;3;4;2;0;2
2019-09-04 09:23:59;61;13;5;12;7;3;3;4;2;0;2
2019-09-04 09:24:59;61;13;5;12;7;3;3;4;2;0;2
2019-09-04 09:25:58;61;13;5;12;7;3;3;4;2;0;2
2019-09-04 09:26:59;61;13;5;12;7;3;3;4;2;0;2
2019-09-04 09:27:59;61;13;5;12;7;3;3;4;2;0;2
2019-09-04 09:28:58;61;13;5;12;7;3;3;4;2;0;2
2019-09-04 09:29:59;62;14;5;12;7;3;3;4;2;0;2
2019-09-04 09:30:59;62;14;5;12;7;3;3;4;2;0;2
2019-09-04 09:31:58;63;14;5;12;7;3;4;4;2;0;2
2019-09-04 09:32:59;63;14;5;12;7;3;4;4;2;0;2
2019-09-04 09:33:59;63;14;5;12;7;3;4;4;2;0;2
2019-09-04 09:34:59;63;14;5;12;7;3;4;4;2;0;2
2019-09-04 09:35:59;63;14;5;12;7;3;4;4;2;0;2
2019-09-04 09:36:58;63;14;5;12;7;3;4;4;2;0;2
2019-09-04 09:37:59;63;14;5;12;7;3;4;4;2;0;2
2019-09-04 09:38:59;64;14;5;12;7;3;4;4;2;0;2
2019-09-04 09:39:58;64;14;5;12;7;3;4;4;2;0;2
2019-09-04 09:40:59;64;14;5;12;7;3;4;4;2;0;2
2019-09-04 09:41:59;64;14;5;12;7;3;4;4;2;0;2
2019-09-04 09:42:59;64;14;5;12;7;3;4;4;2;0;2
2019-09-04 09:43:58;64;14;5;12;7;3;4;4;2;0;2
2019-09-04 09:44:59;66;15;5;12;8;3;4;4;2;0;2
2019-09-04 09:45:59;66;15;5;12;8;3;4;4;2;0;2
2019-09-04 09:46:58;66;15;5;12;8;3;4;4;2;0;2
2019-09-04 09:47:59;66;15;5;12;8;3;4;4;2;0;2
2019-09-04 09:48:59;66;15;5;12;8;3;4;4;2;0;2
2019-09-04 09:49:58;66;15;5;12;8;3;4;4;2;0;2
2019-09-04 09:50:59;67;16;5;12;8;3;4;4;2;0;2
2019-09-04 09:51:59;67;16;5;12;8;3;4;4;2;0;2
2019-09-04 09:52:58;67;16;5;12;8;3;4;4;2;0;2
2019-09-04 09:53:59;67;16;5;12;8;3;4;4;2;0;2
2019-09-04 09:54:59;67;16;5;12;8;3;4;4;2;0;2
2019-09-04 09:55:59;67;16;5;12;8;3;4;4;2;0;2
2019-09-04 09:56:58;67;16;5;12;8;3;4;4;2;0;2
2019-09-04 09:57:59;67;16;5;12;8;3;4;4;2;0;2
2019-09-04 09:58:59;67;16;5;12;8;3;4;4;2;0;2
2019-09-04 09:59:59;67;16;5;12;8;3;4;4;2;0;2
2019-09-04 10:00:58;67;16;5;12;8;3;4;4;2;0;2
2019-09-04 10:01:59;67;16;5;12;8;3;4;4;2;0;2
2019-09-04 10:02:59;67;16;5;12;8;3;4;4;2;0;2
2019-09-04 10:03:58;67;16;5;12;8;3;4;4;2;0;2
2019-09-04 10:04:59;67;16;5;12;8;3;4;4;2;0;2
2019-09-04 10:05:59;67;16;5;12;8;3;4;4;2;0;2
2019-09-04 10:06:59;68;17;5;12;8;3;4;4;2;0;2
2019-09-04 10:07:58;68;17;5;12;8;3;4;4;2;0;2
2019-09-04 10:08:59;68;17;5;12;8;3;4;4;2;0;2
2019-09-04 10:09:59;68;17;5;12;8;3;4;4;2;0;2
2019-09-04 10:10:59;69;17;5;12;8;3;5;4;2;0;2
2019-09-04 10:11:58;70;18;5;12;8;3;5;4;2;0;2
2019-09-04 10:12:59;70;18;5;12;8;3;5;4;2;0;2
2019-09-04 10:13:59;70;18;5;12;8;3;5;4;2;0;2
2019-09-04 10:14:58;70;18;5;12;8;3;5;4;2;0;2
2019-09-04 10:15:59;71;18;5;12;8;3;5;4;2;0;2
2019-09-04 10:16:59;72;18;6;12;8;3;5;4;2;0;2
2019-09-04 10:17:59;72;18;6;12;8;3;5;4;2;0;2
2019-09-04 10:18:58;72;18;6;12;8;3;5;4;2;0;2
2019-09-04 10:19:59;72;18;6;12;8;3;5;4;2;0;2
2019-09-04 10:20:59;74;18;6;12;9;3;5;4;2;0;2
2019-09-04 10:21:59;74;18;6;12;9;3;5;4;2;0;2
2019-09-04 10:22:58;75;18;6;12;9;3;6;4;2;0;2
2019-09-04 10:23:59;75;18;6;12;9;3;6;4;2;0;2
2019-09-04 10:24:59;75;18;6;12;9;3;6;4;2;0;2
2019-09-04 10:25:59;75;18;6;12;9;3;6;4;2;0;2
2019-09-04 10:26:58;75;18;6;12;9;3;6;4;2;0;2
2019-09-04 10:27:59;75;18;6;12;9;3;6;4;2;0;2
2019-09-04 10:28:59;75;18;6;12;9;3;6;4;2;0;2
2019-09-04 10:29:58;75;18;6;12;9;3;6;4;2;0;2
2019-09-04 10:30:59;75;18;6;12;9;3;6;4;2;0;2
2019-09-04 10:31:59;75;18;6;12;9;3;6;4;2;0;2
2019-09-04 10:32:59;75;18;6;12;9;3;6;4;2;0;2
2019-09-04 10:33:58;75;18;6;12;9;3;6;4;2;0;2
2019-09-04 10:34:59;75;18;6;12;9;3;6;4;2;0;2
2019-09-04 10:35:59;75;18;6;12;9;3;6;4;2;0;2
2019-09-04 10:36:58;75;18;6;12;9;3;6;4;2;0;2
2019-09-04 10:37:59;75;18;6;12;9;3;6;4;2;0;2
2019-09-04 10:38:59;76;19;6;12;9;3;6;4;2;0;2
2019-09-04 10:39:58;78;19;7;12;9;4;6;4;2;0;2
2019-09-04 10:40:59;78;19;7;12;9;4;6;4;2;0;2
2019-09-04 10:41:59;78;19;7;12;9;4;6;4;2;0;2
2019-09-04 10:42:59;78;19;7;12;9;4;6;4;2;0;2
2019-09-04 10:43:58;78;19;7;12;9;4;6;4;2;0;2
2019-09-04 10:44:59;78;19;7;12;9;4;6;4;2;0;2
2019-09-04 10:45:59;79;19;7;13;9;4;6;4;2;0;2
2019-09-04 10:46:58;79;19;7;13;9;4;6;4;2;0;2
2019-09-04 10:47:59;80;20;7;13;9;4;6;4;2;0;2
2019-09-04 10:48:59;81;20;7;13;9;5;6;4;2;0;2
2019-09-04 10:49:59;81;20;7;13;9;5;6;4;2;0;2
2019-09-04 10:50:58;81;20;7;13;9;5;6;4;2;0;2
2019-09-04 10:51:59;81;20;7;13;9;5;6;4;2;0;2
2019-09-04 10:52:59;81;20;7;13;9;5;6;4;2;0;2
2019-09-04 10:53:59;81;20;7;13;9;5;6;4;2;0;2
2019-09-04 10:54:58;81;20;7;13;9;5;6;4;2;0;2
2019-09-04 10:55:59;81;20;7;13;9;5;6;4;2;0;2
2019-09-04 10:56:59;81;20;7;13;9;5;6;4;2;0;2
2019-09-04 10:57:58;81;20;7;13;9;5;6;4;2;0;2
2019-09-04 10:58:59;82;20;7;13;10;5;6;4;2;0;2
2019-09-04 10:59:59;82;20;7;13;10;5;6;4;2;0;2
2019-09-04 11:00:58;82;20;7;13;10;5;6;4;2;0;2
2019-09-04 11:01:59;82;20;7;13;10;5;6;4;2;0;2
2019-09-04 11:02:59;82;20;7;13;10;5;6;4;2;0;2
2019-09-04 11:03:59;82;20;7;13;10;5;6;4;2;0;2
2019-09-04 11:04:58;82;20;7;13;10;5;6;4;2;0;2
2019-09-04 11:05:59;82;20;7;13;10;5;6;4;2;0;2
2019-09-04 11:06:59;82;20;7;13;10;5;6;4;2;0;2
2019-09-04 11:07:58;82;20;7;13;10;5;6;4;2;0;2
2019-09-04 11:08:59;82;20;7;13;10;5;6;4;2;0;2
2019-09-04 11:09:59;82;20;7;13;11;5;6;4;2;0;2
2019-09-04 11:10:59;82;20;7;13;11;5;6;4;2;0;2
2019-09-04 11:12:00;82;20;7;13;11;5;6;4;2;0;2
2019-09-04 11:12:58;82;20;7;13;11;5;6;4;2;0;2
2019-09-04 11:13:59;82;20;7;13;11;5;6;4;2;0;2
2019-09-04 11:14:59;82;20;7;13;11;5;6;4;2;0;2
2019-09-04 11:16:00;82;20;7;13;11;5;6;4;2;0;2
2019-09-04 11:16:58;82;20;7;13;11;5;6;4;2;0;2
2019-09-04 11:17:59;82;20;7;13;11;5;6;4;2;0;2
2019-09-04 11:18:59;83;21;7;13;11;5;6;4;2;0;2
2019-09-04 11:19:58;83;21;7;13;11;5;6;4;2;0;2
2019-09-04 11:20:59;84;21;7;13;11;5;6;4;3;0;2
2019-09-04 11:21:59;84;21;7;13;11;5;6;4;3;0;2
2019-09-04 11:22:58;84;21;7;13;11;5;6;4;3;0;2
2019-09-04 11:23:59;85;22;7;13;11;5;6;4;3;0;2
2019-09-04 11:24:59;85;22;7;13;11;5;6;4;3;0;2
2019-09-04 11:25:59;86;22;7;13;11;6;6;4;3;0;2
2019-09-04 11:26:58;86;22;7;13;11;6;6;4;3;0;2
2019-09-04 11:27:59;86;22;7;13;11;6;6;4;3;0;2
2019-09-04 11:28:59;87;23;7;13;11;6;6;4;3;0;2
2019-09-04 11:29:59;87;23;7;13;11;6;6;4;3;0;2
2019-09-04 11:30:58;87;23;7;13;11;6;6;4;3;0;2
2019-09-04 11:31:59;87;23;7;13;11;6;6;4;3;0;2
2019-09-04 11:32:59;87;23;7;13;11;6;6;4;3;0;2
2019-09-04 11:33:58;87;23;7;13;11;6;6;4;3;0;2
2019-09-04 11:34:59;87;23;7;13;11;6;6;4;3;0;2
2019-09-04 11:35:59;87;23;7;13;11;6;6;4;3;0;2
2019-09-04 11:36:59;87;23;7;13;11;6;6;4;3;0;2
2019-09-04 11:37:58;87;23;7;13;11;6;6;4;3;0;2
2019-09-04 11:38:59;87;23;7;13;11;6;6;4;3;0;2
2019-09-04 11:39:59;87;23;7;13;11;6;6;4;3;0;2
2019-09-04 11:40:59;87;23;7;13;11;6;6;4;3;0;2
2019-09-04 11:41:58;87;23;7;13;11;6;6;4;3;0;2
2019-09-04 11:42:59;87;23;7;13;11;6;6;4;3;0;2
2019-09-04 11:43:59;87;23;7;13;11;6;6;4;3;0;2
2019-09-04 11:44:58;87;23;7;13;11;6;6;4;3;0;2
2019-09-04 11:45:59;87;23;7;13;11;6;6;4;3;0;2
2019-09-04 11:46:59;87;23;7;13;11;6;6;4;3;0;2
2019-09-04 11:47:59;87;23;7;13;11;6;6;4;3;0;2
2019-09-04 11:48:58;87;23;7;13;11;6;6;4;3;0;2
2019-09-04 11:49:59;87;23;7;13;11;6;6;4;3;0;2
2019-09-04 11:50:59;87;23;7;13;11;6;6;4;3;0;2
2019-09-04 11:51:59;87;23;7;13;11;6;6;4;3;0;2
2019-09-04 11:52:58;87;23;7;13;11;6;6;4;3;0;2
2019-09-04 11:53:59;87;23;7;13;11;6;6;4;3;0;2
2019-09-04 11:54:59;87;23;7;13;11;6;6;4;3;0;2
2019-09-04 11:55:59;87;23;7;13;11;6;6;4;3;0;2
2019-09-04 11:56:58;87;23;7;13;11;6;6;4;3;0;2
2019-09-04 11:57:59;87;23;7;13;11;6;6;4;3;0;2
2019-09-04 11:58:59;87;23;7;13;11;6;6;4;3;0;2
2019-09-04 11:59:59;87;23;7;13;11;6;6;4;3;0;2
2019-09-04 12:00:58;87;23;7;13;11;6;6;4;3;0;2
2019-09-04 12:01:59;87;23;7;13;11;6;6;4;3;0;2
2019-09-04 12:02:58;87;23;7;13;11;6;6;4;3;0;2
2019-09-04 12:03:59;87;23;7;13;11;6;6;4;3;0;2
2019-09-04 12:04:59;87;23;7;13;11;6;6;4;3;0;2
2019-09-04 12:05:59;87;23;7;13;11;6;6;4;3;0;2
2019-09-04 12:06:58;88;23;8;13;11;6;6;4;3;0;2
2019-09-04 12:07:59;88;23;8;13;11;6;6;4;3;0;2
2019-09-04 12:08:59;88;23;8;13;11;6;6;4;3;0;2
2019-09-04 12:09:59;88;23;8;13;11;6;6;4;3;0;2
2019-09-04 12:10:58;88;23;8;13;11;6;6;4;3;0;2
2019-09-04 12:11:59;88;23;8;13;11;6;6;4;3;0;2
2019-09-04 12:12:59;88;23;8;13;11;6;6;4;3;0;2
2019-09-04 12:13:58;88;23;8;13;11;6;6;4;3;0;2
2019-09-04 12:14:59;88;23;8;13;11;6;6;4;3;0;2
2019-09-04 12:15:59;88;23;8;13;11;6;6;4;3;0;2
2019-09-04 12:16:59;88;23;8;13;11;6;6;4;3;0;2
2019-09-04 12:17:58;88;23;8;13;11;6;6;4;3;0;2
2019-09-04 12:18:59;88;23;8;13;11;6;6;4;3;0;2
2019-09-04 12:19:59;88;23;8;13;11;6;6;4;3;0;2
2019-09-04 12:20:59;88;23;8;13;11;6;6;4;3;0;2
2019-09-04 12:21:58;88;23;8;13;11;6;6;4;3;0;2
2019-09-04 12:22:59;89;23;8;13;11;6;6;4;3;0;2
2019-09-04 12:23:59;89;23;8;13;11;6;6;4;3;0;2
2019-09-04 12:24:58;89;23;8;13;11;6;6;4;3;0;2
2019-09-04 12:25:59;89;23;8;13;11;6;6;4;3;0;2
2019-09-04 12:26:59;89;23;8;13;11;6;6;4;3;0;2
2019-09-04 12:27:59;89;23;8;13;11;6;6;4;3;0;2
2019-09-04 12:28:58;89;23;8;13;11;6;6;4;3;0;2
2019-09-04 12:29:59;89;23;8;13;11;6;6;4;3;0;2
2019-09-04 12:30:59;89;23;8;13;11;6;6;4;3;0;2
2019-09-04 12:31:59;90;23;8;13;11;6;6;4;3;0;2
2019-09-04 12:32:58;90;23;8;13;11;6;6;4;3;0;2
2019-09-04 12:33:59;91;23;8;14;11;6;6;4;3;0;2
2019-09-04 12:35:00;91;23;8;14;11;6;6;4;3;0;2
2019-09-04 12:35:58;91;23;8;14;11;6;6;4;3;0;2
2019-09-04 12:36:59;91;23;8;14;11;6;6;4;3;0;2
2019-09-04 12:37:59;91;23;8;14;11;6;6;4;3;0;2
2019-09-04 12:38:58;91;23;8;14;11;6;6;4;3;0;2
2019-09-04 12:39:59;91;23;8;14;11;6;6;4;3;0;2
2019-09-04 12:40:59;91;23;8;14;11;6;6;4;3;0;2
2019-09-04 12:41:58;91;23;8;14;11;6;6;4;3;0;2
2019-09-04 12:42:59;91;23;8;14;11;6;6;4;3;0;2
2019-09-04 12:43:59;91;23;8;14;11;6;6;4;3;0;2
2019-09-04 12:44:59;91;23;8;14;11;6;6;4;3;0;2
2019-09-04 12:45:58;91;23;8;14;11;6;6;4;3;0;2
2019-09-04 12:46:59;91;23;8;14;11;6;6;4;3;0;2
2019-09-04 12:47:59;93;24;9;14;11;6;6;4;3;0;2
2019-09-04 12:48:58;93;24;9;14;11;6;6;4;3;0;2
2019-09-04 12:49:59;93;24;9;14;11;6;6;4;3;0;2
2019-09-04 12:50:59;93;24;9;14;11;6;6;4;3;0;2
2019-09-04 12:51:59;93;24;9;14;11;6;6;4;3;0;2
2019-09-04 12:52:58;93;24;9;14;11;6;6;4;3;0;2
2019-09-04 12:53:59;93;24;9;14;11;6;6;4;3;0;2
2019-09-04 12:54:59;93;24;9;14;12;6;6;4;3;0;2
2019-09-04 12:55:58;93;24;9;14;12;6;6;4;3;0;2
2019-09-04 12:56:59;93;24;9;14;12;6;6;4;3;0;2
2019-09-04 12:57:59;93;24;9;14;12;6;6;4;3;0;2
2019-09-04 12:58:59;93;24;9;14;12;6;6;4;3;0;2
2019-09-04 12:59:59;94;24;10;14;12;6;6;4;3;0;2
2019-09-04 13:00:58;94;24;10;14;12;6;6;4;3;0;2
2019-09-04 13:01:59;94;24;10;14;12;6;6;4;3;0;2
2019-09-04 13:02:59;94;24;10;14;12;6;6;4;3;0;2
2019-09-04 13:03:59;94;24;10;14;12;6;6;4;3;0;2
2019-09-04 13:04:58;94;24;10;14;12;6;6;4;3;0;2
2019-09-04 13:05:59;94;24;10;14;12;6;6;4;3;0;2
2019-09-04 13:06:59;94;24;10;14;12;6;6;4;3;0;2
2019-09-04 13:07:58;94;24;10;14;12;6;6;4;3;0;2
2019-09-04 13:08:59;94;24;10;14;12;6;6;4;3;0;2
2019-09-04 13:09:59;94;24;10;14;12;6;6;4;3;0;2
2019-09-04 13:10:59;94;24;10;14;12;6;6;4;3;0;2
2019-09-04 13:12:00;94;24;10;14;12;6;6;4;3;0;2
