datetime;total_votes;Рысьь;Herurg;DrinkHunter;XASSA;Lanista;pupsique;Есения;KOCTOPE3;yachik;brammator
2019-03-27 07:03:59;77;18;18;5;5;7;3;2;2;4;0
2019-03-27 07:04:58;77;18;18;5;5;7;3;2;2;4;0
2019-03-27 07:05:59;77;18;18;5;5;7;3;2;2;4;0
2019-03-27 07:06:59;77;18;18;5;5;7;3;2;2;4;0
2019-03-27 07:07:58;77;18;18;5;5;7;3;2;2;4;0
2019-03-27 07:08:59;77;18;18;5;5;7;3;2;2;4;0
2019-03-27 07:09:59;77;18;18;5;5;7;3;2;2;4;0
2019-03-27 07:10:58;77;18;18;5;5;7;3;2;2;4;0
2019-03-27 07:11:59;77;18;18;5;5;7;3;2;2;4;0
2019-03-27 07:12:58;77;18;18;5;5;7;3;2;2;4;0
2019-03-27 07:13:59;77;18;18;5;5;7;3;2;2;4;0
2019-03-27 07:14:59;77;18;18;5;5;7;3;2;2;4;0
2019-03-27 07:15:58;77;18;18;5;5;7;3;2;2;4;0
2019-03-27 07:16:59;77;18;18;5;5;7;3;2;2;4;0
2019-03-27 07:17:59;77;18;18;5;5;7;3;2;2;4;0
2019-03-27 07:18:58;77;18;18;5;5;7;3;2;2;4;0
2019-03-27 07:19:59;77;18;18;5;5;7;3;2;2;4;0
2019-03-27 07:20:59;77;18;18;5;5;7;3;2;2;4;0
2019-03-27 07:21:58;77;18;18;5;5;7;3;2;2;4;0
2019-03-27 07:22:59;77;18;18;5;5;7;3;2;2;4;0
2019-03-27 07:23:59;77;18;18;5;5;7;3;2;2;4;0
2019-03-27 07:24:58;77;18;18;5;5;7;3;2;2;4;0
2019-03-27 07:25:59;77;18;18;5;5;7;3;2;2;4;0
2019-03-27 07:26:59;77;18;18;5;5;7;3;2;2;4;0
2019-03-27 07:27:58;77;18;18;5;5;7;3;2;2;4;0
2019-03-27 07:28:59;77;18;18;5;5;7;3;2;2;4;0
2019-03-27 07:29:59;77;18;18;5;5;7;3;2;2;4;0
2019-03-27 07:30:58;77;18;18;5;5;7;3;2;2;4;0
2019-03-27 07:31:59;77;18;18;5;5;7;3;2;2;4;0
2019-03-27 07:32:59;77;18;18;5;5;7;3;2;2;4;0
2019-03-27 07:33:58;77;18;18;5;5;7;3;2;2;4;0
2019-03-27 07:34:59;77;18;18;5;5;7;3;2;2;4;0
2019-03-27 07:35:59;77;18;18;5;5;7;3;2;2;4;0
2019-03-27 07:36:58;77;18;18;5;5;7;3;2;2;4;0
2019-03-27 07:37:59;77;18;18;5;5;7;3;2;2;4;0
2019-03-27 07:38:59;77;18;18;5;5;7;3;2;2;4;0
2019-03-27 07:39:58;77;18;18;5;5;7;3;2;2;4;0
2019-03-27 07:40:59;78;18;19;5;5;7;3;2;2;4;0
2019-03-27 07:41:58;79;18;20;5;5;7;3;2;2;4;0
2019-03-27 07:42:59;79;18;20;5;5;7;3;2;2;4;0
2019-03-27 07:43:59;79;18;20;5;5;7;3;2;2;4;0
2019-03-27 07:44:58;79;18;20;5;5;7;3;2;2;4;0
2019-03-27 07:45:59;79;18;20;5;5;7;3;2;2;4;0
2019-03-27 07:46:59;79;18;20;5;5;7;3;2;2;4;0
2019-03-27 07:47:58;79;18;20;5;5;7;3;2;2;4;0
2019-03-27 07:48:59;79;18;20;5;5;7;3;2;2;4;0
2019-03-27 07:49:59;79;18;20;5;5;7;3;2;2;4;0
2019-03-27 07:50:58;79;18;20;5;5;7;3;2;2;4;0
2019-03-27 07:51:59;79;18;20;5;5;7;3;2;2;4;0
2019-03-27 07:52:59;80;18;21;5;5;7;3;2;2;4;0
2019-03-27 07:53:58;81;19;21;5;5;7;3;2;2;4;0
2019-03-27 07:54:59;81;19;21;5;5;7;3;2;2;4;0
2019-03-27 07:55:58;81;19;21;5;5;7;3;2;2;4;0
2019-03-27 07:56:59;81;19;21;5;5;7;3;2;2;4;0
2019-03-27 07:57:59;82;20;21;5;5;7;3;2;2;4;0
2019-03-27 07:58:58;82;20;21;5;5;7;3;2;2;4;0
2019-03-27 07:59:59;83;20;21;5;5;8;3;2;2;4;0
2019-03-27 08:00:59;84;20;22;5;5;8;3;2;2;4;0
2019-03-27 08:01:58;84;20;22;5;5;8;3;2;2;4;0
2019-03-27 08:02:59;84;20;22;5;5;8;3;2;2;4;0
2019-03-27 08:03:59;84;20;22;6;5;8;3;2;2;4;0
2019-03-27 08:04:58;84;20;22;6;5;8;3;2;2;4;0
2019-03-27 08:05:59;84;20;22;6;5;8;3;2;2;4;0
2019-03-27 08:06:59;84;20;22;6;5;8;3;2;2;4;0
2019-03-27 08:07:58;85;20;22;7;5;8;3;2;2;4;0
2019-03-27 08:08:59;85;20;23;6;5;8;3;2;2;4;0
2019-03-27 08:09:58;86;21;23;6;5;8;3;2;2;4;0
2019-03-27 08:10:59;86;21;23;6;5;8;3;2;2;4;0
2019-03-27 08:11:59;86;21;23;6;5;8;3;2;2;4;0
2019-03-27 08:12:58;86;21;23;6;5;8;3;2;2;4;0
2019-03-27 08:13:59;86;21;23;6;5;8;3;2;2;4;0
2019-03-27 08:14:59;86;21;23;6;5;8;3;2;2;4;0
2019-03-27 08:15:58;86;21;23;6;5;8;3;2;2;4;0
2019-03-27 08:16:59;86;21;23;6;5;8;3;2;2;4;0
2019-03-27 08:17:58;86;21;22;7;5;8;3;2;2;4;0
2019-03-27 08:18:59;86;21;22;7;5;8;3;2;2;4;0
2019-03-27 08:19:59;86;21;22;7;5;8;3;2;2;4;0
2019-03-27 08:20:58;86;21;22;7;5;8;3;2;2;4;0
2019-03-27 08:21:59;87;21;23;7;5;8;3;2;2;4;0
2019-03-27 08:22:59;87;21;23;7;5;8;3;2;2;4;0
2019-03-27 08:23:58;87;21;23;7;5;8;3;2;2;4;0
2019-03-27 08:24:59;87;21;23;7;5;8;3;2;2;4;0
2019-03-27 08:25:59;87;21;23;7;5;8;3;2;2;4;0
2019-03-27 08:26:58;87;21;23;7;5;8;3;2;2;4;0
2019-03-27 08:27:59;88;21;23;7;6;8;3;2;2;4;0
2019-03-27 08:29:00;88;21;23;7;6;8;3;2;2;4;0
2019-03-27 08:29:58;88;21;23;7;6;8;3;2;2;4;0
2019-03-27 08:30:59;88;21;23;7;6;8;3;2;2;4;0
2019-03-27 08:31:58;88;21;23;7;6;8;3;2;2;4;0
2019-03-27 08:32:59;88;21;23;7;6;8;3;2;2;4;0
2019-03-27 08:33:58;90;22;23;7;6;8;3;2;2;5;0
2019-03-27 08:34:59;90;22;23;7;6;8;3;2;2;5;0
2019-03-27 08:35:59;90;22;23;7;6;8;3;2;2;5;0
2019-03-27 08:36:58;90;22;23;7;6;8;3;2;2;5;0
2019-03-27 08:37:59;90;22;23;7;6;8;3;2;2;5;0
2019-03-27 08:38:59;90;22;23;7;6;8;3;2;2;5;0
2019-03-27 08:39:58;91;22;24;7;6;8;3;2;2;5;0
2019-03-27 08:40:59;91;22;24;7;6;8;3;2;2;5;0
2019-03-27 08:41:59;91;22;24;7;6;8;3;2;2;5;0
2019-03-27 08:42:58;91;22;24;7;6;8;3;2;2;5;0
2019-03-27 08:43:59;91;22;24;7;6;8;3;2;2;5;0
2019-03-27 08:44:59;91;22;24;7;6;8;3;2;2;5;0
2019-03-27 08:45:58;91;22;24;7;6;8;3;2;2;5;0
2019-03-27 08:46:59;92;22;24;7;6;8;3;2;2;5;0
2019-03-27 08:47:59;93;23;24;7;6;8;3;2;2;5;0
2019-03-27 08:48:58;93;23;24;7;6;8;3;2;2;5;0
2019-03-27 08:49:59;93;23;24;7;6;8;3;2;2;5;0
2019-03-27 08:50:59;93;23;24;7;6;8;3;2;2;5;0
2019-03-27 08:51:58;93;23;24;7;6;8;3;2;2;5;0
2019-03-27 08:52:59;93;23;24;7;6;8;3;2;2;5;0
2019-03-27 08:53:59;95;24;25;7;6;8;3;2;2;5;0
2019-03-27 08:54:58;95;24;25;7;6;8;3;2;2;5;0
2019-03-27 08:55:59;98;25;26;7;7;8;3;2;2;5;0
2019-03-27 08:56:59;99;25;26;7;7;8;3;2;2;5;2
2019-03-27 08:57:58;99;25;26;7;7;8;3;2;2;5;2
2019-03-27 08:58:59;99;25;26;7;7;8;3;2;2;5;2
2019-03-27 09:00:00;99;25;26;7;7;8;3;2;2;5;2
2019-03-27 09:00:58;99;25;26;7;7;8;3;2;2;5;2
2019-03-27 09:01:59;99;25;26;7;7;8;3;2;2;5;2
2019-03-27 09:02:59;100;26;26;7;7;8;3;2;2;5;2
2019-03-27 09:03:58;100;26;26;7;7;8;3;2;2;5;2
2019-03-27 09:04:59;100;26;26;7;7;8;3;2;2;5;2
2019-03-27 09:05:58;100;26;26;7;7;8;3;2;2;5;2
2019-03-27 09:06:59;100;26;26;7;7;8;3;2;2;5;2
2019-03-27 09:07:59;100;26;26;7;7;8;3;2;2;5;2
2019-03-27 09:08:58;100;26;26;7;7;8;3;2;2;5;2
2019-03-27 09:09:59;100;26;26;7;7;8;3;2;2;5;2
2019-03-27 09:10:59;100;26;26;7;7;8;3;2;2;5;2
2019-03-27 09:11:59;101;26;27;7;7;8;3;2;2;5;2
2019-03-27 09:12:58;101;25;27;8;7;8;3;2;2;5;2
2019-03-27 09:13:59;101;25;27;8;7;8;3;2;2;5;2
2019-03-27 09:14:59;101;25;27;8;7;8;3;2;2;5;2
2019-03-27 09:15:58;101;26;26;8;7;8;3;2;2;5;2
2019-03-27 09:16:59;101;26;26;8;7;8;3;2;2;5;2
2019-03-27 09:17:58;103;27;27;8;7;8;3;2;2;5;2
2019-03-27 09:18:59;103;27;27;8;7;8;3;2;2;5;2
2019-03-27 09:19:59;104;28;27;8;7;8;3;2;2;5;2
2019-03-27 09:20:58;104;28;27;8;7;8;3;2;2;5;2
2019-03-27 09:21:59;104;28;27;8;7;8;3;2;2;5;2
2019-03-27 09:22:59;104;28;27;8;7;8;3;2;2;5;2
2019-03-27 09:23:58;104;28;27;8;7;8;3;2;2;5;2
2019-03-27 09:24:59;104;28;27;8;7;8;3;2;2;5;2
2019-03-27 09:25:59;106;28;27;10;7;8;3;2;2;5;2
2019-03-27 09:26:58;106;28;27;10;7;8;3;2;2;5;2
2019-03-27 09:27:59;106;28;27;10;7;8;3;2;2;5;2
2019-03-27 09:28:58;107;28;27;11;7;8;3;2;2;5;2
2019-03-27 09:29:59;108;28;27;11;7;8;3;2;2;5;2
2019-03-27 09:30:59;108;28;27;11;7;8;3;2;2;5;2
2019-03-27 09:31:58;109;28;28;11;7;8;3;2;2;5;2
2019-03-27 09:32:59;110;28;28;11;7;9;3;2;2;5;2
2019-03-27 09:33:59;112;29;29;11;7;9;3;2;2;5;2
2019-03-27 09:34:58;113;30;29;11;7;9;3;2;2;5;2
2019-03-27 09:35:59;113;30;29;11;7;9;3;2;2;5;2
2019-03-27 09:36:59;113;30;29;11;7;9;3;2;2;5;2
2019-03-27 09:37:58;113;30;29;11;7;9;3;2;2;5;2
2019-03-27 09:38:59;113;30;29;11;7;9;3;2;2;5;2
2019-03-27 09:39:58;115;31;30;11;7;9;3;2;2;5;2
2019-03-27 09:40:59;118;32;31;12;7;9;3;2;2;5;2
2019-03-27 09:41:59;118;32;30;13;7;9;3;2;2;5;2
2019-03-27 09:42:58;118;32;30;13;7;9;3;2;2;5;2
2019-03-27 09:43:59;119;32;31;13;7;9;3;2;2;5;2
2019-03-27 09:44:59;119;32;31;13;7;9;3;2;2;5;2
2019-03-27 09:45:59;119;32;31;13;7;9;3;2;2;5;2
2019-03-27 09:46:58;119;32;31;13;7;9;3;2;2;5;2
2019-03-27 09:47:59;119;32;31;13;7;9;3;2;2;5;2
2019-03-27 09:48:58;120;32;32;13;7;9;3;2;2;5;2
2019-03-27 09:49:59;121;33;32;13;7;9;3;2;2;5;2
2019-03-27 09:50:59;122;33;33;13;7;9;3;2;2;5;2
2019-03-27 09:51:58;123;34;34;12;7;9;3;2;2;5;2
2019-03-27 09:52:59;123;34;34;12;7;9;3;2;2;5;2
2019-03-27 09:53:59;124;34;35;12;7;9;3;2;2;5;2
2019-03-27 09:54:58;124;34;35;12;7;9;3;2;2;5;2
2019-03-27 09:55:59;124;34;35;12;7;9;3;2;2;5;2
2019-03-27 09:56:58;125;35;35;12;7;9;3;2;2;5;2
2019-03-27 09:57:59;125;35;35;12;7;9;3;2;2;5;2
2019-03-27 09:58:59;126;35;35;12;7;9;3;2;3;5;2
2019-03-27 09:59:58;126;35;35;12;7;9;3;2;3;5;2
2019-03-27 10:00:59;126;35;35;12;7;9;3;2;3;5;2
2019-03-27 10:01:59;126;35;35;12;7;9;3;2;3;5;2
2019-03-27 10:02:58;127;35;35;12;8;9;3;2;3;5;2
2019-03-27 10:03:59;127;35;35;12;8;9;3;2;3;5;2
2019-03-27 10:04:58;127;35;35;12;8;9;3;2;3;5;2
2019-03-27 10:05:59;127;35;35;12;8;9;3;2;3;5;2
2019-03-27 10:06:59;128;35;36;12;8;9;3;2;3;5;2
2019-03-27 10:07:58;128;35;36;12;8;9;3;2;3;5;2
2019-03-27 10:08:59;128;35;36;12;8;9;3;2;3;5;2
2019-03-27 10:09:59;128;35;36;12;8;9;3;2;3;5;2
2019-03-27 10:10:58;129;36;36;12;8;9;3;2;3;5;2
2019-03-27 10:11:59;129;36;36;12;8;9;3;2;3;5;2
2019-03-27 10:12:59;131;37;37;12;8;9;3;2;3;5;2
2019-03-27 10:14:00;131;37;37;12;8;9;3;2;3;5;2
2019-03-27 10:14:58;131;37;37;12;8;9;3;2;3;5;2
2019-03-27 10:15:59;131;37;37;12;8;9;3;2;3;5;2
2019-03-27 10:17:00;133;37;38;12;8;9;3;2;3;5;2
2019-03-27 10:17:58;133;37;38;12;8;9;3;2;3;5;2
2019-03-27 10:18:59;133;37;38;12;8;9;3;2;3;5;2
2019-03-27 10:19:58;133;37;38;12;8;9;3;2;3;5;2
2019-03-27 10:20:59;133;37;38;12;8;9;3;2;3;5;2
2019-03-27 10:21:59;133;38;38;11;8;9;3;2;3;5;2
2019-03-27 10:22:58;134;39;38;11;8;9;3;2;3;5;2
2019-03-27 10:23:59;134;39;38;11;8;9;3;2;3;5;2
2019-03-27 10:24:59;134;39;38;11;8;9;3;2;3;5;2
2019-03-27 10:25:58;134;39;38;11;8;9;3;2;3;5;2
2019-03-27 10:26:59;135;39;38;12;8;9;3;2;3;5;2
2019-03-27 10:27:59;135;39;38;12;8;9;3;2;3;5;2
2019-03-27 10:28:58;135;39;38;12;8;9;3;2;3;5;2
2019-03-27 10:29:59;137;39;39;13;8;9;3;2;3;5;2
2019-03-27 10:30:59;138;39;39;13;8;9;3;2;3;5;2
2019-03-27 10:31:58;138;39;39;13;8;9;3;2;3;5;2
2019-03-27 10:32:59;139;40;39;13;8;9;3;2;3;5;2
2019-03-27 10:33:59;140;41;39;13;8;9;3;2;3;5;2
2019-03-27 10:34:58;140;41;39;13;8;9;3;2;3;5;2
2019-03-27 10:35:59;141;41;39;13;8;9;3;2;3;5;2
2019-03-27 10:36:59;142;41;39;13;8;10;3;2;3;5;2
2019-03-27 10:37:58;144;42;39;14;8;10;3;2;3;5;2
2019-03-27 10:38:59;146;43;40;14;8;10;3;2;3;5;2
2019-03-27 10:39:58;147;43;41;14;8;10;3;2;3;5;2
2019-03-27 10:40:59;147;43;41;14;8;10;3;2;3;5;2
2019-03-27 10:41:59;148;43;42;14;8;10;3;2;3;5;2
2019-03-27 10:42:59;148;43;42;14;8;10;3;2;3;5;2
2019-03-27 10:43:59;148;43;42;14;8;10;3;2;3;5;2
2019-03-27 10:44:59;148;43;42;14;8;10;3;2;3;5;2
2019-03-27 10:45:58;148;43;42;14;8;10;3;2;3;5;2
2019-03-27 10:46:59;148;43;42;14;8;10;3;2;3;5;2
2019-03-27 10:47:59;148;43;42;14;8;10;3;2;3;5;2
2019-03-27 10:48:58;149;43;42;14;8;10;4;2;3;5;2
2019-03-27 10:49:59;149;43;42;14;8;10;4;2;3;5;2
2019-03-27 10:50:59;150;43;43;14;8;10;4;2;3;5;2
2019-03-27 10:51:58;150;43;43;14;8;10;4;2;3;5;2
2019-03-27 10:52:59;150;43;43;14;8;10;4;2;3;5;2
2019-03-27 10:53:59;150;43;43;14;8;10;4;2;3;5;2
2019-03-27 10:54:59;150;43;43;14;8;10;4;2;3;5;2
2019-03-27 10:55:58;150;43;43;14;8;10;4;2;3;5;2
2019-03-27 10:56:59;151;43;44;14;8;10;4;2;3;5;2
2019-03-27 10:57:58;151;43;44;14;8;10;4;2;3;5;2
2019-03-27 10:58:59;151;43;44;14;8;10;4;2;3;5;2
2019-03-27 10:59:59;151;43;44;14;8;10;4;2;3;5;2
2019-03-27 11:00:58;151;43;44;14;8;10;4;2;3;5;2
2019-03-27 11:01:59;151;43;44;14;8;10;4;2;3;5;2
2019-03-27 11:02:58;151;43;44;14;8;10;4;2;3;5;2
2019-03-27 11:03:59;152;44;44;14;8;10;4;2;3;5;2
2019-03-27 11:04:59;152;44;44;14;8;10;4;2;3;5;2
2019-03-27 11:05:58;152;44;44;14;8;10;4;2;3;5;2
2019-03-27 11:06:59;153;44;45;14;8;10;4;2;3;5;2
2019-03-27 11:07:59;154;45;45;14;8;10;4;2;3;5;2
2019-03-27 11:08:58;155;45;46;14;8;10;4;2;3;5;2
2019-03-27 11:09:59;155;45;46;14;8;10;4;2;3;5;2
2019-03-27 11:10:58;155;45;46;14;8;10;4;2;3;5;2
2019-03-27 11:11:59;155;45;46;14;8;10;4;2;3;5;2
2019-03-27 11:12:59;155;45;46;14;8;10;4;2;3;5;2
2019-03-27 11:13:58;155;45;46;14;8;10;4;2;3;6;2
2019-03-27 11:14:59;157;45;47;14;8;10;4;2;3;6;2
2019-03-27 11:15:59;157;45;47;14;8;10;4;2;3;6;2
2019-03-27 11:16:58;157;45;47;14;8;10;4;2;3;6;2
2019-03-27 11:17:59;157;45;47;14;8;10;4;2;3;6;2
2019-03-27 11:18:58;159;45;48;14;8;11;4;2;3;6;2
2019-03-27 11:19:59;159;45;48;14;8;11;4;2;3;6;2
2019-03-27 11:20:59;160;46;48;14;8;11;4;2;3;6;2
2019-03-27 11:21:58;160;46;48;14;8;11;4;2;3;6;2
2019-03-27 11:22:59;160;46;48;14;8;11;4;2;3;6;2
2019-03-27 11:23:59;162;46;50;14;8;11;4;2;3;6;2
2019-03-27 11:24:58;162;46;50;14;8;11;4;2;3;6;2
2019-03-27 11:25:59;161;46;50;14;8;10;4;2;3;6;2
2019-03-27 11:26:59;162;47;50;14;8;10;4;2;3;6;2
2019-03-27 11:27:58;163;47;51;14;8;10;4;2;3;6;2
2019-03-27 11:28:59;163;47;51;14;8;10;4;2;3;6;2
2019-03-27 11:29:59;163;47;51;14;8;10;4;2;3;6;2
2019-03-27 11:30:58;163;47;51;14;8;10;4;2;3;6;2
2019-03-27 11:31:59;164;47;51;15;8;10;4;2;3;6;2
2019-03-27 11:32:59;164;47;51;15;8;10;4;2;3;6;2
2019-03-27 11:33:58;164;47;51;15;8;10;4;2;3;6;2
2019-03-27 11:34:59;164;47;51;15;8;10;4;2;3;6;2
2019-03-27 11:35:59;164;47;51;15;8;10;4;2;3;6;2
2019-03-27 11:36:58;164;47;51;15;8;10;4;2;3;6;2
2019-03-27 11:37:59;164;47;51;15;8;10;4;2;3;6;2
2019-03-27 11:38:59;164;47;51;15;8;10;4;2;3;6;2
2019-03-27 11:39:58;164;47;51;15;8;10;4;2;3;6;2
2019-03-27 11:40:59;165;47;50;16;8;10;4;2;3;6;2
2019-03-27 11:41:58;165;47;50;16;8;10;4;2;3;6;2
2019-03-27 11:42:59;165;47;50;16;8;10;4;2;3;6;2
2019-03-27 11:43:59;167;47;52;16;8;10;4;2;3;6;2
2019-03-27 11:44:58;167;47;52;16;8;10;4;2;3;6;2
2019-03-27 11:45:59;167;47;52;16;8;10;4;2;3;6;2
2019-03-27 11:46:59;167;47;52;16;8;10;4;2;3;6;2
2019-03-27 11:47:58;167;47;52;16;8;10;4;2;3;6;2
2019-03-27 11:48:59;167;47;52;16;8;10;4;2;3;6;2
2019-03-27 11:49:59;167;47;52;16;8;10;4;2;3;6;2
2019-03-27 11:50:58;167;47;52;16;8;10;4;2;3;6;2
2019-03-27 11:51:59;167;47;52;16;8;10;4;2;3;6;2
2019-03-27 11:52:59;167;47;52;16;8;10;4;2;3;6;2
2019-03-27 11:53:58;167;47;52;16;8;10;4;2;3;6;2
2019-03-27 11:54:59;167;47;52;16;8;10;4;2;3;6;2
2019-03-27 11:55:59;167;47;52;16;8;10;4;2;3;6;2
2019-03-27 11:56:58;168;48;52;16;8;10;4;2;3;6;2
2019-03-27 11:57:59;168;48;52;16;8;10;4;2;3;6;2
2019-03-27 11:58:59;168;48;52;16;8;10;4;2;3;6;2
2019-03-27 11:59:58;168;48;52;16;8;10;4;2;3;6;2
2019-03-27 12:00:59;169;48;52;16;8;10;4;3;3;6;2
2019-03-27 12:01:58;170;48;52;16;8;11;4;3;3;6;2
2019-03-27 12:02:59;170;48;52;16;8;11;4;3;3;6;2
2019-03-27 12:03:59;171;48;53;16;8;11;4;3;3;6;2
2019-03-27 12:05:00;171;49;53;16;8;11;4;3;3;6;2
2019-03-27 12:05:58;171;49;53;16;8;11;4;3;3;6;2
2019-03-27 12:06:59;171;49;53;16;8;11;4;3;3;6;2
2019-03-27 12:07:59;171;49;53;16;8;11;4;3;3;6;2
2019-03-27 12:08:58;172;50;53;16;8;11;4;3;3;6;2
2019-03-27 12:09:59;172;50;53;16;8;11;4;3;3;6;2
2019-03-27 12:10:59;172;50;53;16;8;11;4;3;3;6;2
2019-03-27 12:11:58;172;50;53;16;8;11;4;3;3;6;2
2019-03-27 12:12:59;172;50;53;16;8;11;4;3;3;6;2
2019-03-27 12:13:59;173;50;53;16;8;11;4;3;3;7;2
2019-03-27 12:14:58;173;50;53;16;8;11;4;3;3;7;2
2019-03-27 12:15:59;173;50;53;16;8;11;4;3;3;7;2
2019-03-27 12:16:59;173;50;53;16;8;11;4;3;3;7;2
2019-03-27 12:17:58;173;50;53;16;8;11;4;3;3;7;2
2019-03-27 12:18:59;173;50;53;16;8;11;4;3;3;7;2
2019-03-27 12:19:59;174;51;53;16;8;11;4;3;3;7;2
2019-03-27 12:20:58;175;51;53;17;8;11;4;3;3;7;2
2019-03-27 12:21:59;175;51;53;17;8;11;4;3;3;7;2
2019-03-27 12:22:59;176;52;53;17;8;11;4;3;3;7;2
2019-03-27 12:23:58;176;52;53;17;8;11;4;3;3;7;2
2019-03-27 12:24:59;176;52;53;17;8;11;4;3;3;7;2
2019-03-27 12:25:58;176;52;53;17;8;11;4;3;3;7;2
2019-03-27 12:26:59;176;52;53;17;8;11;4;3;3;7;2
2019-03-27 12:27:59;177;53;53;17;8;11;4;3;3;7;2
2019-03-27 12:28:58;178;53;53;18;8;11;4;3;3;7;2
2019-03-27 12:29:59;178;53;53;18;8;11;4;3;3;7;2
2019-03-27 12:30:59;178;53;53;18;8;11;4;3;3;7;2
2019-03-27 12:31:58;178;53;53;18;8;11;4;3;3;7;2
2019-03-27 12:32:59;178;53;53;18;8;11;4;3;3;7;2
2019-03-27 12:33:58;178;52;53;18;9;11;4;3;3;7;2
2019-03-27 12:34:59;178;52;53;18;9;11;4;3;3;7;2
2019-03-27 12:35:59;179;52;53;19;9;11;4;3;3;7;2
2019-03-27 12:36:58;179;52;53;19;9;11;4;3;3;7;2
2019-03-27 12:37:59;179;52;53;19;9;11;4;3;3;7;2
2019-03-27 12:38:58;181;52;54;20;9;11;4;3;3;7;2
2019-03-27 12:39:59;181;52;54;20;9;11;4;3;3;7;2
2019-03-27 12:40:59;181;52;54;20;9;11;4;3;3;7;2
2019-03-27 12:41:58;181;52;54;20;9;11;4;3;3;7;2
2019-03-27 12:42:59;181;52;54;20;9;11;4;3;3;7;2
2019-03-27 12:43:59;181;52;54;20;9;11;4;3;3;7;2
2019-03-27 12:44:58;181;52;54;20;9;11;4;3;3;7;2
2019-03-27 12:45:59;182;52;55;20;9;11;4;3;3;7;2
2019-03-27 12:46:58;182;52;55;20;9;11;4;3;3;7;2
2019-03-27 12:47:59;184;54;55;20;9;11;4;3;3;7;2
2019-03-27 12:48:59;184;54;55;20;9;11;4;3;3;7;2
2019-03-27 12:49:58;184;54;55;20;9;11;4;3;3;7;2
2019-03-27 12:50:59;184;54;55;20;9;11;4;3;3;7;2
2019-03-27 12:51:59;184;54;55;20;9;11;4;3;3;7;2
2019-03-27 12:52:58;184;54;55;20;9;11;4;3;3;7;2
2019-03-27 12:53:59;184;54;55;20;9;11;4;3;3;7;2
2019-03-27 12:54:59;184;54;55;20;9;11;4;3;3;7;2
2019-03-27 12:55:58;185;55;55;20;9;11;4;3;3;7;2
2019-03-27 12:56:59;185;55;55;20;9;11;4;3;3;7;2
2019-03-27 12:57:59;185;55;55;20;9;11;4;3;3;7;2
2019-03-27 12:58:58;185;55;55;20;9;11;4;3;3;7;2
2019-03-27 12:59:59;185;55;55;20;9;11;4;3;3;7;2
2019-03-27 13:00:59;186;55;56;20;9;11;4;3;3;7;2
2019-03-27 13:01:58;186;55;56;20;9;11;4;3;3;7;2
2019-03-27 13:02:59;186;55;56;20;9;11;4;3;3;7;2
2019-03-27 13:03:59;186;55;56;20;9;11;4;3;3;7;2
2019-03-27 13:04:58;186;55;56;20;9;11;4;3;3;7;2
2019-03-27 13:05:59;186;55;56;20;9;11;4;3;3;7;2
2019-03-27 13:06:59;186;55;56;20;9;11;4;3;3;7;2
2019-03-27 13:07:58;186;55;56;20;9;11;4;3;3;7;2
2019-03-27 13:08:59;187;55;57;20;8;11;4;3;3;7;3
2019-03-27 13:09:59;187;55;57;20;8;11;4;3;3;7;3
2019-03-27 13:10:58;187;55;57;21;8;11;4;3;3;7;3
2019-03-27 13:11:59;187;55;57;21;8;11;4;3;3;7;3
2019-03-27 13:12:59;187;55;57;21;8;11;4;3;3;7;3
2019-03-27 13:13:58;187;54;58;21;8;11;4;3;3;7;3
2019-03-27 13:14:59;188;55;58;21;8;11;4;3;3;7;3
2019-03-27 13:16:00;188;55;58;21;8;11;4;3;3;7;3
2019-03-27 13:16:58;188;55;58;21;8;11;4;3;3;7;3
2019-03-27 13:17:59;188;55;58;21;8;11;4;3;3;7;3
2019-03-27 13:18:58;188;55;58;21;8;11;4;3;3;7;3
2019-03-27 13:19:59;188;55;58;21;8;11;4;3;3;7;3
2019-03-27 13:20:59;188;55;58;21;8;11;4;3;3;7;3
2019-03-27 13:21:58;188;55;58;21;8;11;4;3;3;7;3
2019-03-27 13:22:59;188;55;58;21;8;11;4;3;3;7;3
2019-03-27 13:23:59;188;55;58;21;8;11;4;3;3;7;3
2019-03-27 13:24:58;188;55;58;21;8;11;4;3;3;7;3
2019-03-27 13:25:59;188;55;58;21;8;11;4;3;3;7;3
2019-03-27 13:26:59;188;55;58;21;8;11;4;3;3;7;3
2019-03-27 13:27:58;188;55;58;21;8;11;4;3;3;7;3
2019-03-27 13:28:59;188;55;58;21;8;11;4;3;3;7;3
2019-03-27 13:29:59;188;55;58;21;8;11;4;3;3;7;3
2019-03-27 13:31:00;188;55;58;21;8;11;4;3;3;7;3
2019-03-27 13:31:58;188;55;58;21;8;11;4;3;3;7;3
2019-03-27 13:32:59;188;55;58;21;8;11;4;3;3;7;3
2019-03-27 13:34:00;188;55;58;21;8;11;4;3;3;7;3
2019-03-27 13:34:58;188;55;58;21;8;11;4;3;3;7;3
2019-03-27 13:35:59;188;55;58;21;8;11;4;3;3;7;3
2019-03-27 13:36:59;188;55;58;21;8;11;4;3;3;7;3
2019-03-27 13:37:58;188;55;58;21;8;11;4;3;3;7;3
2019-03-27 13:38:59;188;55;58;21;8;11;4;3;3;7;3
2019-03-27 13:39:59;189;54;60;21;8;11;4;3;3;7;3
2019-03-27 13:40:58;190;54;60;21;9;11;4;3;3;7;3
