datetime;total_votes;esk;markII;Yardrey;norpo;pupsique;cmapukocmankypum;ZloyGeolog;jovan;Есения;Strafe
2019-05-08 21:01:59;193;53;54;32;10;6;5;3;3;3;0
2019-05-08 21:02:59;193;53;54;32;10;6;5;3;3;3;0
2019-05-08 21:03:58;193;53;54;32;10;6;5;3;3;3;0
2019-05-08 21:04:59;193;53;54;32;10;6;5;3;3;3;0
2019-05-08 21:05:58;195;55;54;32;10;6;5;3;3;3;0
2019-05-08 21:06:59;197;56;55;32;10;6;5;3;3;3;0
2019-05-08 21:07:59;197;56;55;32;10;6;5;3;3;3;0
2019-05-08 21:08:58;199;57;56;32;10;6;5;3;3;3;0
2019-05-08 21:09:59;199;57;56;32;10;6;5;3;3;3;0
2019-05-08 21:10:59;199;57;56;32;10;6;5;3;3;3;0
2019-05-08 21:11:58;199;57;56;32;10;6;5;3;3;3;0
2019-05-08 21:12:59;199;57;56;32;10;6;5;3;3;3;0
2019-05-08 21:13:59;200;57;57;32;10;6;5;3;3;3;0
2019-05-08 21:14:58;200;57;57;32;10;6;5;3;3;3;0
2019-05-08 21:15:59;200;57;57;32;10;6;5;3;3;3;0
2019-05-08 21:16:58;199;57;57;32;10;6;5;3;3;3;0
2019-05-08 21:17:59;201;58;58;32;10;6;5;3;3;3;0
2019-05-08 21:18:59;200;58;58;31;10;6;5;3;3;3;0
2019-05-08 21:19:58;201;58;59;31;10;6;5;3;3;3;0
2019-05-08 21:20:59;201;58;59;31;10;6;5;3;3;3;0
2019-05-08 21:21:59;202;59;59;31;10;6;5;3;3;3;0
2019-05-08 21:22:58;202;59;59;31;10;6;5;3;3;3;0
2019-05-08 21:23:59;202;59;59;31;10;6;5;3;3;3;0
2019-05-08 21:24:58;202;59;59;31;10;6;5;3;3;3;0
2019-05-08 21:25:59;202;59;59;31;10;6;5;3;3;3;0
2019-05-08 21:26:59;203;60;59;31;10;6;5;3;3;3;0
2019-05-08 21:27:59;207;61;62;31;10;6;5;3;3;3;0
2019-05-08 21:28:58;207;60;63;31;10;6;5;3;3;3;0
2019-05-08 21:29:59;207;60;63;31;10;6;5;3;3;3;0
2019-05-08 21:30:59;207;60;63;31;10;6;5;3;3;3;0
2019-05-08 21:31:58;207;60;63;31;10;6;5;3;3;3;0
2019-05-08 21:32:59;207;60;63;31;10;6;5;3;3;3;0
2019-05-08 21:33:59;207;60;63;31;10;6;5;3;3;3;0
2019-05-08 21:34:58;209;61;63;31;10;6;5;3;4;3;0
2019-05-08 21:35:59;209;61;63;31;10;6;5;3;4;3;0
2019-05-08 21:36:59;211;63;63;31;10;6;5;3;4;3;0
2019-05-08 21:37:58;212;64;63;31;10;6;5;3;4;3;0
2019-05-08 21:38:59;212;64;63;31;10;6;5;3;4;3;0
2019-05-08 21:39:59;212;64;63;31;10;6;5;3;4;3;0
2019-05-08 21:40:58;212;64;63;31;10;6;5;3;4;3;0
2019-05-08 21:41:59;212;64;63;31;10;6;5;3;4;3;0
2019-05-08 21:42:59;212;64;63;31;10;6;5;3;4;3;0
2019-05-08 21:43:58;214;66;63;31;10;6;5;3;4;3;0
2019-05-08 21:44:59;214;66;63;31;10;6;5;3;4;3;0
2019-05-08 21:45:59;215;67;63;31;10;6;5;3;4;3;0
2019-05-08 21:46:58;215;67;63;31;10;6;5;3;4;3;0
2019-05-08 21:47:59;216;67;64;31;10;6;5;3;4;3;0
2019-05-08 21:48:58;216;67;64;31;10;6;5;3;4;3;0
2019-05-08 21:49:59;216;67;64;31;10;6;5;3;4;3;0
2019-05-08 21:50:59;216;67;64;31;10;6;5;3;4;3;0
2019-05-08 21:51:58;217;68;64;31;10;6;5;3;4;3;0
2019-05-08 21:52:59;218;68;64;31;10;6;5;3;4;3;0
2019-05-08 21:53:59;219;69;64;31;10;6;5;3;4;3;0
2019-05-08 21:54:58;220;70;64;31;10;6;5;3;4;3;0
2019-05-08 21:55:59;220;70;64;31;10;6;5;3;4;3;0
2019-05-08 21:56:59;221;71;64;31;10;6;5;3;4;3;0
2019-05-08 21:57:58;222;71;64;32;10;6;5;3;4;3;0
2019-05-08 21:58:59;222;71;64;32;10;6;5;3;4;3;0
2019-05-08 21:59:58;222;71;64;32;10;6;5;3;4;3;0
2019-05-08 22:00:59;222;71;64;32;10;6;5;3;4;3;0
2019-05-08 22:01:59;222;71;64;32;10;6;5;3;4;3;0
2019-05-08 22:02:58;223;71;65;32;10;6;5;3;4;3;0
2019-05-08 22:03:59;223;71;65;32;10;6;5;3;4;3;0
2019-05-08 22:04:59;223;70;66;32;10;6;5;3;4;3;0
2019-05-08 22:05:58;223;70;66;32;10;6;5;3;4;3;0
2019-05-08 22:06:59;223;70;66;32;10;6;5;3;4;3;0
2019-05-08 22:07:59;223;70;66;32;10;6;5;3;4;3;0
2019-05-08 22:08:58;224;71;66;32;10;6;5;3;4;3;0
2019-05-08 22:09:59;224;71;66;32;10;6;5;3;4;3;0
2019-05-08 22:10:59;224;71;66;32;10;6;5;3;4;3;0
2019-05-08 22:11:58;224;71;66;32;10;6;5;3;4;3;0
2019-05-08 22:12:59;224;71;66;32;10;6;5;3;4;3;0
2019-05-08 22:13:59;223;71;66;32;10;6;5;3;4;3;0
2019-05-08 22:14:58;223;71;66;32;10;6;5;3;4;3;0
2019-05-08 22:15:59;223;71;66;32;10;6;5;3;4;3;0
2019-05-08 22:16:59;223;71;66;32;10;6;5;3;4;3;0
2019-05-08 22:17:58;223;71;66;32;10;6;5;3;4;3;0
2019-05-08 22:18:59;224;72;66;32;10;6;5;3;4;3;0
2019-05-08 22:19:58;225;72;66;33;10;6;5;3;4;3;0
2019-05-08 22:20:59;225;72;66;33;10;6;5;3;4;3;0
2019-05-08 22:21:59;225;72;66;33;10;6;5;3;4;3;0
2019-05-08 22:22:59;225;72;66;33;10;6;5;3;4;3;0
2019-05-08 22:23:58;225;72;66;33;10;6;5;3;4;3;0
2019-05-08 22:24:59;226;73;66;33;10;6;5;3;4;3;0
2019-05-08 22:25:59;226;73;66;33;10;6;5;3;4;3;0
2019-05-08 22:26:58;227;73;67;33;10;6;5;3;4;3;0
2019-05-08 22:27:59;227;73;67;33;10;6;5;3;4;3;0
2019-05-08 22:28:59;227;73;67;33;10;6;5;3;4;3;0
2019-05-08 22:29:58;227;73;67;33;10;6;5;3;4;3;0
2019-05-08 22:30:59;227;73;67;33;10;6;5;3;4;3;0
2019-05-08 22:31:58;227;73;67;33;10;6;5;3;4;3;0
2019-05-08 22:32:59;228;73;68;33;10;6;5;3;4;3;0
2019-05-08 22:33:59;228;73;68;33;10;6;5;3;4;3;0
2019-05-08 22:34:58;228;73;68;33;10;6;5;3;4;3;0
2019-05-08 22:35:59;229;74;68;33;10;6;5;3;4;3;0
2019-05-08 22:36:59;229;74;68;33;10;6;5;3;4;3;0
2019-05-08 22:37:58;230;75;68;33;10;6;5;3;4;3;0
2019-05-08 22:38:59;230;75;68;33;10;6;5;3;4;3;0
2019-05-08 22:39:59;231;76;68;33;10;6;5;3;4;3;0
2019-05-08 22:40:58;231;76;68;33;10;6;5;3;4;3;0
2019-05-08 22:41:59;233;77;68;34;10;6;5;3;4;3;0
2019-05-08 22:42:59;233;77;68;34;10;6;5;3;4;3;0
2019-05-08 22:43:58;233;77;68;34;10;6;5;3;4;3;0
2019-05-08 22:44:59;233;77;68;34;10;6;5;3;4;3;0
2019-05-08 22:45:59;234;78;68;34;10;6;5;3;4;3;0
2019-05-08 22:47:00;234;78;68;34;10;6;5;3;4;3;0
2019-05-08 22:47:58;234;78;68;34;10;6;5;3;4;3;0
2019-05-08 22:48:59;234;78;68;34;10;6;5;3;4;3;0
2019-05-08 22:49:59;234;78;68;34;10;6;5;3;4;3;0
2019-05-08 22:50:58;234;78;68;34;10;6;5;3;4;3;0
2019-05-08 22:51:59;234;78;68;34;10;6;5;3;4;3;0
2019-05-08 22:52:58;235;79;68;34;10;6;5;3;4;3;0
2019-05-08 22:53:59;235;79;68;34;10;6;5;3;4;3;0
2019-05-08 22:54:59;235;80;67;34;10;6;5;3;4;3;0
2019-05-08 22:55:58;235;80;67;34;10;6;5;3;4;3;0
2019-05-08 22:56:59;236;81;67;34;10;6;5;3;4;3;0
2019-05-08 22:57:58;236;81;67;34;10;6;5;3;4;3;0
2019-05-08 22:58:59;236;81;67;34;10;6;5;3;4;3;0
2019-05-08 22:59:59;236;81;67;34;10;6;5;3;4;3;0
2019-05-08 23:00:58;236;81;67;34;10;6;5;3;4;3;0
2019-05-08 23:01:59;236;81;67;34;10;6;5;3;4;3;0
2019-05-08 23:02:59;236;81;67;34;10;6;5;3;4;3;0
2019-05-08 23:03:58;237;81;67;34;10;6;5;4;4;3;0
2019-05-08 23:04:59;238;82;67;34;10;6;5;4;4;3;0
2019-05-08 23:05:59;238;82;67;34;10;6;5;4;4;3;0
2019-05-08 23:06:58;238;82;67;34;10;6;5;4;4;3;0
2019-05-08 23:07:59;238;82;67;34;10;6;5;4;4;3;0
2019-05-08 23:08:59;239;82;68;34;10;6;5;4;4;3;0
2019-05-08 23:09:59;239;82;68;34;10;6;5;4;4;3;0
2019-05-08 23:10:58;240;83;68;34;10;6;5;4;4;3;0
2019-05-08 23:11:59;240;83;68;34;10;6;5;4;4;3;0
2019-05-08 23:12:59;240;83;68;34;10;6;5;4;4;3;0
2019-05-08 23:13:58;240;83;68;34;10;6;5;4;4;3;0
2019-05-08 23:14:59;240;83;68;34;10;6;5;4;4;3;0
2019-05-08 23:15:59;240;83;68;34;10;6;5;4;4;3;0
2019-05-08 23:16:58;240;83;68;34;10;6;5;4;4;3;0
2019-05-08 23:17:59;240;83;68;34;10;6;5;4;4;3;0
2019-05-08 23:18:59;240;82;68;34;10;6;5;4;4;3;0
2019-05-08 23:19:58;240;82;68;34;10;6;5;4;4;3;0
2019-05-08 23:20:59;241;83;68;34;10;6;5;4;4;3;0
2019-05-08 23:21:59;241;83;68;34;10;6;5;4;4;3;0
2019-05-08 23:22:58;242;84;68;34;10;6;5;4;4;3;0
2019-05-08 23:23:59;242;84;68;34;10;6;5;4;4;3;0
2019-05-08 23:24:59;242;84;68;34;10;6;5;4;4;3;0
2019-05-08 23:25:58;243;85;68;34;10;6;5;4;4;3;0
2019-05-08 23:26:59;243;85;68;34;10;6;5;4;4;3;0
2019-05-08 23:27:59;243;85;68;34;10;6;5;4;4;3;0
2019-05-08 23:28:58;243;86;67;34;10;6;5;4;4;3;0
2019-05-08 23:29:59;243;86;67;34;10;6;5;4;4;3;0
2019-05-08 23:30:59;243;86;67;34;10;6;5;4;4;3;0
2019-05-08 23:31:58;243;86;67;34;10;6;5;4;4;3;0
2019-05-08 23:32:59;243;86;67;34;10;6;5;4;4;3;0
2019-05-08 23:33:59;243;86;67;34;10;6;5;4;4;3;0
2019-05-08 23:35:00;243;86;67;34;10;6;5;4;4;3;0
2019-05-08 23:35:58;243;86;67;34;10;6;5;4;4;3;0
2019-05-08 23:36:59;243;86;67;34;10;6;5;4;4;3;0
2019-05-08 23:37:58;243;86;66;34;10;6;5;4;4;3;3
2019-05-08 23:38:59;243;86;66;34;10;6;5;4;4;3;3
2019-05-08 23:39:59;243;86;66;34;10;6;5;4;4;3;3
2019-05-08 23:40:58;243;86;66;34;10;6;5;4;4;3;3
2019-05-08 23:41:59;243;86;66;34;10;6;5;4;4;3;3
2019-05-08 23:42:59;243;86;66;34;10;6;5;4;4;3;3
2019-05-08 23:43:58;243;86;66;34;10;6;5;4;4;3;3
2019-05-08 23:44:59;245;87;67;34;10;6;5;4;4;3;3
2019-05-08 23:45:59;245;87;67;34;10;6;5;4;4;3;3
2019-05-08 23:46:58;245;87;67;34;10;6;5;4;4;3;3
2019-05-08 23:47:59;245;87;67;34;10;6;5;4;4;3;3
2019-05-08 23:48:59;245;87;67;34;10;6;5;4;4;3;3
2019-05-08 23:49:58;246;88;67;34;10;6;5;4;4;3;3
2019-05-08 23:50:59;246;88;67;34;10;6;5;4;4;3;3
2019-05-08 23:51:59;246;88;67;34;10;6;5;4;4;3;3
2019-05-08 23:52:58;245;88;66;34;10;6;5;4;4;3;3
2019-05-08 23:53:59;245;88;66;34;10;6;5;4;4;3;3
2019-05-08 23:54:59;245;88;66;34;10;6;5;4;4;3;3
2019-05-08 23:55:58;245;89;65;34;10;6;5;4;4;3;3
2019-05-08 23:56:59;246;90;65;34;10;6;5;4;4;3;3
2019-05-08 23:57:59;246;90;65;34;10;6;5;4;4;3;3
2019-05-08 23:58:58;246;90;65;34;10;6;5;4;4;3;3
2019-05-08 23:59:59;246;90;65;34;10;6;5;4;4;3;3
